project,site,year,plotid,pre_post_fire,postFire,tag_id,status,species,dbh_cm,ht_m,ht2crown_m,livecrownratio_perc,crownclass,crownwidth_m,decay,scorch_ht_m,torch_ht_m,bolechar_m,healthCode,notes,ht2dead_m,scorch_percent,torch_percent,healthCode2,resprout,stump_diameter_cm,stump_ht_m,presentPostThin,StatusPostThin,samplingTime,Beetles2019,DeadPriorFire
CPFMP,Valentine,2020,VR24N,prefire,"",1063,L,PICO,16.5,6.8,3,,ov,1,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR24N,prefire,"",1064,L,PICO,67.6,24.6,12.4,,co,7,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",1,L,ABCO,39,19.6,6.2,,co,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",10,D,PICO,19.4,9.2,,,-,,2,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR25,prefire,"",11,L,PICO,26.6,19.2,16.2,,co,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",12,L,ABCO,21.3,9.8,3.6,,ov,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",13,L,PICO,25,19.4,10.6,,do,1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",14,L,PICO,28.6,20.2,7.4,,do,1.3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",15,L,PICO,35.1,21.4,9.6,,do,2.4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",16,L,ABCO,16.8,7,,,in,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",17,D,PICO,14.2,14,,,-,,2,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR25,prefire,"",18,L,PICO,40.9,21,14.8,,do,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",19,D,PICO,11.2,10.4,,,-,,2,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR25,prefire,"",2,L,ABCO,34,18.8,3.8,,co,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",20,L,PICO,17,23,12.8,,co,1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",21,D,ABCO,14.4,5.2,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR25,prefire,"",22,D,PICO,14.5,9,,,-,,2,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR25,prefire,"",23,L,PICO,12,5.6,3.8,,re,1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",24,L,PICO,34,20.6,13.8,,do,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",25,L,PICO,12.1,11,6,,co,1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",26,L,PICO,19.3,23,12,,do,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",27,D,PICO,14.5,29.8,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR25,prefire,"",28,D,PICO,10,9,,,-,,2,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR25,prefire,"",29,L,PICO,32.7,16.6,11.4,,do,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",3,L,PICO,26.7,18.8,11.8,,co,1.2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",30,L,PICO,24.2,15.6,10,,co,2.7,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",31,L,PICO,31.2,15.4,11,,do,1.2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",32,L,ABCO,29.7,12.6,3.8,,in,3.6,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",33,L,PICO,27.1,16.2,11.8,,co,3.3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",34,L,ABCO,19.4,6,1.8,,ov,3.2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",35,L,ABCO,17.6,6.6,3,,ov,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",36,L,ABCO,36.4,12.6,5.2,,in,5.4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",37,L,ABCO,16.8,6.6,4,,ov,2.4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",38,L,PICO,32.2,19.2,10,,co,2.7,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",39,L,PICO,22.4,15.6,7.8,,co,2.8,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",4,L,ABCO,49.4,19,13.6,,do,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",40,L,PICO,20.4,17.2,12,,co,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",41,L,ABCO,27.9,10.6,2.6,,in,3.3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",42,L,ABCO,28.6,16,11.5,,co,2.1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",43,L,ABCO,22.1,9.8,2.6,,in,2.4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",44,L,ABCO,21.6,8.6,2.6,,in,3.3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",45,L,ABCO,14.6,4.8,2.8,,ov,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",46,L,PICO,34,19,9,,do,4.8,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",47,L,ABCO,12,4.8,2,,ov,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",48,L,ABCO,23,7.2,2.8,,ov,2.7,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",49,L,ABCO,28.5,14.8,4,,co,3.25,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",5,L,PICO,22.2,17.7,8.2,,co,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",50,L,ABCO,10.5,3.8,2.9,,ov,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",51,L,ABCO,44.5,15.3,11,,do,4.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",52,L,ABCO,23.9,10.6,4,,ov,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",53,L,ABCO,23.7,9.2,3.2,,ov,3.7,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",54,L,ABCO,40,18.2,8,,co,4.7,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",55,L,ABCO,35.3,18.8,8,,co,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",56,L,ABCO,17.5,6.6,1.8,,ov,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",57,L,ABCO,21.7,8.8,3,,in,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",58,L,ABCO,18,6.2,2.8,,ov,3.2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",59,L,ABCO,10,3.4,1.2,,ov,1.7,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",6,L,ABCO,36,17.7,8.2,,co,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",60,L,ABCO,42.8,4.2,2.2,,ov,2.2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",61,L,ABCO,32.3,19.4,8.2,,co,5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",62,L,ABCO,29.4,11.2,8,,co,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",7,L,ABCO,29.1,29.1,3.2,,in,3.1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",8,L,PICO,14.3,13.8,9.6,,in,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25,prefire,"",9,D,PICO,19.4,17.6,,,-,,2,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1013,L,PICO,39,49.2,17,,CO,1.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR25N,prefire,"",1014,L,PICO,37.4,40.7,28,,CO,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1015,L,ABCO,17,12.4,2.9,,OT,0.7,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1016,L,ABCO,53,79.8,21,,CO,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1017,L,ABCO,23,16.1,5.1,,OT,2,"",,,,"",barley live,,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1018,L,PICO,47.7,17.1,5.2,,DO,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1019,L,ABCO,16.1,6.2,4.1,,OT,2,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR25N,prefire,"",1020,L,PICO,38.3,53.4,29.8,,CO,1.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR25N,prefire,"",1021,L,ABCO,22.7,19.2,4.1,,OT,1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1022,L,ABCO,33,13.9,4.3,,IN,1.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR25N,prefire,"",1023,L,ABCO,18.5,17.9,4.8,,IN,0.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR25N,prefire,"",1024,L,ABCO,25.8,25,15.3,,IN,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1025,L,ABCO,37.2,15.7,4.2,,IN,2.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR25N,prefire,"",1026,L,PIJE,74.7,55.3,20.1,,DO,4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1027,L,ABMA,53.5,26,6.6,,CO,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1028,L,ABCO,72.8,28.4,10.4,,CO,5.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1029,L,ABCO,56.2,25.8,7,,CO,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1030,L,ABCO,27.5,14,6.8,,OT,2.5,"",,,,"",barley live,,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1031,L,PICO,53.8,23.6,10.6,,CO,4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1032,L,PIJE,53.3,26.8,9.8,,CO,5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1033,L,PICO,60,44.8,17,,DO,4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1034,L,ABCO,18,15.3,6.8,,OV,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1035,L,ABCO,44,40.2,7.9,,IN,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1036,L,ABCO,27.4,4.6,,,-,,1,,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1037,L,ABCO,28.8,21.8,5.2,,CO,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1038,L,ABCO,53.1,18,,,IN,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1039,L,ABCO,42,19.2,11.2,,CO,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1040,L,ABCO,14,17.8,5.4,,CO,1.5,"",,,,"",barely live,,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1041,L,ABCO,15,6.3,1,,OV,4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1042,L,ABCO,19,21.8,10.6,,CO,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1043,L,ABCO,17.8,8.7,5.4,,OV,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1044,L,ABCO,33,19.6,12,,IN,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1045,L,ABCO,10.1,5.6,1.4,,OV,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1046,L,ABCO,84.8,27.4,12.2,,DO,6,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1047,L,ABCO,51.8,23.6,6.2,,CO,5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1048,L,ABCO,19,10.6,6.6,,IN,2,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR25N,prefire,"",1049,L,ABCO,20.4,11.6,7,,IN,2,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR25N,prefire,"",1050,L,ABCO,15.2,5.6,1.3,,OV,1.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR25N,prefire,"",1051,L,ABCO,16,10.2,5.4,,OV,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25N,prefire,"",1052,L,ABCO,22.5,30.4,5.6,,IN,2,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR25N,prefire,"",1053,L,PICO,47.4,20.4,13.6,,CO,2.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR25N,prefire,"",1054,L,ABCO,17.6,8.8,1.5,,OT,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",137,L,ABCO,32,13.2,4.4,,in,4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",138,L,ABCO,61.3,20.4,2.2,,do,5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",139,L,ABCO,5.2,16,2.2,,do,4.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",140,L,PIJE,10.5,2.8,1,,co,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",141,L,PIJE,29.5,10,3.4,,co,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",142,L,ABCO,19.2,7.6,2.6,,co,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",143,L,PICO,20.9,13.6,2.6,,co,2.2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",144,L,ABCO,57.8,18.6,4.4,,in,5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",145,L,ABCO,29.1,12.2,4,,in,4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",146,L,ABCO,31.3,14,4.6,,in,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",147,L,PIJE,69.7,23,4,,do ,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",148,L,ABCO,26.5,11.2,3.6,,in,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR25S,prefire,"",149,L,ABCO,41.2,16.4,4.4,,do,4.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26,prefire,"",63,L,ABCO,55.7,18,3.8,,do,7,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26,prefire,"",64,L,PICO,36.7,13.6,3.8,,co,4.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26,prefire,"",65,L,ABCO,37.5,12.6,3.6,,co,4.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26,prefire,"",66,L,PICO,42,17,4.2,,do,6,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26,prefire,"",67,L,PICO,42,21,2.4,,do,4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26,prefire,"",68,L,PICO,42.9,21.3,1.8,,do,4.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26,prefire,"",69,L,ABCO,28.4,9.6,1.4,,in,3,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",191,D,PIJE,194,31.8,,,-,,2,,,,"",grandfather,,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR26N,prefire,"",192,L,ABCO,28.2,18.4,2,,co,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",193,L,ABCO,22.5,9.8,3,,in,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",194,L,PICO,28.4,20.8,11.4,,do,1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",195,L,PICO,31,19.6,11.4,,do,1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",196,L,ABCO,12,4.4,1.5,,ov,2,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",197,L,PICO,19,15.8,,,-,,1,,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",198,L,ABCO,16.3,5,1.8,,ov,1.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",199,L,PICO,24.5,23,15.8,,do,1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",200,L,ABCO,20,8.4,1.3,,ov,1.7,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",201,L,ABCO,19.8,7.8,1.3,,ov,2,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",202,L,PICO,24,21.2,13.8,,do,1.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",203,L,PICO,28.8,14.4,13.1,,do,1.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",204,L,ABCO,26.8,10,1.6,,ov,2,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",205,L,ABCO,9.6,3.4,1,,ov,1.7,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",206,L,ABCO,65.1,23,4.2,,do,1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",207,L,PICO,35.6,23.2,14.2,,do,3.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",208,L,PICO,30.5,23.7,14.2,,do,3,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",209,L,ABCO,17,5.6,1,,ov,3,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",210,L,ABCO,29,7.6,1.7,,ov,4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",211,L,PICO,36.5,23.2,13.6,,do,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",212,L,ABCO,14,4.5,2,,ov,3,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",213,L,PICO,28,23.2,13.6,,do,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",214,L,ABCO,21.8,6.4,3,,ov,4,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",215,L,PICO,30,22,12.2,,do,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",216,L,ABCO,16.1,5.2,1.7,,ov,2.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",217,L,PICO,24.5,18.4,9.8,,do,2,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",218,L,PICO,27.6,19.4,11.4,,do,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",219,L,PICO,19,13.8,8,,co,2,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",220,L,PICO,22,16.8,11,,co,2,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",221,L,PICO,31.8,21.4,9.8,,co,4,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",222,L,ABCO,21.1,6.9,1.8,,ov,4,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26N,prefire,"",223,L,ABCO,34,16.6,3.2,,co,5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26N,prefire,"",224,L,ABCO,16.7,6.8,4,,in,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26S,prefire,"",114,L,ABCO,46.9,16,5.4,,do,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26S,prefire,"",115,L,ABCO,21,8,1.8,,in,2,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",116,L,ABCO,23.5,9.2,1.8,,in,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26S,prefire,"",117,L,ABCO,61.5,15.2,2.8,,do,5.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26S,prefire,"",118,L,ABCO,36,11.4,5,,co,2.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",119,L,PICO,59.3,21,6.4,,do,5.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",120,L,ABCO,19.5,4.8,2.8,,ov,1.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",121,L,ABCO,42.7,13.6,4.8,,do,2.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",122,L,ABCO,23,10.6,3.2,,in,3,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",123,L,ABCO,44.5,14,4,,do,3.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",124,L,ABCO,24,7.2,2.2,,in,2.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",125,L,ABCO,40.8,12.8,2.4,,co,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26S,prefire,"",126,L,ABCO,36,12.8,2.4,,co,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26S,prefire,"",127,L,PICO,44.5,18,8,,co,3.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",128,L,ABCO,52,16.8,3.8,,co,3,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",129,L,PICO,14.6,11.4,3.4,,ov,1,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",130,L,PICO,49.7,18.2,7,,do,3.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",131,L,PICO,41.6,15.8,9.4,,co,2.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",132,L,ABCO,17.5,7,3,,ov,1.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",133,L,ABCO,21.3,6,1,,ov,2,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",134,L,ABCO,42,14.8,8,,in,3.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR26S,prefire,"",135,L,ABCO,38.7,11.8,5.8,,co,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR26S,prefire,"",136,L,PICO,42.7,16.8,3,,do,2.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR29,prefire,"",922,L,ABMA,37.6,8,3.6,,ov,3.2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",923,L,ABMA,54.3,18,6.4,,in,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",924,L,ABMA,11,4.6,2,,ov,1,"",,,,"","",,,,"","","","",yes,L,,,
