site,PlotID,year,pre_post_fire,postTime,OBS,Species,Status,Lifeform,TSE#(by plot by sp.),TSE_HT_m(Of Tallest),TSE_Age(Of Tallest),TSA_DBH,TSA_Age,TSA_HT(m),TSA_cohort_ct,#resp,TRE# (by plot by sp.),TRE_HT_m(of tallest),TRE_Age(Of Tallest),NOTES,
BearMountain,BM18,2019,prefire,NA,rh,PILA,live,TSE,1,0.08,2,,,,,,,,,,
BearMountain,BM18,2019,prefire,NA,rh,PIPO,live,TSE,5,0.07,1,,,,,,,,,,
BearMountain,BM18,2019,prefire,NA,rh,PIPO,live,TSE,10,0.11,2,,,,,,,,,,
BearMountain,BM18,2019,prefire,NA,rh,PIPO,live,TSE,3,0.42,3,,,,,,,,,,
BearMountain,BM18,2019,prefire,NA,rh,PIPO,live,TSE,3,0.63,4,,,,,,,,,,
BearMountain,BM18,2019,prefire,NA,rh,psme,live,TSE,1,0.17,4,,,,,,,,,,
BearMountain,BM18,2019,prefire,NA,rh,QUEKEL,live,TSE,3,0.07,1,,,,,,,,,,
BearMountain,BM19,2019,prefire,NA,la,CADE,live,TSE,3,0.05,0,,,,,,,,,,
BearMountain,BM19,2019,prefire,NA,la,CADE,live,TSE,1,0.06,2,,,,,,,,,,
BearMountain,BM19,2019,prefire,NA,la,CADE,live,TSE,10,0.48,5,,,,,,,,,,
BearMountain,BM19,2019,prefire,NA,la,CADE,live,TSE,6,0.85,14,,,,,,,,,,
BearMountain,BM19,2019,prefire,NA,la,CADE,live,TSE,2,1.15,31,,,,,,,,,,
BearMountain,BM19,2019,prefire,NA,la,PIJE,live,TSA,,,,<7.6,5,1.5,,,,,,,
BearMountain,BM19,2019,prefire,NA,la,PIPO,live,TSE,7,0.14,0,,,,,,,,,,
BearMountain,BM19,2019,prefire,NA,la,PIPO,live,TSE,4,0.14,1,,,,,,,,,,
BearMountain,BM19,2019,prefire,NA,la,PIPO,live,TSE,2,0.2,2,,,,,,,,,,
BearMountain,BM19,2019,prefire,NA,la,PIPO,live,TSE,4,0.65,3,,,,,,,,,,
BearMountain,BM19,2019,prefire,NA,la,PIPO,live,TSE,7,1.1,4,,,,,,,,,,
BearMountain,BM2,2019,prefire,NA,rh,CADE,dead,TSE,1,0.04,,,,,,,,,,,
BearMountain,BM2,2019,prefire,NA,rh,QUEKEL,live,TSE,1,0.65,5,,,,,,,,,,
BearMountain,BM2,2019,prefire,NA,rh,QUEKEL,live,TSE,4,0.13,2,,,,,,,,,,
BearMountain,BM2,2019,prefire,NA,rh,QUEKEL,live,TSE,1,0.25,3,,,,,,,,,,
BearMountain,BM2,2019,prefire,NA,rh,QUEKEL,live,TSE,1,0.3,4,,,,,,,,,,
BearMountain,BM20,2019,prefire,NA,ms,CADE,live,TSE,1,0.06,1,,,,,,,,,,
BearMountain,BM20,2019,prefire,NA,ms,PIPO,live,TSE,2,0.07,1,,,,,,,,,,
BearMountain,BM20,2019,prefire,NA,ms,PIPO,live,TSE,1,0.09,2,,,,,,,,,,
BearMountain,BM20,2019,prefire,NA,ms,PIPO,live,TSE,1,0.18,4,,,,,,,,,,
BearMountain,BM20,2019,prefire,NA,ms,PIPO,dead,TSE,1,4,1,,,,,,,,,,
BearMountain,BM20,2019,prefire,NA,ms,QUEKEL,live,TSE,1,0.44,7,,,,,,,,,,
BearMountain,BM20,2019,prefire,NA,ms,QUEKEL,live,TSE,2,1.15,15,,,,,,,,,,
BearMountain,BM21,2019,prefire,NA,rh,CADE,live,TSE,1,9,1,,,,,,,,,,
BearMountain,BM21,2019,prefire,NA,rh,PIPO,live,TSE,1,0.55,4,,,,,,,,,,
BearMountain,BM21,2019,prefire,NA,rh,PIPO,live,TSE,2,0.075,1,,,,,,,,,,
BearMountain,BM21,2019,prefire,NA,rh,QUECHR,live,TRE,,,,,,,,,11,1.9,unk,,
BearMountain,BM21,2019,prefire,NA,rh,QUEKEL,live,TRE,,,,,,,,,13,2.6,5,,
BearMountain,BM21,2019,prefire,NA,rh,QUEKEL,dead,TRE,,,,,,,,,5,1.2,unk,,
BearMountain,BM22,2019,prefire,NA,la,QUECHR,live,TRE,,,,,,,,,1,0.17,3,,
BearMountain,BM22,2019,prefire,NA,la,QUECHR,live,TRE,,,,,,,,,6,1,4,,
BearMountain,BM22,2019,prefire,NA,la,QUECHR,live,TRE,,,,,,,,,>30,2.2,7,,
BearMountain,BM22,2019,prefire,NA,la,QUECHR,live,TRE,,,,,,,,,5,0.7,4,,
BearMountain,BM22,2019,prefire,NA,la,QUEKEL,live,TRE,,,,,,,,,18,4,6,,
BearMountain,BM23,2019,prefire,NA,ms,PILA,live,TSE,2,0.5,6,,,,,,,,,,
BearMountain,BM23,2019,prefire,NA,ms,PILA,live,TSE,1,0.7,9,,,,,,,,,,
BearMountain,BM23,2019,prefire,NA,ms,PIPO,live,TSE,4,0.62,6,,,,,,,,,,
BearMountain,BM23,2019,prefire,NA,ms,PIPO,live,TSE,1,0.8,9,,,,,,,,,,
BearMountain,BM23,2019,prefire,NA,ms,PIPO,live,TSE,2,0.75,10,,,,,,,,,,
BearMountain,BM23,2019,prefire,NA,ms,PIPO,live,TSE,4,1.2,12,,,,,,,,,,
BearMountain,BM23,2019,prefire,NA,ms,PIPO,live,TSA,,,,1.8,13,0.9,,,,,,,
BearMountain,BM23,2019,prefire,NA,ms,PIPO,live,TSA,,,,3,14,1.37,,,,,,,
BearMountain,BM24,2019,prefire,NA,rh,CADE,dead,TSE,1,0.04,,,,,,,,,,,
BearMountain,BM24,2019,prefire,NA,rh,PIPO,live,TSE,1,0.21,3,,,,,,,,,,
BearMountain,BM24,2019,prefire,NA,rh,PIPO,live,TSE,5,0.05,1,,,,,,,,,,
BearMountain,BM24,2019,prefire,NA,rh,QUEKEL,live,TRE,,,,,,,,,4,2.1,6,,
BearMountain,BM25,2019,prefire,NA,la,ABCO,live,TSE,32,0.86,4,,,,,,,,,,
BearMountain,BM25,2019,prefire,NA,la,ABCO,live,TSE,6,0.45,2,,,,,,,,,,
BearMountain,BM25,2019,prefire,NA,la,ABCO,live,TSE,6,1,6,,,,,,,,,,
BearMountain,BM25,2019,prefire,NA,la,CADE,live,TSE,3,0.52,21,,,,,,,,,,
BearMountain,BM25,2019,prefire,NA,la,CADE,live,TSE,1,1.1,21,,,,,,,,,,
BearMountain,BM25,2019,prefire,NA,la,CADE,live,TSA,,,,<7,16,1.4,,,,,,,
BearMountain,BM25,2019,prefire,NA,la,PIPO,live,TSE,8,0.73,4,,,,,,,,,,
BearMountain,BM25,2019,prefire,NA,la,PIPO,live,TSE,7,0.61,3,,,,,,,,,,
BearMountain,BM25,2019,prefire,NA,la,PIPO,live,TSE,2,0.53,2,,,,,,,,,,
BearMountain,BM25,2019,prefire,NA,la,PIPO,live,TSA,,,,<7,5,1.85,,,,,,,
BearMountain,BM25,2019,prefire,NA,la,psme,live,TSE,6,0.55,4,,,,,,,,,,
BearMountain,BM25,2019,prefire,NA,la,psme,live,TSE,5,0.57,5,,,,,,,,,,
BearMountain,BM25,2019,prefire,NA,la,sasc,live,TRE,,,,,,,,,6,1,ukn,,
BearMountain,BM26,2019,prefire,NA,ms,PIPO,live,TSE,2,0.9,9,,,,,,,,,,
BearMountain,BM26,2019,prefire,NA,ms,PIPO,live,TSE,1,1.3,11,,,,,,,,,,
BearMountain,BM26,2019,prefire,NA,ms,psme,live,TSE,1,1.2,11,,,,,,,,,,
BearMountain,BM27,2019,prefire,NA,rh,CADE,live,TSE,2,0.6,5,,,,,,,,,,
BearMountain,BM27,2019,prefire,NA,rh,PIPO,live,TSE,3,1.2,5,,,,,,,,,,
BearMountain,BM27,2019,prefire,NA,rh,PIPO,live,TSE,1,0.14,3,,,,,,,,,,
BearMountain,BM27,2019,prefire,NA,rh,QUECHR,live,TRE,,,,,,,,,3,2,4,,
BearMountain,BM27,2019,prefire,NA,rh,QUEKEL,live,TSE,1,0.3,2,,,,,,,,,,
BearMountain,BM27,2019,prefire,NA,rh,QUEKEL,live,TSE,1,0.46,3,,,,,,,,,,
BearMountain,BM27,2019,prefire,NA,rh,QUEKEL,live,TRE,,,,,,,,,2,1.1,5,,
BearMountain,BM27,2019,prefire,NA,rh,QUEKEL,live,TRE,,,,,,,,,3,0.64,3,,
BearMountain,BM3,2019,prefire,NA,ms,PIPO,live,TSE,3,0.05,1,,,,,,,,,,
BearMountain,BM3,2019,prefire,NA,ms,PIPO,live,TSE,2,0.09,3,,,,,,,,,,
BearMountain,BM3,2019,prefire,NA,ms,QUECHR,live,TRE,1,1.05,24,,,,,,,,,,
BearMountain,BM3,2019,prefire,NA,ms,QUEKEL,live,TRE,2,0.24,5,,,,,,,,,,
BearMountain,BM3,2019,prefire,NA,ms,QUEKEL,live,TRE,1,0.34,6,,,,,,,,,,
BearMountain,BM4,2019,prefire,NA,la,CADE,live,TSE,4,0.1,0,,,,,,,,,,
BearMountain,BM4,2019,prefire,NA,la,CADE,dead,TSE,3,0.07,0,,,,,,,,,,
BearMountain,BM4,2019,prefire,NA,la,PIPO,live,TSE,1,0.3,3,,,,,,,,,,
BearMountain,BM4,2019,prefire,NA,la,QUEKEL,live,TRE,,,,,,,,,2,0.15,UNK,,
BearMountain,BM5,2019,prefire,NA,rh,CADE,live,TSE,1,0.05,1,,,,,,,,,,
BearMountain,BM5,2019,prefire,NA,rh,CADE,live,TSE,1,0.52,6,,,,,,,,,,
BearMountain,BM5,2019,prefire,NA,rh,CADE,dead,TSE,4,,,,,,,,,,,,
BearMountain,BM5,2019,prefire,NA,rh,CADE,dead,TSA,,,,5.1,unk,2,,,,,,,
BearMountain,BM5,2019,prefire,NA,rh,CADE,dead,TSA,,,,3.9,unk,2,,,,,,,
BearMountain,BM5,2019,prefire,NA,rh,PIPO,live,TSE,2,0.06,1,,,,,,,,,,
BearMountain,BM5,2019,prefire,NA,rh,PIPO,live,TSE,1,0.12,2,,,,,,,,,,
BearMountain,BM5,2019,prefire,NA,rh,PIPO,live,TSE,1,0.55,3,,,,,,,,,,
BearMountain,BM5,2019,prefire,NA,rh,PIPO,dead,TSE,1,,,,,,,,,,,,
BearMountain,BM5,2019,prefire,NA,rh,QUEKEL,live,TSE,1,0.15,3,,,,,,,,,,
BearMountain,BM5,2019,prefire,NA,rh,QUEKEL,live,TRE,,,,,,,,,6,2.1,~7,,
BearMountain,BM6,2019,prefire,NA,ms,CADE,dead,TSA,,,,5.4,13,1.8,,,,,,,
BearMountain,BM6,2019,prefire,NA,ms,PIPO,dead,TSE,3,6,2,,,,,,,,,,
BearMountain,BM6,2019,prefire,NA,ms,PIPO,dead,TSE,1,8,3,,,,,,,,,,
BearMountain,BM7,2019,prefire,NA,la,CADE,live,TSE,10,0.4,0,,,,,,,,,,
BearMountain,BM7,2019,prefire,NA,la,CADE,live,TSE,2,0.5,1,,,,,,,,,,
BearMountain,BM7,2019,prefire,NA,la,CADE,live,TSE,1,0.8,2,,,,,,,,,,
BearMountain,BM7,2019,prefire,NA,la,CADE,dead,TSE,82,0.5,0,,,,,,,,,,
BearMountain,BM7,2019,prefire,NA,la,PIPO,live,TSE,3,0.27,2,,,,,,,,,,
BearMountain,BM7,2019,prefire,NA,la,PIPO,live,TSE,1,0.29,3,,,,,,,,,,
BearMountain,BM7,2019,prefire,NA,la,QUEKEL,live,TRE,,,,,,,,,1,0.65,UKN,,
BearMountain,BM7,2019,prefire,NA,la,QUEKEL,live,TRE,,,,,,,,,4,0.4,UKN,,
BearMountain,BM7,2019,prefire,NA,la,QUEKEL,live,TRE,,,,,,,,,5,0.32,UKN,,
BearMountain,BM7,2019,prefire,NA,la,QUEKEL,live,TRE,,,,,,,,,2,0.25,UKN,,
BearMountain,BM7,2019,prefire,NA,la,QUEKEL,live,TRE,,,,,,,,,1,0.37,UKN,,
BearMountain,BM7,2019,prefire,NA,la,QUEKEL,live,TRE,,,,,,,,,5,0.9,UKN,,
BearMountain,BM8,2019,prefire,NA,rh,PIPO,live,TSE,3,0.7,1,,,,,,,,,,
BearMountain,BM8,2019,prefire,NA,rh,PIPO,live,TSE,3,0.2,2,,,,,,,,,,
BearMountain,BM8,2019,prefire,NA,rh,PIPO,live,TSE,4,0.39,3,,,,,,,,,,
BearMountain,BM8,2019,prefire,NA,rh,QUEKEL,live,TSE,2,0.75,1,,,,,,,,,,
BearMountain,BM8,2019,prefire,NA,rh,QUEKEL,live,TSE,6,0.13,2,,,,,,,,,,
BearMountain,BM8,2019,prefire,NA,rh,QUEKEL,live,TSE,2,0.17,4,,,,,,,,,,
BearMountain,BM9,2019,prefire,NA,ms,CADE,live,TSE,2,1,9,,,,,,,,,,
BearMountain,BM9,2019,prefire,NA,ms,CADE,live,TSE,1,0.38,5,,,,,,,,,,
BearMountain,BM9,2019,prefire,NA,ms,CADE,live,TSE,1,0.8,7,,,,,,,,,,
BearMountain,BM9,2019,prefire,NA,ms,CADE,live,TSE,2,0.06,2,,,,,,,,,,
BearMountain,BM9,2019,prefire,NA,ms,PIPO,live,TSE,8,0.95,9,,,,,,,,,,
BearMountain,BM9,2019,prefire,NA,ms,PIPO,live,TSE,5,0.89,8,,,,,,,,,,
BearMountain,BM9,2019,prefire,NA,ms,PIPO,live,TSE,6,1.1,10,,,,,,,,,,
BearMountain,BM9,2019,prefire,NA,ms,PIPO,live,TSE,2,0.55,5,,,,,,,,,,
BearMountain,BM9,2019,prefire,NA,ms,PIPO,live,TSE,4,0.75,7,,,,,,,,,,
BearMountain,BM9,2019,prefire,NA,ms,PIPO,live,TSE,4,0.12,3,,,,,,,,,,
BearMountain,BM9,2019,prefire,NA,ms,PIPO,live,TSE,1,0.18,4,,,,,,,,,,
BearMountain,BM1,2021,postfire,2yr,mv,PIPO,live,TSE,3,0.45,4,na,na,na,,,na,na,na,,
BearMountain,BM1,2021,postfire,2yr,mv,PIPO,live,TSE,1,0.22,2,na,na,na,,,na,na,na,,
BearMountain,BM1,2021,postfire,2yr,mv,PIPO,live,TSE,2,0.48,3,na,na,na,,,na,na,na,,
BearMountain,BM1,2021,postfire,2yr,mv,PIPO,live,TSE,3,0.45,4,na,na,na,,,na,na,na,,
BearMountain,BM1,2021,postfire,2yr,mv,PIPO,live,TSE,1,0.22,2,na,na,na,,,na,na,na,,
BearMountain,BM1,2021,postfire,2yr,mv,PIPO,live,TSE,2,0.48,3,na,na,na,,,na,na,na,,
BearMountain,BM1,2021,postfire,2yr,mv,QUEKEL,live,TSE,9,0.13,>1,na,na,na,,,na,na,na,,
BearMountain,BM10,2021,postfire,2yr,mv,CADE,live,TSE,1,0.11,>1,na,na,na,,,na,na,na,,
BearMountain,BM10,2021,postfire,2yr,mv,PIPO,live,TSE,2,0.06,1,na,na,na,,,na,na,na,,
BearMountain,BM11,2021,postfire,2yr,mv,PIPO,live,TSA,na,na,na,1,1.6,6,,,na,na,na,,
BearMountain,BM11,2021,postfire,2yr,mv,PIPO,dead,TSE,1,0.7,5,na,na,na,,,na,na,na,,
BearMountain,BM12,2021,postfire,2yr,mv,ABCO,live,TSE,1,0.13,2,na,na,na,,,na,na,na,,
BearMountain,BM12,2021,postfire,2yr,mv,CADE,live,TSE,11,0.15,>1,na,na,na,,,na,na,na,,
BearMountain,BM12,2021,postfire,2yr,mv,pinus,live,TSE,1,0.07,1,na,na,na,,,na,na,na,,
BearMountain,BM12,2021,postfire,2yr,mv,pinus,live,TSE,1,0.11,2,na,na,na,,,na,na,na,,
BearMountain,BM12,2021,postfire,2yr,mv,PIPO,live,TSE,11,0.13,2,na,na,na,,,na,na,na,,
BearMountain,BM12,2021,postfire,2yr,mv,PIPO,live,TSE,3,0.22,3,na,na,na,,,na,na,na,,
BearMountain,BM12,2021,postfire,2yr,mv,PIPO,live,TSE,3,0.08,1,na,na,na,,,na,na,na,,
BearMountain,BM13,2021,postfire,2yr,mv,QUEKEL,live,TRE,na,na,na,na,na,na,,,na,33,>1,,
BearMountain,BM14,2021,postfire,2yr,mv,PIPO,dead,TSE,1,0.4,4,na,na,na,,,na,na,na,,
BearMountain,BM14,2021,postfire,2yr,mv,QUEKEL,live,TSE,1,0.5,>1,na,na,na,,,na,na,na,,
BearMountain,BM15,2021,postfire,2yr,mv,QUEKEL,dead,TSE,2,0.5,>1,na,na,na,,,na,na,na,,
BearMountain,BM15,2021,postfire,2yr,mv,QUEKEL,live,TRE,na,na,na,na,na,na,,,na,9,>1,,
BearMountain,BM16,2021,postfire,2yr,mv,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen,
BearMountain,BM17,2021,postfire,2yr,mv,na,na,na,na,na,na,na,na,na,,,na,na,na,no regen,
BearMountain,BM18,2021,postfire,2yr,mv,CADE,live,TSE,84,0.16,>1,na,na,na,,,na,na,na,,
BearMountain,BM18,2021,postfire,2yr,mv,CADE,dead,TSE,1,0.03,>1,na,na,na,,,na,na,na,,
BearMountain,BM18,2021,postfire,2yr,mv,CADE,live,TSE,2,0.07,0,na,na,na,,,na,na,na,,
BearMountain,BM18,2021,postfire,2yr,mv,PIPO,live,TSE,10,0.3,2,na,na,na,,,na,na,na,,
BearMountain,BM18,2021,postfire,2yr,mv,PIPO,live,TSE,3,0.07,1,na,na,na,,,na,na,na,,
BearMountain,BM18,2021,postfire,2yr,mv,PIPO,live,TSE,2,0.25,3,na,na,na,,,na,na,na,,
BearMountain,BM18,2021,postfire,2yr,mv,PIPO,live,TSE,2,1.3,6,na,na,na,,,na,na,na,,
BearMountain,BM18,2021,postfire,2yr,mv,PIPO,live,TSE,2,0.9,4,na,na,na,,,na,na,na,,
BearMountain,BM18,2021,postfire,2yr,mv,QUEKEL,live,TSE,2,0.08,>1,na,na,na,,,na,na,na,,
BearMountain,BM19,2021,postfire,2yr,mv,CADE,live,TSE,2,1,>1,na,na,na,,,na,na,na,,
BearMountain,BM19,2021,postfire,2yr,mv,CADE,dead,TSE,1,0.5,>1,na,na,na,,,na,na,na,,
BearMountain,BM19,2021,postfire,2yr,mv,PIPO,dead,TSE,2,0.8,3,na,na,na,,,na,na,na,,
BearMountain,BM19,2021,postfire,2yr,mv,PIPO,dead,TSE,2,0.8,4,na,na,na,,,na,na,na,,
BearMountain,BM19,2021,postfire,2yr,mv,PIPO,dead,TSE,2,1,5,na,na,na,,,na,na,na,,
BearMountain,BM19,2021,postfire,2yr,mv,PIPO,dead,TSA,na,na,na,1,4,1.4,,,na,na,na,,
BearMountain,BM2,2021,postfire,2yr,mv,pinus,live,TSE,2,0.13,1,na,na,na,,,na,na,na,,
BearMountain,BM2,2021,postfire,2yr,mv,PIPO,live,TSE,1,0.08,1,na,na,na,,,na,na,na,,
BearMountain,BM2,2021,postfire,2yr,mv,QUEKEL,live,TRE,na,na,na,na,na,na,,,na,16,>1,,
BearMountain,BM2,2021,postfire,2yr,mv,QUEKEL,dead,TSE,4,0.16,>1,na,na,na,,,na,na,na,,
BearMountain,BM20,2021,postfire,2yr,mv,CADE,live,TSE,1,0.09,>1,na,na,na,,,na,na,na,,
BearMountain,BM20,2021,postfire,2yr,mv,QUEKEL,live,TSE,2,0.5,>1,na,na,na,,,na,na,na,,
BearMountain,BM21,2021,postfire,2yr,mv,PIPO,dead,TSE,1,0.5,2,na,na,na,,,na,na,na,,
BearMountain,BM21,2021,postfire,2yr,mv,QUECHR,live,TRE,na,na,na,na,na,na,,,na,21,>1,,
BearMountain,BM21,2021,postfire,2yr,mv,QUEKEL,live,TRE,na,na,na,na,na,na,,,na,42,>1,,
BearMountain,BM22,2021,postfire,2yr,mv,QUECHR,live,TRE,na,na,na,na,na,na,,,na,15,>1,,
BearMountain,BM22,2021,postfire,2yr,mv,QUECHR,live,TSE,3,0.5,>1,na,na,na,,,na,na,na,,
BearMountain,BM22,2021,postfire,2yr,mv,QUEKEL,live,TRE,na,na,na,na,na,na,,,na,14,>1,,
BearMountain,BM23,2021,postfire,2yr,mv,PIPO,live,TSA,na,na,na,2.2,6,1.9,,,na,na,na,,
BearMountain,BM23,2021,postfire,2yr,mv,PIPO,live,TSE,1,0.9,4,na,na,na,,,na,na,na,,
BearMountain,BM23,2021,postfire,2yr,mv,PIPO,dead,TSA,na,na,na,1.5,5,1.7,,,na,na,na,,
BearMountain,BM23,2021,postfire,2yr,mv,PIPO,dead,TSE,2,0.6,4,na,na,na,,,na,na,na,,
BearMountain,BM23,2021,postfire,2yr,mv,PIPO,dead,TSE,2,1.2,5,na,na,na,,,na,na,na,,
BearMountain,BM23,2021,postfire,2yr,mv,PIPO,dead,TSA,na,na,na,2,6,1.6,,,na,na,na,,
BearMountain,BM24,2021,postfire,2yr,mv,pinus,live,TSE,1,0.09,1,na,na,na,,,na,na,na,,
BearMountain,BM24,2021,postfire,2yr,mv,QUEKEL,live,TRE,na,na,na,na,na,na,,,na,18,>1,,
BearMountain,BM24,2021,postfire,2yr,mv,QUEKEL,live,TSE,2,0.15,>1,na,na,na,,,na,na,na,,
BearMountain,BM24,2021,postfire,2yr,mv,QUEKEL,dead,TSE,1,0.1,>1,na,na,na,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,CADE,live,TSE,1,0.11,>1,na,na,na,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,CADE,dead,TSE,2,0.7,>1,na,na,na,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,PIPO,dead,TSE,7,1.1,4,na,na,na,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,PIPO,dead,TSA,na,na,na,1.8,4,1.9,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,PIPO,dead,TSE,9,0.9,3,na,na,na,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,PIPO,dead,TSA,na,na,na,0.7,4,1.4,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,PIPO,dead,TSE,5,0.3,2,na,na,na,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,PIPO,dead,TSA,na,na,na,1.3,4,1.75,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,PIPO,dead,TSA,na,na,na,2.5,8,2,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,PIPO,dead,TSE,3,0.8,5,na,na,na,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,PIPO,dead,TSE,1,0.5,6,na,na,na,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,PIPO,dead,TSA,na,na,na,0.8,7,1.4,,,na,na,na,,
BearMountain,BM25,2021,postfire,2yr,mv,PIPO,dead,TSE,1,0.4,7,na,na,na,,,na,na,na,,
BearMountain,BM26,2021,postfire,2yr,mv,ABCO,dead,TSE,1,1.2,9,na,na,na,,,na,na,na,,
BearMountain,BM26,2021,postfire,2yr,mv,PIPO,dead,TSA,na,na,na,0.8,5,1.4,,,na,na,na,,
BearMountain,BM26,2021,postfire,2yr,mv,PIPO,dead,TSE,1,0.8,4,na,na,na,,,na,na,na,,
BearMountain,BM27,2021,postfire,2yr,mv,PIPO,live,TSA,na,na,na,2.8,8,2,,,na,na,na,,
BearMountain,BM27,2021,postfire,2yr,mv,PIPO,live,TSA,na,na,na,2.8,6,2.3,,,na,na,na,,
BearMountain,BM27,2021,postfire,2yr,mv,PIPO,live,TSA,na,na,na,3.7,6,2.4,,,na,na,na,,
BearMountain,BM27,2021,postfire,2yr,mv,PIPO,live,TSE,1,1.3,6,na,na,na,,,na,na,na,,
BearMountain,BM27,2021,postfire,2yr,mv,PIPO,live,TSE,1,0.9,3,na,na,na,,,na,na,na,,
BearMountain,BM27,2021,postfire,2yr,mv,QUECHR,dead,TSA,na,na,na,1.1,>1,2,,,na,na,na,,
BearMountain,BM27,2021,postfire,2yr,mv,QUECHR,dead,TSE,6,1.3,>1,na,na,na,,,na,na,na,,
BearMountain,BM27,2021,postfire,2yr,mv,QUECHR,live,TRE,na,na,na,na,na,na,,,na,24,>1,,
BearMountain,BM27,2021,postfire,2yr,mv,QUEKEL,live,TRE,na,na,na,na,na,na,,,na,13,>1,,
BearMountain,BM27,2021,postfire,2yr,mv,QUEKEL,live,TSE,5,1.2,>1,na,na,na,,,na,na,na,,
BearMountain,BM3,2021,postfire,2yr,mv,QUEKEL,dead,TSE,3,1,>1,na,na,na,,,na,na,na,,
BearMountain,BM4,2021,postfire,2yr,mv,PIPO,live,TSE,1,0.11,1,na,na,na,,,na,na,na,,
BearMountain,BM4,2021,postfire,2yr,mv,QUEKEL,live,TRE,na,na,na,na,na,na,,,na,2,>1,,
BearMountain,BM4,2021,postfire,2yr,mv,QUEKEL,dead,TSE,1,0.09,>1,na,na,na,,,na,na,na,,
BearMountain,BM5,2021,postfire,2yr,mv,CADE,live,TSE,2,0.12,>1,na,na,na,,,na,na,na,,
BearMountain,BM5,2021,postfire,2yr,mv,QUEKEL,dead,TSA,na,na,na,1,>1,2.1,,,na,na,na,,
BearMountain,BM5,2021,postfire,2yr,mv,QUEKEL,dead,TSA,na,na,na,0.7,>1,1.8,,,na,na,na,,
BearMountain,BM5,2021,postfire,2yr,mv,QUEKEL,dead,TSE,4,0.2,>1,na,na,na,,,na,na,na,,
BearMountain,BM5,2021,postfire,2yr,mv,QUEKEL,live,TRE,na,na,na,na,na,na,,,na,12,>1,,
BearMountain,BM6,2021,postfire,2yr,mv,pinus,live,TSE,1,0.08,1,na,na,na,,,na,na,na,,
BearMountain,BM7,2021,postfire,2yr,mv,CADE,live,TSE,3,0.09,>1,na,na,na,,,na,na,na,,
BearMountain,BM7,2021,postfire,2yr,mv,CADE,live,TSE,1,0.04,0,na,na,na,,,na,na,na,,
BearMountain,BM7,2021,postfire,2yr,mv,pinus,live,TSE,8,0.09,1,na,na,na,,,na,na,na,,
BearMountain,BM7,2021,postfire,2yr,mv,pinus,live,TSE,1,0.08,2,na,na,na,,,na,na,na,,
BearMountain,BM7,2021,postfire,2yr,mv,PIPO,live,TSE,1,0.12,2,na,na,na,,,na,na,na,,
BearMountain,BM7,2021,postfire,2yr,mv,PIPO,live,TSE,2,0.08,1,na,na,na,,,na,na,na,,
BearMountain,BM7,2021,postfire,2yr,mv,QUEKEL,dead,TSE,14,0.9,>1,na,na,na,,,na,na,na,,
BearMountain,BM7,2021,postfire,2yr,mv,QUEKEL,live,TRE,na,na,na,na,na,na,,,na,25,>1,,
BearMountain,BM7,2021,postfire,2yr,mv,QUEKEL,live,TSE,1,0.3,>1,na,na,na,,,na,na,na,,
BearMountain,BM8,2021,postfire,2yr,km,CADE,live,TSE,1,0.07,>1,na,na,na,,,na,na,na,,
BearMountain,BM8,2021,postfire,2yr,km,PIPO,live,TSE,5,0.5,3,na,na,na,,,na,na,na,,
BearMountain,BM8,2021,postfire,2yr,km,PIPO,live,TSE,4,0.1,0,na,na,na,,,na,na,na,,
BearMountain,BM8,2021,postfire,2yr,km,PIPO,live,TSE,4,0.1,1,na,na,na,,,na,na,na,,
BearMountain,BM8,2021,postfire,2yr,km,QUEKEL,live,TSE,11,0.2,>1,na,na,na,,,na,na,na,,
BearMountain,BM9,2021,postfire,2yr,km,CADE,dead,TSE,2,0.6,>1,na,na,na,,,na,na,na,,
BearMountain,BM9,2021,postfire,2yr,km,PIPO,dead,TSE,4,1.3,5,na,na,na,,,na,na,na,,
BearMountain,BM9,2021,postfire,2yr,km,PIPO,live,TSE,2,0.1,0,na,na,na,,,na,na,na,,
BearMountain,BM9,2021,postfire,2yr,km,PIPO,live,TSE,2,1.2,6,na,na,na,,,na,na,na,,
BearMountain,BM9,2021,postfire,2yr,km,PIPO,dead,TSE,1,1.2,6,na,na,na,,,na,na,na,,
BearMountain,BM9,2021,postfire,2yr,km,PIPO,dead,TSE,7,1.1,4,na,na,na,,,na,na,na,,
BearMountain,BM9,2021,postfire,2yr,km,PIPO,dead,TSE,3,1.2,5,na,na,na,,,na,na,na,,
