site,plotid,num_total_rx,num_prior_rx,TSLF_rx_wildfire,TSLF_rx_only,priorburn_rx_year,priorburn_rx2,priorburn_wildfire_year,priorburn_wildfire_month,priorburn_name,burn,burn_hour,burn_day,burn_month,burn_year,preSurvey,preSurvey_year,postSurvey_immediate,postSurvey_immediate_year,postSurvey_1year,postSurvey_1year_year,postSurvey_2year,postSurvey_2year_year,CoordSystem,UTM Zone,X,Y,burn_unit,otherTRT,otherTRT_date,TSLF
Antelope,Antelope01,0,0,>50,>50,,,,,,no,,,,,8.3.2020,2020,,,,,,,WGS84,11S,334524,4176668,antelope2/11b,,,
Antelope,Antelope02,0,0,>50,>50,,,,,,no,,,,,8.3.2020,2020,,,,,,,WGS84,11S,334727,4176421,antelope2/11b,,,
Antelope,Antelope03,0,0,>50,>50,,,,,,no,,,,,8.5.2020,2020,,,,,,,WGS84,11S,333196.6151,4175000.786,antelope2/11b,,,
Antelope,Antelope04,0,0,>50,>50,,,,,,no,,,,,8.4.2020,2020,,,,,,,WGS84,11S,334623,4174922,antelope2/11b,,,
Antelope,Antelope05,0,0,>50,>50,,,,,,no,,,,,8.5.2020,2020,,,,,,,WGS84,11S,333704.1695,4174978.386,antelope2/11b,,,
Antelope,Antelope06,0,0,>50,>50,,,,,,no,,,,,8.4.2020,2020,,,,,,,WGS84,11S,334471,4175193,antelope2/11b,,,
Antelope,Antelope07,0,0,>50,>50,,,,,,no,,,,,8.5.2020,2020,,,,,,,WGS84,11S,333461,4175243,antelope2/11b,,,
Antelope,Antelope08,0,0,>50,>50,,,,,,no,,,,,8.4.2020,2020,,,,,,,WGS84,11S,334728,4175462,antelope2/11b,,,
Antelope,Antelope09,0,0,>50,>50,,,,,,no,,,,,8.5.2020,2020,,,,,,,WGS84,11S,333955,4175232,antelope2/11b,,,
Antelope,Antelope10,0,0,>50,>50,,,,,,no,,,,,8.4.2020,2020,,,,,,,WGS84,11S,334283,4175466,antelope2/11b,,,
Antelope,Antelope11,0,0,>50,>50,,,,,,no,,,,,8.5.2020,2020,,,,,,,WGS84,11S,333732.6162,4175500.82,antelope2/11b,,,
Antelope,Antelope12,0,0,>50,>50,,,,,,no,,,,,8.4.2020,2020,,,,,,,WGS84,11S,333518,4175712,antelope2/11b,,,
Antelope,Antelope13,0,0,>50,>50,,,,,,no,,,,,8.5.2020,2020,,,,,,,WGS84,11S,334500,4176211.18,antelope2/11b,,,
Antelope,Antelope14,0,0,>50,>50,,,,,,no,,,,,8.5.2020,2020,,,,,,,WGS84,11S,333250,4176012,antelope2/11b,,,
Antelope,Antelope15,0,0,>50,>50,,,,,,no,,,,,8.5.2020,2020,,,,,,,WGS84,11S,334739,4175955,antelope2/11b,,,
Antelope,Antelope16,0,0,>50,>50,,,,,,no,,,,,8.5.2020,2020,,,,,,,WGS84,11S,333779,4175983,antelope2/11b,,,
Antelope,Antelope17,0,0,>50,>50,,,,,,no,,,,,8.5.2020,2020,,,,,,,WGS84,11S,334484,4175706.41,antelope2/11b,,,
Antelope,Antelope18,0,0,>50,>50,,,,,,no,,,,,8.5.2020,2020,,,,,,,WGS84,11S,334003,4175703,antelope2/11b,,,
Antelope,Antelope19,0,0,>50,>50,,,,,,no,,,,,8.5.2020,2020,,,,,,,WGS84,11S,334246,4175966,antelope2/11b,,,
BearMountain,BM1,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.20.19,2019,10.3.2019,2019,,,6/30/2021,2021,WGS84,11S,247212,4192146,BM2,,,
BearMountain,BM10,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.20.19,2019,10.2.2019,2019,,,6/30/2021,2021,WGS84,11S,247011,4192608,BM2,,,
BearMountain,BM11,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.20.19,2019,10.2.2019,2019,,,6/30/2021,2021,WGS84,11S,247289,4192467,BM2,,,
BearMountain,BM12,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.21.19,2019,10.3.2019,2019,,,6/30/2021,2021,WGS84,11S,246050,4192674,BM3,,,
BearMountain,BM13,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.21.19,2019,10.3.2019,2019,,,7/4/2021,2021,WGS84,11S,246431,4192304,BM3,,,
BearMountain,BM14,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.21.19,2019,10.3.2019,2019,,,6/30/2021,2021,WGS84,11S,246802,4192200,BM2,,,
BearMountain,BM15,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.21.19,2019,10.3.2019,2019,,,7/4/2021,2021,WGS84,11S,246541,4191966,BM3,,,
BearMountain,BM16,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.21.19,2019,10.3.2019,2019,,,7/3/2021,2021,WGS84,11S,246279,4191831,BM4,,,
BearMountain,BM17,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.22.19,2019,10.3.2019,2019,,,7/2/2021,2021,WGS84,11S,245726,4192433,BM4,,,
BearMountain,BM18,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.22.19,2019,10.3.2019,2019,,,7/2/2021,2021,WGS84,11S,246012,4191930,BM4,,,
BearMountain,BM19,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.22.19,2019,10.3.2019,2019,,,7/2/2021,2021,WGS84,11S,246005,4192251,BM4,,,
BearMountain,BM20,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.22.19,2019,10.3.2019,2019,,,7/3/2021,2021,WGS84,11S,246161,4191702,BM4,,,
BearMountain,BM21,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.22.19,2019,10.3.2019,2019,,,7/3/2021,2021,WGS84,11S,245936,4191653,BM4,,,
BearMountain,BM22,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.24.19,2019,10.3.2019,2019,,,7/1/2021,2021,WGS84,11S,245561,4193262,BM4,,,
BearMountain,BM23,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.24.19,2019,10.3.2019,2019,,,7/1/2021,2021,WGS84,11S,245735,4193211,BM4,,,
BearMountain,BM24,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.24.19,2019,10.3.2019,2019,,,7/1/2021,2021,WGS84,11S,245892,4192913,BM4,,,
BearMountain,BM25,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.24.19,2019,10.4.2019,2019,,,7/2/2021,2021,WGS84,11S,245212,4192765,BM4,,,
BearMountain,BM26,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.25.19,2019,10.4.2019,2019,,,7/1/2021,2021,WGS84,11S,245483,4192975,BM4,,,
BearMountain,BM27,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.25.19,2019,10.4.2019,2019,,,7/2/2021,2021,WGS84,11S,245466,4192664,BM4,,,
BearMountain,BM8,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.20.19,2019,10.3.2019,2019,,,6/29/2021,2021,WGS84,11S,246298,4192744,BM2,,,
BearMountain,BM9,1,0,6,>50,,,2013,8,RIM,yes,,30,9,2019,9.20.19,2019,10.3.2019,2019,,,6/29/2021,2021,WGS84,11S,246581,4192519,BM2,,,
BearMountain,BM2,1,0,6,>50,2013,,2013,8,RIM,no,,,,,9.19.19,2019,10.2.2019,2019,,,7/4/2021,2021,WGS84,11S,246751,4193353,BM1,,,
BearMountain,BM3,1,0,6,>50,2013,,2013,8,RIM,no,,,,,9.19.19,2019,10.4.2019,2019,,,7/4/2021,2021,WGS84,11S,246610,4193234,BM1,,,
BearMountain,BM4,1,0,6,>50,2013,,2013,8,RIM,no,,,,,9.19.19,2019,10.4.2019,2019,,,7/4/2021,2021,WGS84,11S,246493,4193032,BM1,,,
BearMountain,BM5,1,0,6,>50,2013,,2013,8,RIM,no,,,,,9.19.19,2019,10.4.2019,2019,,,7/4/2021,2021,WGS84,11S,246630,4192893,BM1,,,
BearMountain,BM6,1,0,6,>50,2013,,2013,8,RIM,no,,,,,9.19.19,2019,10.2.2019,2019,,,7/3/2021,2021,WGS84,11S,246824,4193067,BM1,,,
BearMountain,BM7,1,0,6,>50,2013,,2013,8,RIM,no,,,,,9.20.19,2019,10.2.2019,2019,,,7/3/2021,2021,WGS84,11S,246918,4192836,BM1,,,
BlissSP,bliss1,0,0,>50,>50,,,,,,no,,,,,7.28.19,2019,,,,,,,WGS84,10S,751091,4320614,bliss_north,,,
BlissSP,bliss10,0,0,>50,>50,,,,,,no,,,,,7.30.19,2019,,,,,,,WGS84,10S,751222,4320137,bliss_central,,,
BlissSP,bliss11,0,0,>50,>50,,,,,,no,,,,,7.30.19,2019,,,,,,,WGS84,10S,751082,4320071,bliss_central,,,
BlissSP,bliss12,0,0,>50,>50,,,,,,no,,,,,7.30.19,2019,,,,,,,WGS84,10S,751256,4319927,bliss_south,,,
BlissSP,bliss13,0,0,>50,>50,,,,,,no,,,,,7.30.19,2019,,,,,,,WGS84,10S,751066,4319880,bliss_south,,,
BlissSP,bliss14,0,0,>50,>50,,,,,,no,,,,,7.30.19,2019,,,,,,,WGS84,10S,751210,4319797,bliss_south,,,
BlissSP,bliss15,0,0,>50,>50,,,,,,no,,,,,7.31.19,2019,,,,,,,WGS84,10S,751326,4319696,bliss_south,,,
BlissSP,bliss2,0,0,>50,>50,,,,,,no,,,,,7.28.19,2019,,,,,,,WGS84,10S,750987,4320531,bliss_north,,,
BlissSP,bliss3,0,0,>50,>50,,,,,,no,,,,,7.28.19,2019,,,,,,,WGS84,10S,751091,4320471,bliss_north,,,
BlissSP,bliss4,0,0,>50,>50,,,,,,no,,,,,7.28.19,2019,,,,,,,WGS84,10S,750958,4320396,bliss_north,,,
BlissSP,bliss5,0,0,>50,>50,,,,,,no,,,,,7.28.19,2019,,,,,,,WGS84,10S,750879,4320280,bliss_north,,,
BlissSP,bliss6,0,0,>50,>50,,,,,,no,,,,,7.29.19,2019,,,,,,,WGS84,10S,751138,4320278,bliss_central,,,
BlissSP,bliss7,0,0,>50,>50,,,,,,no,,,,,7.29.19,2019,,,,,,,WGS84,10S,750987,4320189,bliss_central,,,
BlissSP,bliss8,0,0,>50,>50,,,,,,no,,,,,7.29.19,2019,,,,,,,WGS84,10S,750791,4320123,bliss_north,,,
BlissSP,bliss9,0,0,>50,>50,,,,,,no,,,,,7.29.19,2019,,,,,,,WGS84,10S,750889,4319987,bliss_south,,,
Bouverie,BOUV005,0,0,>50,>50,,,,,,no,,,,,7/15/2021,2021,,,,,,,,,,,fins,,,
Bouverie,BOUV011,0,0,>50,>50,,,,,,no,,,,,7/15/2021,2021,,,,,,,,,,,gilman,,,
Bouverie,BOUV012,0,0,>50,>50,,,,,,no,,,,,7/15/2021,2021,,,,,,,,,,,gilman,,,
Bouverie,BOUV002,0,0,>50,>50,,,,,,no,,,,,7/17/2021,2021,,,,,,,,,,,cougar,,,
Bouverie,BOUV003,0,0,>50,>50,,,,,,no,,,,,7/17/2021,2021,,,,,,,,,,,cougar,,,
Bouverie,BOUV009,0,0,>50,>50,,,,,,no,,,,,7/18/2021,2021,,,,,,,,,,,fins,,,
Bouverie,BOUV007,0,0,>50,>50,,,,,,no,,,,,7/18/2021,2021,,,,,,,,,,,fins,,,
Bouverie,BOUV010,0,0,>50,>50,,,,,,no,,,,,7/18/2021,2021,,,,,,,,,,,fins,,,
Bouverie,BOUV008,0,0,>50,>50,,,,,,no,,,,,7/19/2020,2021,,,,,,,,,,,fins,,,
Bouverie,BOUV001,0,0,>50,>50,,,,,,no,,,,,7/19/2020,2021,,,,,,,,,,,cougar,,,
Bouverie,BOUV006,0,0,>50,>50,,,,,,no,,,,,7/19/2020,2021,,,,,,,,,,,cougar,,,
Bouverie,BOUV004,0,0,>50,>50,,,,,,no,,,,,7/19/2020,2021,,,,,,,,,,,cougar,,,
BurtonSP,burton10,1,0,>50,>50,,,,,,yes,,1,11,2019,9.5.19,2019,12.2019,2019,,,,,WGS84,10S,747242,4342060,BUb,,,
BurtonSP,burton14,1,0,>50,>50,,,,,,yes,,1,11,2019,9.6.19,2019,12.2019,2019,9.17.2020,2020,,,WGS84,10S,747162,4341936,BUb,,,
BurtonSP,burton07,1,0,>50,>50,,,,,,yes,,1,11,2019,9.5.19,2019,12.2019,2019,9.16.2020,2020,,,WGS84,10S,747345,4342113,BUb,,,
BurtonSP,burton08,1,0,>50,>50,,,,,,yes,,1,11,2019,9.5.19,2019,12.2019,2019,9.16.2020,2020,,,WGS84,10S,747373,4342024,BUb,,,
BurtonSP,burton09,1,0,>50,>50,,,,,,yes,,1,11,2019,9.5.19,2019,12.2019,2019,9.17.2020,2020,,,WGS84,10S,747285,4341959,BUb,,,
BurtonSP,burton38,1,1,5,5,2015,,,,,no,,,,,9.17.2020,2020,,,,,,,WGS84,10S,747165,4342213,BUd,,,
BurtonSP,burton39,1,1,5,5,2015,,,,,no,,,,,9.17.2020,2020,,,,,,,WGS84,10S,747307,4342196,BUd,,,
BurtonSP,burton40,1,1,5,5,2015,,,,,no,,,,,9.20.2020,2020,,,,,,,WGS84,10S,747479,4342215,BUd,,,
BurtonSP,burton41,1,1,5,5,2015,,,,,no,,,,,9.20.2020,2020,,,,,,,WGS84,10S,747573,4342133,BUd,,,
BurtonSP,burton42,1,1,5,5,2015,,,,,no,,,,,9.20.2020,2020,,,,,,,WGS84,10S,747656,4342031,BUd,,,
BurtonSP,burton01,0,0,>50,>50,,,,,,no,,,,,8.26.19,2019,,,,,,,WGS84,10S,747517,4341906,BUa,,,
BurtonSP,burton11,0,0,>50,>50,,,,,,no,,,,,9.5.19,2019,,,,,,,WGS84,10S,747394,4341893,BUa,,,
BurtonSP,burton12,0,0,>50,>50,,,,,,no,,,,,9.6.19,2019,,,,,,,WGS84,10S,746718,4341870,control,,,
BurtonSP,burton13,0,0,>50,>50,,,,,,no,,,,,9.6.19,2019,,,,,,,WGS84,10S,746292,4341955,control,,,
BurtonSP,burton15,0,0,>50,>50,,,,,,no,,,,,9.6.19,2019,,,,,,,WGS84,10S,747229,4341818,BUa,,,
BurtonSP,burton16,0,0,>50,>50,,,,,,no,,,,,9.7.19,2019,,,,,,,WGS84,10S,747381,4341781,BUa,,,
BurtonSP,burton17,0,0,>50,>50,,,,,,no,,,,,9.7.19,2019,,,,,,,WGS84,10S,747100,4342094,BUc,,,
BurtonSP,burton18,0,0,>50,>50,,,,,,no,,,,,9.7.19,2019,,,,,,,WGS84,10S,747002,4341999,BUc,,,
BurtonSP,burton19,0,0,>50,>50,,,,,,no,,,,,9.7.19,2019,,,,,,,WGS84,10S,746862,4342062,BUc,,,
BurtonSP,burton02,0,0,>50,>50,,,,,,no,,,,,8.26.19,2019,,,,,,,WGS84,10S,747503,4342004,BUa,,,
BurtonSP,burton20,0,0,>50,>50,,,,,,no,,,,,9.7.19,2019,,,,,,,WGS84,10S,746988,4342114,BUc,,,
BurtonSP,burton21,0,0,>50,>50,,,,,,no,,,,,9.8.19,2019,,,,,,,WGS84,10S,746910,4341925,BUc,,,
BurtonSP,burton22,0,0,>50,>50,,,,,,no,,,,,9.8.19,2019,,,,,,,WGS84,10S,747026,4341888,BUc,,,
BurtonSP,burton23,0,0,>50,>50,,,,,,no,,,,,9.8.19,2019,,,,,,,WGS84,10S,746507,4341644,control,,,
BurtonSP,burton24,0,0,>50,>50,,,,,,no,,,,,9.8.19,2019,,,,,,,WGS84,10S,746793,4341561,control,,,
BurtonSP,burton25,0,0,>50,>50,,,,,,no,,,,,9.18.2020,2020,,,,,,,WGS84,10S,747575,4341701,BUa,,,
BurtonSP,burton26,0,0,>50,>50,,,,,,no,,,,,9.18.2020,2020,,,,,,,WGS84,10S,747621,4341591,BUa,,,
BurtonSP,burton27,0,0,>50,>50,,,,,,no,,,,,9.18.2020,2020,,,,,,,WGS84,10S,747361,4341693,BUa,,,
BurtonSP,burton28,0,0,>50,>50,,,,,,no,,,,,9.18.2020,2020,,,,,,,WGS84,10S,747495,4341797,BUa,,,
BurtonSP,burton29,0,0,>50,>50,,,,,,no,,,,,9.18.2020,2020,,,,,,,WGS84,10S,747615,4341918,BUa,,,
BurtonSP,burton03,0,0,>50,>50,,,,,,no,,,,,8.27.19,2019,,,,,,,WGS84,10S,747232,4342352,control,,,
BurtonSP,burton30,0,0,>50,>50,,,,,,no,,,,,9.18.2020,2020,,,,,,,WGS84,10S,747477,4341697,BUa,,,
BurtonSP,burton31,0,0,>50,>50,,,,,,no,,,,,9.18.2020,2020,,,,,,,WGS84,10S,747608,4341814,BUa,,,
BurtonSP,burton32,0,0,>50,>50,,,,,,no,,,,,9.17.2020,2020,,,,,,,WGS84,10S,747737,4341842,BUa,,,
BurtonSP,burton33,0,0,>50,>50,,,,,,no,,,,,9.17.2020,2020,,,,,,,WGS84,10S,747697,4341764,BUa,,,
BurtonSP,burton34,0,0,>50,>50,,,,,,no,,,,,9.18.2020,2020,,,,,,,WGS84,10S,747419,4341598,BUa,,,
BurtonSP,burton35,0,0,>50,>50,,,,,,no,,,,,9.18.2020,2020,,,,,,,WGS84,10S,747680,4341666,BUa,,,
BurtonSP,burton36,0,0,>50,>50,,,,,,no,,,,,9.18.2020,2020,,,,,,,WGS84,10S,747793,4341712,BUa,,,
BurtonSP,burton37,0,0,>50,>50,,,,,,no,,,,,9.18.2020,2020,,,,,,,WGS84,10S,747527,4341582,BUa,,,
BurtonSP,burton04,0,0,>50,>50,,,,,,no,,,,,8.27.19,2019,,,,,,,WGS84,10S,746963,4342314,control,,,
BurtonSP,burton43,0,0,>50,>50,,,,,,no,,,,,9.19.2020,2020,,,,,,,WGS84,10S,747072,4341680,control,,,
BurtonSP,burton44,0,0,>50,>50,,,,,,no,,,,,9.19.2020,2020,,,,,,,WGS84,10S,747107,4341387,control,,,
BurtonSP,burton45,0,0,>50,>50,,,,,,no,,,,,9.19.2020,2020,,,,,,,WGS84,10S,747390,4341430,control,,,
BurtonSP,burton46,0,0,>50,>50,,,,,,no,,,,,9.19.2020,2020,,,,,,,WGS84,10S,747647,4341361,control,,,
BurtonSP,burton47,0,0,>50,>50,,,,,,no,,,,,9.19.2020,2020,,,,,,,WGS84,10S,747805,4341500,control,,,
BurtonSP,burton05,0,0,>50,>50,,,,,,no,,,,,8.27.19,2019,,,,,,,WGS84,10S,746731,4342344,control,,,
BurtonSP,burton06,0,0,>50,>50,,,,,,no,,,,,8.28.19,2019,,,,,,,WGS84,10S,746579,4342168,control,,,
Calaveras,BigTrees01,0,0,>50,>50,,,,,,no,,,,,8.19.2020,2020,,,,,,,WGS84,10S,736635,4240511,8,,,
Calaveras,BigTrees02,0,0,>50,>50,,,,,,no,,,,,8.19.2020,2020,,,,,,,WGS84,10S,736333,4240192,8,,,
Calaveras,BigTrees03,0,0,>50,>50,,,,,,no,,,,,8.20.2020,2020,,,,,,,WGS84,10S,736337,4240083,8,,,
Calaveras,BigTrees04,0,0,>50,>50,,,,,,no,,,,,8.21.2020,2020,,,,,,,WGS84,10S,736241,4240075,8,,,
Calaveras,BigTrees05,0,0,>50,>50,,,,,,no,,,,,8.22.2020,2020,,,,,,,WGS84,10S,736140,4239995,8,,,
Calaveras,BigTrees06,0,0,>50,>50,,,,,,no,,,,,8.19.2020,2020,,,,,,,WGS84,10S,736241,4239994,8,,,
Calaveras,BigTrees07,0,0,>50,>50,,,,,,no,,,,,8.21.2020,2020,,,,,,,WGS84,10S,736140,4240116,8,,,
Calaveras,BigTrees08,0,0,>50,>50,,,,,,no,,,,,8.19.2020,2020,,,,,,,WGS84,10S,736327,4240281,8,,,
Calaveras,BigTrees09,0,0,>50,>50,,,,,,no,,,,,8.19.2020,2020,,,,,,,WGS84,10S,736425,4240383,8,,,
Calaveras,BigTrees10,0,0,>50,>50,,,,,,no,,,,,8.21.2020,2020,,,,,,,WGS84,10S,736030,4240088,8,,,
Calaveras,BigTrees11,0,0,>50,>50,,,,,,no,,,,,8.21.2020,2020,,,,,,,WGS84,10S,736033,4239988,8,,,
Calaveras,BigTrees12,0,0,>50,>50,,,,,,no,,,,,8.21.2020,2020,,,,,,,WGS84,10S,735930,4239994,8,,,
Calaveras,BigTrees13,0,0,>50,>50,,,,,,no,,,,,8.21.2020,2020,,,,,,,WGS84,10S,736033,4239894,8,,,
Calaveras,BigTrees14,0,0,>50,>50,,,,,,no,,,,,8.21.2020,2020,,,,,,,WGS84,10S,736129,4239902,8,,,
Calaveras,BigTrees15,0,0,>50,>50,,,,,,no,,,,,8.21.2020,2020,,,,,,,WGS84,10S,736230,4240189,8,,,
Calaveras,BigTrees17,0,0,>50,>50,,,,,,no,,,,,8.18.2020,2020,,,,,,,WGS84,10S,735633,4240287,7,,,
Calaveras,BigTrees18,0,0,>50,>50,,,,,,no,,,,,8.18.2020,2020,,,,,,,WGS84,10S,735742,4240293,7,,,
Calaveras,BigTrees19,0,0,>50,>50,,,,,,no,,,,,8.18.2020,2020,,,,,,,WGS84,10S,735742,4240390,7,,,
Calaveras,BigTrees20,0,0,>50,>50,,,,,,no,,,,,8.18.2020,2020,,,,,,,WGS84,10S,735828,4240497,7,,,
Calaveras,BigTrees21,0,0,>50,>50,,,,,,no,,,,,8.17.2020,2020,,,,,,,WGS84,10S,736016,4240574,7,,,
Calaveras,BigTrees22,0,0,>50,>50,,,,,,no,,,,,8.17.2020,2020,,,,,,,WGS84,10S,736124,4240608,7,,,
Calaveras,BigTrees23,0,0,>50,>50,,,,,,no,,,,,8.17.2020,2020,,,,,,,WGS84,10S,735742,4240293,7,,,
Calaveras,BigTrees24,0,0,>50,>50,,,,,,no,,,,,8.17.2020,2020,,,,,,,WGS84,10S,736223,4240687,7,,,
Calaveras,BigTrees25,0,0,>50,>50,,,,,,no,,,,,8.18.2020,2020,,,,,,,WGS84,10S,736212,4240758,7,,,
Calaveras,BigTrees27,0,0,>50,>50,,,,,,no,,,,,8.18.2020,2020,,,,,,,WGS84,10S,736339,4240678,7,,,
Calaveras,BigTrees28,0,0,>50,>50,,,,,,no,,,,,8.18.2020,2020,,,,,,,WGS84,10S,735847,4240400,7,,,
Calaveras,BigTrees29,0,0,>50,>50,,,,,,no,,,,,8.19.2020,2020,,,,,,,WGS84,10S,736727,4240602,8,,,
Calaveras,BigTrees30,0,0,>50,>50,,,,,,no,,,,,8.20.2020,2020,,,,,,,WGS84,10S,735728,4239888,8,,,
Calaveras,BigTrees31,0,0,>50,>50,,,,,,no,,,,,8.20.2020,2020,,,,,,,WGS84,10S,735854,4239985,8,,,
Calaveras,BigTrees32,0,0,>50,>50,,,,,,no,,,,,8.20.2020,2020,,,,,,,WGS84,10S,735846,4239893,8,,,
Calaveras,BigTrees33,0,0,>50,>50,,,,,,no,,,,,8.21.2020,2020,,,,,,,WGS84,10S,735936,4239885,8,,,
Calaveras,BigTrees34,0,0,>50,>50,,,,,,no,,,,,8.22.2020,2020,,,,,,,WGS84,10S,735744,4239804,8,,,
Calaveras,BigTrees35,0,0,>50,>50,,,,,,no,,,,,8.19.2020,2020,,,,,,,WGS84,10S,736532,4240497,8,,,
Calaveras,BigTrees36,0,0,>50,>50,,,,,,no,,,,,8.18.2020,2020,,,,,,,WGS84,10S,736330,4240574,7,,,
ConcowPyro,CONCOW001,0,0,>50,>50,,,,,,no,,,,,9/27/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW002,0,0,>50,>50,,,,,,no,,,,,9/28/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW003,0,0,>50,>50,,,,,,no,,,,,9/28/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW004,0,0,>50,>50,,,,,,no,,,,,9/29/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW005,0,0,>50,>50,,,,,,no,,,,,9/29/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW006,0,0,>50,>50,,,,,,no,,,,,9/29/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW007,0,0,>50,>50,,,,,,no,,,,,9/30/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW008,0,0,>50,>50,,,,,,no,,,,,9/30/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW009,0,0,>50,>50,,,,,,no,,,,,9/30/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW010,0,0,>50,>50,,,,,,no,,,,,10/1/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW011,0,0,>50,>50,,,,,,no,,,,,10/1/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW012,0,0,>50,>50,,,,,,no,,,,,10/2/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW013,0,0,>50,>50,,,,,,no,,,,,10/2/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW014,0,0,>50,>50,,,,,,no,,,,,10/2/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW015,0,0,>50,>50,,,,,,no,,,,,10/3/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW016,0,0,>50,>50,,,,,,no,,,,,10/3/2021,2021,,,,,,,,,,,,,,
ConcowPyro,CONCOW017,0,0,>50,>50,,,,,,no,,,,,10/3/2021,2021,,,,,,,,,,,,,,
downieville,RedAnt29,0,0,>50,>50,,,1978,8,CAP,no,,,,,10.14.2020,2020,,,,,,,WGS84,10S,684131,4383137,639,,,
downieville,RedAnt30,0,0,>50,>50,,,1978,8,CAP,no,,,,,10.14.2020,2020,,,,,,,WGS84,10S,684141,4383343,639,,,
downieville,RedAnt30b,0,0,>50,>50,,,1978,8,CAP,no,,,,,10.16.2020,2020,,,,,,,WGS84,10S,684239,4383234,639,,,
downieville,RedAnt32,0,0,>50,>50,,,1978,8,CAP,no,,,,,10.16.2020,2020,,,,,,,WGS84,10S,684130,4383564,639,,,
downieville,RedAnt35,0,0,>50,>50,,,1978,8,CAP,no,,,,,10.16.2020,2020,,,,,,,WGS84,10S,684242,4383660,639,,,
downieville,RedAnt36,0,0,>50,>50,,,1978,8,CAP,no,,,,,10.16.2020,2020,,,,,,,WGS84,10S,683866,4383477,511,,,
downieville,RedAnt37,0,0,>50,>50,,,1978,8,CAP,no,,,,,10.16.2020,2020,,,,,,,WGS84,10S,683888,4383736,511,,,
downieville,RedAnt38,0,0,>50,>50,,,1978,8,CAP,no,,,,,9.30.2020,2020,,,,,,,WGS84,10S,684475,4384079,620,,,
downieville,RedAnt39,0,0,>50,>50,,,1978,8,CAP,no,,,,,9.29.2020,2020,,,,,,,WGS84,10S,684280,4384072,459,,,
downieville,RedAnt40,0,0,>50,>50,,,1978,8,CAP,no,,,,,10.2.2020,2020,,,,,,,WGS84,10S,684160,4383981,492,,,
downieville,RedAnt41,0,0,>50,>50,,,1978,8,CAP,no,,,,,10.2.2020,2020,,,,,,,WGS84,10S,684061,4384096,492,,,
downieville,RedAnt49,0,0,>50,>50,,,1978,8,CAP,no,,,,,9.29.2020,2020,,,,,,,WGS84,10S,685134,4384295,control,,,
downieville,RedAnt50,0,0,>50,>50,,,1978,8,CAP,no,,,,,9.29.2020,2020,,,,,,,WGS84,10S,684220,4384219,459,,,
downieville,RedAnt28,0,0,>50,>50,,,,,,no,,,,,10.1.2020,2020,,,,,,,WGS84,10S,684333,4383129,639,,,
downieville,RedAnt42,0,0,>50,>50,,,,,,no,,,,,10.2.2020,2020,,,,,,,WGS84,10S,683963,4384205,492,,,
downieville,RedAnt43,0,0,>50,>50,,,,,,no,,,,,10.15.2020,2020,,,,,,,WGS84,10S,683862,4384327,492,,,
downieville,RedAnt44,0,0,>50,>50,,,,,,no,,,,,10.2.2020,2020,,,,,,,WGS84,10S,683971,4384414,492,,,
downieville,RedAnt45,0,0,>50,>50,,,,,,no,,,,,10.15.2020,2020,,,,,,,WGS84,10S,683645,4384327,522,,,
