project,site,plotid,observer,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,offset_dist_direction,notes,burnpile_ht_m
CPFMP,BearMountain,BM24,"RH, MS",2019,postfire,immediate,0,,2,2,4,11.3,0,0,0,0,0,,0,0.05,,,,,
CPFMP,BearMountain,BM24,"RH, MS",2019,postfire,immediate,180,,2,2,4,11.3,1,1,0,0,0.5,,0.05,1,,,,,
CPFMP,BearMountain,BM24,"RH, MS",2019,postfire,immediate,90,,2,2,4,11.3,1,2,0,0,1,,0,1,,,,,
CPFMP,BearMountain,BM24,"RH, MS",2019,postfire,immediate,270,,2,2,4,11.3,0,0,0,0,0.05,,0,1,,,,,
CPFMP,BearMountain,BM25,mv,2021,postfire,2yr,N,0,2,2,3,11.3,0,0,0,0,2,0.6,0,0,0.7,,,,
CPFMP,BearMountain,BM25,mv,2021,postfire,2yr,S,0,2,2,3,11.3,2,4,1,0,2.7,1.8,0,2.4,2,,,,
CPFMP,BearMountain,BM25,mv,2021,postfire,2yr,E,0,2,2,3,11.3,12,0,0,0,2,1.8,0,0.2,0.8,,,,
CPFMP,BearMountain,BM25,mv,2021,postfire,2yr,W,0,2,2,3,11.3,2,6,4,0,2.2,3,0,1.5,1.8,,,,
CPFMP,BearMountain,BM25,"RH, MS",2019,postfire,immediate,0,,2,2,4,11.3,1,0,0,0,0.05,,0,0,,,,,
CPFMP,BearMountain,BM25,"RH, MS",2019,postfire,immediate,180,,2,2,4,11.3,0,0,0,0,0,,0,0,,,,,
CPFMP,BearMountain,BM25,"RH, MS",2019,postfire,immediate,90,,2,2,4,11.3,2,1,0,0,0.05,,0,0,,,,,
CPFMP,BearMountain,BM25,"RH, MS",2019,postfire,immediate,270,,2,2,4,11.3,0,0,0,0,0,,0,0.05,,,,,
CPFMP,BearMountain,BM26,mv,2021,postfire,2yr,N,0,2,2,3,11.3,3,2,1,0,0,0.3,0,0.8,0.7,,,,
CPFMP,BearMountain,BM26,mv,2021,postfire,2yr,S,0,2,2,3,11.3,0,3,1,0,0.4,0.5,0,0.1,0.3,,,,
CPFMP,BearMountain,BM26,mv,2021,postfire,2yr,E,0,2,2,3,11.3,2,4,2,0,0.5,0.7,0,0.2,0.3,,,,
CPFMP,BearMountain,BM26,mv,2021,postfire,2yr,W,0,2,2,3,11.3,3,1,0,0,1.8,1.2,0,0.1,0.3,,,,
CPFMP,BearMountain,BM26,"RH, MS",2019,postfire,immediate,0,,2,2,4,11.3,4,3,5,0,0,,0,0,,,,,
CPFMP,BearMountain,BM26,"RH, MS",2019,postfire,immediate,180,,2,2,4,11.3,0,0,0,0,0.05,,0,0.05,,,,,
CPFMP,BearMountain,BM26,"RH, MS",2019,postfire,immediate,90,,2,2,4,11.3,6,7,1,0.05,1,,0,0.05,,,,,
CPFMP,BearMountain,BM26,"RH, MS",2019,postfire,immediate,270,,2,2,4,11.3,6,3,0,0.05,1,,0,0,,,,,
CPFMP,BearMountain,BM27,mv,2021,postfire,2yr,N,0,2,2,3,11.3,0,0,0,0,0,0,1.2,4.8,5,,,,
CPFMP,BearMountain,BM27,mv,2021,postfire,2yr,S,0,2,2,3,11.3,0,0,0,0,0.8,0.5,0,0,0.3,,,,
CPFMP,BearMountain,BM27,mv,2021,postfire,2yr,E,0,2,2,3,11.3,0,0,0,0,0.7,0.6,0,0,0.5,,,,
CPFMP,BearMountain,BM27,mv,2021,postfire,2yr,W,0,2,2,3,11.3,9,1,0,0,0.5,0.5,0,0.3,0.6,,,,
CPFMP,BearMountain,BM27,"RH, MS",2019,postfire,immediate,0,,2,2,4,11.3,0,0,1,0,0,,0,3,,,,,
CPFMP,BearMountain,BM27,"RH, MS",2019,postfire,immediate,180,,2,2,4,11.3,1,3,0,1,1,,0,0,,,,,
CPFMP,BearMountain,BM27,"RH, MS",2019,postfire,immediate,90,,2,2,4,11.3,2,1,0,0,2,,0,4,,,,,
CPFMP,BearMountain,BM27,"RH, MS",2019,postfire,immediate,270,,2,2,4,11.3,2,1,2,0,0,,0,0.05,,,,,
CPFMP,BearMountain,BM3,mm,2021,postfire,2yr,N,0,2,2,3,11.3,0,4,0,1.8,3.2,4,1.5,4.4,4.2,,,,
CPFMP,BearMountain,BM3,mm,2021,postfire,2yr,S,0,2,2,3,11.3,7,1,0,0.5,2.8,3,1.1,1.8,3.6,,,,
CPFMP,BearMountain,BM3,mm,2021,postfire,2yr,E,0,2,2,3,11.3,3,1,1,0,2.5,2.8,0.5,2.8,3.2,,,,
CPFMP,BearMountain,BM3,mm,2021,postfire,2yr,W,0,2,2,3,11.3,0,1,0,0.5,3.9,4,0.5,5.5,5.6,,,,
CPFMP,BearMountain,BM3,"RH, MS",2019,postfire,immediate,0,,2,2,4,11.3,0,0,2,1,2,,0,0.05,,,,,
CPFMP,BearMountain,BM3,"RH, MS",2019,postfire,immediate,180,,2,2,4,11.3,2,1,0,0,0,,0,0,,,,,
CPFMP,BearMountain,BM3,"RH, MS",2019,postfire,immediate,90,,2,2,4,11.3,0,2,1,0,1,,0,1,,,,,
CPFMP,BearMountain,BM3,"RH, MS",2019,postfire,immediate,270,,2,2,4,11.3,0,0,0,0,2,,0,2,,,,,
CPFMP,BearMountain,BM4,mm,2021,postfire,2yr,N,0,2,2,3,11.3,0,0,0,0,1.2,1.8,1.8,2.2,2.4,,,,
CPFMP,BearMountain,BM4,mm,2021,postfire,2yr,S,0,2,2,3,11.3,13,0,0,0.8,3.7,5,0.5,4,3.3,,,,
CPFMP,BearMountain,BM4,mm,2021,postfire,2yr,E,0,2,2,3,11.3,3,0,0,0.8,3,2.6,0,1.5,2.5,,,,
CPFMP,BearMountain,BM4,mm,2021,postfire,2yr,W,0,2,2,3,11.3,0,1,0,0,3,3.4,0,0.5,1.2,,,,
CPFMP,BearMountain,BM4,"RH, MS",2019,postfire,immediate,0,,2,2,4,11.3,6,4,0,0,1,,0,3,,,,,
CPFMP,BearMountain,BM4,"RH, MS",2019,postfire,immediate,180,,2,2,4,11.3,1,0,0,0,0,,0,0.05,,,,,
CPFMP,BearMountain,BM4,"RH, MS",2019,postfire,immediate,90,,2,2,4,11.3,0,0,0,1,2,,0,0.05,,,,,
CPFMP,BearMountain,BM4,"RH, MS",2019,postfire,immediate,270,,2,2,4,11.3,0,0,0,0,0,,0,0.05,,,,,
CPFMP,BearMountain,BM5,mm,2021,postfire,2yr,N,0,2,2,3,11.3,0,0,0,0,1.2,1.5,0,2.5,2.8,,,,
CPFMP,BearMountain,BM5,mm,2021,postfire,2yr,S,0,2,2,3,11.3,0,0,0,0,1.8,1.5,0.5,1.5,1.5,,,,
CPFMP,BearMountain,BM5,mm,2021,postfire,2yr,E,0,2,2,3,11.3,1,0,0,0.8,2,2.2,0,1.2,2.5,,,,
CPFMP,BearMountain,BM5,mm,2021,postfire,2yr,W,0,2,2,3,11.3,5,7,0,0,0.5,0.8,0,3,2.8,,,,
CPFMP,BearMountain,BM5,"RH, MS",2019,postfire,immediate,0,,2,2,4,11.3,0,1,1,0,0,,0.05,1.5,,,,,
CPFMP,BearMountain,BM5,"RH, MS",2019,postfire,immediate,180,,2,2,4,11.3,0,0,0,0,0,,0,0,,,,,
CPFMP,BearMountain,BM5,"RH, MS",2019,postfire,immediate,90,,2,2,4,11.3,4,1,0,0,1,,0,1,,,,,
CPFMP,BearMountain,BM5,"RH, MS",2019,postfire,immediate,270,,2,2,4,11.3,4,0,0,0,2,,0,2,,,,,
CPFMP,BearMountain,BM6,mm,2021,postfire,2yr,N,0,2,2,3,11.3,0,2,0,0,1.5,2.8,2.3,1.8,2.5,,,,
CPFMP,BearMountain,BM6,mm,2021,postfire,2yr,S,0,2,2,3,11.3,5,0,0,0,1,1.2,0,2,0.7,,,,
CPFMP,BearMountain,BM6,mm,2021,postfire,2yr,E,0,2,2,3,11.3,15,1,0,0,1.5,2.3,0,0.5,5.4,,,,
CPFMP,BearMountain,BM6,mm,2021,postfire,2yr,W,0,2,2,3,11.3,0,0,0,0,4.2,4.3,1.1,3.2,4.2,,,,
CPFMP,BearMountain,BM6,"RH, MS",2019,postfire,immediate,0,,2,2,4,11.3,5,1,0,1,1,,2,2,,,,,
CPFMP,BearMountain,BM6,"RH, MS",2019,postfire,immediate,180,,2,2,4,11.3,5,0,0,0.5,2,,0,1.5,,,,,
CPFMP,BearMountain,BM6,"RH, MS",2019,postfire,immediate,90,21,2,2,4,11.3,1,0,0,1,2,,0.05,1.5,,,,,
CPFMP,BearMountain,BM6,"RH, MS",2019,postfire,immediate,270,,2,2,4,11.3,0,0,0,0,0,,0,0.05,,,,,
CPFMP,BearMountain,BM7,mm,2021,postfire,2yr,N,0,2,2,3,11.3,5,1,0,0,2.4,2,0,2.5,0.8,,,,
CPFMP,BearMountain,BM7,mm,2021,postfire,2yr,S,0,2,2,3,11.3,3,0,0,0,2,2.5,0,1.8,2.2,,,,
CPFMP,BearMountain,BM7,mm,2021,postfire,2yr,E,0,2,2,3,11.3,3,3,9,0,0,0.5,0.8,3,3.2,,,,
CPFMP,BearMountain,BM7,mm,2021,postfire,2yr,W,0,2,2,3,11.3,4,0,2,0,0.5,1.5,0,2.8,1.5,,,,
CPFMP,BearMountain,BM7,"RH, MS",2019,postfire,immediate,0,,2,2,4,11.3,2,4,4,0.5,0.5,,3,4,,,,,
CPFMP,BearMountain,BM7,"RH, MS",2019,postfire,immediate,180,,2,2,4,11.3,0,0,0,0,0.5,,0,0,,,,,
CPFMP,BearMountain,BM7,"RH, MS",2019,postfire,immediate,90,,2,2,4,11.3,0,1,2,0,1,,0,0.05,,,,,
CPFMP,BearMountain,BM7,"RH, MS",2019,postfire,immediate,270,,2,2,4,11.3,0,4,3,0,2,,0.05,2,,,,,
CPFMP,BearMountain,BM8,mv,2021,postfire,2yr,N,0,2,2,3,11.3,4,0,0,0,0,0.3,0,0.5,0.7,,,,
CPFMP,BearMountain,BM8,mv,2021,postfire,2yr,S,0,2,2,3,11.3,0,0,0,0,1.5,1.2,0,1,0.8,,,,
CPFMP,BearMountain,BM8,mv,2021,postfire,2yr,E,0,2,2,3,11.3,7,4,0,0,1.2,1.6,0,1.6,1.2,,,,
CPFMP,BearMountain,BM8,mv,2021,postfire,2yr,W,0,2,2,3,11.3,1,0,0,0,0.9,0.7,0,6,5.4,,,,
CPFMP,BearMountain,BM8,"RH, MS",2019,postfire,immediate,0,,2,2,4,11.3,0,0,0,0,1,,0,1,,,,,
CPFMP,BearMountain,BM8,"RH, MS",2019,postfire,immediate,180,,2,2,4,11.3,0,0,0,0,0,,0,3,,,,,
CPFMP,BearMountain,BM8,"RH, MS",2019,postfire,immediate,90,,2,2,4,11.3,8,5,1,0.5,2,,0.05,0.5,,,,,
CPFMP,BearMountain,BM8,"RH, MS",2019,postfire,immediate,270,,2,2,4,11.3,0,0,1,0,0.05,,0,0.5,,,,,
CPFMP,BearMountain,BM9,mv,2021,postfire,2yr,N,0,2,2,3,11.3,3,3,2,0,1,0.6,0,0.5,1.4,,,,
CPFMP,BearMountain,BM9,mv,2021,postfire,2yr,S,0,2,2,3,11.3,0,3,3,0,2,1.7,0,3.1,1.3,,,,
CPFMP,BearMountain,BM9,mv,2021,postfire,2yr,E,0,2,2,3,11.3,0,4,1,0,2,1.8,0,2.3,1.9,,,,
CPFMP,BearMountain,BM9,mv,2021,postfire,2yr,W,0,2,2,3,11.3,0,0,0,0,0,0.3,0,1.1,0.8,,,,
CPFMP,BearMountain,BM9,"RH, MS",2019,postfire,immediate,0,,2,2,4,11.3,0,3,0,0,0,,0,1,,,,,
CPFMP,BearMountain,BM9,"RH, MS",2019,postfire,immediate,180,,2,2,4,11.3,4,5,2,0,2,,0,0,,,,,
CPFMP,BearMountain,BM9,"RH, MS",2019,postfire,immediate,90,,2,2,4,11.3,0,3,1,0,2.5,,2,3,,,,,
CPFMP,BearMountain,BM9,"RH, MS",2019,postfire,immediate,270,,2,2,4,11.3,1,0,0,0.05,1,,0.05,2,,,,,
CPFMP,BurtonSP,burton07,JR,2019,postfire,immediate,0,0,2,2,4,11.3,6,5,1,1,0,,0,0,,,,,
CPFMP,BurtonSP,burton07,JR,2019,postfire,immediate,180,0,2,2,4,11.3,21,3,2,0,0,,0,0,,,,,
CPFMP,BurtonSP,burton07,JR,2019,postfire,immediate,90,0,2,2,4,11.3,15,9,0,0,2,,0,2,,,,,
CPFMP,BurtonSP,burton07,JR,2019,postfire,immediate,270,0,2,2,4,11.3,0,2,1,0,0,,0,0,,,,,
CPFMP,BurtonSP,burton07,mm,2020,postfire,1yr,N,,2,2,3,11.3,1,8,0,0,0,0.3,0.5,2.3,3,,,,
CPFMP,BurtonSP,burton07,mm,2020,postfire,1yr,S,,2,2,3,11.3,32,10,0,2,3.3,5,0,2.7,3,,,,
CPFMP,BurtonSP,burton07,mm,2020,postfire,1yr,E,,2,2,3,11.3,2,4,0,2.5,2.5,5,0,0.5,0.5,,,,
CPFMP,BurtonSP,burton07,mm,2020,postfire,1yr,W,,2,2,3,11.3,0,5,0,0,1.8,2,6,2.7,9,,,,
CPFMP,BurtonSP,burton08,JR,2019,postfire,immediate,0,0,2,2,4,11.3,10,2,0,0,0,,0,0,,,,,
CPFMP,BurtonSP,burton08,JR,2019,postfire,immediate,180,0,2,2,4,11.3,12,5,1,1,1,,0.05,1,,,,,
CPFMP,BurtonSP,burton08,JR,2019,postfire,immediate,90,0,2,2,4,11.3,14,15,2,0,0,,4,0,,,,Somerearrangementoffuelsfromfirefighters0.05yingtojackpotfuels,
CPFMP,BurtonSP,burton08,JR,2019,postfire,immediate,270,0,2,2,4,11.3,6,5,3,0,0,,0,10,,,,,
CPFMP,BurtonSP,burton09,JR,2019,postfire,immediate,0,0,2,2,4,11.3,11,2,2,1,1,,0,0,,,,,
CPFMP,BurtonSP,burton09,JR,2019,postfire,immediate,180,0,2,2,4,11.3,1,0,0,0,0,,0,0,,,,,
CPFMP,BurtonSP,burton09,JR,2019,postfire,immediate,90,0,2,2,4,11.3,0,0,2,3,0,,6,0,,,,,
CPFMP,BurtonSP,burton09,JR,2019,postfire,immediate,270,0,2,2,4,11.3,1,1,0,0,0,,0,0,,,,,
CPFMP,BurtonSP,burton10,JR,2019,postfire,immediate,0,0,2,2,4,11.3,0,0,0,0,0,,0,0,,,,,
CPFMP,BurtonSP,burton10,JR,2019,postfire,immediate,180,0,2,2,4,11.3,6,5,0,0,0,,0,0,,,,,
CPFMP,BurtonSP,burton10,JR,2019,postfire,immediate,90,0,2,2,4,11.3,31,9,5,1,0,,5,0,,,,,
CPFMP,BurtonSP,burton10,JR,2019,postfire,immediate,270,0,2,2,4,11.3,47,6,0,0,0,,0,4,,,,,
CPFMP,BurtonSP,burton14,JR,2019,postfire,immediate,0,0,2,2,4,11.3,8,3,0,0,0,,0,0,,,,,
CPFMP,BurtonSP,burton14,JR,2019,postfire,immediate,180,0,2,2,4,11.3,2,1,0,3,0,,3,0,,,,,
CPFMP,BurtonSP,burton14,JR,2019,postfire,immediate,90,0,2,2,4,11.3,1,1,0,0,0,,0,0,,,,,
CPFMP,BurtonSP,burton14,JR,2019,postfire,immediate,270,0,2,2,4,11.3,8,3,0,0,3,,0,2,,,,,
CPFMP,BurtonSP,burton14,mm,2020,postfire,1yr,N,,2,2,3,11.3,2,0,0,0,0.8,0.6,0,0.7,0.5,,,,
CPFMP,BurtonSP,burton14,mm,2020,postfire,1yr,S,,2,2,3,11.3,1,1,0,0,3,3,0,4.2,3,,,,
CPFMP,BurtonSP,burton14,mm,2020,postfire,1yr,E,,2,2,3,11.3,2,2,0,0,0.8,0.5,0,0.3,0.3,,,,
CPFMP,BurtonSP,burton14,mm,2020,postfire,1yr,W,,2,2,3,11.3,2,2,2,3.2,1.8,5,0,0.2,0.8,,,,
CPFMP,BurtonSP,burton38,mm,2020,postfire,1yr,N,,2,2,3,11.3,12,2,0,1.8,1.5,2.3,2.7,1.8,4.6,,,,
CPFMP,BurtonSP,burton38,mm,2020,postfire,1yr,S,,2,2,3,11.3,3,1,0,0,2.1,1.2,0,0.3,0.3,,,,
CPFMP,BurtonSP,burton38,mm,2020,postfire,1yr,E,,2,2,3,11.3,2,5,1,2.6,2.4,5,0,0,1.2,,,,
CPFMP,BurtonSP,burton38,mm,2020,postfire,1yr,W,,2,2,3,11.3,6,3,0,0,0,0.1,1.8,3.4,5,,,,
CPFMP,BurtonSP,burton39,mm,2020,postfire,1yr,N,,2,2,3,11.3,5,5,0,0.2,3,3,0,3.7,4,,,,
CPFMP,BurtonSP,burton39,mm,2020,postfire,1yr,S,,2,2,3,11.3,5,1,0,0.8,1.2,2,0.5,0.2,1.5,,,,
CPFMP,BurtonSP,burton39,mm,2020,postfire,1yr,E,,2,2,3,11.3,1,5,0,0.5,1,1,0,0,1,,,,
CPFMP,BurtonSP,burton39,mm,2020,postfire,1yr,W,,2,2,3,11.3,27,9,1,2.7,4.8,7.3,0,0.5,0.5,,,,
CPFMP,BurtonSP,burton41,mm,2020,postfire,1yr,N,,2,2,4,11.3,10,4,2,0,1.2,2.7,0,1,2.2,,,,
CPFMP,BurtonSP,burton41,mm,2020,postfire,1yr,S,,2,2,4,11.3,5,2,0,0,1.2,1.5,0,1.8,2,,,,
CPFMP,BurtonSP,burton41,mm,2020,postfire,1yr,E,,2,2,4,11.3,7,2,1,0,1.8,2,0,1.1,1,,,,
CPFMP,BurtonSP,burton41,mm,2020,postfire,1yr,W,,2,2,4,11.3,27,3,1,0,3,3.2,0,0.5,1.8,,,,
CPFMP,calaveras,BigTrees01,kw,2022,postfire,immediate,N,25,2,2,4,11.3,5,2,3,6.6,14,17,3.2,2.6,2.8,,,,
CPFMP,calaveras,BigTrees01,kw,2022,postfire,immediate,S,25,2,2,4,11.3,16,2,1,0.1,1,1.2,3.1,5.7,3.8,,,,
CPFMP,calaveras,BigTrees01,kw,2022,postfire,immediate,E,,2,2,4,11.3,22,3,2,3.8,4.6,4.8,4.2,3.6,3.8,,,,
CPFMP,calaveras,BigTrees01,bk,2022,postfire,immediate,W,,2,2,4,11.3,14,2,2,2,1,21,1.1,3.9,4.2,,,,
CPFMP,calaveras,BigTrees02,bk,2022,postfire,immediate,N,,2,2,4,11.3,0,0,0,0,0,0,0,0.1,0.1,,,,
CPFMP,calaveras,BigTrees02,bk,2022,postfire,immediate,S,,2,2,4,11.3,0,2,1,2,4,5.1,0,0,0,,,,
CPFMP,calaveras,BigTrees02,bk,2022,postfire,immediate,E,,2,2,4,11.3,1,1,1,3,0.5,1,0,0.5,0.5,,,,
CPFMP,calaveras,BigTrees02,bk,2022,postfire,immediate,W,,2,2,4,11.3,0,1,0,2,2,3.3,0,0.5,0.3,,,,
CPFMP,calaveras,BigTrees04,bk,2022,postfire,immediate,N,,2,2,4,11.3,2,3,2,3,4,5,0,0,2,,,,
CPFMP,calaveras,BigTrees04,bk,2022,postfire,immediate,S,,2,2,4,11.3,12,3,0,0.5,1,1.5,0,0,0,,,,
CPFMP,calaveras,BigTrees04,mm,2022,postfire,immediate,E,22,2,2,4,11.3,2,2,1,0,0,0,0,0,0,,,,
CPFMP,calaveras,BigTrees04,kw,2022,postfire,immediate,W,,2,2,4,11.3,10,2,1,1.7,1.1,1,3.4,1.8,2.7,,,,
CPFMP,calaveras,BigTrees05,,2022,postfire,immediate,N,,2,2,4,11.3,36,5,2,0,0.8,1.2,0,1.5,2,,,,
CPFMP,calaveras,BigTrees05,,2022,postfire,immediate,S,,2,2,4,11.3,0,2,0,0,1.5,0.8,0,0,0,,,,
CPFMP,calaveras,BigTrees05,,2022,postfire,immediate,E,,2,2,4,11.3,0,5,1,0,0,0.3,10,0,0.3,,,,
CPFMP,calaveras,BigTrees05,,2022,postfire,immediate,W,,2,2,4,11.3,0,0,0,0,0.5,0.3,0,0,0.3,,,,
CPFMP,calaveras,BigTrees06,kw,2022,postfire,immediate,N,,2,2,4,11.3,2,1,2,3.9,2.6,5.8,0,0,0.2,,,,
CPFMP,calaveras,BigTrees06,,2022,postfire,immediate,S,,2,2,4,11.3,0,1,0,0,0,0.1,1.1,0.8,2.2,,,,
CPFMP,calaveras,BigTrees06,,2022,postfire,immediate,E,,2,2,4,11.3,2,1,0,8.2,1.2,1.5,3,1.9,2.1,,,,
CPFMP,calaveras,BigTrees06,,2022,postfire,immediate,W,,2,2,4,11.3,2,0,1,1.5,1.1,1.3,2.5,1.7,3.2,,,,
CPFMP,calaveras,BigTrees07,,2022,postfire,immediate,N,,2,2,4,11.3,5,2,0,0,0.2,0.4,0,0.1,0.1,,,,
CPFMP,calaveras,BigTrees07,,2022,postfire,immediate,S,,2,2,4,11.3,6,3,0,2.1,1.3,1.9,0,0,0,,,,
CPFMP,calaveras,BigTrees07,,2022,postfire,immediate,E,,2,2,4,11.3,9,1,0,1,0.8,1.3,1.9,1.7,2,,,,
CPFMP,calaveras,BigTrees07,,2022,postfire,immediate,W,,2,2,4,11.3,0,0,1,0,0.1,0.1,0,0,0,,,,
CPFMP,calaveras,BigTrees08,mm,2022,postfire,immediate,N,,2,2,4,11.3,3,5,0,0,0.8,0.5,0,0.5,1.2,,,,
CPFMP,calaveras,BigTrees08,,2022,postfire,immediate,S,,2,2,4,11.3,0,1,0,6.5,2.8,3,8.8,1.2,1,,,,
CPFMP,calaveras,BigTrees08,,2022,postfire,immediate,E,,2,2,4,11.3,5,0,1,0,0.3,0.4,0,0.1,0.1,,,,
CPFMP,calaveras,BigTrees08,,2022,postfire,immediate,W,,2,2,4,11.3,2,4,0,0,0,0,0,0.3,0.5,,,,
CPFMP,calaveras,BigTrees09,kw,2022,postfire,immediate,N,,2,2,4,11.3,4,2,0,7.4,2.9,2.4,2.1,1.7,1.9,,,,
CPFMP,calaveras,BigTrees09,,2022,postfire,immediate,S,,2,2,4,11.3,0,0,0,3,2.7,1.2,2,0.9,1.1,,,,
CPFMP,calaveras,BigTrees09,,2022,postfire,immediate,E,,2,2,4,11.3,3,2,0,1.4,1,1.2,2.9,1.4,1.3,,,,
CPFMP,calaveras,BigTrees09,,2022,postfire,immediate,W,,2,2,4,11.3,12,3,1,3.4,3.6,8.2,4.5,2.6,3.1,,,,
CPFMP,calaveras,BigTrees10,,2022,postfire,immediate,N,35,2,2,4,11.3,8,2,0,0,0.1,0.1,0,0.1,0.1,,,,
CPFMP,calaveras,BigTrees10,,2022,postfire,immediate,S,,2,2,4,11.3,25,6,0,6,0,0,0,0.3,0.5,,,,
CPFMP,calaveras,BigTrees10,,2022,postfire,immediate,E,,2,2,4,11.3,1,5,0,0,0,0,0,0,0.1,,,,
CPFMP,calaveras,BigTrees10,,2022,postfire,immediate,W,,2,2,4,11.3,0,0,0,0,0,0.2,0,0.8,0.3,,,,
CPFMP,calaveras,BigTrees11,bk,2022,postfire,immediate,N,,2,2,4,11.3,3,4,0,0,0,0,0,0,0,,,,
CPFMP,calaveras,BigTrees11,bk,2022,postfire,immediate,S,,2,2,4,11.3,1,0,0,0,0,0,0.2,1,1,,,,
CPFMP,calaveras,BigTrees11,bk,2022,postfire,immediate,E,,2,2,4,11.3,1,1,0,0,0,0,0,0.5,1,,,,
CPFMP,calaveras,BigTrees11,bk,2022,postfire,immediate,W,,2,2,4,11.3,5,1,0,0,0.3,0.5,0,0,2,,,,
CPFMP,calaveras,BigTrees12,zmz,2022,postfire,immediate,N,,2,2,4,11.3,2,2,0,15,1,3,2,3,3,,,,
CPFMP,calaveras,BigTrees12,zmz,2022,postfire,immediate,S,,2,2,4,11.3,3,2,0,0,0.5,2,0,1,26,,,,
CPFMP,calaveras,BigTrees12,zmz,2022,postfire,immediate,E,,2,2,4,11.3,1,2,0,4,3,6,1,2,2,,,,
CPFMP,calaveras,BigTrees12,zmz,2022,postfire,immediate,W,,2,2,4,11.3,0,6,0,7,1,16,0,2,1,,,,
CPFMP,calaveras,BigTrees13,bb,2022,postfire,immediate,N,,2,2,4,11.3,2,1,0,0,0.5,2,0,0.3,2.5,,,,
CPFMP,calaveras,BigTrees13,bb,2022,postfire,immediate,S,,2,2,4,11.3,0,0,0,0,0.5,2,0,0.5,1,,,,
CPFMP,calaveras,BigTrees13,kw,2022,postfire,immediate,E,,2,2,4,11.3,0,1,0,5.4,0.2,0.2,0,0.2,0.2,,,,
CPFMP,calaveras,BigTrees13,kw,2022,postfire,immediate,W,,2,2,4,11.3,0,0,3,0,0.1,0.1,0,0.1,0.1,,,,
CPFMP,calaveras,BigTrees15,zmz,2022,postfire,immediate,N,,2,2,4,11.3,3,1,0,5,1,1,10,8,5,,,,
CPFMP,calaveras,BigTrees15,zmz,2022,postfire,immediate,S,,2,2,4,11.3,7,5,2,3,1,1,0,0,0,,,,
CPFMP,calaveras,BigTrees15,zmz,2022,postfire,immediate,E,,2,2,4,11.3,0,0,0,0,1,0,9,3,2,,,,
CPFMP,calaveras,BigTrees15,zmz,2022,postfire,immediate,W,,2,2,4,11.3,2,2,1,0,0,0.5,0,1,5.5,,,,
CPFMP,calaveras,BigTrees29,zmz,2022,postfire,immediate,N,,2,2,4,11.3,1,2,2,1,0.5,3,5,5,5,,,,
CPFMP,calaveras,BigTrees29,zmz,2022,postfire,immediate,S,,2,2,4,11.3,1,4,1,3.5,2,3,1,1,1,,,,
CPFMP,calaveras,BigTrees29,zmz,2022,postfire,immediate,E,,2,2,4,11.3,1,0,1,0,0.5,0.5,3,8,8,,,,
CPFMP,calaveras,BigTrees29,zmz,2022,postfire,immediate,W,,2,2,4,11.3,0,0,0,0,0.25,0.25,2,1,1,,,,
CPFMP,calaveras,BigTrees30,zmz,2022,postfire,immediate,N,,2,2,4,11.3,0,2,1,8,1,3,1,5,4.5,,,,
CPFMP,calaveras,BigTrees30,zmz,2022,postfire,immediate,S,,2,2,4,11.3,1,0,2,0,0,0,4,2,4,,,,
CPFMP,calaveras,BigTrees30,zmz,2022,postfire,immediate,E,,2,2,4,11.3,1,1,0,0,0,1,1,0,0,,,,
CPFMP,calaveras,BigTrees30,zmz,2022,postfire,immediate,W,,2,2,4,11.3,1,3,1,3,1,1,9,1,2,,,,
CPFMP,calaveras,BigTrees32,tp,2022,postfire,immediate,N,,2,2,4,11.3,9,0,1,0,2.7,2.7,0,0.05,0.05,,,,
CPFMP,calaveras,BigTrees32,zmz,2022,postfire,immediate,S,,2,2,4,11.3,0,2,0,1,0,0,1,0.25,0.25,,,,
CPFMP,calaveras,BigTrees32,zmz,2022,postfire,immediate,E,,2,2,4,11.3,,,,,,,,,,,,,
CPFMP,calaveras,BigTrees32,zmz,2022,postfire,immediate,W,,2,2,4,11.3,0,0,1,1,1,1,2,1.5,1.5,,,,
CPFMP,calaveras,BigTrees34,kw,2022,postfire,immediate,N,,2,2,4,11.3,8,3,1,>15,9.6,12,0,0,0.3,,,,
CPFMP,calaveras,BigTrees34,kw,2022,postfire,immediate,S,,2,2,4,11.3,13,0,1,0.4,1.8,2.2,4.9,2.5,2.9,,,,
CPFMP,calaveras,BigTrees34,,2022,postfire,immediate,E,,2,2,4,11.3,6,3,0,0,0,0.1,0,0,0,,,,
CPFMP,calaveras,BigTrees34,,2022,postfire,immediate,W,,2,2,4,11.3,4,3,2,0,0,0.3,3.4,1.2,8,,,,
CPFMP,calaveras,BigTrees35,bb,2022,postfire,immediate,N,35,2,2,4,11.3,17,5,1,1.5,2,3,2,2.5,1,,,,
CPFMP,calaveras,BigTrees35,bk,2022,postfire,immediate,S,35,2,2,4,11.3,8,3,3,35,8,12,8,3,6,,,,
CPFMP,calaveras,BigTrees35,bk,2022,postfire,immediate,E,,2,2,4,11.3,8,2,1,1,2,2,2,2,3,,,,
