plot_id,location.x,fuel_size,mass,burnunit,location.y,burn
bliss3,LakesDistrict,mass_cwd_sound,25.93621391,BL_north,lakesdistrict,no
bliss3,LakesDistrict,mass_cwd_rotten,21.28744348,BL_north,lakesdistrict,no
bliss3,LakesDistrict,total_fuel,51.490088566,BL_north,lakesdistrict,no
bliss4,LakesDistrict,mass_1hr,0.14071928,BL_north,lakesdistrict,no
bliss4,LakesDistrict,mass_10hr,0.425247878,BL_north,lakesdistrict,no
bliss4,LakesDistrict,mass_100hr,1.128108557,BL_north,lakesdistrict,no
bliss4,LakesDistrict,mass_cwd_sound,37.47365366,BL_north,lakesdistrict,no
bliss4,LakesDistrict,mass_cwd_rotten,0.378366393,BL_north,lakesdistrict,no
bliss4,LakesDistrict,total_fuel,39.546095768,BL_north,lakesdistrict,no
bliss5,LakesDistrict,mass_1hr,0.089384157,BL_north,lakesdistrict,no
bliss5,LakesDistrict,mass_10hr,1.069206177,BL_north,lakesdistrict,no
bliss5,LakesDistrict,mass_100hr,0.567283554,BL_north,lakesdistrict,no
bliss5,LakesDistrict,mass_cwd_sound,19.84028832,BL_north,lakesdistrict,no
bliss5,LakesDistrict,mass_cwd_rotten,15.27003011,BL_north,lakesdistrict,no
bliss5,LakesDistrict,total_fuel,36.836192318,BL_north,lakesdistrict,no
bliss6,LakesDistrict,mass_1hr,0.403281924,BL_mid,lakesdistrict,no
bliss6,LakesDistrict,mass_10hr,1.94699441,BL_mid,lakesdistrict,no
bliss6,LakesDistrict,mass_100hr,4.15047622,BL_mid,lakesdistrict,no
bliss6,LakesDistrict,mass_cwd_sound,93.35535109,BL_mid,lakesdistrict,no
bliss6,LakesDistrict,mass_cwd_rotten,18.33451789,BL_mid,lakesdistrict,no
bliss6,LakesDistrict,total_fuel,118.190621534,BL_mid,lakesdistrict,no
bliss10,LakesDistrict,mass_1hr,0.44687997,BL_mid,lakesdistrict,no
bliss10,LakesDistrict,mass_10hr,1.94699441,BL_mid,lakesdistrict,no
bliss10,LakesDistrict,mass_100hr,3.043682561,BL_mid,lakesdistrict,no
bliss10,LakesDistrict,mass_cwd_sound,3.724246102,BL_mid,lakesdistrict,no
bliss10,LakesDistrict,mass_cwd_rotten,33.16963273,BL_mid,lakesdistrict,no
bliss10,LakesDistrict,total_fuel,42.331435773,BL_mid,lakesdistrict,no
bliss11,LakesDistrict,mass_1hr,0.432347288,BL_mid,lakesdistrict,no
bliss11,LakesDistrict,mass_10hr,1.80792338,BL_mid,lakesdistrict,no
bliss11,LakesDistrict,mass_100hr,0.553396829,BL_mid,lakesdistrict,no
bliss11,LakesDistrict,mass_cwd_sound,0,BL_mid,lakesdistrict,no
bliss11,LakesDistrict,mass_cwd_rotten,0,BL_mid,lakesdistrict,no
bliss11,LakesDistrict,total_fuel,2.793667497,BL_mid,lakesdistrict,no
bliss12,LakesDistrict,mass_1hr,0.11752941,BL_south,lakesdistrict,no
bliss12,LakesDistrict,mass_10hr,1.265289714,BL_south,lakesdistrict,no
bliss12,LakesDistrict,mass_100hr,1.118864414,BL_south,lakesdistrict,no
bliss12,LakesDistrict,mass_cwd_sound,0,BL_south,lakesdistrict,no
bliss12,LakesDistrict,mass_cwd_rotten,0,BL_south,lakesdistrict,no
bliss12,LakesDistrict,total_fuel,2.501683538,BL_south,lakesdistrict,no
bliss13,LakesDistrict,mass_1hr,0.260482904,BL_south,lakesdistrict,no
bliss13,LakesDistrict,mass_10hr,0.569760145,BL_south,lakesdistrict,no
bliss13,LakesDistrict,mass_100hr,0.283401456,BL_south,lakesdistrict,no
bliss13,LakesDistrict,mass_cwd_sound,0.979891253,BL_south,lakesdistrict,no
bliss13,LakesDistrict,mass_cwd_rotten,0,BL_south,lakesdistrict,no
bliss13,LakesDistrict,total_fuel,2.093535758,BL_south,lakesdistrict,no
bliss14,LakesDistrict,mass_1hr,0.191957377,BL_south,lakesdistrict,no
bliss14,LakesDistrict,mass_10hr,1.62498814,BL_south,lakesdistrict,no
bliss14,LakesDistrict,mass_100hr,1.967978716,BL_south,lakesdistrict,no
bliss14,LakesDistrict,mass_cwd_sound,15.71008423,BL_south,lakesdistrict,no
bliss14,LakesDistrict,mass_cwd_rotten,0,BL_south,lakesdistrict,no
bliss14,LakesDistrict,total_fuel,19.495008463,BL_south,lakesdistrict,no
bliss15,LakesDistrict,mass_1hr,0.287020469,BL_south,lakesdistrict,no
bliss15,LakesDistrict,mass_10hr,2.016529924,BL_south,lakesdistrict,no
bliss15,LakesDistrict,mass_100hr,2.213587317,BL_south,lakesdistrict,no
bliss15,LakesDistrict,mass_cwd_sound,2.170686196,BL_south,lakesdistrict,no
bliss15,LakesDistrict,mass_cwd_rotten,5.026283585,BL_south,lakesdistrict,no
bliss15,LakesDistrict,total_fuel,11.714107491,BL_south,lakesdistrict,no
bliss7,LakesDistrict,mass_1hr,0.254321934,BL_mid,lakesdistrict,no
bliss7,LakesDistrict,mass_10hr,1.80792338,BL_mid,lakesdistrict,no
bliss7,LakesDistrict,mass_100hr,1.106793659,BL_mid,lakesdistrict,no
bliss7,LakesDistrict,mass_cwd_sound,1.705185614,BL_mid,lakesdistrict,no
bliss7,LakesDistrict,mass_cwd_rotten,13.1974576,BL_mid,lakesdistrict,no
bliss7,LakesDistrict,total_fuel,18.071682187,BL_mid,lakesdistrict,no
bliss8,LakesDistrict,mass_1hr,0.066740625,BL_north,lakesdistrict,no
bliss8,LakesDistrict,mass_10hr,0.780605026,BL_north,lakesdistrict,no
bliss8,LakesDistrict,mass_100hr,1.411915351,BL_north,lakesdistrict,no
bliss8,LakesDistrict,mass_cwd_sound,3.0338313,BL_north,lakesdistrict,no
bliss8,LakesDistrict,mass_cwd_rotten,3.349534557,BL_north,lakesdistrict,no
bliss8,LakesDistrict,total_fuel,8.642626859,BL_north,lakesdistrict,no
bliss9,LakesDistrict,mass_1hr,0.104271768,BL_south,lakesdistrict,no
bliss9,LakesDistrict,mass_10hr,0.285094995,BL_south,lakesdistrict,no
bliss9,LakesDistrict,mass_100hr,3.970613683,BL_south,lakesdistrict,no
bliss9,LakesDistrict,mass_cwd_sound,14.9112758,BL_south,lakesdistrict,no
bliss9,LakesDistrict,mass_cwd_rotten,3.39431177,BL_south,lakesdistrict,no
bliss9,LakesDistrict,total_fuel,22.665568016,BL_south,lakesdistrict,no
burton1,LakesDistrict,mass_1hr,0.214357059,BUa,lakesdistrict,no
burton1,LakesDistrict,mass_10hr,1.182103749,BUa,lakesdistrict,no
burton1,LakesDistrict,mass_100hr,2.766984146,BUa,lakesdistrict,no
burton1,LakesDistrict,mass_cwd_sound,1.207211054,BUa,lakesdistrict,no
burton1,LakesDistrict,mass_cwd_rotten,18.37526126,BUa,lakesdistrict,no
burton1,LakesDistrict,total_fuel,23.745917268,BUa,lakesdistrict,no
burton10,LakesDistrict,mass_1hr,0.29791998,BUb,lakesdistrict,yes
burton10,LakesDistrict,mass_10hr,2.225136468,BUb,lakesdistrict,yes
burton10,LakesDistrict,mass_100hr,0.830095244,BUb,lakesdistrict,yes
burton10,LakesDistrict,mass_cwd_sound,9.090299238,BUb,lakesdistrict,yes
burton10,LakesDistrict,mass_cwd_rotten,0,BUb,lakesdistrict,yes
burton10,LakesDistrict,total_fuel,12.44345093,BUb,lakesdistrict,yes
burton11,LakesDistrict,mass_1hr,0.396015583,BUa,lakesdistrict,no
burton11,LakesDistrict,mass_10hr,3.476775732,BUa,lakesdistrict,no
burton11,LakesDistrict,mass_100hr,4.427174634,BUa,lakesdistrict,no
burton11,LakesDistrict,mass_cwd_sound,1.330950187,BUa,lakesdistrict,no
burton11,LakesDistrict,mass_cwd_rotten,20.23813882,BUa,lakesdistrict,no
burton11,LakesDistrict,total_fuel,29.869054956,BUa,lakesdistrict,no
burton12,LakesDistrict,mass_1hr,0.029065364,control,lakesdistrict,no
burton12,LakesDistrict,mass_10hr,0.417213088,control,lakesdistrict,no
burton12,LakesDistrict,mass_100hr,0.830095244,control,lakesdistrict,no
burton12,LakesDistrict,mass_cwd_sound,7.714078636,control,lakesdistrict,no
burton12,LakesDistrict,mass_cwd_rotten,0.226352073,control,lakesdistrict,no
burton12,LakesDistrict,total_fuel,9.216804405,control,lakesdistrict,no
burton13,LakesDistrict,mass_1hr,0.388749242,control,lakesdistrict,no
burton13,LakesDistrict,mass_10hr,1.877458895,control,lakesdistrict,no
burton13,LakesDistrict,mass_100hr,0,control,lakesdistrict,no
burton13,LakesDistrict,mass_cwd_sound,25.86449684,control,lakesdistrict,no
burton13,LakesDistrict,mass_cwd_rotten,9.622226609,control,lakesdistrict,no
burton13,LakesDistrict,total_fuel,37.752931586,control,lakesdistrict,no
burton14,LakesDistrict,mass_1hr,0.14895999,BUb,lakesdistrict,yes
burton14,LakesDistrict,mass_10hr,0.834426176,BUb,lakesdistrict,yes
burton14,LakesDistrict,mass_100hr,1.660190488,BUb,lakesdistrict,yes
burton14,LakesDistrict,mass_cwd_sound,1.561074794,BUb,lakesdistrict,yes
burton14,LakesDistrict,mass_cwd_rotten,0.144865327,BUb,lakesdistrict,yes
burton14,LakesDistrict,total_fuel,4.349516775,BUb,lakesdistrict,yes
burton15,LakesDistrict,mass_1hr,0.254321934,BUa,lakesdistrict,no
burton15,LakesDistrict,mass_10hr,4.172130878,BUa,lakesdistrict,no
burton15,LakesDistrict,mass_100hr,3.043682561,BUa,lakesdistrict,no
burton15,LakesDistrict,mass_cwd_sound,17.29559205,BUa,lakesdistrict,no
burton15,LakesDistrict,mass_cwd_rotten,2.992374401,BUa,lakesdistrict,no
burton15,LakesDistrict,total_fuel,27.758101824,BUa,lakesdistrict,no
burton16,LakesDistrict,mass_1hr,0.323352173,BUa,lakesdistrict,no
burton16,LakesDistrict,mass_10hr,1.390710293,BUa,lakesdistrict,no
burton16,LakesDistrict,mass_100hr,3.043682561,BUa,lakesdistrict,no
burton16,LakesDistrict,mass_cwd_sound,0.365181344,BUa,lakesdistrict,no
burton16,LakesDistrict,mass_cwd_rotten,9.764828414,BUa,lakesdistrict,no
burton16,LakesDistrict,total_fuel,14.887754785,BUa,lakesdistrict,no
burton17,LakesDistrict,mass_1hr,0.305186321,BUc,lakesdistrict,no
burton17,LakesDistrict,mass_10hr,1.80792338,BUc,lakesdistrict,no
burton17,LakesDistrict,mass_100hr,1.660190488,BUc,lakesdistrict,no
burton17,LakesDistrict,mass_cwd_sound,3.603524997,BUc,lakesdistrict,no
burton17,LakesDistrict,mass_cwd_rotten,11.89706494,BUc,lakesdistrict,no
burton17,LakesDistrict,total_fuel,19.273890126,BUc,lakesdistrict,no
burton18,LakesDistrict,mass_1hr,0.236156082,BUc,lakesdistrict,no
burton18,LakesDistrict,mass_10hr,3.824453305,BUc,lakesdistrict,no
burton18,LakesDistrict,mass_100hr,1.106793659,BUc,lakesdistrict,no
burton18,LakesDistrict,mass_cwd_sound,4.762447609,BUc,lakesdistrict,no
burton18,LakesDistrict,mass_cwd_rotten,23.17166168,BUc,lakesdistrict,no
burton18,LakesDistrict,total_fuel,33.101512335,BUc,lakesdistrict,no
burton19,LakesDistrict,mass_1hr,0.432347288,BUc,lakesdistrict,no
burton19,LakesDistrict,mass_10hr,1.112568234,BUc,lakesdistrict,no
burton19,LakesDistrict,mass_100hr,1.660190488,BUc,lakesdistrict,no
burton19,LakesDistrict,mass_cwd_sound,0,BUc,lakesdistrict,no
burton19,LakesDistrict,mass_cwd_rotten,11.14783958,BUc,lakesdistrict,no
burton19,LakesDistrict,total_fuel,14.35294559,BUc,lakesdistrict,no
burton2,LakesDistrict,mass_1hr,0.30155315,BUa,lakesdistrict,no
burton2,LakesDistrict,mass_10hr,2.711885071,BUa,lakesdistrict,no
burton2,LakesDistrict,mass_100hr,3.043682561,BUa,lakesdistrict,no
burton2,LakesDistrict,mass_cwd_sound,0.301802764,BUa,lakesdistrict,no
burton2,LakesDistrict,mass_cwd_rotten,12.32034331,BUa,lakesdistrict,no
burton2,LakesDistrict,total_fuel,18.679266856,BUa,lakesdistrict,no
burton20,LakesDistrict,mass_1hr,0.515910209,BUc,lakesdistrict,no
burton20,LakesDistrict,mass_10hr,4.311201907,BUc,lakesdistrict,no
burton20,LakesDistrict,mass_100hr,0.830095244,BUc,lakesdistrict,no
burton20,LakesDistrict,mass_cwd_sound,7.855925935,BUc,lakesdistrict,no
burton20,LakesDistrict,mass_cwd_rotten,14.39146478,BUc,lakesdistrict,no
burton20,LakesDistrict,total_fuel,27.904598075,BUc,lakesdistrict,no
burton21,LakesDistrict,mass_1hr,0.22525657,BUc,lakesdistrict,no
burton21,LakesDistrict,mass_10hr,0.695355146,BUc,lakesdistrict,no
burton21,LakesDistrict,mass_100hr,1.106793659,BUc,lakesdistrict,no
burton21,LakesDistrict,mass_cwd_sound,0,BUc,lakesdistrict,no
burton21,LakesDistrict,mass_cwd_rotten,29.61137814,BUc,lakesdistrict,no
burton21,LakesDistrict,total_fuel,31.638783515,BUc,lakesdistrict,no
burton22,LakesDistrict,mass_1hr,0.345151196,BUc,lakesdistrict,no
burton22,LakesDistrict,mass_10hr,1.877458895,BUc,lakesdistrict,no
burton22,LakesDistrict,mass_100hr,4.980571463,BUc,lakesdistrict,no
burton22,LakesDistrict,mass_cwd_sound,7.938167188,BUc,lakesdistrict,no
burton22,LakesDistrict,mass_cwd_rotten,9.56337507,BUc,lakesdistrict,no
burton22,LakesDistrict,total_fuel,24.704723812,BUc,lakesdistrict,no
burton23,LakesDistrict,mass_1hr,0.330618514,control,lakesdistrict,no
burton23,LakesDistrict,mass_10hr,1.94699441,control,lakesdistrict,no
burton23,LakesDistrict,mass_100hr,0.553396829,control,lakesdistrict,no
burton23,LakesDistrict,mass_cwd_sound,0,control,lakesdistrict,no
burton23,LakesDistrict,mass_cwd_rotten,0,control,lakesdistrict,no
burton23,LakesDistrict,total_fuel,2.831009753,control,lakesdistrict,no
burton24,LakesDistrict,mass_1hr,0.079929751,control,lakesdistrict,no
burton24,LakesDistrict,mass_10hr,0.695355146,control,lakesdistrict,no
burton24,LakesDistrict,mass_100hr,1.936888902,control,lakesdistrict,no
burton24,LakesDistrict,mass_cwd_sound,0.872209987,control,lakesdistrict,no
burton24,LakesDistrict,mass_cwd_rotten,0.144865327,control,lakesdistrict,no
burton24,LakesDistrict,total_fuel,3.729249113,control,lakesdistrict,no
burton3,LakesDistrict,mass_1hr,0.39647824,control,lakesdistrict,no
burton3,LakesDistrict,mass_10hr,4.467833956,control,lakesdistrict,no
burton3,LakesDistrict,mass_100hr,3.668595465,control,lakesdistrict,no
burton3,LakesDistrict,mass_cwd_sound,16.25797598,control,lakesdistrict,no
burton3,LakesDistrict,mass_cwd_rotten,0.590981985,control,lakesdistrict,no
burton3,LakesDistrict,total_fuel,25.381865626,control,lakesdistrict,no
burton4,LakesDistrict,mass_1hr,0.417814606,control,lakesdistrict,no
burton4,LakesDistrict,mass_10hr,1.182103749,control,lakesdistrict,no
burton4,LakesDistrict,mass_100hr,0.276698415,control,lakesdistrict,no
burton4,LakesDistrict,mass_cwd_sound,0,control,lakesdistrict,no
burton4,LakesDistrict,mass_cwd_rotten,0,control,lakesdistrict,no
burton4,LakesDistrict,total_fuel,1.87661677,control,lakesdistrict,no
burton5,LakesDistrict,mass_1hr,0.250688764,control,lakesdistrict,no
burton5,LakesDistrict,mass_10hr,2.294671983,control,lakesdistrict,no
burton5,LakesDistrict,mass_100hr,0.830095244,control,lakesdistrict,no
burton5,LakesDistrict,mass_cwd_sound,0,control,lakesdistrict,no
burton5,LakesDistrict,mass_cwd_rotten,0,control,lakesdistrict,no
burton5,LakesDistrict,total_fuel,3.375455991,control,lakesdistrict,no
burton6,LakesDistrict,mass_1hr,0.584940449,control,lakesdistrict,no
burton6,LakesDistrict,mass_10hr,2.433743012,control,lakesdistrict,no
burton6,LakesDistrict,mass_100hr,2.213587317,control,lakesdistrict,no
burton6,LakesDistrict,mass_cwd_sound,1.490905652,control,lakesdistrict,no
burton6,LakesDistrict,mass_cwd_rotten,7.345124758,control,lakesdistrict,no
burton6,LakesDistrict,total_fuel,14.068301188,control,lakesdistrict,no
burton7,LakesDistrict,mass_1hr,0.316085832,BUb,lakesdistrict,yes
burton7,LakesDistrict,mass_10hr,1.738387866,BUb,lakesdistrict,yes
burton7,LakesDistrict,mass_100hr,6.364063537,BUb,lakesdistrict,yes
burton7,LakesDistrict,mass_cwd_sound,1.931537687,BUb,lakesdistrict,yes
burton7,LakesDistrict,mass_cwd_rotten,0,BUb,lakesdistrict,yes
burton7,LakesDistrict,total_fuel,10.350074922,BUb,lakesdistrict,yes
