"","site","plotid","pre_post_fire","year","diamclass","n_trees_diamclass","n_trees_diamclass_acre","n_trees_diamclass_ha"
"2625","frenchmeadows","fm019-20","prefire","2019","[40-60]",12,120,296.526
"2626","frenchmeadows","fm019-20","prefire","2019","[>100]",0,0,0
"2627","frenchmeadows","fm019-20","prefire","2019","[60-80]",0,0,0
"2628","frenchmeadows","fm019-20","prefire","2019","[80-100]",0,0,0
"2629","frenchmeadows","fm019-21","prefire","2019","[<20]",1,10,24.7105
"2630","frenchmeadows","fm019-21","prefire","2019","[20-40]",8,80,197.684
"2631","frenchmeadows","fm019-21","prefire","2019","[40-60]",2,20,49.421
"2632","frenchmeadows","fm019-21","prefire","2019","[>100]",0,0,0
"2633","frenchmeadows","fm019-21","prefire","2019","[60-80]",2,20,49.421
"2634","frenchmeadows","fm019-21","prefire","2019","[80-100]",0,0,0
"2635","frenchmeadows","fm019-3","prefire","2019","[<20]",2,20,49.421
"2636","frenchmeadows","fm019-3","prefire","2019","[20-40]",8,80,197.684
"2637","frenchmeadows","fm019-3","prefire","2019","[40-60]",5,50,123.5525
"2638","frenchmeadows","fm019-3","prefire","2019","[>100]",0,0,0
"2639","frenchmeadows","fm019-3","prefire","2019","[60-80]",1,10,24.7105
"2640","frenchmeadows","fm019-3","prefire","2019","[80-100]",0,0,0
"2641","frenchmeadows","fm019-4","prefire","2019","[<20]",13,130,321.2365
"2642","frenchmeadows","fm019-4","prefire","2019","[20-40]",17,170,420.0785
"2643","frenchmeadows","fm019-4","prefire","2019","[40-60]",2,20,49.421
"2644","frenchmeadows","fm019-4","prefire","2019","[>100]",2,20,49.421
"2645","frenchmeadows","fm019-4","prefire","2019","[60-80]",1,10,24.7105
"2646","frenchmeadows","fm019-4","prefire","2019","[80-100]",2,20,49.421
"2647","frenchmeadows","fm019-5","prefire","2019","[<20]",14,140,345.947
"2648","frenchmeadows","fm019-5","prefire","2019","[20-40]",13,130,321.2365
"2649","frenchmeadows","fm019-5","prefire","2019","[40-60]",9,90,222.3945
"2650","frenchmeadows","fm019-5","prefire","2019","[>100]",1,10,24.7105
"2651","frenchmeadows","fm019-5","prefire","2019","[60-80]",0,0,0
"2652","frenchmeadows","fm019-5","prefire","2019","[80-100]",0,0,0
"2653","frenchmeadows","fm019-6","prefire","2019","[<20]",1,10,24.7105
"2654","frenchmeadows","fm019-6","prefire","2019","[20-40]",2,20,49.421
"2655","frenchmeadows","fm019-6","prefire","2019","[40-60]",1,10,24.7105
"2656","frenchmeadows","fm019-6","prefire","2019","[>100]",0,0,0
"2657","frenchmeadows","fm019-6","prefire","2019","[60-80]",1,10,24.7105
"2658","frenchmeadows","fm019-6","prefire","2019","[80-100]",0,0,0
"2659","frenchmeadows","fm019-7","prefire","2019","[<20]",3,30,74.1315
"2660","frenchmeadows","fm019-7","prefire","2019","[20-40]",3,30,74.1315
"2661","frenchmeadows","fm019-7","prefire","2019","[40-60]",1,10,24.7105
"2662","frenchmeadows","fm019-7","prefire","2019","[>100]",0,0,0
"2663","frenchmeadows","fm019-7","prefire","2019","[60-80]",1,10,24.7105
"2664","frenchmeadows","fm019-7","prefire","2019","[80-100]",0,0,0
"2665","frenchmeadows","fm019-8","prefire","2019","[<20]",7,70,172.9735
"2666","frenchmeadows","fm019-8","prefire","2019","[20-40]",14,140,345.947
"2667","frenchmeadows","fm019-8","prefire","2019","[40-60]",7,70,172.9735
"2668","frenchmeadows","fm019-8","prefire","2019","[>100]",0,0,0
"2669","frenchmeadows","fm019-8","prefire","2019","[60-80]",2,20,49.421
"2670","frenchmeadows","fm019-8","prefire","2019","[80-100]",0,0,0
"2671","frenchmeadows","fm019-9","prefire","2019","[<20]",5,50,123.5525
"2672","frenchmeadows","fm019-9","prefire","2019","[20-40]",4,40,98.842
"2673","frenchmeadows","fm019-9","prefire","2019","[40-60]",3,30,74.1315
"2674","frenchmeadows","fm019-9","prefire","2019","[>100]",0,0,0
"2675","frenchmeadows","fm019-9","prefire","2019","[60-80]",0,0,0
"2676","frenchmeadows","fm019-9","prefire","2019","[80-100]",0,0,0
"2677","frenchmeadows","fm037","prefire","2020","[<20]",1,10,24.7105
"2678","frenchmeadows","fm037","prefire","2020","[20-40]",3,30,74.1315
"2679","frenchmeadows","fm037","prefire","2020","[40-60]",0,0,0
"2680","frenchmeadows","fm037","prefire","2020","[>100]",0,0,0
"2681","frenchmeadows","fm037","prefire","2020","[60-80]",0,0,0
"2682","frenchmeadows","fm037","prefire","2020","[80-100]",1,10,24.7105
"2683","frenchmeadows","fm038","postfire","2022","[<20]",0,0,0
"2684","frenchmeadows","fm038","postfire","2022","[20-40]",1,10,24.7105
"2685","frenchmeadows","fm038","postfire","2022","[40-60]",3,30,74.1315
"2686","frenchmeadows","fm038","postfire","2022","[>100]",0,0,0
"2687","frenchmeadows","fm038","postfire","2022","[60-80]",1,10,24.7105
"2688","frenchmeadows","fm038","postfire","2022","[80-100]",1,10,24.7105
"2689","frenchmeadows","fm038","prefire","2020","[<20]",2,20,49.421
"2690","frenchmeadows","fm038","prefire","2020","[20-40]",3,30,74.1315
"2691","frenchmeadows","fm038","prefire","2020","[40-60]",3,30,74.1315
"2692","frenchmeadows","fm038","prefire","2020","[>100]",0,0,0
"2693","frenchmeadows","fm038","prefire","2020","[60-80]",1,10,24.7105
"2694","frenchmeadows","fm038","prefire","2020","[80-100]",1,10,24.7105
"2695","frenchmeadows","fm039","postfire","2022","[<20]",1,10,24.7105
"2696","frenchmeadows","fm039","postfire","2022","[20-40]",2,20,49.421
"2697","frenchmeadows","fm039","postfire","2022","[40-60]",2,20,49.421
"2698","frenchmeadows","fm039","postfire","2022","[>100]",0,0,0
"2699","frenchmeadows","fm039","postfire","2022","[60-80]",1,10,24.7105
"2700","frenchmeadows","fm039","postfire","2022","[80-100]",0,0,0
"2701","frenchmeadows","fm039","prefire","2020","[<20]",3,30,74.1315
"2702","frenchmeadows","fm039","prefire","2020","[20-40]",3,30,74.1315
"2703","frenchmeadows","fm039","prefire","2020","[40-60]",1,10,24.7105
"2704","frenchmeadows","fm039","prefire","2020","[>100]",0,0,0
"2705","frenchmeadows","fm039","prefire","2020","[60-80]",1,10,24.7105
"2706","frenchmeadows","fm039","prefire","2020","[80-100]",0,0,0
"2707","frenchmeadows","fm040","postfire","2022","[<20]",3,30,74.1315
"2708","frenchmeadows","fm040","postfire","2022","[20-40]",7,70,172.9735
"2709","frenchmeadows","fm040","postfire","2022","[40-60]",2,20,49.421
"2710","frenchmeadows","fm040","postfire","2022","[>100]",0,0,0
"2711","frenchmeadows","fm040","postfire","2022","[60-80]",1,10,24.7105
"2712","frenchmeadows","fm040","postfire","2022","[80-100]",0,0,0
"2713","frenchmeadows","fm040","prefire","2020","[<20]",4,40,98.842
"2714","frenchmeadows","fm040","prefire","2020","[20-40]",7,70,172.9735
"2715","frenchmeadows","fm040","prefire","2020","[40-60]",2,20,49.421
"2716","frenchmeadows","fm040","prefire","2020","[>100]",0,0,0
"2717","frenchmeadows","fm040","prefire","2020","[60-80]",1,10,24.7105
"2718","frenchmeadows","fm040","prefire","2020","[80-100]",0,0,0
"2719","frenchmeadows","fm041","prefire","2020","[<20]",8,80,197.684
"2720","frenchmeadows","fm041","prefire","2020","[20-40]",13,130,321.2365
"2721","frenchmeadows","fm041","prefire","2020","[40-60]",1,10,24.7105
"2722","frenchmeadows","fm041","prefire","2020","[>100]",1,10,24.7105
"2723","frenchmeadows","fm041","prefire","2020","[60-80]",2,20,49.421
"2724","frenchmeadows","fm041","prefire","2020","[80-100]",0,0,0
"2725","frenchmeadows","fm042","prefire","2020","[<20]",9,90,222.3945
"2726","frenchmeadows","fm042","prefire","2020","[20-40]",3,30,74.1315
"2727","frenchmeadows","fm042","prefire","2020","[40-60]",3,30,74.1315
"2728","frenchmeadows","fm042","prefire","2020","[>100]",0,0,0
"2729","frenchmeadows","fm042","prefire","2020","[60-80]",2,20,49.421
"2730","frenchmeadows","fm042","prefire","2020","[80-100]",0,0,0
"2731","frenchmeadows","fm043","prefire","2020","[<20]",4,40,98.842
"2732","frenchmeadows","fm043","prefire","2020","[20-40]",3,30,74.1315
"2733","frenchmeadows","fm043","prefire","2020","[40-60]",2,20,49.421
"2734","frenchmeadows","fm043","prefire","2020","[>100]",2,20,49.421
"2735","frenchmeadows","fm043","prefire","2020","[60-80]",0,0,0
"2736","frenchmeadows","fm043","prefire","2020","[80-100]",2,20,49.421
"2737","frenchmeadows","fm044","prefire","2020","[<20]",0,0,0
"2738","frenchmeadows","fm044","prefire","2020","[20-40]",7,70,172.9735
"2739","frenchmeadows","fm044","prefire","2020","[40-60]",4,40,98.842
"2740","frenchmeadows","fm044","prefire","2020","[>100]",0,0,0
"2741","frenchmeadows","fm044","prefire","2020","[60-80]",3,30,74.1315
"2742","frenchmeadows","fm044","prefire","2020","[80-100]",0,0,0
"2743","frenchmeadows","fm045","prefire","2020","[<20]",3,30,74.1315
"2744","frenchmeadows","fm045","prefire","2020","[20-40]",5,50,123.5525
"2745","frenchmeadows","fm045","prefire","2020","[40-60]",2,20,49.421
"2746","frenchmeadows","fm045","prefire","2020","[>100]",0,0,0
"2747","frenchmeadows","fm045","prefire","2020","[60-80]",2,20,49.421
"2748","frenchmeadows","fm045","prefire","2020","[80-100]",0,0,0
"2749","frenchmeadows","fm046","postfire","2022","[<20]",3,30,74.1315
"2750","frenchmeadows","fm046","postfire","2022","[20-40]",2,20,49.421
"2751","frenchmeadows","fm046","postfire","2022","[40-60]",5,50,123.5525
"2752","frenchmeadows","fm046","postfire","2022","[>100]",0,0,0
"2753","frenchmeadows","fm046","postfire","2022","[60-80]",0,0,0
"2754","frenchmeadows","fm046","postfire","2022","[80-100]",0,0,0
"2755","frenchmeadows","fm046","prefire","2020","[<20]",12,120,296.526
"2756","frenchmeadows","fm046","prefire","2020","[20-40]",11,110,271.8155
"2757","frenchmeadows","fm046","prefire","2020","[40-60]",3,30,74.1315
"2758","frenchmeadows","fm046","prefire","2020","[>100]",0,0,0
"2759","frenchmeadows","fm046","prefire","2020","[60-80]",1,10,24.7105
"2760","frenchmeadows","fm046","prefire","2020","[80-100]",0,0,0
"2761","frenchmeadows","fm047","postfire","2022","[<20]",0,0,0
"2762","frenchmeadows","fm047","postfire","2022","[20-40]",2,20,49.421
"2763","frenchmeadows","fm047","postfire","2022","[40-60]",3,30,74.1315
"2764","frenchmeadows","fm047","postfire","2022","[>100]",1,10,24.7105
"2765","frenchmeadows","fm047","postfire","2022","[60-80]",0,0,0
"2766","frenchmeadows","fm047","postfire","2022","[80-100]",0,0,0
"2767","frenchmeadows","fm047","prefire","2020","[<20]",15,150,370.6575
"2768","frenchmeadows","fm047","prefire","2020","[20-40]",5,50,123.5525
"2769","frenchmeadows","fm047","prefire","2020","[40-60]",4,40,98.842
"2770","frenchmeadows","fm047","prefire","2020","[>100]",1,10,24.7105
"2771","frenchmeadows","fm047","prefire","2020","[60-80]",0,0,0
"2772","frenchmeadows","fm047","prefire","2020","[80-100]",0,0,0
"2773","frenchmeadows","fm048","postfire","2022","[<20]",0,0,0
"2774","frenchmeadows","fm048","postfire","2022","[20-40]",0,0,0
"2775","frenchmeadows","fm048","postfire","2022","[40-60]",0,0,0
"2776","frenchmeadows","fm048","postfire","2022","[>100]",1,10,24.7105
"2777","frenchmeadows","fm048","postfire","2022","[60-80]",1,10,24.7105
"2778","frenchmeadows","fm048","postfire","2022","[80-100]",1,10,24.7105
"2779","frenchmeadows","fm048","prefire","2020","[<20]",7,70,172.9735
"2780","frenchmeadows","fm048","prefire","2020","[20-40]",0,0,0
"2781","frenchmeadows","fm048","prefire","2020","[40-60]",0,0,0
"2782","frenchmeadows","fm048","prefire","2020","[>100]",1,10,24.7105
"2783","frenchmeadows","fm048","prefire","2020","[60-80]",1,10,24.7105
"2784","frenchmeadows","fm048","prefire","2020","[80-100]",1,10,24.7105
"2785","frenchmeadows","fm049","prefire","2020","[<20]",6,60,148.263
"2786","frenchmeadows","fm049","prefire","2020","[20-40]",7,70,172.9735
"2787","frenchmeadows","fm049","prefire","2020","[40-60]",0,0,0
"2788","frenchmeadows","fm049","prefire","2020","[>100]",0,0,0
"2789","frenchmeadows","fm049","prefire","2020","[60-80]",0,0,0
"2790","frenchmeadows","fm049","prefire","2020","[80-100]",1,10,24.7105
"2791","frenchmeadows","fm050","prefire","2020","[<20]",3,30,74.1315
"2792","frenchmeadows","fm050","prefire","2020","[20-40]",10,100,247.105
"2793","frenchmeadows","fm050","prefire","2020","[40-60]",3,30,74.1315
"2794","frenchmeadows","fm050","prefire","2020","[>100]",0,0,0
"2795","frenchmeadows","fm050","prefire","2020","[60-80]",0,0,0
"2796","frenchmeadows","fm050","prefire","2020","[80-100]",0,0,0
"2797","frenchmeadows","fm051","prefire","2020","[<20]",8,80,197.684
"2798","frenchmeadows","fm051","prefire","2020","[20-40]",2,20,49.421
"2799","frenchmeadows","fm051","prefire","2020","[40-60]",5,50,123.5525
"2800","frenchmeadows","fm051","prefire","2020","[>100]",0,0,0
"2801","frenchmeadows","fm051","prefire","2020","[60-80]",1,10,24.7105
"2802","frenchmeadows","fm051","prefire","2020","[80-100]",0,0,0
"2803","frenchmeadows","fm052","prefire","2020","[<20]",3,30,74.1315
"2804","frenchmeadows","fm052","prefire","2020","[20-40]",1,10,24.7105
"2805","frenchmeadows","fm052","prefire","2020","[40-60]",0,0,0
"2806","frenchmeadows","fm052","prefire","2020","[>100]",0,0,0
"2807","frenchmeadows","fm052","prefire","2020","[60-80]",0,0,0
"2808","frenchmeadows","fm052","prefire","2020","[80-100]",0,0,0
"2809","frenchmeadows","fm053","prefire","2020","[<20]",18,180,444.789
"2810","frenchmeadows","fm053","prefire","2020","[20-40]",2,20,49.421
"2811","frenchmeadows","fm053","prefire","2020","[40-60]",0,0,0
"2812","frenchmeadows","fm053","prefire","2020","[>100]",2,20,49.421
"2813","frenchmeadows","fm053","prefire","2020","[60-80]",1,10,24.7105
"2814","frenchmeadows","fm053","prefire","2020","[80-100]",0,0,0
"2815","frenchmeadows","fm054","prefire","2020","[<20]",9,90,222.3945
"2816","frenchmeadows","fm054","prefire","2020","[20-40]",6,60,148.263
"2817","frenchmeadows","fm054","prefire","2020","[40-60]",0,0,0
"2818","frenchmeadows","fm054","prefire","2020","[>100]",0,0,0
"2819","frenchmeadows","fm054","prefire","2020","[60-80]",0,0,0
"2820","frenchmeadows","fm054","prefire","2020","[80-100]",1,10,24.7105
"2821","frenchmeadows","fm055","prefire","2020","[<20]",7,70,172.9735
"2822","frenchmeadows","fm055","prefire","2020","[20-40]",4,40,98.842
"2823","frenchmeadows","fm055","prefire","2020","[40-60]",1,10,24.7105
"2824","frenchmeadows","fm055","prefire","2020","[>100]",0,0,0
"2825","frenchmeadows","fm055","prefire","2020","[60-80]",3,30,74.1315
"2826","frenchmeadows","fm055","prefire","2020","[80-100]",1,10,24.7105
"2827","frenchmeadows","fm056","prefire","2020","[<20]",15,150,370.6575
"2828","frenchmeadows","fm056","prefire","2020","[20-40]",6,60,148.263
"2829","frenchmeadows","fm056","prefire","2020","[40-60]",4,40,98.842
"2830","frenchmeadows","fm056","prefire","2020","[>100]",0,0,0
"2831","frenchmeadows","fm056","prefire","2020","[60-80]",1,10,24.7105
"2832","frenchmeadows","fm056","prefire","2020","[80-100]",0,0,0
"2833","frenchmeadows","fm057","prefire","2020","[<20]",3,30,74.1315
"2834","frenchmeadows","fm057","prefire","2020","[20-40]",8,80,197.684
"2835","frenchmeadows","fm057","prefire","2020","[40-60]",6,60,148.263
"2836","frenchmeadows","fm057","prefire","2020","[>100]",0,0,0
"2837","frenchmeadows","fm057","prefire","2020","[60-80]",2,20,49.421
"2838","frenchmeadows","fm057","prefire","2020","[80-100]",1,10,24.7105
"2839","frenchmeadows","fm062","prefire","2020","[<20]",9,90,222.3945
"2840","frenchmeadows","fm062","prefire","2020","[20-40]",6,60,148.263
"2841","frenchmeadows","fm062","prefire","2020","[40-60]",5,50,123.5525
"2842","frenchmeadows","fm062","prefire","2020","[>100]",0,0,0
"2843","frenchmeadows","fm062","prefire","2020","[60-80]",0,0,0
"2844","frenchmeadows","fm062","prefire","2020","[80-100]",0,0,0
"2845","frenchmeadows","fm063","prefire","2020","[<20]",19,190,469.4995
"2846","frenchmeadows","fm063","prefire","2020","[20-40]",17,170,420.0785
"2847","frenchmeadows","fm063","prefire","2020","[40-60]",1,10,24.7105
"2848","frenchmeadows","fm063","prefire","2020","[>100]",1,10,24.7105
"2849","frenchmeadows","fm063","prefire","2020","[60-80]",0,0,0
"2850","frenchmeadows","fm063","prefire","2020","[80-100]",1,10,24.7105
"2851","frenchmeadows","fm064","prefire","2020","[<20]",12,120,296.526
"2852","frenchmeadows","fm064","prefire","2020","[20-40]",9,90,222.3945
"2853","frenchmeadows","fm064","prefire","2020","[40-60]",3,30,74.1315
"2854","frenchmeadows","fm064","prefire","2020","[>100]",0,0,0
"2855","frenchmeadows","fm064","prefire","2020","[60-80]",1,10,24.7105
"2856","frenchmeadows","fm064","prefire","2020","[80-100]",0,0,0
"2857","frenchmeadows","fm069","prefire","2020","[<20]",3,30,74.1315
"2858","frenchmeadows","fm069","prefire","2020","[20-40]",3,30,74.1315
"2859","frenchmeadows","fm069","prefire","2020","[40-60]",0,0,0
"2860","frenchmeadows","fm069","prefire","2020","[>100]",0,0,0
"2861","frenchmeadows","fm069","prefire","2020","[60-80]",0,0,0
"2862","frenchmeadows","fm069","prefire","2020","[80-100]",0,0,0
"2863","frenchmeadows","fm19-20","postfire","2022","[<20]",0,0,0
"2864","frenchmeadows","fm19-20","postfire","2022","[20-40]",0,0,0
"2865","frenchmeadows","fm19-20","postfire","2022","[40-60]",9,90,222.3945
"2866","frenchmeadows","fm19-20","postfire","2022","[>100]",0,0,0
"2867","frenchmeadows","fm19-20","postfire","2022","[60-80]",2,20,49.421
"2868","frenchmeadows","fm19-20","postfire","2022","[80-100]",0,0,0
"2869","frenchmeadows","fm19-3","postfire","2022","[<20]",0,0,0
"2870","frenchmeadows","fm19-3","postfire","2022","[20-40]",3,30,74.1315
"2871","frenchmeadows","fm19-3","postfire","2022","[40-60]",4,40,98.842
"2872","frenchmeadows","fm19-3","postfire","2022","[>100]",0,0,0
"2873","frenchmeadows","fm19-3","postfire","2022","[60-80]",1,10,24.7105
"2874","frenchmeadows","fm19-3","postfire","2022","[80-100]",0,0,0
"2875","frenchmeadows","fm19-6","postfire","2022","[<20]",0,0,0
"2876","frenchmeadows","fm19-6","postfire","2022","[20-40]",1,10,24.7105
"2877","frenchmeadows","fm19-6","postfire","2022","[40-60]",2,20,49.421
"2878","frenchmeadows","fm19-6","postfire","2022","[>100]",0,0,0
"2879","frenchmeadows","fm19-6","postfire","2022","[60-80]",1,10,24.7105
"2880","frenchmeadows","fm19-6","postfire","2022","[80-100]",0,0,0
"2881","frenchmeadows","fm19-7","postfire","2022","[<20]",2,20,49.421
"2882","frenchmeadows","fm19-7","postfire","2022","[20-40]",1,10,24.7105
"2883","frenchmeadows","fm19-7","postfire","2022","[40-60]",2,20,49.421
"2884","frenchmeadows","fm19-7","postfire","2022","[>100]",0,0,0
"2885","frenchmeadows","fm19-7","postfire","2022","[60-80]",1,10,24.7105
"2886","frenchmeadows","fm19-7","postfire","2022","[80-100]",0,0,0
"2887","henrycoe","hcm001","postfire","2022","[<20]",0,0,0
"2888","henrycoe","hcm001","postfire","2022","[20-40]",4,40,98.842
"2889","henrycoe","hcm001","postfire","2022","[40-60]",6,60,148.263
"2890","henrycoe","hcm001","postfire","2022","[>100]",0,0,0
"2891","henrycoe","hcm001","postfire","2022","[60-80]",0,0,0
"2892","henrycoe","hcm001","postfire","2022","[80-100]",0,0,0
"2893","henrycoe","hcm001","prefire","2021","[<20]",5,50,123.5525
"2894","henrycoe","hcm001","prefire","2021","[20-40]",8,80,197.684
"2895","henrycoe","hcm001","prefire","2021","[40-60]",6,60,148.263
"2896","henrycoe","hcm001","prefire","2021","[>100]",0,0,0
"2897","henrycoe","hcm001","prefire","2021","[60-80]",0,0,0
"2898","henrycoe","hcm001","prefire","2021","[80-100]",0,0,0
"2899","henrycoe","hcm002","postfire","2022","[<20]",3,30,74.1315
"2900","henrycoe","hcm002","postfire","2022","[20-40]",1,10,24.7105
"2901","henrycoe","hcm002","postfire","2022","[40-60]",6,60,148.263
"2902","henrycoe","hcm002","postfire","2022","[>100]",0,0,0
"2903","henrycoe","hcm002","postfire","2022","[60-80]",4,40,98.842
"2904","henrycoe","hcm002","postfire","2022","[80-100]",1,10,24.7105
"2905","henrycoe","hcm002","prefire","2021","[<20]",3,30,74.1315
"2906","henrycoe","hcm002","prefire","2021","[20-40]",2,20,49.421
"2907","henrycoe","hcm002","prefire","2021","[40-60]",5,50,123.5525
"2908","henrycoe","hcm002","prefire","2021","[>100]",0,0,0
"2909","henrycoe","hcm002","prefire","2021","[60-80]",4,40,98.842
"2910","henrycoe","hcm002","prefire","2021","[80-100]",1,10,24.7105
"2911","henrycoe","hcm003","postfire","2022","[<20]",4,40,98.842
"2912","henrycoe","hcm003","postfire","2022","[20-40]",1,10,24.7105
"2913","henrycoe","hcm003","postfire","2022","[40-60]",3,30,74.1315
"2914","henrycoe","hcm003","postfire","2022","[>100]",0,0,0
"2915","henrycoe","hcm003","postfire","2022","[60-80]",1,10,24.7105
"2916","henrycoe","hcm003","postfire","2022","[80-100]",0,0,0
"2917","henrycoe","hcm003","prefire","2021","[<20]",3,30,74.1315
"2918","henrycoe","hcm003","prefire","2021","[20-40]",1,10,24.7105
"2919","henrycoe","hcm003","prefire","2021","[40-60]",3,30,74.1315
"2920","henrycoe","hcm003","prefire","2021","[>100]",0,0,0
"2921","henrycoe","hcm003","prefire","2021","[60-80]",1,10,24.7105
"2922","henrycoe","hcm003","prefire","2021","[80-100]",0,0,0
"2923","henrycoe","hcm004","postfire","2022","[<20]",0,0,0
"2924","henrycoe","hcm004","postfire","2022","[20-40]",0,0,0
"2925","henrycoe","hcm004","postfire","2022","[40-60]",3,30,74.1315
"2926","henrycoe","hcm004","postfire","2022","[>100]",0,0,0
"2927","henrycoe","hcm004","postfire","2022","[60-80]",0,0,0
"2928","henrycoe","hcm004","postfire","2022","[80-100]",0,0,0
"2929","henrycoe","hcm004","prefire","2021","[<20]",0,0,0
"2930","henrycoe","hcm004","prefire","2021","[20-40]",0,0,0
"2931","henrycoe","hcm004","prefire","2021","[40-60]",3,30,74.1315
"2932","henrycoe","hcm004","prefire","2021","[>100]",0,0,0
"2933","henrycoe","hcm004","prefire","2021","[60-80]",0,0,0
"2934","henrycoe","hcm004","prefire","2021","[80-100]",0,0,0
"2935","henrycoe","hcm005","postfire","2022","[<20]",1,10,24.7105
"2936","henrycoe","hcm005","postfire","2022","[20-40]",7,70,172.9735
"2937","henrycoe","hcm005","postfire","2022","[40-60]",2,20,49.421
"2938","henrycoe","hcm005","postfire","2022","[>100]",0,0,0
"2939","henrycoe","hcm005","postfire","2022","[60-80]",0,0,0
"2940","henrycoe","hcm005","postfire","2022","[80-100]",0,0,0
"2941","henrycoe","hcm005","prefire","2021","[<20]",1,10,24.7105
"2942","henrycoe","hcm005","prefire","2021","[20-40]",8,80,197.684
"2943","henrycoe","hcm005","prefire","2021","[40-60]",1,10,24.7105
"2944","henrycoe","hcm005","prefire","2021","[>100]",0,0,0
"2945","henrycoe","hcm005","prefire","2021","[60-80]",0,0,0
"2946","henrycoe","hcm005","prefire","2021","[80-100]",0,0,0
"2947","henrycoe","hcm006","postfire","2022","[<20]",1,10,24.7105
"2948","henrycoe","hcm006","postfire","2022","[20-40]",7,70,172.9735
"2949","henrycoe","hcm006","postfire","2022","[40-60]",3,30,74.1315
"2950","henrycoe","hcm006","postfire","2022","[>100]",0,0,0
"2951","henrycoe","hcm006","postfire","2022","[60-80]",1,10,24.7105
"2952","henrycoe","hcm006","postfire","2022","[80-100]",0,0,0
"2953","henrycoe","hcm006","prefire","2021","[<20]",1,10,24.7105
"2954","henrycoe","hcm006","prefire","2021","[20-40]",7,70,172.9735
"2955","henrycoe","hcm006","prefire","2021","[40-60]",3,30,74.1315
"2956","henrycoe","hcm006","prefire","2021","[>100]",0,0,0
"2957","henrycoe","hcm006","prefire","2021","[60-80]",1,10,24.7105
"2958","henrycoe","hcm006","prefire","2021","[80-100]",0,0,0
"2959","henrycoe","hcm007","postfire","2022","[<20]",1,10,24.7105
"2960","henrycoe","hcm007","postfire","2022","[20-40]",3,30,74.1315
"2961","henrycoe","hcm007","postfire","2022","[40-60]",4,40,98.842
"2962","henrycoe","hcm007","postfire","2022","[>100]",0,0,0
"2963","henrycoe","hcm007","postfire","2022","[60-80]",3,30,74.1315
"2964","henrycoe","hcm007","postfire","2022","[80-100]",0,0,0
"2965","henrycoe","hcm007","prefire","2021","[<20]",2,20,49.421
"2966","henrycoe","hcm007","prefire","2021","[20-40]",3,30,74.1315
"2967","henrycoe","hcm007","prefire","2021","[40-60]",3,30,74.1315
"2968","henrycoe","hcm007","prefire","2021","[>100]",0,0,0
"2969","henrycoe","hcm007","prefire","2021","[60-80]",3,30,74.1315
"2970","henrycoe","hcm007","prefire","2021","[80-100]",0,0,0
"2971","henrycoe","hcm008","postfire","2022","[<20]",3,30,74.1315
"2972","henrycoe","hcm008","postfire","2022","[20-40]",9,90,222.3945
"2973","henrycoe","hcm008","postfire","2022","[40-60]",2,20,49.421
"2974","henrycoe","hcm008","postfire","2022","[>100]",0,0,0
"2975","henrycoe","hcm008","postfire","2022","[60-80]",1,10,24.7105
"2976","henrycoe","hcm008","postfire","2022","[80-100]",0,0,0
"2977","henrycoe","hcm008","prefire","2021","[<20]",3,30,74.1315
"2978","henrycoe","hcm008","prefire","2021","[20-40]",9,90,222.3945
"2979","henrycoe","hcm008","prefire","2021","[40-60]",2,20,49.421
"2980","henrycoe","hcm008","prefire","2021","[>100]",0,0,0
"2981","henrycoe","hcm008","prefire","2021","[60-80]",1,10,24.7105
"2982","henrycoe","hcm008","prefire","2021","[80-100]",0,0,0
"2983","henrycoe","hcm009","postfire","2022","[<20]",3,30,74.1315
"2984","henrycoe","hcm009","postfire","2022","[20-40]",1,10,24.7105
"2985","henrycoe","hcm009","postfire","2022","[40-60]",4,40,98.842
"2986","henrycoe","hcm009","postfire","2022","[>100]",0,0,0
"2987","henrycoe","hcm009","postfire","2022","[60-80]",1,10,24.7105
"2988","henrycoe","hcm009","postfire","2022","[80-100]",0,0,0
"2989","henrycoe","hcm009","prefire","2021","[<20]",2,20,49.421
"2990","henrycoe","hcm009","prefire","2021","[20-40]",1,10,24.7105
"2991","henrycoe","hcm009","prefire","2021","[40-60]",4,40,98.842
"2992","henrycoe","hcm009","prefire","2021","[>100]",0,0,0
"2993","henrycoe","hcm009","prefire","2021","[60-80]",0,0,0
"2994","henrycoe","hcm009","prefire","2021","[80-100]",1,10,24.7105
"2995","henrycoe","hcm010","postfire","2022","[<20]",1,10,24.7105
"2996","henrycoe","hcm010","postfire","2022","[20-40]",5,50,123.5525
"2997","henrycoe","hcm010","postfire","2022","[40-60]",0,0,0
"2998","henrycoe","hcm010","postfire","2022","[>100]",0,0,0
"2999","henrycoe","hcm010","postfire","2022","[60-80]",0,0,0
"3000","henrycoe","hcm010","postfire","2022","[80-100]",0,0,0
"3001","henrycoe","hcm010","prefire","2021","[<20]",1,10,24.7105
"3002","henrycoe","hcm010","prefire","2021","[20-40]",5,50,123.5525
"3003","henrycoe","hcm010","prefire","2021","[40-60]",0,0,0
"3004","henrycoe","hcm010","prefire","2021","[>100]",0,0,0
"3005","henrycoe","hcm010","prefire","2021","[60-80]",0,0,0
"3006","henrycoe","hcm010","prefire","2021","[80-100]",0,0,0
"3007","henrycoe","hcm011","postfire","2022","[<20]",0,0,0
