"","site","plotid","pre_post_fire","year","diamclass","n_trees_diamclass","n_trees_diamclass_acre","n_trees_diamclass_ha"
"185","bearmountain","bm24","prefire","2019","[>100]",0,0,0
"186","bearmountain","bm24","prefire","2019","[80-100]",0,0,0
"187","bearmountain","bm25","postfire","2021","[60-80]",1,10,24.7105
"188","bearmountain","bm25","postfire","2021","[20-40]",1,10,24.7105
"189","bearmountain","bm25","postfire","2021","[<20]",1,10,24.7105
"190","bearmountain","bm25","postfire","2021","[40-60]",0,0,0
"191","bearmountain","bm25","postfire","2021","[>100]",0,0,0
"192","bearmountain","bm25","postfire","2021","[80-100]",0,0,0
"193","bearmountain","bm25","prefire","2019","[60-80]",1,10,24.7105
"194","bearmountain","bm25","prefire","2019","[20-40]",1,10,24.7105
"195","bearmountain","bm25","prefire","2019","[<20]",0,0,0
"196","bearmountain","bm25","prefire","2019","[40-60]",1,10,24.7105
"197","bearmountain","bm25","prefire","2019","[>100]",0,0,0
"198","bearmountain","bm25","prefire","2019","[80-100]",0,0,0
"199","bearmountain","bm26","postfire","2021","[60-80]",2,20,49.421
"200","bearmountain","bm26","postfire","2021","[20-40]",3,30,74.1315
"201","bearmountain","bm26","postfire","2021","[<20]",3,30,74.1315
"202","bearmountain","bm26","postfire","2021","[40-60]",4,40,98.842
"203","bearmountain","bm26","postfire","2021","[>100]",0,0,0
"204","bearmountain","bm26","postfire","2021","[80-100]",0,0,0
"205","bearmountain","bm26","prefire","2019","[60-80]",3,30,74.1315
"206","bearmountain","bm26","prefire","2019","[20-40]",2,20,49.421
"207","bearmountain","bm26","prefire","2019","[<20]",5,50,123.5525
"208","bearmountain","bm26","prefire","2019","[40-60]",3,30,74.1315
"209","bearmountain","bm26","prefire","2019","[>100]",0,0,0
"210","bearmountain","bm26","prefire","2019","[80-100]",1,10,24.7105
"211","bearmountain","bm27","postfire","2021","[60-80]",0,0,0
"212","bearmountain","bm27","postfire","2021","[20-40]",3,30,74.1315
"213","bearmountain","bm27","postfire","2021","[<20]",0,0,0
"214","bearmountain","bm27","postfire","2021","[40-60]",2,20,49.421
"215","bearmountain","bm27","postfire","2021","[>100]",0,0,0
"216","bearmountain","bm27","postfire","2021","[80-100]",1,10,24.7105
"217","bearmountain","bm27","prefire","2019","[60-80]",1,10,24.7105
"218","bearmountain","bm27","prefire","2019","[20-40]",3,30,74.1315
"219","bearmountain","bm27","prefire","2019","[<20]",1,10,24.7105
"220","bearmountain","bm27","prefire","2019","[40-60]",2,20,49.421
"221","bearmountain","bm27","prefire","2019","[>100]",0,0,0
"222","bearmountain","bm27","prefire","2019","[80-100]",1,10,24.7105
"223","bearmountain","bm3","postfire","2021","[60-80]",0,0,0
"224","bearmountain","bm3","postfire","2021","[20-40]",0,0,0
"225","bearmountain","bm3","postfire","2021","[<20]",1,10,24.7105
"226","bearmountain","bm3","postfire","2021","[40-60]",0,0,0
"227","bearmountain","bm3","postfire","2021","[>100]",0,0,0
"228","bearmountain","bm3","postfire","2021","[80-100]",0,0,0
"229","bearmountain","bm4","postfire","2021","[60-80]",0,0,0
"230","bearmountain","bm4","postfire","2021","[20-40]",2,20,49.421
"231","bearmountain","bm4","postfire","2021","[<20]",3,30,74.1315
"232","bearmountain","bm4","postfire","2021","[40-60]",1,10,24.7105
"233","bearmountain","bm4","postfire","2021","[>100]",0,0,0
"234","bearmountain","bm4","postfire","2021","[80-100]",0,0,0
"235","bearmountain","bm4","prefire","2019","[60-80]",0,0,0
"236","bearmountain","bm4","prefire","2019","[20-40]",1,10,24.7105
"237","bearmountain","bm4","prefire","2019","[<20]",4,40,98.842
"238","bearmountain","bm4","prefire","2019","[40-60]",0,0,0
"239","bearmountain","bm4","prefire","2019","[>100]",0,0,0
"240","bearmountain","bm4","prefire","2019","[80-100]",0,0,0
"241","bearmountain","bm5","postfire","2021","[60-80]",0,0,0
"242","bearmountain","bm5","postfire","2021","[20-40]",1,10,24.7105
"243","bearmountain","bm5","postfire","2021","[<20]",3,30,74.1315
"244","bearmountain","bm5","postfire","2021","[40-60]",0,0,0
"245","bearmountain","bm5","postfire","2021","[>100]",0,0,0
"246","bearmountain","bm5","postfire","2021","[80-100]",0,0,0
"247","bearmountain","bm5","prefire","2019","[60-80]",0,0,0
"248","bearmountain","bm5","prefire","2019","[20-40]",2,20,49.421
"249","bearmountain","bm5","prefire","2019","[<20]",2,20,49.421
"250","bearmountain","bm5","prefire","2019","[40-60]",0,0,0
"251","bearmountain","bm5","prefire","2019","[>100]",0,0,0
"252","bearmountain","bm5","prefire","2019","[80-100]",0,0,0
"253","bearmountain","bm6","prefire","2019","[60-80]",0,0,0
"254","bearmountain","bm6","prefire","2019","[20-40]",0,0,0
"255","bearmountain","bm6","prefire","2019","[<20]",1,10,24.7105
"256","bearmountain","bm6","prefire","2019","[40-60]",0,0,0
"257","bearmountain","bm6","prefire","2019","[>100]",0,0,0
"258","bearmountain","bm6","prefire","2019","[80-100]",0,0,0
"259","bearmountain","bm7","prefire","2019","[60-80]",0,0,0
"260","bearmountain","bm7","prefire","2019","[20-40]",0,0,0
"261","bearmountain","bm7","prefire","2019","[<20]",1,10,24.7105
"262","bearmountain","bm7","prefire","2019","[40-60]",0,0,0
"263","bearmountain","bm7","prefire","2019","[>100]",0,0,0
"264","bearmountain","bm7","prefire","2019","[80-100]",0,0,0
"265","bearmountain","bm8","prefire","2019","[60-80]",2,20,49.421
"266","bearmountain","bm8","prefire","2019","[20-40]",0,0,0
"267","bearmountain","bm8","prefire","2019","[<20]",1,10,24.7105
"268","bearmountain","bm8","prefire","2019","[40-60]",2,20,49.421
"269","bearmountain","bm8","prefire","2019","[>100]",0,0,0
"270","bearmountain","bm8","prefire","2019","[80-100]",1,10,24.7105
"271","blisssp","bliss1","prefire","2019","[60-80]",0,0,0
"272","blisssp","bliss1","prefire","2019","[20-40]",4,40,98.842
"273","blisssp","bliss1","prefire","2019","[<20]",0,0,0
"274","blisssp","bliss1","prefire","2019","[40-60]",3,30,74.1315
"275","blisssp","bliss1","prefire","2019","[>100]",0,0,0
"276","blisssp","bliss1","prefire","2019","[80-100]",0,0,0
"277","blisssp","bliss10","prefire","2019","[60-80]",0,0,0
"278","blisssp","bliss10","prefire","2019","[20-40]",0,0,0
"279","blisssp","bliss10","prefire","2019","[<20]",1,10,24.7105
"280","blisssp","bliss10","prefire","2019","[40-60]",1,10,24.7105
"281","blisssp","bliss10","prefire","2019","[>100]",0,0,0
"282","blisssp","bliss10","prefire","2019","[80-100]",0,0,0
"283","blisssp","bliss11","prefire","2019","[60-80]",1,10,24.7105
"284","blisssp","bliss11","prefire","2019","[20-40]",0,0,0
"285","blisssp","bliss11","prefire","2019","[<20]",1,10,24.7105
"286","blisssp","bliss11","prefire","2019","[40-60]",2,20,49.421
"287","blisssp","bliss11","prefire","2019","[>100]",0,0,0
"288","blisssp","bliss11","prefire","2019","[80-100]",0,0,0
"289","blisssp","bliss12","prefire","2019","[60-80]",0,0,0
"290","blisssp","bliss12","prefire","2019","[20-40]",1,10,24.7105
"291","blisssp","bliss12","prefire","2019","[<20]",5,50,123.5525
"292","blisssp","bliss12","prefire","2019","[40-60]",1,10,24.7105
"293","blisssp","bliss12","prefire","2019","[>100]",0,0,0
"294","blisssp","bliss12","prefire","2019","[80-100]",0,0,0
"295","blisssp","bliss13","prefire","2019","[60-80]",0,0,0
"296","blisssp","bliss13","prefire","2019","[20-40]",1,10,24.7105
"297","blisssp","bliss13","prefire","2019","[<20]",0,0,0
"298","blisssp","bliss13","prefire","2019","[40-60]",1,10,24.7105
"299","blisssp","bliss13","prefire","2019","[>100]",0,0,0
"300","blisssp","bliss13","prefire","2019","[80-100]",0,0,0
"301","blisssp","bliss14","prefire","2019","[60-80]",0,0,0
"302","blisssp","bliss14","prefire","2019","[20-40]",1,10,24.7105
"303","blisssp","bliss14","prefire","2019","[<20]",0,0,0
"304","blisssp","bliss14","prefire","2019","[40-60]",1,10,24.7105
"305","blisssp","bliss14","prefire","2019","[>100]",0,0,0
"306","blisssp","bliss14","prefire","2019","[80-100]",0,0,0
"307","blisssp","bliss15","prefire","2019","[60-80]",0,0,0
"308","blisssp","bliss15","prefire","2019","[20-40]",0,0,0
"309","blisssp","bliss15","prefire","2019","[<20]",0,0,0
"310","blisssp","bliss15","prefire","2019","[40-60]",2,20,49.421
"311","blisssp","bliss15","prefire","2019","[>100]",0,0,0
"312","blisssp","bliss15","prefire","2019","[80-100]",0,0,0
"313","blisssp","bliss2","prefire","2019","[60-80]",0,0,0
"314","blisssp","bliss2","prefire","2019","[20-40]",2,20,49.421
"315","blisssp","bliss2","prefire","2019","[<20]",0,0,0
"316","blisssp","bliss2","prefire","2019","[40-60]",0,0,0
"317","blisssp","bliss2","prefire","2019","[>100]",0,0,0
"318","blisssp","bliss2","prefire","2019","[80-100]",1,10,24.7105
"319","blisssp","bliss3","prefire","2019","[60-80]",1,10,24.7105
"320","blisssp","bliss3","prefire","2019","[20-40]",1,10,24.7105
"321","blisssp","bliss3","prefire","2019","[<20]",1,10,24.7105
"322","blisssp","bliss3","prefire","2019","[40-60]",0,0,0
"323","blisssp","bliss3","prefire","2019","[>100]",0,0,0
"324","blisssp","bliss3","prefire","2019","[80-100]",0,0,0
"325","blisssp","bliss4","prefire","2019","[60-80]",1,10,24.7105
"326","blisssp","bliss4","prefire","2019","[20-40]",2,20,49.421
"327","blisssp","bliss4","prefire","2019","[<20]",0,0,0
"328","blisssp","bliss4","prefire","2019","[40-60]",0,0,0
"329","blisssp","bliss4","prefire","2019","[>100]",0,0,0
"330","blisssp","bliss4","prefire","2019","[80-100]",0,0,0
"331","blisssp","bliss6","prefire","2019","[60-80]",0,0,0
"332","blisssp","bliss6","prefire","2019","[20-40]",0,0,0
"333","blisssp","bliss6","prefire","2019","[<20]",0,0,0
"334","blisssp","bliss6","prefire","2019","[40-60]",0,0,0
"335","blisssp","bliss6","prefire","2019","[>100]",1,10,24.7105
"336","blisssp","bliss6","prefire","2019","[80-100]",0,0,0
"337","blisssp","bliss7","prefire","2019","[60-80]",0,0,0
"338","blisssp","bliss7","prefire","2019","[20-40]",1,10,24.7105
"339","blisssp","bliss7","prefire","2019","[<20]",4,40,98.842
"340","blisssp","bliss7","prefire","2019","[40-60]",1,10,24.7105
"341","blisssp","bliss7","prefire","2019","[>100]",0,0,0
"342","blisssp","bliss7","prefire","2019","[80-100]",0,0,0
"343","blisssp","bliss8","prefire","2019","[60-80]",0,0,0
"344","blisssp","bliss8","prefire","2019","[20-40]",1,10,24.7105
"345","blisssp","bliss8","prefire","2019","[<20]",0,0,0
"346","blisssp","bliss8","prefire","2019","[40-60]",1,10,24.7105
"347","blisssp","bliss8","prefire","2019","[>100]",0,0,0
"348","blisssp","bliss8","prefire","2019","[80-100]",0,0,0
"349","blisssp","bliss9","prefire","2019","[60-80]",0,0,0
"350","blisssp","bliss9","prefire","2019","[20-40]",2,20,49.421
"351","blisssp","bliss9","prefire","2019","[<20]",0,0,0
"352","blisssp","bliss9","prefire","2019","[40-60]",0,0,0
"353","blisssp","bliss9","prefire","2019","[>100]",0,0,0
"354","blisssp","bliss9","prefire","2019","[80-100]",0,0,0
"355","bouverie","bouv001","prefire","2021","[60-80]",0,0,0
"356","bouverie","bouv001","prefire","2021","[20-40]",2,20,49.421
"357","bouverie","bouv001","prefire","2021","[<20]",1,10,24.7105
"358","bouverie","bouv001","prefire","2021","[40-60]",0,0,0
"359","bouverie","bouv001","prefire","2021","[>100]",0,0,0
"360","bouverie","bouv001","prefire","2021","[80-100]",0,0,0
"361","bouverie","bouv002","prefire","2021","[60-80]",0,0,0
"362","bouverie","bouv002","prefire","2021","[20-40]",4,40,98.842
"363","bouverie","bouv002","prefire","2021","[<20]",0,0,0
"364","bouverie","bouv002","prefire","2021","[40-60]",0,0,0
"365","bouverie","bouv002","prefire","2021","[>100]",0,0,0
"366","bouverie","bouv002","prefire","2021","[80-100]",0,0,0
"367","bouverie","bouv003","prefire","2021","[60-80]",0,0,0
"368","bouverie","bouv003","prefire","2021","[20-40]",1,10,24.7105
"369","bouverie","bouv003","prefire","2021","[<20]",0,0,0
"370","bouverie","bouv003","prefire","2021","[40-60]",0,0,0
"371","bouverie","bouv003","prefire","2021","[>100]",0,0,0
"372","bouverie","bouv003","prefire","2021","[80-100]",0,0,0
"373","bouverie","bouv005","prefire","2021","[60-80]",0,0,0
"374","bouverie","bouv005","prefire","2021","[20-40]",0,0,0
"375","bouverie","bouv005","prefire","2021","[<20]",13,130,321.2365
"376","bouverie","bouv005","prefire","2021","[40-60]",0,0,0
"377","bouverie","bouv005","prefire","2021","[>100]",0,0,0
"378","bouverie","bouv005","prefire","2021","[80-100]",0,0,0
"379","bouverie","bouv006","prefire","2021","[60-80]",0,0,0
"380","bouverie","bouv006","prefire","2021","[20-40]",1,10,24.7105
"381","bouverie","bouv006","prefire","2021","[<20]",0,0,0
"382","bouverie","bouv006","prefire","2021","[40-60]",1,10,24.7105
"383","bouverie","bouv006","prefire","2021","[>100]",0,0,0
"384","bouverie","bouv006","prefire","2021","[80-100]",0,0,0
"385","bouverie","bouv007","prefire","2021","[60-80]",0,0,0
"386","bouverie","bouv007","prefire","2021","[20-40]",0,0,0
"387","bouverie","bouv007","prefire","2021","[<20]",0,0,0
"388","bouverie","bouv007","prefire","2021","[40-60]",1,10,24.7105
"389","bouverie","bouv007","prefire","2021","[>100]",0,0,0
"390","bouverie","bouv007","prefire","2021","[80-100]",0,0,0
"391","bouverie","bouv008","prefire","2021","[60-80]",0,0,0
"392","bouverie","bouv008","prefire","2021","[20-40]",0,0,0
"393","bouverie","bouv008","prefire","2021","[<20]",1,10,24.7105
"394","bouverie","bouv008","prefire","2021","[40-60]",0,0,0
"395","bouverie","bouv008","prefire","2021","[>100]",0,0,0
"396","bouverie","bouv008","prefire","2021","[80-100]",0,0,0
"397","bouverie","bouv010","prefire","2021","[60-80]",0,0,0
"398","bouverie","bouv010","prefire","2021","[20-40]",1,10,24.7105
"399","bouverie","bouv010","prefire","2021","[<20]",1,10,24.7105
"400","bouverie","bouv010","prefire","2021","[40-60]",0,0,0
"401","bouverie","bouv010","prefire","2021","[>100]",0,0,0
"402","bouverie","bouv010","prefire","2021","[80-100]",0,0,0
"403","bouverie","bouv012","prefire","2021","[60-80]",0,0,0
"404","bouverie","bouv012","prefire","2021","[20-40]",1,10,24.7105
"405","bouverie","bouv012","prefire","2021","[<20]",0,0,0
"406","bouverie","bouv012","prefire","2021","[40-60]",0,0,0
"407","bouverie","bouv012","prefire","2021","[>100]",0,0,0
"408","bouverie","bouv012","prefire","2021","[80-100]",0,0,0
"409","burtonsp","burton07","postfire","2020","[60-80]",0,0,0
"410","burtonsp","burton07","postfire","2020","[20-40]",1,10,24.7105
"411","burtonsp","burton07","postfire","2020","[<20]",1,10,24.7105
"412","burtonsp","burton07","postfire","2020","[40-60]",3,30,74.1315
"413","burtonsp","burton07","postfire","2020","[>100]",0,0,0
"414","burtonsp","burton07","postfire","2020","[80-100]",0,0,0
"415","burtonsp","burton08","postfire","2020","[60-80]",1,10,24.7105
"416","burtonsp","burton08","postfire","2020","[20-40]",0,0,0
"417","burtonsp","burton08","postfire","2020","[<20]",0,0,0
"418","burtonsp","burton08","postfire","2020","[40-60]",0,0,0
"419","burtonsp","burton08","postfire","2020","[>100]",0,0,0
"420","burtonsp","burton08","postfire","2020","[80-100]",0,0,0
"421","burtonsp","burton09","postfire","2020","[60-80]",1,10,24.7105
"422","burtonsp","burton09","postfire","2020","[20-40]",1,10,24.7105
"423","burtonsp","burton09","postfire","2020","[<20]",0,0,0
"424","burtonsp","burton09","postfire","2020","[40-60]",0,0,0
"425","burtonsp","burton09","postfire","2020","[>100]",0,0,0
"426","burtonsp","burton09","postfire","2020","[80-100]",0,0,0
"427","burtonsp","burton1","prefire","2019","[60-80]",0,0,0
"428","burtonsp","burton1","prefire","2019","[20-40]",0,0,0
"429","burtonsp","burton1","prefire","2019","[<20]",1,10,24.7105
"430","burtonsp","burton1","prefire","2019","[40-60]",0,0,0
"431","burtonsp","burton1","prefire","2019","[>100]",0,0,0
"432","burtonsp","burton1","prefire","2019","[80-100]",0,0,0
"433","burtonsp","burton10","prefire","2019","[60-80]",0,0,0
"434","burtonsp","burton10","prefire","2019","[20-40]",0,0,0
"435","burtonsp","burton10","prefire","2019","[<20]",3,30,74.1315
"436","burtonsp","burton10","prefire","2019","[40-60]",1,10,24.7105
"437","burtonsp","burton10","prefire","2019","[>100]",0,0,0
"438","burtonsp","burton10","prefire","2019","[80-100]",0,0,0
"439","burtonsp","burton11","prefire","2019","[60-80]",1,10,24.7105
"440","burtonsp","burton11","prefire","2019","[20-40]",1,10,24.7105
"441","burtonsp","burton11","prefire","2019","[<20]",0,0,0
"442","burtonsp","burton11","prefire","2019","[40-60]",1,10,24.7105
"443","burtonsp","burton11","prefire","2019","[>100]",0,0,0
"444","burtonsp","burton11","prefire","2019","[80-100]",0,0,0
"445","burtonsp","burton12","prefire","2019","[60-80]",1,10,24.7105
"446","burtonsp","burton12","prefire","2019","[20-40]",2,20,49.421
"447","burtonsp","burton12","prefire","2019","[<20]",1,10,24.7105
"448","burtonsp","burton12","prefire","2019","[40-60]",0,0,0
"449","burtonsp","burton12","prefire","2019","[>100]",0,0,0
"450","burtonsp","burton12","prefire","2019","[80-100]",0,0,0
"451","burtonsp","burton13","prefire","2019","[60-80]",0,0,0
"452","burtonsp","burton13","prefire","2019","[20-40]",1,10,24.7105
"453","burtonsp","burton13","prefire","2019","[<20]",1,10,24.7105
"454","burtonsp","burton13","prefire","2019","[40-60]",0,0,0
"455","burtonsp","burton13","prefire","2019","[>100]",0,0,0
"456","burtonsp","burton13","prefire","2019","[80-100]",0,0,0
"457","burtonsp","burton14","postfire","2020","[60-80]",0,0,0
"458","burtonsp","burton14","postfire","2020","[20-40]",1,10,24.7105
"459","burtonsp","burton14","postfire","2020","[<20]",3,30,74.1315
"460","burtonsp","burton14","postfire","2020","[40-60]",0,0,0
"461","burtonsp","burton14","postfire","2020","[>100]",0,0,0
"462","burtonsp","burton14","postfire","2020","[80-100]",1,10,24.7105
"463","burtonsp","burton14","prefire","2019","[60-80]",0,0,0
"464","burtonsp","burton14","prefire","2019","[20-40]",0,0,0
"465","burtonsp","burton14","prefire","2019","[<20]",1,10,24.7105
"466","burtonsp","burton14","prefire","2019","[40-60]",0,0,0
"467","burtonsp","burton14","prefire","2019","[>100]",0,0,0
"468","burtonsp","burton14","prefire","2019","[80-100]",1,10,24.7105
"469","burtonsp","burton15","prefire","2019","[60-80]",0,0,0
"470","burtonsp","burton15","prefire","2019","[20-40]",3,30,74.1315
"471","burtonsp","burton15","prefire","2019","[<20]",1,10,24.7105
"472","burtonsp","burton15","prefire","2019","[40-60]",1,10,24.7105
"473","burtonsp","burton15","prefire","2019","[>100]",0,0,0
"474","burtonsp","burton15","prefire","2019","[80-100]",0,0,0
"475","burtonsp","burton17","prefire","2019","[60-80]",2,20,49.421
"476","burtonsp","burton17","prefire","2019","[20-40]",1,10,24.7105
"477","burtonsp","burton17","prefire","2019","[<20]",0,0,0
"478","burtonsp","burton17","prefire","2019","[40-60]",1,10,24.7105
"479","burtonsp","burton17","prefire","2019","[>100]",0,0,0
"480","burtonsp","burton17","prefire","2019","[80-100]",0,0,0
"481","burtonsp","burton18","prefire","2019","[60-80]",1,10,24.7105
"482","burtonsp","burton18","prefire","2019","[20-40]",2,20,49.421
"483","burtonsp","burton18","prefire","2019","[<20]",0,0,0
"484","burtonsp","burton18","prefire","2019","[40-60]",1,10,24.7105
"485","burtonsp","burton18","prefire","2019","[>100]",0,0,0
"486","burtonsp","burton18","prefire","2019","[80-100]",0,0,0
"487","burtonsp","burton19","prefire","2019","[60-80]",0,0,0
"488","burtonsp","burton19","prefire","2019","[20-40]",0,0,0
"489","burtonsp","burton19","prefire","2019","[<20]",0,0,0
"490","burtonsp","burton19","prefire","2019","[40-60]",1,10,24.7105
"491","burtonsp","burton19","prefire","2019","[>100]",0,0,0
"492","burtonsp","burton19","prefire","2019","[80-100]",0,0,0
"493","burtonsp","burton2","prefire","2019","[60-80]",1,10,24.7105
"494","burtonsp","burton2","prefire","2019","[20-40]",3,30,74.1315
"495","burtonsp","burton2","prefire","2019","[<20]",0,0,0
"496","burtonsp","burton2","prefire","2019","[40-60]",3,30,74.1315
"497","burtonsp","burton2","prefire","2019","[>100]",0,0,0
"498","burtonsp","burton2","prefire","2019","[80-100]",0,0,0
"499","burtonsp","burton20","prefire","2019","[60-80]",0,0,0
"500","burtonsp","burton20","prefire","2019","[20-40]",0,0,0
"501","burtonsp","burton20","prefire","2019","[<20]",0,0,0
"502","burtonsp","burton20","prefire","2019","[40-60]",1,10,24.7105
"503","burtonsp","burton20","prefire","2019","[>100]",0,0,0
"504","burtonsp","burton20","prefire","2019","[80-100]",0,0,0
"505","burtonsp","burton21","prefire","2019","[60-80]",0,0,0
"506","burtonsp","burton21","prefire","2019","[20-40]",0,0,0
"507","burtonsp","burton21","prefire","2019","[<20]",1,10,24.7105
"508","burtonsp","burton21","prefire","2019","[40-60]",2,20,49.421
"509","burtonsp","burton21","prefire","2019","[>100]",0,0,0
"510","burtonsp","burton21","prefire","2019","[80-100]",0,0,0
"511","burtonsp","burton22","prefire","2019","[60-80]",0,0,0
"512","burtonsp","burton22","prefire","2019","[20-40]",0,0,0
"513","burtonsp","burton22","prefire","2019","[<20]",3,30,74.1315
"514","burtonsp","burton22","prefire","2019","[40-60]",1,10,24.7105
"515","burtonsp","burton22","prefire","2019","[>100]",0,0,0
"516","burtonsp","burton22","prefire","2019","[80-100]",0,0,0
"517","burtonsp","burton24","prefire","2019","[60-80]",0,0,0
"518","burtonsp","burton24","prefire","2019","[20-40]",0,0,0
"519","burtonsp","burton24","prefire","2019","[<20]",2,20,49.421
"520","burtonsp","burton24","prefire","2019","[40-60]",0,0,0
"521","burtonsp","burton24","prefire","2019","[>100]",0,0,0
"522","burtonsp","burton24","prefire","2019","[80-100]",0,0,0
"523","burtonsp","burton25","prefire","2020","[60-80]",0,0,0
"524","burtonsp","burton25","prefire","2020","[20-40]",0,0,0
"525","burtonsp","burton25","prefire","2020","[<20]",1,10,24.7105
"526","burtonsp","burton25","prefire","2020","[40-60]",2,20,49.421
"527","burtonsp","burton25","prefire","2020","[>100]",0,0,0
"528","burtonsp","burton25","prefire","2020","[80-100]",0,0,0
"529","burtonsp","burton28","prefire","2020","[60-80]",1,10,24.7105
"530","burtonsp","burton28","prefire","2020","[20-40]",0,0,0
"531","burtonsp","burton28","prefire","2020","[<20]",0,0,0
"532","burtonsp","burton28","prefire","2020","[40-60]",0,0,0
"533","burtonsp","burton28","prefire","2020","[>100]",0,0,0
"534","burtonsp","burton28","prefire","2020","[80-100]",0,0,0
"535","burtonsp","burton3","prefire","2019","[60-80]",0,0,0
"536","burtonsp","burton3","prefire","2019","[20-40]",0,0,0
"537","burtonsp","burton3","prefire","2019","[<20]",2,20,49.421
"538","burtonsp","burton3","prefire","2019","[40-60]",0,0,0
"539","burtonsp","burton3","prefire","2019","[>100]",0,0,0
"540","burtonsp","burton3","prefire","2019","[80-100]",0,0,0
"541","burtonsp","burton31","prefire","2020","[60-80]",2,20,49.421
"542","burtonsp","burton31","prefire","2020","[20-40]",1,10,24.7105
"543","burtonsp","burton31","prefire","2020","[<20]",0,0,0
"544","burtonsp","burton31","prefire","2020","[40-60]",2,20,49.421
"545","burtonsp","burton31","prefire","2020","[>100]",0,0,0
"546","burtonsp","burton31","prefire","2020","[80-100]",0,0,0
"547","burtonsp","burton32","prefire","2020","[60-80]",0,0,0
"548","burtonsp","burton32","prefire","2020","[20-40]",2,20,49.421
"549","burtonsp","burton32","prefire","2020","[<20]",1,10,24.7105
"550","burtonsp","burton32","prefire","2020","[40-60]",2,20,49.421
"551","burtonsp","burton32","prefire","2020","[>100]",0,0,0
"552","burtonsp","burton32","prefire","2020","[80-100]",0,0,0
"553","burtonsp","burton34","prefire","2020","[60-80]",2,20,49.421
"554","burtonsp","burton34","prefire","2020","[20-40]",0,0,0
"555","burtonsp","burton34","prefire","2020","[<20]",0,0,0
"556","burtonsp","burton34","prefire","2020","[40-60]",1,10,24.7105
"557","burtonsp","burton34","prefire","2020","[>100]",0,0,0
"558","burtonsp","burton34","prefire","2020","[80-100]",0,0,0
"559","burtonsp","burton35","prefire","2020","[60-80]",0,0,0
"560","burtonsp","burton35","prefire","2020","[20-40]",1,10,24.7105
"561","burtonsp","burton35","prefire","2020","[<20]",0,0,0
"562","burtonsp","burton35","prefire","2020","[40-60]",1,10,24.7105
"563","burtonsp","burton35","prefire","2020","[>100]",0,0,0
"564","burtonsp","burton35","prefire","2020","[80-100]",0,0,0
"565","burtonsp","burton38","postfire","2020","[60-80]",0,0,0
"566","burtonsp","burton38","postfire","2020","[20-40]",0,0,0
"567","burtonsp","burton38","postfire","2020","[<20]",1,10,24.7105
"568","burtonsp","burton38","postfire","2020","[40-60]",0,0,0
"569","burtonsp","burton38","postfire","2020","[>100]",0,0,0
"570","burtonsp","burton38","postfire","2020","[80-100]",0,0,0
"571","burtonsp","burton39","postfire","2020","[60-80]",0,0,0
"572","burtonsp","burton39","postfire","2020","[20-40]",1,10,24.7105
"573","burtonsp","burton39","postfire","2020","[<20]",4,40,98.842
"574","burtonsp","burton39","postfire","2020","[40-60]",0,0,0
"575","burtonsp","burton39","postfire","2020","[>100]",0,0,0
"576","burtonsp","burton39","postfire","2020","[80-100]",0,0,0
"577","burtonsp","burton4","prefire","2019","[60-80]",0,0,0
"578","burtonsp","burton4","prefire","2019","[20-40]",0,0,0
"579","burtonsp","burton4","prefire","2019","[<20]",1,10,24.7105
"580","burtonsp","burton4","prefire","2019","[40-60]",0,0,0
"581","burtonsp","burton4","prefire","2019","[>100]",0,0,0
"582","burtonsp","burton4","prefire","2019","[80-100]",0,0,0
"583","burtonsp","burton40","postfire","2020","[60-80]",0,0,0
"584","burtonsp","burton40","postfire","2020","[20-40]",7,70,172.9735
"585","burtonsp","burton40","postfire","2020","[<20]",10,100,247.105
"586","burtonsp","burton40","postfire","2020","[40-60]",1,10,24.7105
"587","burtonsp","burton40","postfire","2020","[>100]",0,0,0
"588","burtonsp","burton40","postfire","2020","[80-100]",0,0,0
"589","burtonsp","burton41","postfire","2020","[60-80]",0,0,0
"590","burtonsp","burton41","postfire","2020","[20-40]",8,80,197.684
"591","burtonsp","burton41","postfire","2020","[<20]",1,10,24.7105
"592","burtonsp","burton41","postfire","2020","[40-60]",1,10,24.7105
"593","burtonsp","burton41","postfire","2020","[>100]",0,0,0
"594","burtonsp","burton41","postfire","2020","[80-100]",0,0,0
"595","burtonsp","burton42","prefire","2020","[60-80]",1,10,24.7105
"596","burtonsp","burton42","prefire","2020","[20-40]",2,20,49.421
"597","burtonsp","burton42","prefire","2020","[<20]",1,10,24.7105
"598","burtonsp","burton42","prefire","2020","[40-60]",0,0,0
"599","burtonsp","burton42","prefire","2020","[>100]",0,0,0
"600","burtonsp","burton42","prefire","2020","[80-100]",0,0,0
"601","burtonsp","burton43","prefire","2020","[60-80]",0,0,0
"602","burtonsp","burton43","prefire","2020","[20-40]",1,10,24.7105
"603","burtonsp","burton43","prefire","2020","[<20]",0,0,0
"604","burtonsp","burton43","prefire","2020","[40-60]",2,20,49.421
"605","burtonsp","burton43","prefire","2020","[>100]",0,0,0
"606","burtonsp","burton43","prefire","2020","[80-100]",0,0,0
"607","burtonsp","burton44","prefire","2020","[60-80]",0,0,0
"608","burtonsp","burton44","prefire","2020","[20-40]",0,0,0
"609","burtonsp","burton44","prefire","2020","[<20]",0,0,0
"610","burtonsp","burton44","prefire","2020","[40-60]",1,10,24.7105
"611","burtonsp","burton44","prefire","2020","[>100]",0,0,0
