site,plotid,pre_post_fire,year,species,status,BA_m2_sum,n_trees,n_trees_acre,BA_m2_acre,n_trees_ha,BA_m2_ha
downieville,redant52,prefire,2020,ABCO,LIVE,0.565327241818993,32,320,5.65327241818993,129.49952,2.28780020182761
downieville,redant52,prefire,2020,CADE27,LIVE,0.799535330338602,2,20,7.99535330338602,8.09372,3.23560754693408
downieville,redant52,prefire,2020,PILA,LIVE,1.96524056321269,3,30,19.6524056321269,12.14058,7.9530534256429
downieville,redant52,prefire,2020,PIPO,LIVE,0.004185386812745,1,10,0.04185386812745,4.04686,0.0169376744770252
downieville,redant52,prefire,2020,QUKE,DEAD,0.0839543512782068,5,50,0.839543512782068,20.2343,0.339751506013724
downieville,redant52,prefire,2020,QUKE,LIVE,0.162938702978435,6,60,1.62938702978435,24.28116,0.659390119535308
downieville,redant54,prefire,2020,ABCO,DEAD,0.117525410374467,5,50,1.17525410374467,20.2343,0.475608882228017
downieville,redant54,prefire,2020,ABCO,LIVE,0.612716596202068,16,160,6.12716596202068,64.74976,2.4795782845063
downieville,redant54,prefire,2020,CADE27,LIVE,0.154907221359532,2,20,1.54907221359532,8.09372,0.626887837831037
downieville,redant55,prefire,2020,ABCO,DEAD,0.345073322468466,3,30,3.45073322468466,12.14058,1.39646342576474
downieville,redant55,prefire,2020,ABCO,LIVE,0.0703002042075422,5,50,0.703002042075422,20.2343,0.284495084399334
downieville,redant55,prefire,2020,PILA,LIVE,1.12841295727965,2,20,11.2841295727965,8.09372,4.56652926029672
downieville,redant55,prefire,2020,PSME,LIVE,1.59016738709693,6,60,15.9016738709693,24.28116,6.43518479214709
downieville,redant56,prefire,2020,ABCO,DEAD,0.663733704701877,2,20,6.63733704701877,8.09372,2.68603738020984
downieville,redant56,prefire,2020,ABCO,LIVE,2.67366342341188,6,60,26.7366342341188,24.28116,10.8199415616686
downieville,redant56,prefire,2020,PILA,LIVE,0.355729604749443,1,10,3.55729604749443,4.04686,1.43958790827633
downieville,redant56,prefire,2020,PIPO,LIVE,0.36316811075498,1,10,3.6316811075498,4.04686,1.4696905006899
downieville,redant57,prefire,2020,ABCO,DEAD,0.0530214446127983,2,20,0.530214446127983,8.09372,0.214570363345749
downieville,redant57,prefire,2020,ABCO,LIVE,0.480190866304873,5,50,4.80190866304873,20.2343,1.94326520921454
downieville,redant57,prefire,2020,CADE27,DEAD,0.0881413088872786,1,10,0.881413088872787,4.04686,0.356695537283572
downieville,redant57,prefire,2020,CADE27,LIVE,0.165094620936961,2,20,1.65094620936961,8.09372,0.668114817684948
downieville,redant57,prefire,2020,PILA,LIVE,0.29186966548176,2,20,2.9186966548176,8.09372,1.18115567445151
downieville,redant57,prefire,2020,PIPO,DEAD,0.184745282985165,1,10,1.84745282985165,4.04686,0.747638295901344
downieville,redant57,prefire,2020,PIPO,LIVE,1.27457005770077,3,30,12.7457005770077,12.14058,5.15800658370694
downieville,redant57,prefire,2020,PSME,DEAD,0.377186682573461,1,10,3.77186682573461,4.04686,1.52642169823924
downieville,redant57,prefire,2020,PSME,LIVE,0.0887225035281928,4,40,0.887225035281928,16.18744,0.359047550628102
downieville,redant57,prefire,2020,QUKE,LIVE,0.014957122623741,1,10,0.14957122623741,4.04686,0.0605293812611125
downieville,redant59,prefire,2020,ABCO,DEAD,1.64753286895148,6,60,16.4753286895148,24.28116,6.66733486604499
downieville,redant59,prefire,2020,ABCO,LIVE,1.15346087550672,9,90,11.5346087550672,36.42174,4.66789467865313
downieville,redant62,prefire,2020,CADE27,LIVE,0.209522435195405,1,10,2.09522435195405,4.04686,0.847907962094876
downieville,redant62,prefire,2020,PSME,LIVE,2.59507903572636,5,50,25.9507903572636,20.2343,10.5019215465196
drycreek,drycreek21,prefire,2020,PIJE,LIVE,2.61752257364361,8,80,26.1752257364361,32.37488,10.5927474023754
drycreek,drycreek22,prefire,2020,PIJE,DEAD,0.0394081382466304,1,10,0.394081382466304,4.04686,0.159479218344759
drycreek,drycreek22,prefire,2020,PIJE,LIVE,1.2873376865945,12,120,12.873376865945,48.56232,5.20967539037182
drycreek,drycreek23,prefire,2020,PIJE,DEAD,0.0602628156793228,1,10,0.602628156793228,4.04686,0.243875178260024
drycreek,drycreek23,prefire,2020,PIJE,LIVE,2.00459450898605,5,50,20.0459450898605,20.2343,8.11231333463527
drycreek,drycreek24,prefire,2020,PICO,LIVE,0.200296166620434,1,10,2.00296166620434,4.04686,0.810570544849571
drycreek,drycreek24,prefire,2020,PIJE,LIVE,0.220618344098343,1,10,2.20618344098343,4.04686,0.892811551997821
drycreek,drycreek25,prefire,2020,PIJE,LIVE,2.85254885069994,4,40,28.5254885069994,16.18744,11.5438658419435
drycreek,drycreek26,prefire,2020,PIJE,LIVE,1.34920801596476,8,80,13.4920801596476,32.37488,5.46005595148714
drycreek,drycreek27,prefire,2020,PIJE,LIVE,2.72260236837134,7,70,27.2260236837134,28.32802,11.0179906204672
drycreek,drycreek28,prefire,2020,PIJE,LIVE,1.55989814187959,7,70,15.5989814187959,28.32802,6.31268939444685
drycreek,drycreek29,prefire,2020,PIJE,LIVE,1.69762026237537,11,110,16.9762026237537,44.51546,6.87003153499638
drycreek,drycreek30,prefire,2020,PIJE,LIVE,1.26991343198999,7,70,12.6991343198999,28.32802,5.139161871383
drycreek,drycreek31,prefire,2020,PIJE,LIVE,3.32920778146401,11,110,33.2920778146401,44.51546,13.4728378024955
drycreek,drycreek32,prefire,2020,PIJE,DEAD,0.522503406959747,9,90,5.22503406959747,36.42174,2.11449813748912
drycreek,drycreek32,prefire,2020,PIJE,LIVE,0.380310211069293,2,20,3.80310211069293,8.09372,1.53906218076788
drycreek,drycreek32,prefire,2020,,DEAD,0.78949715641222,9,90,7.8949715641222,36.42174,3.19498446239835
drycreek,drycreek33,prefire,2020,PIJE,DEAD,0.878479626732497,5,50,8.78479626732497,20.2343,3.55508406223867
drycreek,drycreek34,prefire,2020,PIJE,LIVE,1.59354616999587,7,70,15.9354616999587,28.32802,6.44885825350947
drycreek,drycreek35,prefire,2020,PICO,DEAD,0.0683492751696629,1,10,0.683492751696629,4.04686,0.276599947713102
drycreek,drycreek35,prefire,2020,PIJE,DEAD,0.0606987116600084,1,10,0.606987116600084,4.04686,0.245639188268422
drycreek,drycreek35,prefire,2020,PIJE,LIVE,1.84908959962417,11,110,18.4908959962417,44.51546,7.48300673713506
drycreek,drycreek36,prefire,2020,PIJE,DEAD,0.0555716324493499,1,10,0.555716324493499,4.04686,0.224890616493976
drycreek,drycreek36,prefire,2020,PIJE,LIVE,1.96856750983284,5,50,19.6856750983284,20.2343,7.96651711284213
drycreek,drycreek37,prefire,2020,PIJE,DEAD,1.18487523124629,5,50,11.8487523124629,20.2343,4.79502417832137
drycreek,drycreek37,prefire,2020,PIJE,LIVE,0.554434554690834,2,20,5.54434554690834,8.09372,2.24371902199615
drycreek,drycreek38,prefire,2020,PICO,DEAD,0.119459060652752,1,10,1.19459060652752,4.04686,0.483434094193195
drycreek,drycreek38,prefire,2020,PIJE,DEAD,1.20397925617277,7,70,12.0397925617277,28.32802,4.87233549263534
drycreek,drycreek39,prefire,2020,PIJE,DEAD,1.37120800026922,18,180,13.7120800026922,72.84348,5.54908680796951
drycreek,drycreek39,prefire,2020,PIJE,LIVE,0.310191433837495,2,20,3.10191433837495,8.09372,1.25530130593961
drycreek,drycreek40,prefire,2020,PIJE,DEAD,1.60796765107217,5,50,16.0796765107217,20.2343,6.50721996841793
drycreek,drycreek41,prefire,2020,PICO,DEAD,0.133757234217402,6,60,1.33757234217402,24.28116,0.541296800865037
drycreek,drycreek41,prefire,2020,PIJE,DEAD,0.492825762908989,11,110,4.92825762908989,44.51546,1.99439686688587
drycreek,drycreek43,prefire,2020,PIJE,LIVE,0.480216784444265,4,40,4.80216784444265,16.18744,1.94337009629612
drycreek,drycreek46,prefire,2020,PIAL,LIVE,0.0614259903593144,5,50,0.614259903593144,20.2343,0.248582383345495
drycreek,drycreek46,prefire,2020,PIJE,DEAD,0.0439233922880023,2,20,0.439233922880023,8.09372,0.177751819314625
drycreek,drycreek46,prefire,2020,PIJE,LIVE,1.12901555402052,17,170,11.2901555402052,68.79662,4.56896788494347
drycreek,drycreek48,prefire,2020,PICO,LIVE,0.0839818402139258,1,10,0.839818402139258,4.04686,0.339862749888128
drycreek,drycreek48,prefire,2020,PIJE,LIVE,1.78875138572116,2,20,17.8875138572116,8.09372,7.23882643281953
drycreek,drycreek50,prefire,2020,PIJE,LIVE,1.6182021745394,8,80,16.182021745394,32.37488,6.54863765205653
drycreek,drycreek52,prefire,2020,PIJE,LIVE,0.0813193404400084,6,60,0.813193404400084,24.28116,0.329087986053052
frenchmeadows,fm10-1,prefire,2019,ABCO,DEAD,1.12995626467073,5,50,11.2995626467073,20.2343,4.57277480924537
frenchmeadows,fm10-1,prefire,2019,ABCO,LIVE,0.396877399927999,10,100,3.96877399927999,40.4686,1.60610727467262
frenchmeadows,fm10-1,prefire,2019,ABMA,LIVE,0.942207619108729,2,20,9.42207619108729,8.09372,3.81298232546635
frenchmeadows,fm10-1,prefire,2019,CADE27,LIVE,0.399494346608439,4,40,3.99494346608439,16.18744,1.61669769151583
frenchmeadows,fm10-1,prefire,2019,PILA,LIVE,1.702182443957,3,30,17.02182443957,12.14058,6.88849404515183
frenchmeadows,fm10-10,prefire,2019,ABCO,DEAD,0.0381844879080572,2,20,0.381844879080572,8.09372,0.1545272767356
frenchmeadows,fm10-10,prefire,2019,ABCO,LIVE,1.15126804383452,22,220,11.5126804383452,89.03092,4.65902059587215
frenchmeadows,fm10-10,prefire,2019,ABMA,DEAD,0.0075429639612691,1,10,0.075429639612691,4.04686,0.0305253191363014
frenchmeadows,fm10-10,prefire,2019,CADE27,LIVE,0.584034640672957,8,80,5.84034640672957,32.37488,2.36350642595376
frenchmeadows,fm10-10,prefire,2019,PILA,LIVE,0.587654540808056,1,10,5.87654540808056,4.04686,2.37815565501449
frenchmeadows,fm10-11,prefire,2019,ABCO,DEAD,0.64749009988649,3,30,6.4749009988649,12.14058,2.62030178562664
frenchmeadows,fm10-11,prefire,2019,ABCO,LIVE,0.495038818583902,21,210,4.95038818583902,84.98406,2.00335279337445
frenchmeadows,fm10-11,prefire,2019,CADE27,LIVE,1.20762821603992,1,10,12.0762821603992,4.04686,4.8871023223633
frenchmeadows,fm10-12,prefire,2019,ABCO,DEAD,0.0113097335529233,1,10,0.113097335529233,4.04686,0.045768908325983
frenchmeadows,fm10-12,prefire,2019,ABCO,LIVE,2.1513752155489,21,210,21.513752155489,84.98406,8.70631430479624
frenchmeadows,fm10-12,prefire,2019,ABMA,DEAD,0.201090204163629,1,10,2.01090204163629,4.04686,0.813783903621624
frenchmeadows,fm10-12,prefire,2019,CADE27,LIVE,1.10027449727961,2,20,11.0027449727961,8.09372,4.45265685206096
frenchmeadows,fm10-12,prefire,2019,PILA,LIVE,0.862605944452071,1,10,8.62605944452071,4.04686,3.49084549236531
frenchmeadows,fm10-13,prefire,2019,CADE27,LIVE,0.0214260467425825,3,30,0.214260467425825,12.14058,0.0867082115206872
frenchmeadows,fm10-13,prefire,2019,PIPO,LIVE,0.689527358485094,7,70,6.89527358485094,28.32802,2.79042068595899
frenchmeadows,fm10-14,prefire,2019,ABCO,LIVE,0.791353837670491,13,130,7.91353837670491,52.60918,3.2024981915152
frenchmeadows,fm10-14,prefire,2019,ABCO ,LIVE,0.00515299735005066,1,10,0.0515299735005066,4.04686,0.020853458856026
frenchmeadows,fm10-14,prefire,2019,ABMA,DEAD,0.107791970935483,4,40,1.07791970935483,16.18744,0.436219015499968
frenchmeadows,fm10-14,prefire,2019,ABMA,LIVE,0.84797240587165,15,150,8.4797240587165,60.7029,3.43162561042574
frenchmeadows,fm10-14,prefire,2019,CADE27,DEAD,0.408282166658693,1,10,4.08282166658693,4.04686,1.6522607689644
frenchmeadows,fm10-14,prefire,2019,CADE27,LIVE,0.734417183213157,1,10,7.34417183213157,4.04686,2.97208352205799
frenchmeadows,fm10-15,prefire,2019,ABCO,DEAD,0.508034801993639,2,20,5.08034801993639,8.09372,2.05594571879598
frenchmeadows,fm10-15,prefire,2019,ABCO,LIVE,0.163240295873179,11,110,1.63240295873179,44.51546,0.660610623757334
frenchmeadows,fm10-15,prefire,2019,ABCO ,DEAD,0.0176714586764426,1,10,0.176714586764426,4.04686,0.0715139192593484
frenchmeadows,fm10-15,prefire,2019,ABCO ,LIVE,0.279048040464296,10,100,2.79048040464296,40.4686,1.12926835303334
frenchmeadows,fm10-15,prefire,2019,ABMA,LIVE,0.0899650034226875,4,40,0.899650034226875,16.18744,0.364075773751137
frenchmeadows,fm10-15,prefire,2019,CADE27,LIVE,0.133536733683029,7,70,1.33536733683029,28.32802,0.540404466072501
frenchmeadows,fm10-15,prefire,2019,PILA,LIVE,0.604881464124015,5,50,6.04881464124015,20.2343,2.44787060190491
frenchmeadows,fm10-2,prefire,2019,ABCO,DEAD,0.0529743207229945,3,30,0.529743207229945,12.14058,0.214379659561057
frenchmeadows,fm10-2,prefire,2019,ABCO,LIVE,1.72471473186671,32,320,17.2471473186671,129.49952,6.97967905980212
frenchmeadows,fm10-2,prefire,2019,ABMA,DEAD,0.13502820479532,6,60,1.3502820479532,24.28116,0.54644024085799
frenchmeadows,fm10-2,prefire,2019,ABMA,LIVE,1.28627955891886,14,140,12.8627955891886,56.65604,5.20539329580639
frenchmeadows,fm10-2,prefire,2019,CADE27,LIVE,0.931652653190831,2,20,9.31652653190831,8.09372,3.77026785609185
frenchmeadows,fm10-2,prefire,2019,PILA,LIVE,0.0317308711994203,1,10,0.317308711994203,4.04686,0.128410393422086
frenchmeadows,fm10-2,prefire,2019,UNKNOWN,DEAD,0.00528101725068444,1,10,0.0528101725068444,4.04686,0.0213715374711048
frenchmeadows,fm10-3,prefire,2019,ABCO,LIVE,2.52877238483016,23,230,25.2877238483016,93.07778,10.2335878132738
frenchmeadows,fm10-3,prefire,2019,ABMA,LIVE,0.161588603535554,9,90,1.61588603535554,36.42174,0.653926456103894
frenchmeadows,fm10-3,prefire,2019,CADE27,LIVE,1.72612137997736,4,40,17.2612137997736,16.18744,6.98537156777516
frenchmeadows,fm10-4,prefire,2019,ABCO,DEAD,0.462980632699886,3,30,4.62980632699886,12.14058,1.87361780324786
frenchmeadows,fm10-4,prefire,2019,ABCO,LIVE,2.62946298192174,12,120,26.2946298192174,48.56232,10.6410685630198
frenchmeadows,fm10-4,prefire,2019,CADE27,LIVE,0.0421366114662731,2,20,0.421366114662731,8.09372,0.170520967478402
frenchmeadows,fm10-5,prefire,2019,ABCO,DEAD,0.00679290871522453,1,10,0.0679290871522453,4.04686,0.0274899505632935
frenchmeadows,fm10-5,prefire,2019,ABCO,LIVE,0.282269743730553,3,30,2.82269743730553,12.14058,1.14230613511342
frenchmeadows,fm10-5,prefire,2019,ABMA,DEAD,0.136347477360287,3,30,1.36347477360287,12.14058,0.551779152230252
frenchmeadows,fm10-5,prefire,2019,ABMA,LIVE,0.177364896443719,2,20,1.77364896443719,8.09372,0.717770904822228
frenchmeadows,fm10-5,prefire,2019,ABMA ,LIVE,0.01539380400259,1,10,0.1539380400259,4.04686,0.0622965696659213
frenchmeadows,fm10-5,prefire,2019,CADE27,LIVE,0.674937409502741,13,130,6.74937409502741,52.60918,2.73137720502026
frenchmeadows,fm10-5,prefire,2019,PILA,LIVE,0.859890037603043,3,30,8.59890037603043,12.14058,3.47985459757425
frenchmeadows,fm10-6,prefire,2019,ABCO,DEAD,2.60520910123786,8,80,26.0520910123786,32.37488,10.5429165034355
frenchmeadows,fm10-6,prefire,2019,ABCO,LIVE,0.922048019050644,20,200,9.22048019050644,80.9372,3.73139924637529
frenchmeadows,fm10-6,prefire,2019,ABMA,LIVE,0.00708821842466197,1,10,0.0708821842466197,4.04686,0.0286850276140275
frenchmeadows,fm10-6,prefire,2019,CADE27,LIVE,0.00817128249198705,1,10,0.0817128249198705,4.04686,0.0330680362655227
frenchmeadows,fm10-6,prefire,2019,PILA,LIVE,1.55515904936165,2,20,15.5515904936165,8.09372,6.2935109504997
frenchmeadows,fm10-7,prefire,2019,ABCO,DEAD,0.0339794661412272,1,10,0.339794661412272,4.04686,0.137510142348287
frenchmeadows,fm10-7,prefire,2019,ABCO,LIVE,2.54628833467025,16,160,25.4628833467025,64.74976,10.3044724100436
frenchmeadows,fm10-7,prefire,2019,ABCO ,LIVE,0.167136656161794,2,20,1.67136656161794,8.09372,0.676378648354918
frenchmeadows,fm10-7,prefire,2019,CADE27,DEAD,0.0130698108370969,1,10,0.130698108370969,4.04686,0.0528916946842141
frenchmeadows,fm10-7,prefire,2019,CADE27,LIVE,0.113131107650259,3,30,1.13131107650259,12.14058,0.457825754305526
frenchmeadows,fm10-8,prefire,2019,ABCO,LIVE,0.621905754713819,20,200,6.21905754713819,80.9372,2.51676552252116
frenchmeadows,fm10-8,prefire,2019,CADE27,LIVE,0.0149641912072116,2,20,0.149641912072116,8.09372,0.0605579868288163
frenchmeadows,fm10-8,prefire,2019,PILA,LIVE,2.27519245061035,2,20,22.7519245061035,8.09372,9.20738532067699
frenchmeadows,fm10-9,prefire,2019,ABCO,DEAD,0.60383766996486,3,30,6.0383766996486,12.14058,2.44364651307399
frenchmeadows,fm10-9,prefire,2019,ABCO,LIVE,0.981212062699373,15,150,9.81212062699373,60.7029,3.97082784805559
frenchmeadows,fm10-9,prefire,2019,CADE27,LIVE,0.00541060794764502,1,10,0.0541060794764502,4.04686,0.0218959728790067
frenchmeadows,fm19-1,prefire,2019,ABCO,DEAD,0.582957074392776,2,20,5.82957074392776,8.09372,2.35914566607715
frenchmeadows,fm19-1,prefire,2019,ABCO,LIVE,1.21683858030208,12,120,12.1683858030208,48.56232,4.92437537708127
frenchmeadows,fm19-1,prefire,2019,CADE27,LIVE,0.109407534957591,4,40,1.09407534957591,16.18744,0.442756976918478
frenchmeadows,fm19-10,prefire,2019,ABCO,DEAD,2.98902670415535,7,70,29.8902670415535,28.32802,12.0961726079781
frenchmeadows,fm19-10,prefire,2019,ABCO,LIVE,1.22001473047486,8,80,12.2001473047486,32.37488,4.93722881216948
frenchmeadows,fm19-10,prefire,2019,ABCO ,LIVE,0.0675583792191217,2,20,0.675583792191217,8.09372,0.273399302526695
frenchmeadows,fm19-10,prefire,2019,ABMA,LIVE,1.59016424550428,11,110,15.9016424550428,44.51546,6.43517207856144
frenchmeadows,fm19-10,prefire,2019,PILA,LIVE,0.848524540780518,4,40,8.48524540780518,16.18744,3.43386002310305
frenchmeadows,fm19-11,prefire,2019,ABCO,DEAD,0.465569894095066,4,40,4.65569894095066,16.18744,1.88409618161756
frenchmeadows,fm19-11,prefire,2019,ABCO,LIVE,0.346148532554157,9,90,3.46148532554157,36.42174,1.40081465045212
frenchmeadows,fm19-11,prefire,2019,ABCO ,LIVE,0.0589645525152268,1,10,0.589645525152268,4.04686,0.238621288991771
frenchmeadows,fm19-11,prefire,2019,CADE27,LIVE,0.0237787147950211,1,10,0.237787147950211,4.04686,0.0962291297553792
frenchmeadows,fm19-11,prefire,2019,PIMO2,LIVE,0.321699087727595,1,10,3.21699087727595,4.04686,1.30187117016129
frenchmeadows,fm19-12,prefire,2019,ABCO,DEAD,0.177544752623137,4,40,1.77544752623137,16.18744,0.718498757600468
frenchmeadows,fm19-12,prefire,2019,ABCO,LIVE,1.32854654648026,15,150,13.2854654648026,60.7029,5.37644187708911
frenchmeadows,fm19-12,prefire,2019,CADE27,DEAD,0.0779311327631118,1,10,0.779311327631118,4.04686,0.315376383933727
frenchmeadows,fm19-12,prefire,2019,CADE27,LIVE,1.73995852482009,7,70,17.3995852482009,28.32802,7.04136855575344
frenchmeadows,fm19-12,prefire,2019,PIJE,LIVE,0.848125558513512,5,50,8.48125558513512,20.2343,3.43224539772599
frenchmeadows,fm19-13,prefire,2019,ABCO,LIVE,0.727619758458492,10,100,7.27619758458492,40.4686,2.94457529571534
frenchmeadows,fm19-13,prefire,2019,ABMA,DEAD,0.236719791846154,1,10,2.36719791846154,4.04686,0.957971856830528
frenchmeadows,fm19-13,prefire,2019,ABMA,LIVE,1.82845876066804,3,30,18.2845876066804,12.14058,7.39951662019708
frenchmeadows,fm19-14,prefire,2019,ABCO,DEAD,0.0196066797510539,1,10,0.196066797510539,4.04686,0.07934548801735
frenchmeadows,fm19-14,prefire,2019,ABCO,LIVE,0.006647610054996,1,10,0.06647610054996,4.04686,0.0269019472271611
frenchmeadows,fm19-14,prefire,2019,CADE27,LIVE,0.0629017535083382,1,10,0.629017535083382,4.04686,0.254554590202754
frenchmeadows,fm19-14,prefire,2019,PIPO,LIVE,0.00950331777710912,1,10,0.0950331777710912,4.04686,0.0384585965794718
frenchmeadows,fm19-15,prefire,2019,ABCO,DEAD,1.1193117633622,10,100,11.193117633622,40.4686,4.52969800267995
frenchmeadows,fm19-15,prefire,2019,ABCO,LIVE,1.50583761549662,17,170,15.0583761549662,68.79662,6.09391401264865
frenchmeadows,fm19-15,prefire,2019,ABCO ,DEAD,0.76279204806038,6,60,7.6279204806038,24.28116,3.08691262761363
frenchmeadows,fm19-15,prefire,2019,ABCO ,LIVE,0.727817482446128,13,130,7.27817482446128,52.60918,2.94537545701194
frenchmeadows,fm19-15,prefire,2019,PILA,LIVE,0.393691824977259,1,10,3.93691824977259,4.04686,1.59321569882747
frenchmeadows,fm19-15,prefire,2019,PIPO,LIVE,0.197923478768811,1,10,1.97923478768811,4.04686,0.800968609290349
frenchmeadows,fm19-16,prefire,2019,ABCO,DEAD,0.0448627284914256,1,10,0.448627284914256,4.04686,0.181553181422811
frenchmeadows,fm19-16,prefire,2019,ABCO,LIVE,5.04440741458116,22,220,50.4440741458117,89.03092,20.4140105897719
frenchmeadows,fm19-16,prefire,2019,ABCO ,DEAD,1.05683176866761,1,10,10.5683176866761,4.04686,4.27685021135019
frenchmeadows,fm19-16,prefire,2019,ABCO ,LIVE,0.196135912548918,5,50,1.96135912548918,20.2343,0.793734579057714
frenchmeadows,fm19-16,prefire,2019,ABMA,LIVE,0.889523895706192,6,60,8.89523895706192,24.28116,3.59977867257756
frenchmeadows,fm19-17,prefire,2019,CADE27,LIVE,0.0123912268239215,2,20,0.123912268239215,8.09372,0.0501455601846551
frenchmeadows,fm19-17,prefire,2019,PILA,LIVE,0.0145267244301992,1,10,0.145267244301992,4.04686,0.0587876200275959
frenchmeadows,fm19-17,prefire,2019,PIPO,LIVE,2.74739974458429,22,220,27.4739974458429,89.03092,11.1183421303684
frenchmeadows,fm19-18,prefire,2019,ABCO,DEAD,0.524574501916626,7,70,5.24574501916626,28.32802,2.12287956882632
frenchmeadows,fm19-18,prefire,2019,ABCO,LIVE,0.547772807468897,7,70,5.47772807468897,28.32802,2.21675986363358
frenchmeadows,fm19-18,prefire,2019,ABCO ,DEAD,0.0366820212214778,2,20,0.366820212214778,8.09372,0.14844700440035
frenchmeadows,fm19-18,prefire,2019,ABCO ,LIVE,0.229638642004963,2,20,2.29638642004963,8.09372,0.929315434784204
frenchmeadows,fm19-18,prefire,2019,CADE27,LIVE,0.361255666227107,12,120,3.61255666227107,48.56232,1.46195110542783
frenchmeadows,fm19-18,prefire,2019,PIPO,LIVE,2.13870909936779,2,20,21.3870909936779,8.09372,8.65505630586755
frenchmeadows,fm19-19,prefire,2019,ABCO,DEAD,0.0107513154587477,1,10,0.107513154587477,4.04686,0.0435090684773876
frenchmeadows,fm19-19,prefire,2019,ABCO,LIVE,0.200874219668695,3,30,2.00874219668695,12.14058,0.812909844608454
frenchmeadows,fm19-19,prefire,2019,ABCO ,DEAD,0.0660519855417254,1,10,0.660519855417254,4.04686,0.267303138209387
frenchmeadows,fm19-19,prefire,2019,ABCO ,LIVE,0.0147411381288067,1,10,0.147411381288067,4.04686,0.0596553222479427
frenchmeadows,fm19-19,prefire,2019,CADE27,DEAD,0.0226257502911537,2,20,0.226257502911537,8.09372,0.0915632438232582
frenchmeadows,fm19-19,prefire,2019,CADE27,LIVE,1.16142873987439,7,70,11.6142873987439,28.32802,4.70013951024807
frenchmeadows,fm19-19,prefire,2019,PILA,LIVE,0.226804140033262,2,20,2.26804140033262,8.09372,0.917844602135005
frenchmeadows,fm19-19,prefire,2019,PIPO,LIVE,0.395919214168654,1,10,3.95919214168654,4.04686,1.60222963105056
frenchmeadows,fm19-2,prefire,2019,ABCO,DEAD,0.909315144025644,1,10,9.09315144025644,4.04686,3.67987108375162
frenchmeadows,fm19-2,prefire,2019,ABCO,LIVE,2.03198369913821,15,150,20.3198369913821,60.7029,8.22315355269444
frenchmeadows,fm19-2,prefire,2019,ABMA,LIVE,0.0380132711084365,1,10,0.380132711084365,4.04686,0.153834386317887
frenchmeadows,fm19-2,prefire,2019,CADE27,LIVE,0.316204442176466,8,80,3.16204442176466,32.37488,1.27963510886625
frenchmeadows,fm19-20,prefire,2019,ABCO,DEAD,0.491217856518973,5,50,4.91217856518973,20.2343,1.98788989483237
frenchmeadows,fm19-20,prefire,2019,ABCO,LIVE,1.54809753447455,13,130,15.4809753447455,52.60918,6.26493398836367
frenchmeadows,fm19-20,prefire,2019,ABCO ,DEAD,0.494125400519871,4,40,4.94125400519871,16.18744,1.99965631834784
frenchmeadows,fm19-20,prefire,2019,ABCO ,LIVE,0.577988645611123,6,60,5.77988645611123,24.28116,2.33903913037783
frenchmeadows,fm19-20,prefire,2019,PIPO,LIVE,0.248063297520104,1,10,2.48063297520104,4.04686,1.00387743620221
frenchmeadows,fm19-21,prefire,2019,ABCO,DEAD,0.0128679635091038,1,10,0.128679635091038,4.04686,0.0520748468064518
frenchmeadows,fm19-21,prefire,2019,ABCO,LIVE,1.04584797535249,8,80,10.4584797535249,32.37488,4.23240033753499
frenchmeadows,fm19-21,prefire,2019,ABCO ,LIVE,0.245007313266324,3,30,2.45007313266324,12.14058,0.991510295764956
frenchmeadows,fm19-21,prefire,2019,ABMA,LIVE,0.102353874052119,1,10,1.02353874052119,4.04686,0.414211798746558
frenchmeadows,fm19-21,prefire,2019,CADE27,LIVE,0.409415496208475,1,10,4.09415496208475,4.04686,1.65684719498623
frenchmeadows,fm19-21,prefire,2019,PIPO,DEAD,0.0716314540945009,1,10,0.716314540945009,4.04686,0.289882466316872
frenchmeadows,fm19-3,prefire,2019,ABCO,DEAD,0.0246057390610787,1,10,0.246057390610787,4.04686,0.0995759811767168
frenchmeadows,fm19-3,prefire,2019,ABCO,LIVE,0.604462061504761,6,60,6.04462061504761,24.28116,2.44617333822116
frenchmeadows,fm19-3,prefire,2019,ABMA,DEAD,0.0471435247579318,1,10,0.471435247579318,4.04686,0.190783244601884
frenchmeadows,fm19-3,prefire,2019,ABMA,LIVE,0.912682145952129,7,70,9.12682145952129,28.32802,3.69349686916783
frenchmeadows,fm19-3,prefire,2019,CADE27,LIVE,0.221246662629061,2,20,2.21246662629061,8.09372,0.895354269127043
frenchmeadows,fm19-3,prefire,2019,PILA,LIVE,0.233282889483127,1,10,2.33282889483127,4.04686,0.944063194133687
frenchmeadows,fm19-3,prefire,2019,UNKNOWN,DEAD,0.534561624962388,1,10,5.34561624962388,4.04686,2.16329605759529
frenchmeadows,fm19-4,prefire,2019,ABCO,DEAD,0.14365089488172,7,70,1.4365089488172,28.32802,0.581335060461038
frenchmeadows,fm19-4,prefire,2019,ABCO,LIVE,1.35680046001032,31,310,13.5680046001032,125.45266,5.49078150959737
frenchmeadows,fm19-4,prefire,2019,CADE27,LIVE,2.48732064056237,4,40,24.8732064056237,16.18744,10.0658384074662
frenchmeadows,fm19-4,prefire,2019,PIJE,LIVE,1.12375790236519,2,20,11.2375790236519,8.09372,4.54769090476561
frenchmeadows,fm19-5,prefire,2019,ABCO,DEAD,0.0216871994858937,2,20,0.216871994858937,8.09372,0.0877650601114839
