site,plotid,fuelType,prefire_,postfire_immediate,consumption_immediate
burtonsp,burton07,mass_100hr,12.7954286565847,2.22529194027559,10.5701367163091
burtonsp,burton07,mass_cwd_sound,6.12035247755711,0,6.12035247755711
burtonsp,burton07,mass_cwd_rotten,0,0,0
burtonsp,burton07,total_fine,16.0535800308362,4.50377565437751,11.5498043764586
burtonsp,burton07,total_cwd,6.12035247755711,0,6.12035247755711
burtonsp,burton07,total_fuel,33.9970927394067,7.02230065523361,26.9747920841731
burtonsp,burton07,duff_load,9.43024444210812,1.23003188375323,8.20021255835489
burtonsp,burton07,litter_load,2.39291578890533,1.28849311710287,1.10442267180246
burtonsp,burton07,litter_depth_cm,0.8125,0.4375,0.375
burtonsp,burton07,duff_depth_cm,1.4375,0.1875,1.25
burtonsp,burton08,mass_1hr,0.260543668541232,0.28058548919825,-0.0200418206570178
burtonsp,burton08,mass_10hr,2.67348489570941,2.77631123785208,-0.10282634214267
burtonsp,burton08,mass_100hr,7.45005556282856,2.98002222513142,4.47003333769713
burtonsp,burton08,mass_cwd_sound,12.4646682719036,9.4808805196947,2.98378775220888
burtonsp,burton08,mass_cwd_rotten,0,0,0
burtonsp,burton08,total_fine,10.3840841270792,6.03691895218176,4.34716517489745
burtonsp,burton08,total_cwd,12.4646682719036,9.4808805196947,2.98378775220888
burtonsp,burton08,total_fuel,50.4289341077451,26.7376674450593,23.6912666626858
burtonsp,burton08,duff_load,22.7772424366314,8.01790845842891,14.7593339782025
burtonsp,burton08,litter_load,4.80293927213097,3.20195951475398,1.60097975737699
burtonsp,burton08,litter_depth_cm,1.3125,0.875,0.4375
burtonsp,burton08,duff_depth_cm,3.56875,1.25625,2.3125
burtonsp,burton09,mass_1hr,0.548193601411075,0.0937699581361049,0.45442364327497
burtonsp,burton09,mass_10hr,2.88309121469426,0.308902630145814,2.57418858454845
burtonsp,burton09,mass_100hr,6.55098882628937,2.0156888696275,4.53529995666187
burtonsp,burton09,mass_cwd_sound,0.900822243403059,0,0.900822243403059
burtonsp,burton09,mass_cwd_rotten,0,0,0
burtonsp,burton09,total_fine,9.98227364239471,2.41836145790942,7.56391218448529
burtonsp,burton09,total_cwd,0.900822243403059,0,0.900822243403059
burtonsp,burton09,total_fuel,34.1314097427105,10.1482293154485,23.983180427262
burtonsp,burton09,duff_load,17.8348007120633,6.48538207711394,11.3494186349494
burtonsp,burton09,litter_load,5.41351314484935,1.24448578042514,4.16902736442421
burtonsp,burton09,litter_depth_cm,1.63125,0.375,1.25625
burtonsp,burton09,duff_depth_cm,2.75,1,1.75
burtonsp,burton10,mass_1hr,0.533925610725486,0.546948186596839,-0.0130225758713532
burtonsp,burton10,mass_10hr,3.25056045551158,2.03160028469474,1.21896017081684
burtonsp,burton10,mass_100hr,1.46171968798939,2.43619947998232,-0.974479791992927
burtonsp,burton10,mass_cwd_sound,25.0325461135459,9.60744465712453,15.4251014564214
burtonsp,burton10,mass_cwd_rotten,0,0,0
burtonsp,burton10,total_fine,5.24620575422646,5.0147479512739,0.231457802952564
burtonsp,burton10,total_cwd,25.0325461135459,9.60744465712453,15.4251014564214
burtonsp,burton10,total_fuel,49.0499160903332,21.6994812216265,27.3504348687067
burtonsp,burton10,duff_load,14.729405491122,5.81423900965344,8.91516648146861
burtonsp,burton10,litter_load,4.04175873143878,1.26304960357462,2.77870912786416
burtonsp,burton10,litter_depth_cm,1,0.3125,0.6875
burtonsp,burton10,duff_depth_cm,2.375,0.9375,1.4375
burtonsp,burton14,mass_1hr,0.342014768559462,0.158494648844629,0.183520119714833
burtonsp,burton14,mass_10hr,1.26588286723119,0.843921911487461,0.421960955743731
burtonsp,burton14,mass_100hr,3.18472361590895,0,3.18472361590895
burtonsp,burton14,mass_cwd_sound,5.09091589418588,0,5.09091589418588
burtonsp,burton14,mass_cwd_rotten,0.582056693914405,0,0.582056693914405
burtonsp,burton14,total_fine,4.7926212516996,1.00241656033209,3.79020469136751
burtonsp,burton14,total_cwd,5.67297258810028,0,5.67297258810028
burtonsp,burton14,total_fuel,33.9061092529067,7.29133532970221,26.6147739232045
burtonsp,burton14,duff_load,16.4473292186786,4.41269808306011,12.0346311356185
burtonsp,burton14,litter_load,6.99318619442823,1.87622068631001,5.11696550811822
burtonsp,burton14,litter_depth_cm,2.5625,0.6875,1.875
burtonsp,burton14,duff_depth_cm,2.5625,0.6875,1.875
caples,1,mass_1hr,0.208452614677268,0.0189502376979335,0.189502376979335
caples,1,mass_10hr,0.891099662409202,0.0990110736010224,0.79208858880818
caples,1,mass_100hr,3.97604743711556,0,3.97604743711556
caples,1,mass_cwd_sound,13.7847146315371,50.3479624456774,-36.5632478141403
caples,1,mass_cwd_rotten,116.718145927688,13.4178013469932,103.300344580695
caples,1,total_fine,5.07559971420203,0.117961311298956,4.95763840290307
caples,1,total_cwd,130.502860559225,63.7657637926707,66.7370967665548
caples,1,total_fuel,142.098624224448,65.0585345170977,77.0400897073499
caples,1,duff_load,3.34817853430542,0,3.34817853430542
caples,1,litter_load,3.17198541671467,1.1748094131281,1.99717600358657
caples,1,litter_depth_cm,1.125,0.4166666665,0.7083333335
caples,1,duff_depth_cm,0.5,0,0.5
caples,1,fuel_depth_cm,1.625,0.475,1.15
caples,10,mass_1hr,1.51624110707804,0.0227436166061706,1.49349749047187
caples,10,mass_10hr,1.32761043375681,0.0948293166969147,1.23278111705989
caples,10,mass_100hr,4.94560283235027,1.64853427745009,3.29706855490018
caples,10,mass_cwd_sound,0,0,0
caples,10,mass_cwd_rotten,0,0,0
caples,10,total_fine,7.78945437318512,1.76610721075318,6.02334716243194
caples,10,total_cwd,0,0,0
caples,10,total_fuel,46.8946874380672,1.76610721075318,45.128580227314
caples,10,duff_load,17.7985659596189,0,17.7985659596189
caples,10,litter_load,21.3066671052632,0,21.3066671052632
caples,10,litter_depth_cm,4.125,0,4.125
caples,10,duff_depth_cm,2.625,0,2.625
caples,10,fuel_depth_cm,4.5,0,4.5
caples,100,mass_1hr,0.187611433269864,0.0825490306387403,0.105062402631124
caples,100,mass_10hr,0.666232913100526,1.52281808708692,-0.856585173986391
caples,100,mass_100hr,2.42114838014885,1.61409892009924,0.807049460049618
caples,100,mass_cwd_sound,143.545425219228,2.23359504947755,141.31183016975
caples,100,mass_cwd_rotten,0,0,0
caples,100,total_fine,3.27499272651924,3.21946603782489,0.0555266886943513
caples,100,total_cwd,143.545425219228,2.23359504947755,141.31183016975
caples,100,total_fuel,168.229650775128,8.86607867339727,159.363572101731
caples,100,duff_load,11.8101208696892,0,11.8101208696892
caples,100,litter_load,9.5991119596918,3.41301758609482,6.18609437359697
caples,100,litter_depth_cm,1.875,0.66666666675,1.20833333325
caples,100,duff_depth_cm,1.75,0,1.75
caples,100,fuel_depth_cm,3.5125,1.2916666665,2.2208333335
caples,101,mass_1hr,0.358560206006308,0.179280103003154,0.179280103003154
caples,101,mass_10hr,1.25065951376594,0.227392638866535,1.02326687489941
caples,101,mass_100hr,1.77424589027111,0.591415296757036,1.18283059351407
caples,101,mass_cwd_sound,0,0,0
caples,101,mass_cwd_rotten,0,0,0
caples,101,total_fine,3.38346561004336,0.998088038626724,2.38537757141663
caples,101,total_cwd,0,0,0
caples,101,total_fuel,38.755549495291,1.33448102051634,37.4210684747746
caples,101,duff_load,27.0463575876426,0,27.0463575876426
caples,101,litter_load,8.325726297605,0.336392981889611,7.98933331571539
caples,101,litter_depth_cm,4.125,0.16666666675,3.95833333325
caples,101,duff_depth_cm,4.375,0,4.375
caples,101,fuel_depth_cm,4.1125,0.6666666665,3.4458333335
caples,102,mass_1hr,0.286651351476844,0.150869132356234,0.13578221912061
caples,102,mass_10hr,0.569998207258995,0.854997310888493,-0.284999103629498
caples,102,mass_100hr,0.815814611313714,0.815814611313714,0
caples,102,mass_cwd_sound,0,0,0
caples,102,mass_cwd_rotten,0,0,0
caples,102,total_fine,1.67246417004955,1.82168105455844,-0.149216884508887
caples,102,total_cwd,0,0,0
caples,102,total_fuel,39.1210224752265,2.25024672023735,36.8707757549892
caples,102,duff_load,19.4488003286631,0,19.4488003286631
caples,102,litter_load,17.9997579765139,0.428565665678909,17.571192310835
caples,102,litter_depth_cm,3.5,0.08333333325,3.41666666675
caples,102,duff_depth_cm,2.875,0,2.875
caples,102,fuel_depth_cm,5.55,0.38333333325,5.16666666675
caples,103,mass_1hr,0.634148207917198,0.0626319217695998,0.571516286147598
caples,103,mass_10hr,2.61818980810785,0.704897256029035,1.91329255207881
caples,103,mass_100hr,9.97121070542256,0.664747380361504,9.30646332506106
caples,103,mass_cwd_sound,17.737749733892,0,17.737749733892
caples,103,mass_cwd_rotten,276.692828319491,0,276.692828319491
caples,103,total_fine,13.2235487214476,1.43227655816014,11.7912721632875
caples,103,total_cwd,294.430578053383,0,294.430578053383
caples,103,total_fuel,337.454413630158,3.18479507989356,334.269618550265
caples,103,duff_load,12.9347779997896,1.07789816718808,11.8568798326015
caples,103,litter_load,16.8655088555382,0.674620354545346,16.1908885009928
caples,103,litter_depth_cm,4.16666666675,0.16666666675,4
caples,103,duff_depth_cm,2,0.16666666675,1.83333333325
caples,103,fuel_depth_cm,3.54166666675,0.75,2.79166666675
caples,105,mass_1hr,0.597762580421068,0.100675803018285,0.497086777402783
caples,105,mass_10hr,2.6229569572763,0.504414799476212,2.11854215780009
caples,105,mass_100hr,2.06643869216145,0.516609673040363,1.54982901912109
caples,105,mass_cwd_sound,1.00993463491979,19.2304908996297,-18.2205562647099
caples,105,mass_cwd_rotten,84.8545392190361,5.66542965622237,79.1891095628138
caples,105,total_fine,5.28715822985882,1.12170027553486,4.16545795432396
caples,105,total_cwd,85.8644738539559,24.895920555852,60.9685532981039
caples,105,total_fuel,133.732800526086,29.2388268271176,104.493973698968
caples,105,duff_load,24.3849198460085,1.03765616422292,23.3472636817856
caples,105,litter_load,18.1962485962625,2.18354983150782,16.0126987647546
caples,105,litter_depth_cm,4.16666666675,0.5,3.66666666675
caples,105,duff_depth_cm,3.9166666665,0.16666666675,3.74999999975
caples,105,fuel_depth_cm,2.3333333335,1.6675,0.6658333335
caples,11,mass_1hr,0.735748177942663,0.257511862279932,0.478236315662731
caples,11,mass_10hr,1.05292000845326,0.789690006339946,0.263230002113315
caples,11,mass_100hr,2.68609895421287,0,2.68609895421287
caples,11,mass_cwd_sound,148.789301736141,1.55168449087517,147.237617245266
caples,11,mass_cwd_rotten,11.1570091241745,0,11.1570091241745
caples,11,total_fine,4.4747671406088,1.04720186861988,3.42756527198892
caples,11,total_cwd,159.946310860316,1.55168449087517,158.39462636944
caples,11,total_fuel,202.665021196361,10.0141364462327,192.650884750128
caples,11,duff_load,22.2842978627742,6.12818191449133,16.1561159482828
caples,11,litter_load,15.9596453326626,1.28706817224633,14.6725771604162
caples,11,litter_depth_cm,5.16666666666667,0.41666666675,4.74999999991667
caples,11,duff_depth_cm,3.33333333333333,0.916666667,2.41666666633333
caples,11,fuel_depth_cm,6,0.4083333335,5.5916666665
caples,111,mass_1hr,0.207323266388793,0.084814063522688,0.122509202866105
caples,111,mass_10hr,0.579676078518739,0.579676078518739,1.11022302462516e-16
caples,111,mass_100hr,2.36683008409698,0.591707521024245,1.77512256307274
caples,111,mass_cwd_sound,21.2159013334906,23.7609430963136,-2.54504176282302
caples,111,mass_cwd_rotten,3.70148191303136,0,3.70148191303136
caples,111,total_fine,3.15382942900451,1.25619766306567,1.89763176593884
caples,111,total_cwd,24.917383246522,23.7609430963136,1.15644015020835
caples,111,total_fuel,82.6262917549058,27.2077354248275,55.4185563300783
caples,111,duff_load,39.8183513311409,0,39.8183513311409
caples,111,litter_load,14.7367277482385,2.19059466544823,12.5461330827902
caples,111,litter_depth_cm,6.16666666675,0.91666666675,5.25
caples,111,duff_depth_cm,6.666666666,0,6.666666666
caples,111,fuel_depth_cm,0.5833333335,0.91666666675,-0.33333333325
caples,115,mass_1hr,0.0829688057354676,0.0518555035846673,0.0311133021508004
caples,115,mass_10hr,1.28349553136147,0.493652127446718,0.789843403914748
caples,115,mass_100hr,0,0,0
caples,115,mass_cwd_sound,0,0,0
caples,115,mass_cwd_rotten,0,0,0
caples,115,total_fine,1.36646433709693,0.545507631031385,0.820956706065549
caples,115,total_cwd,0,0,0
caples,115,total_fuel,11.2656340913431,2.06555032929694,9.20008376204613
caples,115,duff_load,6.24419934336174,1.13530897059143,5.10889037277031
caples,115,litter_load,3.6549704108844,0.384733727674132,3.27023668321027
caples,115,litter_depth_cm,1.58333333325,0.16666666675,1.4166666665
caples,115,duff_depth_cm,0.9166666665,0.1666666665,0.75
caples,115,fuel_depth_cm,0.9166666665,0.5,0.4166666665
caples,117,mass_1hr,0.391193532163353,0.37522644921791,0.0159670829454429
caples,117,mass_10hr,1.8205825881549,0.862381225968111,0.95820136218679
caples,117,mass_100hr,6.27710857195929,3.13855428597964,3.13855428597964
caples,117,mass_cwd_sound,5.59657108800486,1.5468449840167,4.04972610398816
caples,117,mass_cwd_rotten,0,0,0
caples,117,total_fine,8.48888469227754,4.37616196116566,4.11272273111188
caples,117,total_cwd,5.59657108800486,1.5468449840167,4.04972610398816
caples,117,total_fuel,29.5910853422835,14.9079565228678,14.6831288194157
caples,117,duff_load,6.18886645953347,3.938369564237,2.25049689529646
caples,117,litter_load,9.31676310246766,5.04658001344845,4.27018308901921
caples,117,litter_depth_cm,2,1.08333333325,0.91666666675
caples,117,duff_depth_cm,0.91666666675,0.58333333325,0.3333333335
caples,117,fuel_depth_cm,1.0416666665,1.67500000025,-0.63333333375
caples,118,mass_1hr,0.905676374997952,0.0787544673911263,0.826921907606826
caples,118,mass_10hr,3.62025847335317,0,3.62025847335317
caples,118,mass_100hr,7.57825105410718,0.688931914009744,6.88931914009744
caples,118,mass_cwd_sound,0.732418110554876,0,0.732418110554876
caples,118,mass_cwd_rotten,9.78772433031417,8.36557635069587,1.4221479796183
