site_plotid,SG_plot_x1h,SG_plot_x10h,SG_plot_x100h,SG_plot_x1000s
concow_concow003,0.5445167339804905,0.55421441224403,0.5721177637639052,0.32876959777037695
concow_concow004,0.5747168529528275,0.5811154725941146,0.5688039212686675,0.36441467001504024
concow_concow005,0.560092403208726,0.5658921444899812,0.5088628918646088,0.4006943552041117
concow_concow006,0.5735032761998902,0.5739330280711971,0.5340786558470503,0.4113545168433559
concow_concow007,0.575409490127711,0.5766703779966975,0.5212509599352607,0.4182256921731222
downieville_redant28,0.5529221185536517,0.5609740395178842,0.4848701975894191,0.4068182766251867
downieville_redant29,0.5538416774959286,0.5638416774959286,0.48845169049104326,0.3961583225040709
downieville_redant30a,0.5537803494691925,0.5634860341124773,0.4880813165468507,0.39769122731438405
downieville_redant38,0.5578598159475455,0.5678598159475455,0.5118317296616637,0.3812893373531533
downieville_redant39,0.5496963355446212,0.556183404495713,0.5334827972002694,0.3738439716573147
downieville_redant40,0.5492885255264883,0.5592885255264883,0.5755110072932823,0.32826651093992354
downieville_redant41,0.5373781816479363,0.5454390936107318,0.5668448129412844,0.3356276438025725
downieville_redant42,0.566714821275725,0.5706743622170273,0.5264014660328625,0.39963979374985364
downieville_redant43,0.5502232619388974,0.5602232619388974,0.5757780748396849,0.32866711225952744
downieville_redant44,0.5478113984315595,0.5578113984315595,0.5750889709804455,0.3276334564706683
downieville_redant45,0.5582216555194314,0.5624586054491488,0.5056446090249201,0.43207228062292236
downieville_redant46,0.5938544862007513,0.6038544862007513,0.5882441389145003,0.3473662083717506
downieville_redant49,0.5484694192516573,0.5529585552095,0.5549563355046019,0.3660237394624435
downieville_redant50,0.5595952119534913,0.5642049239176206,0.5444336732750036,0.3754161015678617
downieville_redant51,0.5738873030114717,0.5746374761549191,0.533885913739896,0.41004533819483885
downieville_redant52,0.5775010150898039,0.5763773780499853,0.5307867417593571,0.42319100666366016
downieville_redant54,0.5400900478734234,0.5460540287240541,0.5619279617012611,0.35027014362027037
downieville_redant55,0.5941893732682272,0.6001432589308722,0.5611730532401105,0.38161269510123175
downieville_redant56,0.5384323133257384,0.5473837556426687,0.5551228590617109,0.3400980034230473
downieville_redant57,0.555143224454006,0.5623274181539414,0.5118104315881771,0.3907179590680665
downieville_redant59,0.53,0.54,0.57,0.32
downieville_redant62,0.5985058666098002,0.6070117332196003,0.5855175998294002,0.3589648003411997
drycreek_drycreek21,0.53,0.55,0.55,0.47
drycreek_drycreek22,0.53,0.55,0.55,0.47
drycreek_drycreek23,0.53,0.55,0.55,0.47
drycreek_drycreek23,0.53,0.55,0.55,0.47
drycreek_drycreek24,0.53,0.5166898353314363,0.5452414050473481,0.5223445444791714
drycreek_drycreek25,0.53,0.55,0.55,0.47
drycreek_drycreek26,0.53,0.55,0.55,0.47
drycreek_drycreek26,0.53,0.55,0.55,0.47
drycreek_drycreek27,0.53,0.55,0.55,0.47
drycreek_drycreek27,0.53,0.55,0.55,0.47
drycreek_drycreek28,0.53,0.55,0.55,0.47
drycreek_drycreek28,0.53,0.55,0.55,0.47
drycreek_drycreek29,0.53,0.55,0.55,0.47
drycreek_drycreek29,0.53,0.55,0.55,0.47
drycreek_drycreek30,0.53,0.55,0.55,0.47
drycreek_drycreek30,0.53,0.55,0.55,0.47
drycreek_drycreek31,0.53,0.55,0.55,0.47
drycreek_drycreek31,0.53,0.55,0.55,0.47
drycreek_drycreek32,0.53,0.55,0.55,0.47
drycreek_drycreek34,0.53,0.55,0.55,0.47
drycreek_drycreek35,0.53,0.55,0.55,0.47
drycreek_drycreek36,0.53,0.55,0.55,0.47
drycreek_drycreek37,0.53,0.55,0.55,0.47
drycreek_drycreek39,0.53,0.55,0.55,0.47
drycreek_drycreek43,0.53,0.55,0.55,0.47
drycreek_drycreek46,0.5310319866716567,0.5469040399850303,0.546388046649202,0.4674200333208586
drycreek_drycreek48,0.5299999999999998,0.5468608829418083,0.5495515547059725,0.47493289823430074
drycreek_drycreek50,0.53,0.55,0.55,0.47
drycreek_drycreek52,0.53,0.55,0.55,0.47
frenchmeadows_fm010-1,0.5764414503457502,0.573695475419057,0.513236507267662,0.4082643713161231
frenchmeadows_fm010-10,0.5577495443220549,0.5601914033325432,0.5472944107224544,0.38554024926961356
frenchmeadows_fm010-11,0.5654628412802603,0.5612777047681561,0.5416297269757918,0.42638852384078074
frenchmeadows_fm010-12,0.5559512510706923,0.5585060284249126,0.5488196737459465,0.38317736429959115
frenchmeadows_fm010-13,0.5509041118553636,0.5603013706184545,0.4815068530922726,0.4021095943291817
frenchmeadows_fm010-14,0.559694338383013,0.556390778185516,0.5220055069406271,0.38769564248466026
frenchmeadows_fm010-15,0.5666485935127327,0.5683704121949285,0.5349145813235524,0.39237540827233086
frenchmeadows_fm010-2,0.555145487403502,0.5539044944652876,0.5278599183650885,0.3754590121009775
frenchmeadows_fm010-3,0.5510053172192546,0.5524568398289955,0.5507077876811235,0.38082069411940456
frenchmeadows_fm010-4,0.5307886026702984,0.5404731616021791,0.5693691178637613,0.322365808010895
frenchmeadows_fm010-5,0.576297160484371,0.5733843826640423,0.5255849408447266,0.4231885114191791
frenchmeadows_fm010-6,0.5677143015597566,0.5713524186333916,0.5383872888889165,0.38929620763401473
frenchmeadows_fm010-7,0.5320012181557443,0.5412007308934466,0.5683990254754042,0.32600365446723323
frenchmeadows_fm010-8,0.5771348954474581,0.5792191281350185,0.5307294849468127,0.40671373200965644
frenchmeadows_fm010-9,0.5302741984402255,0.5401645190641353,0.56978064124782,0.32082259532067575
frenchmeadows_fm019-1,0.5341247070848602,0.5424748242509161,0.5667002343321121,0.33237412125458
frenchmeadows_fm019-10,0.5607326874663816,0.5599206373629338,0.5159397494827611,0.37065332482931546
frenchmeadows_fm019-11,0.5444418331620773,0.5495222887948087,0.5344452443385983,0.3890411664130957
frenchmeadows_fm019-12,0.5522124408614807,0.5554929113988525,0.5478991535468873,0.4191190258139022
frenchmeadows_fm019-13,0.5586134991078892,0.5543067495539447,0.4984662522302771,0.3629202486618337
frenchmeadows_fm019-14,0.5721890057921768,0.566275123443911,0.5273528856566618,0.44897131729804357
frenchmeadows_fm019-15,0.5397618900681243,0.5483684240666331,0.5567277467262454,0.34093250225311245
frenchmeadows_fm019-16,0.5358043337103545,0.5429021668551772,0.5554891657241138,0.32870650056553175
frenchmeadows_fm019-17,0.5503434378778443,0.5602017483441006,0.4804327659806965,0.4004697326526572
frenchmeadows_fm019-18,0.5485627042202217,0.5563581622786153,0.5068598439688609,0.3887394620268711
frenchmeadows_fm019-19,0.5698036629731641,0.5670538724043008,0.5232795246845965,0.43543157345721023
frenchmeadows_fm019-2,0.537262904490347,0.5442940208794266,0.5631064055564365,0.3408328862493193
frenchmeadows_fm019-20,0.5320897024375253,0.5420897024375253,0.5605963390311364,0.32835880975010096
frenchmeadows_fm019-21,0.5436273126252359,0.5479492656980544,0.5552370779893282,0.35747510971939817
frenchmeadows_fm019-3,0.5612255473501764,0.558540180440429,0.5133059221729646,0.3776206106325927
frenchmeadows_fm019-4,0.5550340300064819,0.5572824656538029,0.5454486806949868,0.4290328047681533
frenchmeadows_fm019-5,0.546350101892302,0.5482531692817139,0.5304527569738128,0.3456969278718963
frenchmeadows_fm019-6,0.5306134493400653,0.550245379736026,0.5497546202639737,0.4699999999999998
frenchmeadows_fm019-7,0.5694257091421921,0.5597128545710962,0.4714357271445196,0.37913856371328825
frenchmeadows_fm019-8,0.5673124312132529,0.562687756574408,0.5395494593364853,0.4364417613366015
frenchmeadows_fm019-9,0.5606497107386478,0.5622598842954591,0.5377401157045409,0.47
frenchmeadows_fm037,0.5694020542770208,0.5597010271385103,0.4714948643074471,0.3791030814155315
frenchmeadows_fm038,0.5770130598065999,0.5705195897098999,0.48753264951649977,0.39753264951649975
frenchmeadows_fm038,0.57630100887638,0.5694515133145702,0.48575252219095033,0.39575252219095036
frenchmeadows_fm039,0.5300000000000002,0.5400716254466645,0.5698567491066717,0.32107438169996383
frenchmeadows_fm039,0.530856793037099,0.5405140758222595,0.5693145655703212,0.3225703791112963
frenchmeadows_fm040,0.5306508041626044,0.5403254020813022,0.5683729895934888,0.3209762062439066
frenchmeadows_fm040,0.5315331354801568,0.5407665677400783,0.5661671612996073,0.3222997032202353
frenchmeadows_fm041,0.5610384112513808,0.5586230467508284,0.5451692709988953,0.4131152337541424
frenchmeadows_fm042,0.5562118653132093,0.5545382914256749,0.528820435791171,0.38080317950586773
frenchmeadows_fm043,0.5553261516865156,0.5546480476227296,0.5404291410347304,0.38776380422184953
frenchmeadows_fm044,0.53,0.54,0.57,0.32
frenchmeadows_fm045,0.5320002529333719,0.5412001517600232,0.5683997976533023,0.326000758800116
frenchmeadows_fm046,0.5337252438640402,0.5424062312152332,0.5654372696132841,0.3316034438341437
frenchmeadows_fm046,0.5347523568888575,0.5429497030671874,0.5660015366211678,0.33573140467466667
frenchmeadows_fm047,0.5344992366819612,0.5422496183409806,0.5587519082950971,0.3267488550229417
frenchmeadows_fm047,0.5564208199707531,0.5532198782701121,0.5041089109136204,0.359773254227162
frenchmeadows_fm048,0.5613380020040311,0.5556690010020156,0.49165499498992227,0.3670070030060466
frenchmeadows_fm048,0.5610286070901828,0.5555143035450913,0.49242848227454294,0.3665429106352742
frenchmeadows_fm049,0.5364116953771297,0.5495835528045994,0.5533975725416533,0.425283119806211
frenchmeadows_fm050,0.5332452424356058,0.5419471454613636,0.5674038060515155,0.32973572730681705
frenchmeadows_fm051,0.53,0.54,0.57,0.32
frenchmeadows_fm052,0.53,0.54,0.57,0.32
frenchmeadows_fm053,0.5665925209037102,0.5584033267738008,0.47905402935045277,0.37499584767751076
frenchmeadows_fm054,0.5617609890414117,0.5567602887809149,0.5055540298200233,0.38083839746525244
frenchmeadows_fm055,0.539330169194645,0.5455981015167873,0.5625358646442848,0.34799050758393396
frenchmeadows_fm056,0.5612803523572913,0.5558036839857752,0.4945787518279734,0.36937314564288004
frenchmeadows_fm057,0.5599272896039608,0.5614440016433011,0.5439183456615216,0.41002239203225677
frenchmeadows_fm062,0.5351911718134258,0.5427729735006771,0.5566672952785056,0.33044757162960453
frenchmeadows_fm063,0.5338492748096413,0.5487883320461205,0.5555200986761755,0.41196107043100944
frenchmeadows_fm064,0.5348493254014579,0.5489736564625771,0.5539924172354292,0.4255088945299078
frenchmeadows_fm069,0.5492239500900956,0.5497629893332049,0.5245073676734285,0.35110113945749727
frenchmeadows_fm19-20,0.5326181853529981,0.5426181853529981,0.5582181659115087,0.3304727414119922
frenchmeadows_fm19-3,0.558376524414613,0.5582907532790301,0.5295497441679784,0.37830897751385195
frenchmeadows_fm19-6,0.53,0.55,0.55,0.47
frenchmeadows_fm19-7,0.5693490293966252,0.5596745146983128,0.47162742650843686,0.37902354409493794
henrycoe_hcm001,0.58,0.57,0.53,0.47
henrycoe_hcm001,0.58,0.57,0.53,0.47
henrycoe_hcm002,0.58,0.57,0.53,0.47
henrycoe_hcm002,0.58,0.57,0.53,0.47
henrycoe_hcm003,0.5809686655212247,0.5706457770141498,0.5283855574646251,0.47
henrycoe_hcm003,0.580624910239839,0.5704166068265593,0.5289584829336014,0.46999999999999986
henrycoe_hcm004,0.58,0.57,0.53,0.47
henrycoe_hcm004,0.58,0.57,0.53,0.47
henrycoe_hcm005,0.58,0.57,0.53,0.47
henrycoe_hcm005,0.58,0.57,0.53,0.47
henrycoe_hcm006,0.6002648593815015,0.5835099062543343,0.49622523436416405,0.47
henrycoe_hcm006,0.6005697892759123,0.5837131928506082,0.49571701787347944,0.47
henrycoe_hcm007,0.58,0.57,0.53,0.47
henrycoe_hcm007,0.58,0.57,0.53,0.47
henrycoe_hcm008,0.5977183193729189,0.581876476917796,0.49982682768663356,0.46955015198238237
henrycoe_hcm008,0.597911445614316,0.5819409637428774,0.5001475906428067,0.47
henrycoe_hcm009,0.5795678857738327,0.5698559619246107,0.5292798096230548,0.46899173347227663
henrycoe_hcm009,0.5797459076966979,0.569915302565566,0.5295765128278298,0.4694071179589615
henrycoe_hcm010,0.5735065215215388,0.5678355071738462,0.5191775358692313,0.4548485502169239
henrycoe_hcm010,0.5736886837413728,0.5678962279137909,0.5194811395689549,0.4552735953965367
henrycoe_hcm011,0.58,0.57,0.53,0.47
henrycoe_hcm011,0.58,0.57,0.53,0.47
henrycoe_hcm012,0.58,0.57,0.53,0.47
henrycoe_hcm012,0.5751544455588912,0.5683848151862974,0.5219240759314849,0.45869370630407863
henrycoe_hcm013,0.58,0.57,0.53,0.47
henrycoe_hcm013,0.58,0.57,0.53,0.47
henrycoe_hcm014,0.58,0.57,0.53,0.47
henrycoe_hcm014,0.58,0.57,0.53,0.47
independence_indy01,0.53,0.48,0.54,0.58
independence_indy03,0.5441487752886782,0.5470743876443391,0.5346280617783044,0.34122316293301735
independence_indy05,0.5320336721891075,0.5410168360945538,0.5649158195272306,0.3230505082836614
independence_indy06,0.53,0.5382516798450208,0.5542619068047271,0.44252380344910114
independence_indy07,0.53,0.5298742726211991,0.5649371363105995,0.3638781519748039
independence_indy08,0.53,0.5211948476759959,0.5524773377235583,0.46428432602235103
independence_indy09,0.53,0.5130157971515905,0.5565078985757952,0.43693154567644077
independence_indy10,0.5299999999999999,0.5498853401029281,0.5502293197941435,0.4682801015439233
independence_indy11,0.542891834175006,0.5532229585437516,0.524216331649988,0.44099337310623654
independence_indy12,0.5352780942368541,0.5047162606331954,0.5378433711652489,0.49224921612461814
independence_indy13,0.5336438925736059,0.5418219462868031,0.5608902685659861,0.3254658388604086
independence_indy14,0.53,0.5424228460408,0.5489175494344001,0.48190695622159985
independence_indy16,0.5388976867027163,0.5268087876067394,0.5536169384303817,0.4269889659060066
independence_indy17,0.53,0.5207495799394259,0.5603747899697129,0.40341848692915394
independence_indy18,0.53,0.54,0.57,0.32
independence_indy19,0.5366838431163534,0.5492705998524889,0.5414330356204919,0.4189559390892132
independence_indy20,0.53,0.54,0.57,0.32
independence_indy21,0.5309638200384348,0.5418544674086666,0.5648453351250151,0.3420340908993895
independence_indy22,0.5392948433162755,0.5503884996052613,0.5352807358150619,0.4200584341812703
independence_indy23,0.5388748720370746,0.5123295587368417,0.5317588812664656,0.47244644294296
independence_indy24,0.5590579225140413,0.5327564333801265,0.5344145019246173,0.5141131547647501
independence_indy25,0.5301926689413219,0.5127322249863167,0.5561541766577047,0.4392393044640298
independence_indy26,0.5299999999999998,0.5189317560908788,0.5573889934211276,0.4273569647008686
independence_indy27,0.53,0.5455457500763012,0.5589084998473975,0.4031862511445186
independence_indy28,0.5471698483446864,0.5501028843188881,0.5240394588451943,0.3685241747152015
independence_indy29,0.53,0.5410943924518979,0.5678112150962041,0.3364158867784687
independence_indy30,0.53,0.54,0.57,0.32
independence_indy31,0.5495918389779926,0.5497959194889963,0.5210204025550185,0.3493877584669889
independence_indy32,0.5410614756811185,0.5455307378405593,0.5423463107972037,0.33659221352167773
independence_indy33,0.5392414503550614,0.5446207251775308,0.5468963741123464,0.3338621755325922
independence_indy34,0.5302526812216644,0.5401263406108321,0.569368296945839,0.3203790218324965
independence_indy35,0.53,0.5241355042356085,0.5620677521178042,0.38874614831236337
independence_indy36,0.53,0.524289016406692,0.5489300204362033,0.4902729676369051
independence_indy37,0.56066558602917,0.5562191596386848,0.4915633016788744,0.379293878405254
independence_indy38,0.5302558301398975,0.5401279150699487,0.569360424650256,0.32038374520984625
independence_indy39,0.5341510833162578,0.5457671500032856,0.5522390750190397,0.38160075015174155
independence_indy40,0.5337920265216675,0.5442336596415824,0.5558446409343349,0.3607527354937294
klamath_klamath001,0.5985263726027872,0.6070527452055747,0.5855791178083621,0.3588417643832753
klamath_klamath002,0.5985234301698181,0.6070468603396362,0.5821266378731358,0.3605812452992506
klamath_klamath003,0.5637884952247604,0.5737884952247604,0.5103346894944727,0.38621150477523963
klamath_klamath005,0.5972991299738853,0.6045982599477707,0.5818973899216561,0.366205220156688
klamath_klamath008,0.58,0.57,0.53,0.47
klamath_klamath008,0.58,0.57,0.53,0.47
klamath_klamath009,0.5968265063701224,0.6036530127402449,0.5804795191103673,0.36904096177926543
klamath_klamath010,0.598803125287308,0.6076062505746159,0.5864093758619239,0.35718124827615216
klamath_klamath011,0.5977662536814685,0.6055325073629372,0.5832987610444057,0.3634024779111884
klamath_klamath012,0.5866051858705553,0.5832103717411107,0.5498155576116661,0.4303688847766679
klamath_klamath013,0.5989175004508134,0.607835000901627,0.5867525013524405,0.35649499729511835
klamath_klamath014,0.5996329901948825,0.6092659803897651,0.5888989705846476,0.3522020588307046
klamath_klamath015,0.5984318415261035,0.6068636830522073,0.5852955245783109,0.3594089508433773
klamath_klamath016,0.5801677307505483,0.5703354615010964,0.5305031922516446,0.4689936154967112
klamath_klamath017,0.5998311546423815,0.6096623092847631,0.5894934639271445,0.35101307214571054
klamath_klamath018,0.5949075283751316,0.5998150567502626,0.5747225851253936,0.38055482974921434
lonebobcatwoods_lbw001,0.5802652798214238,0.5705305596428478,0.5307958394642719,0.46840832107145586
lonebobcatwoods_lbw002,0.5749487234475866,0.5683605273145808,0.5215103478813614,0.4580454006159051
lonebobcatwoods_lbw003,0.58,0.57,0.53,0.47
lonebobcatwoods_lbw004,0.58,0.57,0.53,0.47
lonebobcatwoods_lbw005,0.58,0.57,0.53,0.47
lonebobcatwoods_lbw006,0.58,0.57,0.53,0.47
lonebobcatwoods_lbw006,0.58,0.57,0.53,0.47
lonebobcatwoods_lbw007,0.58,0.57,0.53,0.47
modoc_mod001,0.5437001830306014,0.5536134843246598,0.5091511393922526,0.37458398535755183
modoc_mod002,0.5345886695839628,0.5444069340208388,0.5510320408310652,0.33790033942804054
modoc_mod003,0.5327188677329242,0.5425520350745956,0.5593082972913821,0.3304583892858744
modoc_mod004,0.5422484084616687,0.552054728260733,0.5166737037811476,0.3685094333443343
modoc_mod005,0.554169630484517,0.5618821298209756,0.5115616774175826,0.3869410133120308
modoc_mod006,0.5469812923976306,0.5569812923976306,0.4935841842106624,0.38792516959052237
modoc_mod007,0.5485698883939251,0.555517759064835,0.5146676985214199,0.38664923025297515
modoc_mod008,0.5497613335241376,0.5583542050125585,0.494089937873487,0.3955275128176027
modoc_mod009,0.5417333403711307,0.5517333403711308,0.5171999683299118,0.3669333614845228
modoc_mod009,0.5427340592492216,0.5527340592492216,0.5126967333785031,0.3709362369968861
modoc_mod009,0.540656565887155,0.550656565887155,0.5220454535078027,0.3626262635486198
modoc_mod010,0.5456220453019445,0.5493732271811667,0.5575023637584444,0.3668661359058334
modoc_mod010,0.5456220453019445,0.5493732271811667,0.5575023637584444,0.3668661359058334
modoc_mod010,0.5456220453019445,0.5493732271811667,0.5575023637584444,0.3668661359058334
modoc_mod011,0.5463141076841337,0.5563141076841337,0.49658651542139864,0.38525643073653454
modoc_mod011,0.5463141076841337,0.5563141076841337,0.49658651542139864,0.38525643073653454
modoc_mod011,0.5461701208778802,0.5561701208778802,0.49723445604953953,0.3846804835115204
modoc_mod012,0.5513567813381405,0.5538158455869457,0.5436481396769167,0.38657478597457673
modoc_mod012,0.5506558734774637,0.5526715673458235,0.5509034010690858,0.38266272858075395
modoc_mod012,0.5513567813381405,0.5538158455869457,0.5436481396769167,0.38657478597457673
modoc_mod013,0.5339216163557602,0.5439216163557601,0.5523527263990794,0.3356864654230405
modoc_mod013,0.5375448826960363,0.5475448826960362,0.5360480278678372,0.35017953078414465
modoc_mod013,0.5339216163557602,0.5439216163557601,0.5523527263990794,0.3356864654230405
modoc_mod014,0.5312924918492735,0.5412924918492735,0.5641837866782685,0.3251699673970944
modoc_mod014,0.531439172507566,0.541439172507566,0.5635237237159528,0.3257566900302641
modoc_mod014,0.5312924918492735,0.5412924918492735,0.5641837866782685,0.3251699673970944
modoc_mod015,0.5468247864083365,0.5568247864083364,0.4942884611624861,0.3872991456333457
modoc_mod015,0.5466904226496756,0.5566904226496756,0.49489309807646004,0.3867616905987022
modoc_mod015,0.5468247864083365,0.5568247864083364,0.4942884611624861,0.3872991456333457
modoc_mod016,0.5643704765571924,0.5647901588523975,0.5039507942619874,0.4335311119667825
modoc_mod016,0.5641017649543388,0.5647005883181129,0.5035029415905647,0.43290411822679065
modoc_mod016,0.5643704765571924,0.5647901588523975,0.5039507942619874,0.4335311119667825
modoc_mod017,0.5604821987728961,0.563494066257632,0.4974703312881602,0.4244584638034242
modoc_mod017,0.5604821987728961,0.563494066257632,0.4974703312881602,0.4244584638034242
modoc_mod017,0.5604821987728961,0.563494066257632,0.4974703312881602,0.4244584638034242
modoc_mod018,0.5678358686508036,0.5659452895502679,0.5097264477513392,0.44161702685187487
modoc_mod018,0.5690194861140766,0.5663398287046921,0.511699143523461,0.44437880093284543
modoc_mod018,0.5678358686508036,0.5659452895502679,0.5097264477513392,0.44161702685187487
modoc_mod019,0.5568549250156621,0.5619029649077032,0.4949584684281385,0.4150397997927522
modoc_mod019,0.5564416127246511,0.5617583724133323,0.49433271561876957,0.41405835012030734
modoc_mod019,0.5564416127246511,0.5617583724133323,0.49433271561876957,0.41405835012030734
modoc_mod020,0.5708353356991052,0.5669451118997018,0.5147255594985086,0.44861578329791196
modoc_mod020,0.5708353356991052,0.5669451118997018,0.5147255594985086,0.44861578329791196
modoc_mod020,0.5708353356991052,0.5669451118997018,0.5147255594985086,0.44861578329791196
modoc_mod021,0.55,0.56,0.48,0.4
modoc_mod021,0.55,0.56,0.48,0.4
modoc_mod021,0.55,0.56,0.48,0.4
modoc_mod022,0.5345625648372276,0.5445625648372276,0.5494684582324754,0.33825025934891073
modoc_mod022,0.5332521341470124,0.5432521341470125,0.5553653963384441,0.3330085365880497
modoc_mod022,0.5345625648372276,0.5445625648372276,0.5494684582324754,0.33825025934891073
modoc_mod023,0.546436578737429,0.556436578737429,0.49603539568156974,0.3857463149497158
modoc_mod023,0.5454993189502015,0.5554993189502015,0.5002530647240929,0.3819972758008062
modoc_mod023,0.546436578737429,0.556436578737429,0.49603539568156974,0.3857463149497158
modoc_mod024,0.5444654903123463,0.5544654903123463,0.504905293594442,0.3778619612493849
modoc_mod024,0.5445083558838448,0.5545083558838448,0.5047123985226982,0.37803342353537933
modoc_mod024,0.5444654903123463,0.5544654903123463,0.504905293594442,0.3778619612493849
modoc_mod025,0.5443871869362791,0.547707035376884,0.47538020932134306,0.3841293469773732
modoc_mod026,0.5363404439698465,0.5438042663819079,0.5649276448241228,0.3390213319095395
modoc_mod027,0.5404718650895979,0.5504718650895979,0.5228766070968098,0.36188746035839126
modoc_mod028,0.58,0.57,0.53,0.47
odell_odell001,0.5877555634318263,0.5751703756212175,0.5170740609469561,0.47
odell_odell002,0.5530336912035115,0.5610112304011705,0.48505615200585245,0.40707861280819346
odell_odell002,0.5530336912035115,0.5610112304011705,0.48505615200585245,0.40707861280819346
odell_odell003,0.58,0.57,0.53,0.47
odell_odell003,0.58,0.57,0.53,0.47
odell_odell004,0.562011685565699,0.5640038951885663,0.5000194759428317,0.4280272663199643
odell_odell005,0.5791039248160625,0.5697013082720207,0.5285065413601044,0.4679091579041462
odell_odell005,0.5790927716329725,0.569697590544324,0.5284879527216209,0.46788313381026925
riolindo_rio001,0.58,0.57,0.53,0.47
riolindo_rio001,0.58,0.57,0.53,0.47
riolindo_rio002,0.58,0.57,0.53,0.47
riolindo_rio002,0.58,0.57,0.53,0.47
riolindo_rio003,0.5802187610784416,0.5704375221568835,0.5306562832353254,0.4686874335293484
riolindo_rio003,0.580215030848287,0.5704300616965741,0.5306450925448613,0.4687098149102773
riolindo_rio004,0.5829804597790029,0.5759609195580059,0.5389413793370089,0.45211724132598224
riolindo_rio004,0.5826675460627531,0.5753350921255063,0.5380026381882594,0.45399472362348103
riolindo_rio005,0.58,0.57,0.53,0.47
riolindo_rio005,0.58,0.57,0.53,0.47
riolindo_rio006,0.58,0.57,0.53,0.47
riolindo_rio006,0.58,0.57,0.53,0.47
riolindo_rio007,0.583719180590399,0.577438361180798,0.5411575417711971,0.4476849164576057
riolindo_rio007,0.5836357200485144,0.5772714400970287,0.5409071601455432,0.4481856797089137
riolindo_rio008,0.58,0.57,0.53,0.47
riolindo_rio008,0.58,0.57,0.53,0.47
riolindo_rio009,0.58,0.57,0.53,0.47
riolindo_rio009,0.58,0.57,0.53,0.47
shaverlake_shl001,0.5663332048459511,0.5617999229075705,0.5409334361232392,0.4289996145378531
shaverlake_shl002,0.5673644645570759,0.5624186787342456,0.5401084283543394,0.43209339367122757
shaverlake_shl003,0.58,0.57,0.53,0.47
shaverlake_shl004,0.5748984864810881,0.5669390918886531,0.5340812108151305,0.4546954594432631
shaverlake_shl005,0.5581805915983563,0.5569083549590138,0.547455526721315,0.40454177479506875
shaverlake_shl006,0.577540400862734,0.5691801336209115,0.5259006681045565,0.46426093534637897
shaverlake_shl007,0.58,0.57,0.53,0.47
shaverlake_shl008,0.5811492747672536,0.5794626249098056,0.5278272858934181,0.42958252405449376
shaverlake_shl009,0.559129469309367,0.5574776815856202,0.5466964245525064,0.40738840792810094
shaverlake_shl010,0.5667228945244445,0.5620337367146666,0.5406216843804444,0.4301686835733335
shaverlake_shl011,0.5561756909273277,0.5578771553058512,0.5364829884077404,0.39776995388215985
shaverlake_shl011,0.5561756909273277,0.5578771553058512,0.5364829884077404,0.39776995388215985
shaverlake_shl012,0.578912351189163,0.5693474107134977,0.5308701190486691,0.46673705356748973
shaverlake_shl013,0.5768522018972644,0.5687860238586714,0.531552549389571,0.4707900042458989
shaverlake_shl014,0.5776205138527298,0.5805394685615458,0.5079019807775325,0.42138386933595334
shaverlake_shl014,0.5780293739031204,0.5808636291294362,0.508282815979767,0.42162395535937575
shaverlake_shl015,0.5744581438773038,0.5666748863263823,0.534433484898157,0.45337443163191127
shaverlake_shl015,0.5744876561060611,0.5666925936636367,0.534409875115151,0.4534629683181836
shaverlake_shl016,0.5716476320998933,0.564988579259936,0.5366818943200853,0.44494289629968015
shaverlake_shl016,0.5716655392095317,0.564999323525719,0.5366675686323746,0.44499661762859505
shaverlake_shl017,0.5413971988512862,0.5528982609976087,0.5487623575452972,0.44509072185641296
shaverlake_shl018,0.5636459156344157,0.5605919651824571,0.5430254938064947,0.4189156678942081
shaverlake_shl018,0.5624904419149648,0.559725359892869,0.5418700200870438,0.4180490626046199
shaverlake_shl019,0.539009161950512,0.5454054971703072,0.5627926704395904,0.3470274858515358
shaverlake_shl020,0.5311224219622528,0.549260849378916,0.5519272700270696,0.4521782089102206
shaverlake_shl021,0.5602390805440385,0.558143448326423,0.5458087355647692,0.4107172416321155
shaverlake_shl022,0.53,0.54,0.57,0.32
shaverlake_shl023,0.553425523388809,0.5591050914702489,0.50454913999704,0.4029010137588357
shaverlake_shl024,0.538085774370445,0.5448514646222671,0.5635313805036439,0.34425732311133517
shaverlake_shl025,0.534415033958648,0.5429916170224062,0.5664190304549077,0.33153211863985727
shaverlake_shl026,0.5677264709275563,0.5626358825565339,0.5398188232579548,0.43317941278266914
slypark_hcp1,0.5632133440728927,0.5632989903580115,0.5325882455436038,0.4128879979678233
slypark_hcp10,0.5652202866534898,0.5664229045754783,0.5064467249752687,0.4287666237365678
slypark_hcp11,0.5894390288458272,0.5888780576916545,0.5583170865374818,0.41336582692503643
slypark_hcp2,0.5633347683131849,0.5600008609879109,0.543332185349452,0.42000430493955465
slypark_hcp3,0.5645552467668731,0.5745552467668731,0.5120215428871207,0.38544475323312705
slypark_hcp4,0.5702120141453948,0.5754996862662664,0.5284524084492237,0.39717542089724683
slypark_hcp5,0.55,0.56,0.48,0.4
slypark_hcp6,0.5806664051139997,0.5906664051139998,0.5474660912507995,0.36933359488600026
slypark_hcp7,0.55,0.56,0.48,0.4
slypark_hcp8,0.55,0.56,0.48,0.4
slypark_hcp9,0.575833619030417,0.5720396096956002,0.525798754399064,0.4431364276436663
