site,plotid,pre_post_fire,postTime,fuelType,mass_tonAcre
frenchmeadows,fm19-20,prefire,NA,mass_1hr,0.951890667804878
frenchmeadows,fm19-20,prefire,NA,mass_10hr,6.04958977317073
frenchmeadows,fm19-20,prefire,NA,mass_100hr,4.98057146341464
frenchmeadows,fm19-20,prefire,NA,total_fine,11.9820519043902
frenchmeadows,fm19-20,prefire,NA,total_cwd,4.48597847641917
frenchmeadows,fm19-20,prefire,NA,total_fuel,16.4680303808094
frenchmeadows,fm19-20,prefire,NA,litter_depth_cm,3.25
frenchmeadows,fm19-20,prefire,NA,duff_depth_cm,3.25
frenchmeadows,fm19-21,prefire,NA,mass_1hr,0.261588275121951
frenchmeadows,fm19-21,prefire,NA,mass_10hr,1.66885235121951
frenchmeadows,fm19-21,prefire,NA,mass_100hr,3.5970793902439
frenchmeadows,fm19-21,prefire,NA,total_fine,5.52752001658537
frenchmeadows,fm19-21,prefire,NA,total_cwd,6.91584545482139
frenchmeadows,fm19-21,prefire,NA,total_fuel,12.4433654714068
frenchmeadows,fm19-21,prefire,NA,litter_depth_cm,1.7125
frenchmeadows,fm19-21,prefire,NA,duff_depth_cm,1.8875
frenchmeadows,fm19-3,postfire,immediate,mass_1hr,0.0472312163414634
frenchmeadows,fm19-3,postfire,immediate,mass_10hr,0.0695355146341463
frenchmeadows,fm19-3,postfire,immediate,mass_100hr,0.276698414634146
frenchmeadows,fm19-3,postfire,immediate,total_fine,0.393465145609756
frenchmeadows,fm19-3,postfire,immediate,total_cwd,15.9824962564753
frenchmeadows,fm19-3,postfire,immediate,total_fuel,16.375961402085
frenchmeadows,fm19-3,postfire,immediate,litter_depth_cm,1
frenchmeadows,fm19-3,postfire,immediate,duff_depth_cm,1
frenchmeadows,fm19-3,postfire,immediate,fuel_depth_cm,1.375
frenchmeadows,fm19-3,prefire,NA,mass_1hr,0.479578504390244
frenchmeadows,fm19-3,prefire,NA,mass_10hr,3.19863367317073
frenchmeadows,fm19-3,prefire,NA,mass_100hr,2.76698414634146
frenchmeadows,fm19-3,prefire,NA,total_fine,6.44519632390244
frenchmeadows,fm19-3,prefire,NA,total_cwd,36.271014646962
frenchmeadows,fm19-3,prefire,NA,total_fuel,42.7162109708645
frenchmeadows,fm19-3,prefire,NA,litter_depth_cm,3.13125
frenchmeadows,fm19-3,prefire,NA,duff_depth_cm,7.125
frenchmeadows,fm19-4,prefire,NA,mass_1hr,0.261588275121951
frenchmeadows,fm19-4,prefire,NA,mass_10hr,2.08606543902439
frenchmeadows,fm19-4,prefire,NA,mass_100hr,2.49028573170732
frenchmeadows,fm19-4,prefire,NA,total_fine,4.83793944585366
frenchmeadows,fm19-4,prefire,NA,total_cwd,13.4229481437514
frenchmeadows,fm19-4,prefire,NA,total_fuel,18.260887589605
frenchmeadows,fm19-4,prefire,NA,litter_depth_cm,1.6875
frenchmeadows,fm19-4,prefire,NA,duff_depth_cm,3.0625
frenchmeadows,fm19-5,prefire,NA,mass_1hr,1.20621260195122
frenchmeadows,fm19-5,prefire,NA,mass_10hr,5.35423462682927
frenchmeadows,fm19-5,prefire,NA,mass_100hr,2.49028573170732
frenchmeadows,fm19-5,prefire,NA,total_fine,9.0507329604878
frenchmeadows,fm19-5,prefire,NA,total_cwd,1.88140324843514
frenchmeadows,fm19-5,prefire,NA,total_fuel,10.9321362089229
frenchmeadows,fm19-5,prefire,NA,litter_depth_cm,1.875
frenchmeadows,fm19-5,prefire,NA,duff_depth_cm,5.125
frenchmeadows,fm19-6,postfire,immediate,mass_1hr,0.0326985343902439
frenchmeadows,fm19-6,postfire,immediate,mass_10hr,0.139071029268293
frenchmeadows,fm19-6,postfire,immediate,mass_100hr,0
frenchmeadows,fm19-6,postfire,immediate,total_fine,0.171769563658537
frenchmeadows,fm19-6,postfire,immediate,total_cwd,0
frenchmeadows,fm19-6,postfire,immediate,total_fuel,0.171769563658537
frenchmeadows,fm19-6,postfire,immediate,litter_depth_cm,2
frenchmeadows,fm19-6,postfire,immediate,duff_depth_cm,1.0375
frenchmeadows,fm19-6,postfire,immediate,fuel_depth_cm,1.8875
frenchmeadows,fm19-6,prefire,NA,mass_1hr,0.0690302392682927
frenchmeadows,fm19-6,prefire,NA,mass_10hr,1.25163926341463
frenchmeadows,fm19-6,prefire,NA,mass_100hr,0.553396829268293
frenchmeadows,fm19-6,prefire,NA,total_fine,1.87406633195122
frenchmeadows,fm19-6,prefire,NA,total_cwd,0
frenchmeadows,fm19-6,prefire,NA,total_fuel,1.87406633195122
frenchmeadows,fm19-6,prefire,NA,litter_depth_cm,1.38125
frenchmeadows,fm19-6,prefire,NA,duff_depth_cm,1.125
frenchmeadows,fm19-7,postfire,immediate,mass_1hr,0.174392183414634
frenchmeadows,fm19-7,postfire,immediate,mass_10hr,0.973497204878049
frenchmeadows,fm19-7,postfire,immediate,mass_100hr,0.830095243902439
frenchmeadows,fm19-7,postfire,immediate,total_fine,1.97798463219512
frenchmeadows,fm19-7,postfire,immediate,total_cwd,11.0575034062702
frenchmeadows,fm19-7,postfire,immediate,total_fuel,13.0354880384654
frenchmeadows,fm19-7,postfire,immediate,litter_depth_cm,10.1875
frenchmeadows,fm19-7,postfire,immediate,duff_depth_cm,3.5625
frenchmeadows,fm19-7,postfire,immediate,fuel_depth_cm,6.275
frenchmeadows,fm19-7,prefire,NA,mass_1hr,0.479578504390244
frenchmeadows,fm19-7,prefire,NA,mass_10hr,2.99002712926829
frenchmeadows,fm19-7,prefire,NA,mass_100hr,1.38349207317073
frenchmeadows,fm19-7,prefire,NA,total_fine,4.85309770682927
frenchmeadows,fm19-7,prefire,NA,total_cwd,11.3955110079862
frenchmeadows,fm19-7,prefire,NA,total_fuel,16.2486087148155
frenchmeadows,fm19-7,prefire,NA,litter_depth_cm,2.56875
frenchmeadows,fm19-7,prefire,NA,duff_depth_cm,2.31875
frenchmeadows,fm19-8,prefire,NA,mass_1hr,0.523176550243902
frenchmeadows,fm19-8,prefire,NA,mass_10hr,3.68538227560976
frenchmeadows,fm19-8,prefire,NA,mass_100hr,1.10679365853659
frenchmeadows,fm19-8,prefire,NA,total_fine,5.31535248439024
frenchmeadows,fm19-8,prefire,NA,total_cwd,18.371063026117
frenchmeadows,fm19-8,prefire,NA,total_fuel,23.6864155105072
frenchmeadows,fm19-8,prefire,NA,litter_depth_cm,2.875
frenchmeadows,fm19-8,prefire,NA,duff_depth_cm,2.625
frenchmeadows,fm19-9,prefire,NA,mass_1hr,0.410548265121951
frenchmeadows,fm19-9,prefire,NA,mass_10hr,1.8079233804878
frenchmeadows,fm19-9,prefire,NA,mass_100hr,0
frenchmeadows,fm19-9,prefire,NA,total_fine,2.21847164560976
frenchmeadows,fm19-9,prefire,NA,total_cwd,0.821440616231383
frenchmeadows,fm19-9,prefire,NA,total_fuel,3.03991226184114
frenchmeadows,fm19-9,prefire,NA,litter_depth_cm,0.4625
frenchmeadows,fm19-9,prefire,NA,duff_depth_cm,0.7
frenchmeadows,fm37,prefire,NA,mass_1hr,0.217990229268293
frenchmeadows,fm37,prefire,NA,mass_10hr,2.71188507073171
frenchmeadows,fm37,prefire,NA,mass_100hr,1.66019048780488
frenchmeadows,fm37,prefire,NA,total_fine,4.59006578780488
frenchmeadows,fm37,prefire,NA,total_cwd,5.65281357516728
frenchmeadows,fm37,prefire,NA,total_fuel,10.2428793629722
frenchmeadows,fm37,prefire,NA,litter_depth_cm,2.2625
frenchmeadows,fm37,prefire,NA,duff_depth_cm,3.0125
frenchmeadows,fm37,prefire,NA,fuel_depth_cm,11.2
frenchmeadows,fm38,postfire,immediate,mass_1hr,0.207090717804878
frenchmeadows,fm38,postfire,immediate,mass_10hr,0.834426175609756
frenchmeadows,fm38,postfire,immediate,mass_100hr,1.66019048780488
frenchmeadows,fm38,postfire,immediate,total_fine,2.70170738121951
frenchmeadows,fm38,postfire,immediate,total_cwd,8.83535442073171
frenchmeadows,fm38,postfire,immediate,total_fuel,11.5370618019512
frenchmeadows,fm38,postfire,immediate,litter_depth_cm,1.9125
frenchmeadows,fm38,postfire,immediate,duff_depth_cm,2
frenchmeadows,fm38,postfire,immediate,fuel_depth_cm,1.8875
frenchmeadows,fm38,prefire,NA,mass_1hr,0.243422422682927
frenchmeadows,fm38,prefire,NA,mass_10hr,1.87745889512195
frenchmeadows,fm38,prefire,NA,mass_100hr,3.32038097560976
frenchmeadows,fm38,prefire,NA,total_fine,5.44126229341464
frenchmeadows,fm38,prefire,NA,total_cwd,6.48116646206562
frenchmeadows,fm38,prefire,NA,total_fuel,11.9224287554803
frenchmeadows,fm38,prefire,NA,litter_depth_cm,3.15
frenchmeadows,fm38,prefire,NA,duff_depth_cm,3.4
frenchmeadows,fm38,prefire,NA,fuel_depth_cm,11.375
frenchmeadows,fm39,postfire,immediate,mass_1hr,0.00363317048780488
frenchmeadows,fm39,postfire,immediate,mass_10hr,0.208606543902439
frenchmeadows,fm39,postfire,immediate,mass_100hr,0
frenchmeadows,fm39,postfire,immediate,total_fine,0.212239714390244
frenchmeadows,fm39,postfire,immediate,total_cwd,3.04845739801425
frenchmeadows,fm39,postfire,immediate,total_fuel,3.26069711240449
frenchmeadows,fm39,postfire,immediate,litter_depth_cm,0.8375
frenchmeadows,fm39,postfire,immediate,duff_depth_cm,0.4875
frenchmeadows,fm39,postfire,immediate,fuel_depth_cm,2.3125
frenchmeadows,fm39,prefire,NA,mass_1hr,0.199824376829268
frenchmeadows,fm39,prefire,NA,mass_10hr,0.903961690243902
frenchmeadows,fm39,prefire,NA,mass_100hr,0.276698414634146
frenchmeadows,fm39,prefire,NA,total_fine,1.38048448170732
frenchmeadows,fm39,prefire,NA,total_cwd,9.36472726230304
frenchmeadows,fm39,prefire,NA,total_fuel,10.7452117440104
frenchmeadows,fm39,prefire,NA,litter_depth_cm,2.15625
frenchmeadows,fm39,prefire,NA,duff_depth_cm,3.375
frenchmeadows,fm39,prefire,NA,fuel_depth_cm,20.875
frenchmeadows,fm40,postfire,immediate,mass_1hr,0.14169364902439
frenchmeadows,fm40,postfire,immediate,mass_10hr,1.04303271951219
frenchmeadows,fm40,postfire,immediate,mass_100hr,0.553396829268293
frenchmeadows,fm40,postfire,immediate,total_fine,1.73812319780488
frenchmeadows,fm40,postfire,immediate,total_cwd,5.04843712058871
frenchmeadows,fm40,postfire,immediate,total_fuel,6.78656031839359
frenchmeadows,fm40,postfire,immediate,litter_depth_cm,2.1375
frenchmeadows,fm40,postfire,immediate,duff_depth_cm,0.4375
frenchmeadows,fm40,postfire,immediate,fuel_depth_cm,1.8
frenchmeadows,fm40,prefire,NA,mass_1hr,0.882860428536585
frenchmeadows,fm40,prefire,NA,mass_10hr,2.29467198292683
frenchmeadows,fm40,prefire,NA,mass_100hr,1.66019048780488
frenchmeadows,fm40,prefire,NA,total_fine,4.83772289926829
frenchmeadows,fm40,prefire,NA,total_cwd,7.325348813876
frenchmeadows,fm40,prefire,NA,total_fuel,12.1630717131443
frenchmeadows,fm40,prefire,NA,litter_depth_cm,2.625
frenchmeadows,fm40,prefire,NA,duff_depth_cm,3.5625
frenchmeadows,fm40,prefire,NA,fuel_depth_cm,10.8625
frenchmeadows,fm41,prefire,NA,mass_1hr,0.450513140487805
frenchmeadows,fm41,prefire,NA,mass_10hr,2.22513646829268
frenchmeadows,fm41,prefire,NA,mass_100hr,0.830095243902439
frenchmeadows,fm41,prefire,NA,total_fine,3.50574485268293
frenchmeadows,fm41,prefire,NA,total_cwd,32.4769508134578
frenchmeadows,fm41,prefire,NA,total_fuel,35.9826956661407
frenchmeadows,fm41,prefire,NA,litter_depth_cm,2.775
frenchmeadows,fm41,prefire,NA,duff_depth_cm,5.425
frenchmeadows,fm41,prefire,NA,fuel_depth_cm,9.2625
frenchmeadows,fm42,prefire,NA,mass_1hr,0.334251684878049
frenchmeadows,fm42,prefire,NA,mass_10hr,1.8079233804878
frenchmeadows,fm42,prefire,NA,mass_100hr,2.76698414634146
frenchmeadows,fm42,prefire,NA,total_fine,4.90915921170732
frenchmeadows,fm42,prefire,NA,total_cwd,4.4720930876322
frenchmeadows,fm42,prefire,NA,total_fuel,9.38125229933952
frenchmeadows,fm42,prefire,NA,litter_depth_cm,1.8125
frenchmeadows,fm42,prefire,NA,duff_depth_cm,6.775
frenchmeadows,fm42,prefire,NA,fuel_depth_cm,10.525
frenchmeadows,fm43,prefire,NA,mass_1hr,0.435980458536585
frenchmeadows,fm43,prefire,NA,mass_10hr,3.33770470243902
frenchmeadows,fm43,prefire,NA,mass_100hr,3.04368256097561
frenchmeadows,fm43,prefire,NA,total_fine,6.81736772195122
frenchmeadows,fm43,prefire,NA,total_cwd,9.06908165740341
frenchmeadows,fm43,prefire,NA,total_fuel,15.8864493793546
frenchmeadows,fm43,prefire,NA,litter_depth_cm,6.575
frenchmeadows,fm43,prefire,NA,duff_depth_cm,3.3625
frenchmeadows,fm43,prefire,NA,fuel_depth_cm,12.95
frenchmeadows,fm44,prefire,NA,mass_1hr,0.951890667804878
frenchmeadows,fm44,prefire,NA,mass_10hr,2.8509561
frenchmeadows,fm44,prefire,NA,mass_100hr,1.93688890243902
frenchmeadows,fm44,prefire,NA,total_fine,5.7397356702439
frenchmeadows,fm44,prefire,NA,total_cwd,10.8693722085447
frenchmeadows,fm44,prefire,NA,total_fuel,16.6091078787886
frenchmeadows,fm44,prefire,NA,litter_depth_cm,3.9875
frenchmeadows,fm44,prefire,NA,duff_depth_cm,4.6375
frenchmeadows,fm44,prefire,NA,fuel_depth_cm,13.2625
frenchmeadows,fm45,prefire,NA,mass_1hr,0.417814606097561
frenchmeadows,fm45,prefire,NA,mass_10hr,0.973497204878049
frenchmeadows,fm45,prefire,NA,mass_100hr,1.93688890243902
frenchmeadows,fm45,prefire,NA,total_fine,3.32820071341463
frenchmeadows,fm45,prefire,NA,total_cwd,0
frenchmeadows,fm45,prefire,NA,total_fuel,3.32820071341463
frenchmeadows,fm45,prefire,NA,litter_depth_cm,2.975
frenchmeadows,fm45,prefire,NA,duff_depth_cm,3.15
frenchmeadows,fm45,prefire,NA,fuel_depth_cm,47.3625
frenchmeadows,fm46,postfire,immediate,mass_1hr,0.0363317048780488
frenchmeadows,fm46,postfire,immediate,mass_10hr,0
frenchmeadows,fm46,postfire,immediate,mass_100hr,0.276698414634146
frenchmeadows,fm46,postfire,immediate,total_fine,0.313030119512195
frenchmeadows,fm46,postfire,immediate,total_cwd,0.738688080077704
frenchmeadows,fm46,postfire,immediate,total_fuel,1.0517181995899
frenchmeadows,fm46,postfire,immediate,litter_depth_cm,1.025
frenchmeadows,fm46,postfire,immediate,duff_depth_cm,0.4375
frenchmeadows,fm46,postfire,immediate,fuel_depth_cm,1.625
frenchmeadows,fm46,prefire,NA,mass_1hr,0.563141425609756
frenchmeadows,fm46,prefire,NA,mass_10hr,1.39071029268293
frenchmeadows,fm46,prefire,NA,mass_100hr,1.93688890243902
frenchmeadows,fm46,prefire,NA,total_fine,3.89074062073171
frenchmeadows,fm46,prefire,NA,total_cwd,2.23796932333261
frenchmeadows,fm46,prefire,NA,total_fuel,6.12870994406432
frenchmeadows,fm46,prefire,NA,litter_depth_cm,2.0625
frenchmeadows,fm46,prefire,NA,duff_depth_cm,1.90625
frenchmeadows,fm46,prefire,NA,fuel_depth_cm,22.875
frenchmeadows,fm47,postfire,immediate,mass_1hr,0.0326985343902439
frenchmeadows,fm47,postfire,immediate,mass_10hr,0.139071029268293
frenchmeadows,fm47,postfire,immediate,mass_100hr,0
frenchmeadows,fm47,postfire,immediate,total_fine,0.171769563658537
frenchmeadows,fm47,postfire,immediate,total_cwd,0
frenchmeadows,fm47,postfire,immediate,total_fuel,0.171769563658537
frenchmeadows,fm47,postfire,immediate,litter_depth_cm,1.0375
frenchmeadows,fm47,postfire,immediate,duff_depth_cm,0
frenchmeadows,fm47,postfire,immediate,fuel_depth_cm,0.8875
frenchmeadows,fm48,postfire,immediate,mass_1hr,0.0108995114634146
frenchmeadows,fm48,postfire,immediate,mass_10hr,0.0695355146341463
frenchmeadows,fm48,postfire,immediate,mass_100hr,1.66019048780488
frenchmeadows,fm48,postfire,immediate,total_fine,1.74062551390244
frenchmeadows,fm48,postfire,immediate,total_cwd,4.01950668944259
frenchmeadows,fm48,postfire,immediate,total_fuel,5.76013220334502
frenchmeadows,fm48,postfire,immediate,litter_depth_cm,0.5875
frenchmeadows,fm48,postfire,immediate,duff_depth_cm,0
frenchmeadows,fm48,postfire,immediate,fuel_depth_cm,0.5125
frenchmeadows,fm48,prefire,NA,mass_1hr,0.0980956031707317
frenchmeadows,fm48,prefire,NA,mass_10hr,0.973497204878049
frenchmeadows,fm48,prefire,NA,mass_100hr,5.25726987804878
frenchmeadows,fm48,prefire,NA,total_fine,6.32886268609756
frenchmeadows,fm48,prefire,NA,total_cwd,11.2344173760253
frenchmeadows,fm48,prefire,NA,total_fuel,17.5632800621228
frenchmeadows,fm48,prefire,NA,litter_depth_cm,3.45
frenchmeadows,fm48,prefire,NA,duff_depth_cm,4.7625
frenchmeadows,fm48,prefire,NA,fuel_depth_cm,8.3
frenchmeadows,fm49,prefire,NA,mass_1hr,0.16349267195122
frenchmeadows,fm49,prefire,NA,mass_10hr,1.66885235121951
frenchmeadows,fm49,prefire,NA,mass_100hr,2.49028573170732
frenchmeadows,fm49,prefire,NA,total_fine,4.32263075487805
frenchmeadows,fm49,prefire,NA,total_cwd,0.557739924185193
frenchmeadows,fm49,prefire,NA,total_fuel,4.88037067906324
frenchmeadows,fm49,prefire,NA,litter_depth_cm,3.4875
frenchmeadows,fm49,prefire,NA,duff_depth_cm,2.875
frenchmeadows,fm49,prefire,NA,fuel_depth_cm,6.9
frenchmeadows,fm50,prefire,NA,mass_1hr,0.254321934146341
frenchmeadows,fm50,prefire,NA,mass_10hr,1.66885235121951
frenchmeadows,fm50,prefire,NA,mass_100hr,1.38349207317073
frenchmeadows,fm50,prefire,NA,total_fine,3.30666635853659
frenchmeadows,fm50,prefire,NA,total_cwd,10.3558470861213
frenchmeadows,fm50,prefire,NA,total_fuel,13.6625134446579
frenchmeadows,fm50,prefire,NA,litter_depth_cm,5.7
frenchmeadows,fm50,prefire,NA,duff_depth_cm,5.5125
frenchmeadows,fm50,prefire,NA,fuel_depth_cm,21.5
frenchmeadows,fm51,prefire,NA,mass_1hr,0.29791998
frenchmeadows,fm51,prefire,NA,mass_10hr,2.71188507073171
frenchmeadows,fm51,prefire,NA,mass_100hr,1.93688890243902
frenchmeadows,fm51,prefire,NA,total_fine,4.94669395317073
frenchmeadows,fm51,prefire,NA,total_cwd,3.81687554365422
frenchmeadows,fm51,prefire,NA,total_fuel,8.76356949682495
frenchmeadows,fm51,prefire,NA,litter_depth_cm,2.1875
frenchmeadows,fm51,prefire,NA,duff_depth_cm,1.7375
frenchmeadows,fm51,prefire,NA,fuel_depth_cm,14.5875
