site,plotid,year,pre_post_fire,postTime,fuelType,mass_tonsHA
mountainhome,31,2019,postfire,"",total_fuel,0.199041732
mountainhome,31,2019,postfire,"",duff_load,0
mountainhome,31,2019,postfire,"",litter_load,0
mountainhome,31,2019,postfire,"",litter_depth_cm,0
mountainhome,31,2019,postfire,"",duff_depth_cm,0
mountainhome,31,2019,postfire,"",fuel_depth_cm,0
mountainhome,31,2019,prefire,"",mass_1hr,1.6586811
mountainhome,31,2019,prefire,"",mass_10hr,3.673331712
mountainhome,31,2019,prefire,"",mass_100hr,4.843148904
mountainhome,31,2019,prefire,"",mass_cwd_sound,0
mountainhome,31,2019,prefire,"",mass_cwd_rotten,0
mountainhome,31,2019,prefire,"",total_fine,10.175161716
mountainhome,31,2019,prefire,"",total_cwd,0
mountainhome,31,2019,prefire,"",total_fuel,48.9306802585
mountainhome,31,2019,prefire,"",duff_load,36.6909025
mountainhome,31,2019,prefire,"",litter_load,2.0646160425
mountainhome,31,2019,prefire,"",litter_depth_cm,1.275
mountainhome,31,2019,prefire,"",duff_depth_cm,4.7
mountainhome,31,2019,prefire,"",fuel_depth_cm,9.08333333333334
mountainhome,32,2019,postfire,"",mass_1hr,0.088462992
mountainhome,32,2019,postfire,"",mass_10hr,1.836665856
mountainhome,32,2019,postfire,"",mass_100hr,7.264723356
mountainhome,32,2019,postfire,"",mass_cwd_sound,0
mountainhome,32,2019,postfire,"",mass_cwd_rotten,0
mountainhome,32,2019,postfire,"",total_fine,9.189852204
mountainhome,32,2019,postfire,"",total_cwd,0
mountainhome,32,2019,postfire,"",total_fuel,9.594678879
mountainhome,32,2019,postfire,"",duff_load,0
mountainhome,32,2019,postfire,"",litter_load,0.404826675
mountainhome,32,2019,postfire,"",litter_depth_cm,0.25
mountainhome,32,2019,postfire,"",duff_depth_cm,0
mountainhome,32,2019,postfire,"",fuel_depth_cm,13.5
mountainhome,32,2019,prefire,"",mass_1hr,1.430151704
mountainhome,32,2019,prefire,"",mass_10hr,5.203886592
mountainhome,32,2019,prefire,"",mass_100hr,7.264723356
mountainhome,32,2019,prefire,"",mass_cwd_sound,0
mountainhome,32,2019,prefire,"",mass_cwd_rotten,0
mountainhome,32,2019,prefire,"",total_fine,13.898761652
mountainhome,32,2019,prefire,"",total_cwd,0
mountainhome,32,2019,prefire,"",total_fuel,25.1731659636667
mountainhome,32,2019,prefire,"",duff_load,9.62810916666667
mountainhome,32,2019,prefire,"",litter_load,1.646295145
mountainhome,32,2019,prefire,"",litter_depth_cm,1.01666666666667
mountainhome,32,2019,prefire,"",duff_depth_cm,1.23333333333333
mountainhome,32,2019,prefire,"",fuel_depth_cm,8.38888888888888
mountainhome,33,2019,postfire,"",mass_1hr,0.132694488
mountainhome,33,2019,postfire,"",mass_10hr,0.229583232
mountainhome,33,2019,postfire,"",mass_100hr,0
mountainhome,33,2019,postfire,"",mass_cwd_sound,0
mountainhome,33,2019,postfire,"",mass_cwd_rotten,0
mountainhome,33,2019,postfire,"",total_fine,0.36227772
mountainhome,33,2019,postfire,"",total_cwd,0
mountainhome,33,2019,postfire,"",total_fuel,0.36227772
mountainhome,33,2019,postfire,"",duff_load,0
mountainhome,33,2019,postfire,"",litter_load,0
mountainhome,33,2019,postfire,"",litter_depth_cm,0
mountainhome,33,2019,postfire,"",duff_depth_cm,0
mountainhome,33,2019,postfire,"",fuel_depth_cm,0.916666666666665
mountainhome,33,2019,prefire,"",mass_1hr,1.725028344
mountainhome,33,2019,prefire,"",mass_10hr,0.459166464
mountainhome,33,2019,prefire,"",mass_100hr,0
mountainhome,33,2019,prefire,"",mass_cwd_sound,0
mountainhome,33,2019,prefire,"",mass_cwd_rotten,0
mountainhome,33,2019,prefire,"",total_fine,2.184194808
mountainhome,33,2019,prefire,"",total_cwd,0
mountainhome,33,2019,prefire,"",total_fuel,11.871708293
mountainhome,33,2019,prefire,"",duff_load,8.392068125
mountainhome,33,2019,prefire,"",litter_load,1.29544536
mountainhome,33,2019,prefire,"",litter_depth_cm,0.8
mountainhome,33,2019,prefire,"",duff_depth_cm,1.075
mountainhome,33,2019,prefire,"",fuel_depth_cm,6
mountainhome,34,2019,postfire,"",mass_1hr,0.309620472
mountainhome,34,2019,postfire,"",mass_10hr,0
mountainhome,34,2019,postfire,"",mass_100hr,1.210787226
mountainhome,34,2019,postfire,"",mass_cwd_sound,0
mountainhome,34,2019,postfire,"",mass_cwd_rotten,0
mountainhome,34,2019,postfire,"",total_fine,1.520407698
mountainhome,34,2019,postfire,"",total_cwd,0
mountainhome,34,2019,postfire,"",total_fuel,1.520407698
mountainhome,34,2019,postfire,"",duff_load,0
mountainhome,34,2019,postfire,"",litter_load,0
mountainhome,34,2019,postfire,"",litter_depth_cm,0
mountainhome,34,2019,postfire,"",duff_depth_cm,0
mountainhome,34,2019,postfire,"",fuel_depth_cm,0
mountainhome,34,2019,prefire,"",mass_1hr,4.047181884
mountainhome,34,2019,prefire,"",mass_10hr,3.44374848
mountainhome,34,2019,prefire,"",mass_100hr,2.421574452
mountainhome,34,2019,prefire,"",mass_cwd_sound,0
mountainhome,34,2019,prefire,"",mass_cwd_rotten,0
mountainhome,34,2019,prefire,"",total_fine,9.912504816
mountainhome,34,2019,prefire,"",total_cwd,0
mountainhome,34,2019,prefire,"",total_fuel,28.5660927335
mountainhome,34,2019,prefire,"",duff_load,16.588971875
mountainhome,34,2019,prefire,"",litter_load,2.0646160425
mountainhome,34,2019,prefire,"",litter_depth_cm,1.275
mountainhome,34,2019,prefire,"",duff_depth_cm,2.125
mountainhome,34,2019,prefire,"",fuel_depth_cm,9.16666666666669
mountainhome,38,2019,postfire,"",mass_1hr,0.088462992
mountainhome,38,2019,postfire,"",mass_10hr,0.459166464
mountainhome,38,2019,postfire,"",mass_100hr,1.210787226
mountainhome,38,2019,postfire,"",mass_cwd_sound,0
mountainhome,38,2019,postfire,"",mass_cwd_rotten,0
mountainhome,38,2019,postfire,"",total_fine,1.758416682
mountainhome,38,2019,postfire,"",total_cwd,0
mountainhome,38,2019,postfire,"",total_fuel,1.7988993495
mountainhome,38,2019,postfire,"",duff_load,0
mountainhome,38,2019,postfire,"",litter_load,0.0404826675
mountainhome,38,2019,postfire,"",litter_depth_cm,0.025
mountainhome,38,2019,postfire,"",duff_depth_cm,0
mountainhome,38,2019,postfire,"",fuel_depth_cm,0
mountainhome,38,2019,prefire,"",mass_1hr,2.65388976
mountainhome,38,2019,prefire,"",mass_10hr,8.953746048
mountainhome,38,2019,prefire,"",mass_100hr,2.421574452
mountainhome,38,2019,prefire,"",mass_cwd_sound,0
mountainhome,38,2019,prefire,"",mass_cwd_rotten,0
mountainhome,38,2019,prefire,"",total_fine,14.02921026
mountainhome,38,2019,prefire,"",total_cwd,0
mountainhome,38,2019,prefire,"",total_fuel,31.4930761475
mountainhome,38,2019,prefire,"",duff_load,14.8324925
mountainhome,38,2019,prefire,"",litter_load,2.6313733875
mountainhome,38,2019,prefire,"",litter_depth_cm,1.625
mountainhome,38,2019,prefire,"",duff_depth_cm,1.9
mountainhome,38,2019,prefire,"",fuel_depth_cm,6.83333333333333
mountainhome,39,2019,postfire,"",mass_1hr,0.088462992
mountainhome,39,2019,postfire,"",mass_10hr,0
mountainhome,39,2019,postfire,"",mass_100hr,2.421574452
mountainhome,39,2019,postfire,"",mass_cwd_sound,0
mountainhome,39,2019,postfire,"",mass_cwd_rotten,0
mountainhome,39,2019,postfire,"",total_fine,2.510037444
mountainhome,39,2019,postfire,"",total_cwd,0
mountainhome,39,2019,postfire,"",total_fuel,2.510037444
mountainhome,39,2019,postfire,"",duff_load,0
mountainhome,39,2019,postfire,"",litter_load,0
mountainhome,39,2019,postfire,"",litter_depth_cm,0
mountainhome,39,2019,postfire,"",duff_depth_cm,0
mountainhome,39,2019,postfire,"",fuel_depth_cm,0
mountainhome,39,2019,prefire,"",mass_1hr,2.742352752
mountainhome,39,2019,prefire,"",mass_10hr,4.821247872
mountainhome,39,2019,prefire,"",mass_100hr,4.843148904
mountainhome,39,2019,prefire,"",mass_cwd_sound,0
mountainhome,39,2019,prefire,"",mass_cwd_rotten,0
mountainhome,39,2019,prefire,"",total_fine,12.406749528
mountainhome,39,2019,prefire,"",total_cwd,0
mountainhome,39,2019,prefire,"",total_fuel,27.2192795005
mountainhome,39,2019,prefire,"",duff_load,12.10019125
mountainhome,39,2019,prefire,"",litter_load,2.7123387225
mountainhome,39,2019,prefire,"",litter_depth_cm,1.675
mountainhome,39,2019,prefire,"",duff_depth_cm,1.55
mountainhome,39,2019,prefire,"",fuel_depth_cm,4.66666666666667
mountainhome,40,2019,postfire,"",mass_1hr,0.309620472
mountainhome,40,2019,postfire,"",mass_10hr,0.918332928
mountainhome,40,2019,postfire,"",mass_100hr,0
mountainhome,40,2019,postfire,"",mass_cwd_sound,0
mountainhome,40,2019,postfire,"",mass_cwd_rotten,0
mountainhome,40,2019,postfire,"",total_fine,1.2279534
mountainhome,40,2019,postfire,"",total_cwd,0
mountainhome,40,2019,postfire,"",total_fuel,2.6635825425
mountainhome,40,2019,postfire,"",duff_load,0.585493125
mountainhome,40,2019,postfire,"",litter_load,0.8501360175
mountainhome,40,2019,postfire,"",litter_depth_cm,0.525
mountainhome,40,2019,postfire,"",duff_depth_cm,0.075
mountainhome,40,2019,postfire,"",fuel_depth_cm,2.16666666666667
mountainhome,40,2019,prefire,"",mass_1hr,0.685588188
mountainhome,40,2019,prefire,"",mass_10hr,1.377499392
mountainhome,40,2019,prefire,"",mass_100hr,2.421574452
mountainhome,40,2019,prefire,"",mass_cwd_sound,0
mountainhome,40,2019,prefire,"",mass_cwd_rotten,0
mountainhome,40,2019,prefire,"",total_fine,4.484662032
mountainhome,40,2019,prefire,"",total_cwd,0
mountainhome,40,2019,prefire,"",total_fuel,9.1716181395
mountainhome,40,2019,prefire,"",duff_load,3.51295875
mountainhome,40,2019,prefire,"",litter_load,1.1739973575
mountainhome,40,2019,prefire,"",litter_depth_cm,0.725
mountainhome,40,2019,prefire,"",duff_depth_cm,0.45
mountainhome,40,2019,prefire,"",fuel_depth_cm,4
mountainhome,5,2019,prefire,"",mass_1hr,1.503870864
mountainhome,5,2019,prefire,"",mass_10hr,1.377499392
mountainhome,5,2019,prefire,"",mass_100hr,0
mountainhome,5,2019,prefire,"",mass_cwd_sound,0
mountainhome,5,2019,prefire,"",mass_cwd_rotten,0
mountainhome,5,2019,prefire,"",total_fine,2.881370256
mountainhome,5,2019,prefire,"",total_cwd,0
mountainhome,5,2019,prefire,"",total_fuel,15.994185806
mountainhome,5,2019,prefire,"",duff_load,6.63558875
mountainhome,5,2019,prefire,"",litter_load,6.4772268
mountainhome,5,2019,prefire,"",litter_depth_cm,4
mountainhome,5,2019,prefire,"",duff_depth_cm,0.85
mountainhome,5,2019,prefire,"",fuel_depth_cm,4.83333333333334
mountainhome,6,2019,prefire,"",mass_1hr,1.172134644
mountainhome,6,2019,prefire,"",mass_10hr,2.066249088
mountainhome,6,2019,prefire,"",mass_100hr,6.05393613
mountainhome,6,2019,prefire,"",mass_cwd_sound,0
mountainhome,6,2019,prefire,"",mass_cwd_rotten,0
mountainhome,6,2019,prefire,"",total_fine,9.292319862
mountainhome,6,2019,prefire,"",total_cwd,0
mountainhome,6,2019,prefire,"",total_fuel,24.245033617
mountainhome,6,2019,prefire,"",duff_load,12.685684375
mountainhome,6,2019,prefire,"",litter_load,2.26702938
mountainhome,6,2019,prefire,"",litter_depth_cm,1.4
mountainhome,6,2019,prefire,"",duff_depth_cm,1.625
mountainhome,6,2019,prefire,"",fuel_depth_cm,3.16666666666667
mountainhome,9,2019,prefire,"",mass_1hr,2.43273228
mountainhome,9,2019,prefire,"",mass_10hr,7.805829888
mountainhome,9,2019,prefire,"",mass_100hr,8.475510582
mountainhome,9,2019,prefire,"",mass_cwd_sound,0
mountainhome,9,2019,prefire,"",mass_cwd_rotten,0
mountainhome,9,2019,prefire,"",total_fine,18.71407275
mountainhome,9,2019,prefire,"",total_cwd,0
mountainhome,9,2019,prefire,"",total_fuel,34.72781157
mountainhome,9,2019,prefire,"",duff_load,14.637328125
mountainhome,9,2019,prefire,"",litter_load,1.376410695
mountainhome,9,2019,prefire,"",litter_depth_cm,0.85
mountainhome,9,2019,prefire,"",duff_depth_cm,1.875
mountainhome,9,2019,prefire,"",fuel_depth_cm,4.66666666666667
mountainhome,97,2019,prefire,"",mass_1hr,0.199041732
mountainhome,97,2019,prefire,"",mass_10hr,6.657913728
mountainhome,97,2019,prefire,"",mass_100hr,8.475510582
mountainhome,97,2019,prefire,"",mass_cwd_sound,0
mountainhome,97,2019,prefire,"",mass_cwd_rotten,0
mountainhome,97,2019,prefire,"",total_fine,15.332466042
mountainhome,97,2019,prefire,"",total_cwd,0
mountainhome,97,2019,prefire,"",total_fuel,39.3219594945
mountainhome,97,2019,prefire,"",duff_load,22.24873875
mountainhome,97,2019,prefire,"",litter_load,1.7407547025
mountainhome,97,2019,prefire,"",litter_depth_cm,1.075
mountainhome,97,2019,prefire,"",duff_depth_cm,2.85
mountainhome,97,2019,prefire,"",fuel_depth_cm,5.83333333333334
mountainhome,98,2019,prefire,"",mass_1hr,0.066347244
mountainhome,98,2019,prefire,"",mass_10hr,0
mountainhome,98,2019,prefire,"",mass_100hr,3.632361678
mountainhome,98,2019,prefire,"",mass_cwd_sound,0
mountainhome,98,2019,prefire,"",mass_cwd_rotten,0
mountainhome,98,2019,prefire,"",total_fine,3.698708922
mountainhome,98,2019,prefire,"",total_cwd,0
mountainhome,98,2019,prefire,"",total_fuel,7.107728702
mountainhome,98,2019,prefire,"",duff_load,1.95164375
mountainhome,98,2019,prefire,"",litter_load,1.45737603
mountainhome,98,2019,prefire,"",litter_depth_cm,0.9
mountainhome,98,2019,prefire,"",duff_depth_cm,0.25
mountainhome,98,2019,prefire,"",fuel_depth_cm,2.5
odell,odel001,2022,prefire,"",mass_1hr,0.619240944
odell,odel001,2022,prefire,"",mass_10hr,2.29583232
odell,odel001,2022,prefire,"",mass_100hr,2.421574452
odell,odel001,2022,prefire,"",mass_cwd_sound,0
odell,odel001,2022,prefire,"",mass_cwd_rotten,0
odell,odel001,2022,prefire,"",total_fine,5.336647716
odell,odel001,2022,prefire,"",total_cwd,0
odell,odel001,2022,prefire,"",total_fuel,26.544881541
odell,odel001,2022,prefire,"",duff_load,17.56479375
odell,odel001,2022,prefire,"",litter_load,3.643440075
odell,odel001,2022,prefire,"",litter_depth_cm,2.25
odell,odel001,2022,prefire,"",duff_depth_cm,2.25
odell,odel001,2022,prefire,"",fuel_depth_cm,6.25
odell,odell001,2022,prefire,"",mass_1hr,0.382529166620141
odell,odell001,2022,prefire,"",mass_10hr,0.746650361263569
odell,odell001,2022,prefire,"",mass_100hr,0.776218338993226
odell,odell001,2022,prefire,"",mass_cwd_sound,0
odell,odell001,2022,prefire,"",mass_cwd_rotten,1.20632782300885
odell,odell001,2022,prefire,"",total_fine,1.90539786687694
odell,odell001,2022,prefire,"",total_cwd,1.20632782300885
odell,odell001,2022,prefire,"",total_fuel,28.4573209338991
odell,odell001,2022,prefire,"",duff_load,19.081094522511
odell,odell001,2022,prefire,"",litter_load,6.26450072150234
odell,odell001,2022,prefire,"",litter_depth_cm,4.25
odell,odell001,2022,prefire,"",duff_depth_cm,2.5
odell,odell001,2022,prefire,"",fuel_depth_cm,5.83333333333333
odell,odell002,2022,prefire,"",mass_1hr,1.48696570163351
odell,odell002,2022,prefire,"",mass_10hr,2.59137687291761
odell,odell002,2022,prefire,"",mass_100hr,2.16019776458819
odell,odell002,2022,prefire,"",mass_cwd_sound,0
odell,odell002,2022,prefire,"",mass_cwd_rotten,0
odell,odell002,2022,prefire,"",total_fine,6.23854033913931
odell,odell002,2022,prefire,"",total_cwd,0
odell,odell002,2022,prefire,"",total_fuel,23.9838789386674
odell,odell002,2022,prefire,"",duff_load,12.8223290396821
odell,odell002,2022,prefire,"",litter_load,4.923009559846
odell,odell002,2022,prefire,"",litter_depth_cm,3.875
odell,odell002,2022,prefire,"",duff_depth_cm,2
odell,odell002,2022,prefire,"",fuel_depth_cm,8.875
odell,odell003,2022,prefire,"",mass_1hr,0.575009448
odell,odell003,2022,prefire,"",mass_10hr,0.57395808
odell,odell003,2022,prefire,"",mass_100hr,1.210787226
odell,odell003,2022,prefire,"",mass_cwd_sound,0
odell,odell003,2022,prefire,"",mass_cwd_rotten,0
odell,odell003,2022,prefire,"",total_fine,2.359754754
odell,odell003,2022,prefire,"",total_cwd,0
odell,odell003,2022,prefire,"",total_fuel,37.4107188915
odell,odell003,2022,prefire,"",duff_load,26.347190625
odell,odell003,2022,prefire,"",litter_load,8.7037735125
odell,odell003,2022,prefire,"",litter_depth_cm,5.375
odell,odell003,2022,prefire,"",duff_depth_cm,3.375
odell,odell003,2022,prefire,"",fuel_depth_cm,6
odell,odell004,2022,prefire,"",mass_1hr,0.693320921837277
odell,odell004,2022,prefire,"",mass_10hr,0.775425515494658
odell,odell004,2022,prefire,"",mass_100hr,0
odell,odell004,2022,prefire,"",mass_cwd_sound,0
odell,odell004,2022,prefire,"",mass_cwd_rotten,0
odell,odell004,2022,prefire,"",total_fine,1.46874643733194
odell,odell004,2022,prefire,"",total_cwd,0
odell,odell004,2022,prefire,"",total_fuel,38.6707574078209
odell,odell004,2022,prefire,"",duff_load,28.3624430365003
odell,odell004,2022,prefire,"",litter_load,8.83956793398874
odell,odell004,2022,prefire,"",litter_depth_cm,6.375
odell,odell004,2022,prefire,"",duff_depth_cm,4.125
odell,odell004,2022,prefire,"",fuel_depth_cm,7
odell,odell005,2022,prefire,"",mass_1hr,0.431045415488143
odell,odell005,2022,prefire,"",mass_10hr,0.924191375137653
odell,odell005,2022,prefire,"",mass_100hr,0
odell,odell005,2022,prefire,"",mass_cwd_sound,0
odell,odell005,2022,prefire,"",mass_cwd_rotten,0
odell,odell005,2022,prefire,"",total_fine,1.3552367906258
odell,odell005,2022,prefire,"",total_cwd,0
odell,odell005,2022,prefire,"",total_fuel,23.3047760758437
odell,odell005,2022,prefire,"",duff_load,15.5192583234786
odell,odell005,2022,prefire,"",litter_load,6.43028096173932
odell,odell005,2022,prefire,"",litter_depth_cm,4
odell,odell005,2022,prefire,"",duff_depth_cm,2
odell,odell005,2022,prefire,"",fuel_depth_cm,12.25
riolindo,rio001,2021,prefire,"",mass_1hr,0.674530314
riolindo,rio001,2021,prefire,"",mass_10hr,3.214165248
riolindo,rio001,2021,prefire,"",mass_100hr,2.421574452
riolindo,rio001,2021,prefire,"",mass_cwd_sound,0
riolindo,rio001,2021,prefire,"",mass_cwd_rotten,0
riolindo,rio001,2021,prefire,"",total_fine,6.310270014
riolindo,rio001,2021,prefire,"",total_cwd,0
riolindo,rio001,2021,prefire,"",total_fuel,18.9650626565
riolindo,rio001,2021,prefire,"",duff_load,3.708123125
riolindo,rio001,2021,prefire,"",litter_load,8.9466695175
riolindo,rio001,2021,prefire,"",litter_depth_cm,5.525
riolindo,rio001,2021,prefire,"",duff_depth_cm,0.475
riolindo,rio001,2021,prefire,"",fuel_depth_cm,5.4375
riolindo,rio002,2021,prefire,"",mass_1hr,0.342794094
riolindo,rio002,2021,prefire,"",mass_10hr,2.066249088
riolindo,rio002,2021,prefire,"",mass_100hr,2.421574452
riolindo,rio002,2021,prefire,"",mass_cwd_sound,0
riolindo,rio002,2021,prefire,"",mass_cwd_rotten,0.27631089159292
riolindo,rio002,2021,prefire,"",total_fine,4.830617634
riolindo,rio002,2021,prefire,"",total_cwd,0.27631089159292
riolindo,rio002,2021,prefire,"",total_fuel,31.3301061305929
riolindo,rio002,2021,prefire,"",duff_load,8.97756125
riolindo,rio002,2021,prefire,"",litter_load,17.245616355
riolindo,rio002,2021,prefire,"",litter_depth_cm,10.65
riolindo,rio002,2021,prefire,"",duff_depth_cm,1.15
riolindo,rio002,2021,prefire,"",fuel_depth_cm,8.6625
riolindo,rio003,2021,prefire,"",mass_1hr,0.763625967635031
riolindo,rio003,2021,prefire,"",mass_10hr,2.29196160182127
riolindo,rio003,2021,prefire,"",mass_100hr,0.615225511576116
riolindo,rio003,2021,prefire,"",mass_cwd_sound,0
riolindo,rio003,2021,prefire,"",mass_cwd_rotten,0
riolindo,rio003,2021,prefire,"",total_fine,3.67081308103242
riolindo,rio003,2021,prefire,"",total_cwd,0
riolindo,rio003,2021,prefire,"",total_fuel,18.520883368617
riolindo,rio003,2021,prefire,"",duff_load,8.06577215443755
riolindo,rio003,2021,prefire,"",litter_load,6.78429813314701
riolindo,rio003,2021,prefire,"",litter_depth_cm,3.8
riolindo,rio003,2021,prefire,"",duff_depth_cm,1.0375
riolindo,rio003,2021,prefire,"",fuel_depth_cm,3.7375
riolindo,rio004,2021,prefire,"",mass_1hr,0.622074314230612
riolindo,rio004,2021,prefire,"",mass_10hr,1.40343175411504
riolindo,rio004,2021,prefire,"",mass_100hr,7.21584465886028
riolindo,rio004,2021,prefire,"",mass_cwd_sound,5.61282984071428
riolindo,rio004,2021,prefire,"",mass_cwd_rotten,0.565374512716573
riolindo,rio004,2021,prefire,"",total_fine,9.24135072720594
riolindo,rio004,2021,prefire,"",total_cwd,6.17820435343085
riolindo,rio004,2021,prefire,"",total_fuel,50.4568021785935
riolindo,rio004,2021,prefire,"",duff_load,25.9535973407381
riolindo,rio004,2021,prefire,"",litter_load,9.0836497572186
riolindo,rio004,2021,prefire,"",litter_depth_cm,4.7375
riolindo,rio004,2021,prefire,"",duff_depth_cm,3.4375
riolindo,rio004,2021,prefire,"",fuel_depth_cm,5.0125
riolindo,rio005,2021,prefire,"",mass_1hr,0.49760433
riolindo,rio005,2021,prefire,"",mass_10hr,2.754998784
riolindo,rio005,2021,prefire,"",mass_100hr,4.237755291
riolindo,rio005,2021,prefire,"",mass_cwd_sound,1.94671570141593
riolindo,rio005,2021,prefire,"",mass_cwd_rotten,2.45922959070796
riolindo,rio005,2021,prefire,"",total_fine,7.490358405
riolindo,rio005,2021,prefire,"",total_cwd,4.40594529212389
riolindo,rio005,2021,prefire,"",total_fuel,54.8655883796239
riolindo,rio005,2021,prefire,"",duff_load,30.05531375
riolindo,rio005,2021,prefire,"",litter_load,12.9139709325
riolindo,rio005,2021,prefire,"",litter_depth_cm,7.975
riolindo,rio005,2021,prefire,"",duff_depth_cm,3.85
riolindo,rio005,2021,prefire,"",fuel_depth_cm,7.15
riolindo,rio006,2021,prefire,"",mass_1hr,0.22115748
riolindo,rio006,2021,prefire,"",mass_10hr,2.181040704
riolindo,rio006,2021,prefire,"",mass_100hr,4.843148904
riolindo,rio006,2021,prefire,"",mass_cwd_sound,7.21638767701327
riolindo,rio006,2021,prefire,"",mass_cwd_rotten,0.563899778761062
riolindo,rio006,2021,prefire,"",total_fine,7.245347088
riolindo,rio006,2021,prefire,"",total_cwd,7.78028745577434
riolindo,rio006,2021,prefire,"",total_fuel,33.7356528462743
riolindo,rio006,2021,prefire,"",duff_load,9.0751434375
riolindo,rio006,2021,prefire,"",litter_load,9.634874865
riolindo,rio006,2021,prefire,"",litter_depth_cm,5.95
riolindo,rio006,2021,prefire,"",duff_depth_cm,1.1625
riolindo,rio006,2021,prefire,"",fuel_depth_cm,5.7625
riolindo,rio007,2021,prefire,"",mass_1hr,0.859843543216478
riolindo,rio007,2021,prefire,"",mass_10hr,2.23709737031939
riolindo,rio007,2021,prefire,"",mass_100hr,3.59841415484054
riolindo,rio007,2021,prefire,"",mass_cwd_sound,0
riolindo,rio007,2021,prefire,"",mass_cwd_rotten,0.251515449266788
riolindo,rio007,2021,prefire,"",total_fine,6.6953550683764
riolindo,rio007,2021,prefire,"",total_cwd,0.251515449266788
riolindo,rio007,2021,prefire,"",total_fuel,22.6581825813563
riolindo,rio007,2021,prefire,"",duff_load,7.4570645241868
riolindo,rio007,2021,prefire,"",litter_load,8.25424753952631
riolindo,rio007,2021,prefire,"",litter_depth_cm,4.075
riolindo,rio007,2021,prefire,"",duff_depth_cm,1
riolindo,rio007,2021,prefire,"",fuel_depth_cm,4.875
riolindo,rio008,2021,prefire,"",mass_1hr,0.464430708
riolindo,rio008,2021,prefire,"",mass_10hr,3.44374848
riolindo,rio008,2021,prefire,"",mass_100hr,1.816180839
riolindo,rio008,2021,prefire,"",mass_cwd_sound,0
riolindo,rio008,2021,prefire,"",mass_cwd_rotten,0
riolindo,rio008,2021,prefire,"",total_fine,5.724360027
riolindo,rio008,2021,prefire,"",total_cwd,0
riolindo,rio008,2021,prefire,"",total_fuel,13.838737127
riolindo,rio008,2021,prefire,"",duff_load,2.2443903125
riolindo,rio008,2021,prefire,"",litter_load,5.8699867875
riolindo,rio008,2021,prefire,"",litter_depth_cm,3.625
riolindo,rio008,2021,prefire,"",duff_depth_cm,0.2875
riolindo,rio008,2021,prefire,"",fuel_depth_cm,4.775
riolindo,rio009,2021,prefire,"",mass_1hr,0.751935432
riolindo,rio009,2021,prefire,"",mass_10hr,1.492291008
riolindo,rio009,2021,prefire,"",mass_100hr,1.816180839
riolindo,rio009,2021,prefire,"",mass_cwd_sound,0
riolindo,rio009,2021,prefire,"",mass_cwd_rotten,0
riolindo,rio009,2021,prefire,"",total_fine,4.060407279
riolindo,rio009,2021,prefire,"",total_cwd,0
riolindo,rio009,2021,prefire,"",total_fuel,16.9717016715
riolindo,rio009,2021,prefire,"",duff_load,4.9766915625
riolindo,rio009,2021,prefire,"",litter_load,7.93460283
riolindo,rio009,2021,prefire,"",litter_depth_cm,4.9
riolindo,rio009,2021,prefire,"",duff_depth_cm,0.6375
riolindo,rio009,2021,prefire,"",fuel_depth_cm,5.0125
shaverlake,shaver001,2021,prefire,"",mass_1hr,0.671218326604721
shaverlake,shaver001,2021,prefire,"",mass_10hr,1.91865536621148
shaverlake,shaver001,2021,prefire,"",mass_100hr,2.41172338361951
shaverlake,shaver001,2021,prefire,"",mass_cwd_sound,1.43395629291424
shaverlake,shaver001,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver001,2021,prefire,"",total_fine,5.00159707643571
shaverlake,shaver001,2021,prefire,"",total_cwd,1.43395629291424
shaverlake,shaver001,2021,prefire,"",total_fuel,19.8823487378478
shaverlake,shaver001,2021,prefire,"",duff_load,2.27517925361923
shaverlake,shaver001,2021,prefire,"",litter_load,11.1716161148786
shaverlake,shaver001,2021,prefire,"",litter_depth_cm,2.0625
shaverlake,shaver001,2021,prefire,"",duff_depth_cm,0.3125
shaverlake,shaver001,2021,prefire,"",fuel_depth_cm,8.2875
shaverlake,shaver002,2021,prefire,"",mass_1hr,0.412403004230161
shaverlake,shaver002,2021,prefire,"",mass_10hr,1.70294807414053
shaverlake,shaver002,2021,prefire,"",mass_100hr,4.87107274009877
shaverlake,shaver002,2021,prefire,"",mass_cwd_sound,2.55187202377612
shaverlake,shaver002,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver002,2021,prefire,"",total_fine,6.98642381846946
shaverlake,shaver002,2021,prefire,"",total_cwd,2.55187202377612
shaverlake,shaver002,2021,prefire,"",total_fuel,29.2842599528314
shaverlake,shaver002,2021,prefire,"",duff_load,5.74482722579321
shaverlake,shaver002,2021,prefire,"",litter_load,14.0011368847926
shaverlake,shaver002,2021,prefire,"",litter_depth_cm,2.575
shaverlake,shaver002,2021,prefire,"",duff_depth_cm,0.7875
shaverlake,shaver002,2021,prefire,"",fuel_depth_cm,5.3125
shaverlake,shaver003,2021,prefire,"",mass_1hr,0.3592430055
shaverlake,shaver003,2021,prefire,"",mass_10hr,3.13505721
shaverlake,shaver003,2021,prefire,"",mass_100hr,0
shaverlake,shaver003,2021,prefire,"",mass_cwd_sound,0.599121387566372
shaverlake,shaver003,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver003,2021,prefire,"",total_fine,3.4943002155
