site_plotid,sec_plot_x1h,sec_plot_x10h,sec_plot_x100h,sec_plot_x1000h
frenchmeadows_fm19-11,1.02968320006027,1.02,1.03746057789097,1.01665551930454
frenchmeadows_fm19-12,1.0255575118277,1.02216544688196,1.02877338193622,1.04087422838934
frenchmeadows_fm19-13,1.03,1.02,1.01284662522303,1.00284662522303
frenchmeadows_fm19-14,1.02084090886511,1.02120214996076,1.02795694117413,1.04978470587066
frenchmeadows_fm19-15,1.0306929189719,1.02348747903257,1.02139346600149,1.01536303049611
frenchmeadows_fm19-16,1.03,1.02,1.01854891657241,1.00886887376932
frenchmeadows_fm19-17,1.02010472286178,1.03000769737947,1.02009702548232,1.01032804311891
frenchmeadows_fm19-18,1.02237205434609,1.0265256746831,1.0211022709708,1.01621203316171
frenchmeadows_fm19-19,1.02334650730132,1.02424813141868,1.02694197157078,1.04138111439751
frenchmeadows_fm19-2,1.02867486273149,1.02,1.02116583273155,1.01646638180558
frenchmeadows_fm19-20,1.02895514878124,1.02104485121876,1.02,1.01243450823574
frenchmeadows_fm19-21,1.02772878122913,1.02,1.02170341407815,1.02214745903686
frenchmeadows_fm19-3,1.03006104573231,1.0223663437052,1.01767632656459,1.01334800289833
frenchmeadows_fm19-4,1.0249931939987,1.02226204764991,1.02953090130112,1.04408222060614
frenchmeadows_fm19-5,1.02984376332887,1.02,1.01626400703696,1.00688895372146
frenchmeadows_fm19-6,1.02987731013199,1.02987731013199,1.03987731013199,1.05012268986801
frenchmeadows_fm19-7,1.03,1.02,1.01014357271445,1.00014357271445
frenchmeadows_fm19-8,1.02253751375735,1.02030029784646,1.02806308193556,1.04851362259908
frenchmeadows_fm19-9,1.02387005785227,1.02387005785227,1.03387005785227,1.05612994214773
frenchmeadows_fm37,1.03,1.02,1.01014948643074,1.00014948643074
frenchmeadows_fm38,1.03315050443819,1.02630100887638,1.01630100887638,1.00945151331457
frenchmeadows_fm39,1.02982864139258,1.02,1.02017135860742,1.0108567930371
frenchmeadows_fm40,1.03,1.02,1.01961671612996,1.00961671612996
frenchmeadows_fm41,1.02379231774972,1.02,1.02620768225028,1.04103841125138
frenchmeadows_fm42,1.02713528246186,1.02,1.01989264813251,1.02135151828508
frenchmeadows_fm43,1.02603005644106,1.02,1.022600835086,1.02848060932177
frenchmeadows_fm44,1.03,1.02,1.02,1.01
frenchmeadows_fm45,1.02959994941333,1.02,1.02040005058667,1.01200025293337
frenchmeadows_fm46,1.02904952862223,1.02009828893387,1.02114704924552,1.01514551262435
frenchmeadows_fm47,1.02998106343053,1.02,1.01343740228862,1.00351314856651
frenchmeadows_fm48,1.03,1.02,1.01224284822745,1.00224284822745
frenchmeadows_fm49,1.02871766092458,1.02573653557832,1.03275541023207,1.03935783769042
frenchmeadows_fm50,1.02935095151288,1.02,1.02064904848712,1.01324524243561
frenchmeadows_fm51,1.03,1.02,1.02,1.01
frenchmeadows_fm52,1.03,1.02,1.02,1.01
frenchmeadows_fm53,1.03005353316097,1.02010706632195,1.0109857026765,1.00103923583748
frenchmeadows_fm54,1.02824041147958,1.02,1.01601882691059,1.01305718099226
frenchmeadows_fm55,1.02813396616107,1.02,1.02186603383893,1.01933016919465
frenchmeadows_fm56,1.02967298438574,1.02,1.01291569704276,1.0042237594998
frenchmeadows_fm57,1.02810606240013,1.02460349705936,1.02738136779048,1.03602389427275
frenchmeadows_fm62,1.03,1.02017738759396,1.01905698223457,1.0094117574225
frenchmeadows_fm63,1.03054765129116,1.02683808704754,1.03193078984657,1.03401522525569
frenchmeadows_fm64,1.02903013491971,1.0260640612217,1.0330979875237,1.03910557028827
frenchmeadows_fm69,1.02969797142369,1.02,1.01587357677418,1.00708169107944
henrycoe_henry001,1.03,1.02,1.02,1.02
henrycoe_henry002,1.03,1.02,1.02,1.02
henrycoe_henry003,1.03020830341328,1.02010415170664,1.02,1.02
henrycoe_henry004,1.03,1.02,1.02,1.02
henrycoe_henry005,1.03,1.02,1.02,1.02
henrycoe_henry006,1.0368565964253,1.02342829821265,1.02,1.02
henrycoe_henry007,1.03,1.02,1.02,1.02
henrycoe_henry008,1.03597048187144,1.02298524093572,1.02,1.02
henrycoe_henry009,1.02991530256557,1.02008469743443,1.02,1.01991530256557
henrycoe_henry010,1.02789622791379,1.02210377208621,1.02,1.01789622791379
henrycoe_henry011,1.03,1.02,1.02,1.02
henrycoe_henry012,1.0283848151863,1.0216151848137,1.02,1.0183848151863
henrycoe_henry013,1.03,1.02,1.02,1.02
henrycoe_henry014,1.03,1.02,1.02,1.02
independence_indy01,1.02,1.02,1.01,1.05
independence_indy03,1.03,1.02,1.01646280617783,1.00646280617783
independence_indy05,1.03,1.02,1.01949158195272,1.00949158195272
independence_indy06,1.02871768443298,1.02594557324711,1.03060883092721,1.03891155525652
independence_indy07,1.0283123787702,1.02,1.0183123787702,1.0167504849192
independence_indy08,1.0263244688717,1.02324803444578,1.02282053776326,1.03769426229629
independence_indy09,1.0255026328586,1.02,1.0155026328586,1.02798946856561
independence_indy10,1.03,1.02988534010293,1.03977068020586,1.04954136041171
independence_indy11,1.03,1.02677704145625,1.03033112436875,1.03388520728124
independence_indy12,1.0236795355858,1.02,1.01236001202658,1.03396233409761
independence_indy13,1.03,1.02,1.0190890268566,1.0090890268566
independence_indy14,1.0289175494344,1.0289175494344,1.0367526483032,1.05
independence_indy16,1.02691169593085,1.02,1.01691169593085,1.02413275361714
independence_indy17,1.02679159665657,1.02,1.01679159665657,1.02283361337372
independence_indy18,1.03,1.02,1.02,1.01
independence_indy19,1.03,1.02592867829431,1.03018639580954,1.03204375239816
independence_indy20,1.03,1.02,1.02,1.01
independence_indy21,1.03,1.02137255738945,1.02250415976929,1.01524927454819
independence_indy22,1.03,1.02574107794712,1.02915844506518,1.03064060095943
independence_indy23,1.02464868711972,1.02,1.01242996911045,1.02918653351186
independence_indy24,1.02588694664528,1.02,1.01588694664528,1.03226379792167
independence_indy25,1.02543610393692,1.02,1.01543610393692,1.02829411804058
independence_indy26,1.02635016704019,1.02083075384973,1.01801167473964,1.02792234723813
independence_indy27,1.03,1.0255457500763,1.0310915001526,1.03218300030521
independence_indy28,1.03,1.02151796014654,1.01874345820692,1.01177937850001
independence_indy29,1.03,1.0210943924519,1.0221887849038,1.01437756980759
independence_indy30,1.03,1.02,1.02,1.01
independence_indy31,1.03,1.02,1.0151020402555,1.0051020402555
independence_indy32,1.03,1.02,1.01723463107972,1.00723463107972
independence_indy33,1.03,1.02,1.01768963741123,1.00768963741123
independence_indy34,1.03,1.02,1.01993682969458,1.00993682969458
independence_indy35,1.0273559173726,1.02,1.0173559173726,1.02057633050959
independence_indy36,1.02650053688331,1.02528579510686,1.02707212709702,1.04514103289421
independence_indy37,1.03,1.0208863666241,1.01410633674091,1.00587906998911
independence_indy38,1.03,1.02,1.01993604246503,1.00993604246503
independence_indy39,1.03,1.02369160834516,1.02634544586125,1.02372866255156
independence_indy40,1.03,1.02233764638075,1.02372728613108,1.01840257889258
klamath_klamath001,1.03,1.02,1.02926318630139,1.03852637260279
klamath_klamath002,1.03086091315908,1.02172182631816,1.02969217166445,1.03852343016982
klamath_klamath003,1.02275769904495,1.02724230095505,1.02275769904495,1.01827309713486
klamath_klamath005,1.03,1.02,1.02864956498694,1.03729912997389
klamath_klamath008,1.03,1.02,1.02,1.02
klamath_klamath009,1.03,1.02,1.02841325318506,1.03682650637012
klamath_klamath010,1.03,1.02,1.02940156264365,1.03880312528731
klamath_klamath011,1.03,1.02,1.02888312684073,1.03776625368147
klamath_klamath012,1.03,1.02,1.02330259293528,1.02660518587056
klamath_klamath013,1.03,1.02,1.02945875022541,1.03891750045081
klamath_klamath014,1.03,1.02,1.02981649509744,1.03963299019488
klamath_klamath015,1.03,1.02,1.02921592076305,1.0384318415261
klamath_klamath016,1.03,1.02,1.02008386537527,1.02016773075055
klamath_klamath017,1.03,1.02,1.02991557732119,1.03983115464238
klamath_klamath018,1.03,1.02,1.02745376418757,1.03490752837513
lonebobcatwoods_lbw1,1.0250490939206,1.02,1.02508354599012,1.04006890413904
lonebobcatwoods_lbw2,1.02025171178983,1.02174575948234,1.02810881552475,1.05066293091744
lonebobcatwoods_lbw5,1.02196941724444,1.02,1.02803058275556,1.05212233102224
lonebobcatwoods_lbw6,1.02464271077806,1.02,1.02535728922194,1.04142915688777
lonebobcatwoods_lbw7,1.0248401208834,1.02,1.0251598791166,1.04063951646642
lonebobcatwoods_lpw3,1.02302291005931,1.02,1.02697708994069,1.04790835976275
lonebobcatwoods_lpw4,1.02306560483075,1.02,1.02693439516925,1.047737580677
modoc_modoc01,1.02321493251416,1.02674171813287,1.02004334935297,1.01021674676485
modoc_modoc02,1.02784196688036,1.02206716533808,1.02009086778156,1.01045433890781
modoc_modoc03,1.02876569062728,1.02115089304355,1.02008341632916,1.01041708164582
modoc_modoc04,1.02402105591987,1.02588210397967,1.02009684010047,1.01048420050234
modoc_modoc05,1.02706518741191,1.02979731457872,1.02228750066354,1.01457500132708
modoc_modoc06,1.02150935380118,1.02849064619882,1.02,1.01
modoc_modoc07,1.02300415279986,1.0254697825356,1.02152606466455,1.01763032332273
modoc_modoc08,1.02117467962162,1.0281217561226,1.02070356425579,1.01351782127895
modoc_modoc09,1.02413332981443,1.02586667018557,1.02,1.01
modoc_modoc09,1.02467171705642,1.02532828294358,1.02,1.01
modoc_modoc10,1.02687559093961,1.02,1.02312440906039,1.02562204530194
modoc_modoc10,1.02687559093961,1.02,1.02312440906039,1.02562204530194
modoc_modoc11,1.02184294615793,1.02815705384207,1.02,1.01
modoc_modoc11,1.02191493956106,1.02808506043894,1.02,1.01
modoc_modoc12,1.02497731114433,1.02125222098008,1.0237704678756,1.02885233937799
modoc_modoc12,1.02497731114433,1.02125222098008,1.0237704678756,1.02885233937799
modoc_modoc13,1.02803919182212,1.02196080817788,1.02,1.01
modoc_modoc13,1.02803919182212,1.02196080817788,1.02,1.01
modoc_modoc14,1.02935375407536,1.02064624592464,1.02,1.01
modoc_modoc14,1.02935375407536,1.02064624592464,1.02,1.01
modoc_modoc15,1.02158760679583,1.02841239320417,1.02,1.01
modoc_modoc15,1.02158760679583,1.02841239320417,1.02,1.01
modoc_modoc16,1.02,1.0252098411476,1.0247901588524,1.03395079426199
modoc_modoc16,1.02,1.0252098411476,1.0247901588524,1.03395079426199
modoc_modoc17,1.02,1.02650593374237,1.02349406625763,1.02747033128816
modoc_modoc17,1.02,1.02650593374237,1.02349406625763,1.02747033128816
modoc_modoc18,1.02,1.02405471044973,1.02594528955027,1.03972644775134
modoc_modoc18,1.02,1.02405471044973,1.02594528955027,1.03972644775134
modoc_modoc19,1.02028650757314,1.02723751237288,1.02247598005398,1.0223799002699
modoc_modoc19,1.02029162387116,1.02736675597318,1.02234162015566,1.0217081007783
modoc_modoc20,1.02,1.0230548881003,1.0269451118997,1.04472555949851
modoc_modoc20,1.02,1.0230548881003,1.0269451118997,1.04472555949851
modoc_modoc21,1.02,1.03,1.02,1.01
modoc_modoc21,1.02,1.03,1.02,1.01
modoc_modoc22,1.02771871758139,1.02228128241861,1.02,1.01
modoc_modoc22,1.02771871758139,1.02228128241861,1.02,1.01
modoc_modoc23,1.02178171063129,1.02821828936871,1.02,1.01
modoc_modoc23,1.02178171063129,1.02821828936871,1.02,1.01
modoc_modoc24,1.02276725484383,1.02723274515617,1.02,1.01
modoc_modoc24,1.02276725484383,1.02723274515617,1.02,1.01
modoc_modoc25,1.02054121453555,1.02611870968475,1.01751983124701,1.02379025663214
modoc_modoc26,1.02873191120603,1.02,1.02126808879397,1.01634044396985
modoc_modoc27,1.0247640674552,1.0252359325448,1.02,1.01
modoc_modoc28,1.02,1.02,1.03,1.06
odell_odell001,1.03258518781061,1.0212925939053,1.02,1.02
odell_odell002,1.02101123040117,1.02898876959883,1.02,1.01101123040117
odell_odell003,1.03,1.02,1.02,1.02
odell_odell004,1.02400389518857,1.02599610481143,1.02,1.01400389518857
odell_odell005,1.02969759054432,1.02030240945568,1.02,1.01969759054432
riolindo_rio001,1.03,1.02,1.02,1.02
riolindo_rio002,1.03,1.02,1.02,1.02
riolindo_rio003,1.02965133049652,1.02,1.02045618492763,1.02160970886222
riolindo_rio004,1.03,1.02,1.02133377303138,1.02266754606275
riolindo_rio005,1.03,1.02,1.02,1.02
riolindo_rio006,1.03,1.02,1.02,1.02
riolindo_rio007,1.03,1.02,1.02181786002426,1.02363572004851
riolindo_rio008,1.03,1.02,1.02,1.02
riolindo_rio009,1.03,1.02,1.02,1.02
shaverlake_shaver001,1.02273335903081,1.02,1.02726664096919,1.04633320484595
shaverlake_shaver002,1.02252710708858,1.02,1.02747289291142,1.04736446455708
shaverlake_shaver003,1.02,1.02,1.03,1.06
shaverlake_shaver004,1.02715408758451,1.02,1.02284591241549,1.03036334695819
shaverlake_shaver005,1.02436388168033,1.02,1.02563611831967,1.03818059159836
shaverlake_shaver006,1.02018958599061,1.02081986637909,1.0289905476303,1.0551423241421
shaverlake_shaver007,1.02,1.02,1.03,1.06
shaverlake_shaver008,1.03355638226712,1.03253294292779,1.02897656066067,1.03608338891167
shaverlake_shaver009,1.03,1.02,1.02,1.01812575332463
shaverlake_shaver010,1.02265542109511,1.02,1.02734457890489,1.04672289452444
shaverlake_shaver011,1.02505091625375,1.02286197286,1.02444386165709,1.03045174520734
shaverlake_shaver012,1.02567792755716,1.02,1.02432207244285,1.03707076000921
shaverlake_shaver013,1.02060698807066,1.02060698807066,1.03049413032125,1.05882872318227
shaverlake_shaver014,1.03382460539408,1.03678558165871,1.02703902373536,1.02445821058569
shaverlake_shaver015,1.02377105736236,1.02,1.02622894263764,1.04381330177176
shaverlake_shaver016,1.02273977495595,1.02,1.02726022504405,1.04737400801811
shaverlake_shaver017,1.02772056022974,1.02605994168684,1.03439932314393,1.04563696559863
shaverlake_shaver018,1.02579787412119,1.02028886842986,1.02391325744895,1.03203557080683
shaverlake_shaver019,1.0281981676099,1.02,1.0218018323901,1.01900916195051
shaverlake_shaver020,1.03,1.02858739620156,1.03717479240313,1.04457406919871
shaverlake_shaver021,1.02395218389119,1.02,1.02604781610881,1.04023908054404
shaverlake_shaver022,1.03,1.02,1.02,1.01
shaverlake_shaver023,1.02152756224452,1.0263122217962,1.02216021595928,1.0208010797964
shaverlake_shaver024,1.02966441301051,1.02,1.02033558698949,1.01295950283204
shaverlake_shaver025,1.02965535936818,1.02048942378174,1.02083406441356,1.01343618639517
shaverlake_shaver026,1.03,1.02,1.02,1.01754529418551
slypark_hcp1,1.02295422241483,1.02208860072773,1.0255643566189,1.03660742357159
slypark_hcp10,1.02040484270729,1.0251964662537,1.0248035337463,1.03320798331691
slypark_hcp11,1.03,1.02,1.02471951442291,1.02943902884583
slypark_hcp2,1.02333304633736,1.02,1.02666695366264,1.04333476831318
slypark_hcp3,1.02291104935337,1.02708895064663,1.02291104935337,1.01873314806012
slypark_hcp4,1.02419106101161,1.02482518391342,1.0252632059245,1.02971771201572
slypark_hcp5,1.02,1.03,1.02,1.01
slypark_hcp6,1.0261332810228,1.0238667189772,1.0261332810228,1.0283998430684
slypark_hcp7,1.02,1.03,1.02,1.01
slypark_hcp8,1.02,1.03,1.02,1.01
slypark_hcp9,1.02568746771527,1.02207447432695,1.02326657896341,1.02893479951543
slypark_spi1,1.02,1.02954968570761,1.0204503142924,1.01225157146198
slypark_spi1,1.02,1.02955697625068,1.02044302374932,1.01221511874662
slypark_spi10,1.02,1.03,1.02,1.01
slypark_spi10,1.02,1.03,1.02,1.01
slypark_spi11,1.02274466132969,1.02612702813946,1.02148374888397,1.01909709069019
slypark_spi11,1.02158464434698,1.02758534499032,1.02107612353771,1.0162269234105
slypark_spi2,1.02,1.03,1.02,1.01
slypark_spi2,1.02,1.03,1.02,1.01
slypark_spi3,1.02440929219649,1.02,1.03,1.05118141560702
slypark_spi3,1.02428980077743,1.02,1.03,1.05142039844513
slypark_spi4,1.02454826247157,1.02,1.02545173752843,1.03725868764215
slypark_spi4,1.02477816611412,1.02,1.02522183388588,1.03610916942941
slypark_spi5,1.0209050892431,1.02,1.0290949107569,1.05547455378452
slypark_spi5,1.0207556959943,1.02,1.0292443040057,1.05622152002851
slypark_spi6,1.0248473753226,1.02,1.02825064291461,1.04505717809863
slypark_spi6,1.0246354685754,1.02,1.02836670592854,1.04582918063484
slypark_spi7,1.02,1.03,1.02,1.01
slypark_spi7,1.02,1.03,1.02,1.01
slypark_spi8,1.02,1.03,1.02,1.01
slypark_spi8,1.02,1.03,1.02,1.01
slypark_spi9,1.02,1.03,1.02,1.01
slypark_spi9,1.02,1.03,1.02,1.01
springsfire_springs01,1.03,1.03,1.04,1.05
springsfire_springs01,1.03,1.03,1.04,1.05
springsfire_springs02,1.03,1.02,1.02,1.02
springsfire_springs02,1.03,1.03,1.04,1.05
springsfire_springs03,1.03,1.02204896738407,1.02409793476813,1.0261469021522
springsfire_springs03,1.03,1.03,1.04,1.05
springsfire_springs04,1.03,1.02,1.02,1.02
springsfire_springs04,1.03,1.03,1.04,1.05
springsfire_springs05,1.03,1.02,1.02,1.02
springsfire_springs05,1.03,1.03,1.04,1.05
springsfire_springs06,1.02,1.02,1.01,1.05
springsfire_springs06,1.02,1.02,1.01,1.05
springsfire_springs07,1.02,1.02,1.01,1.05
springsfire_springs07,1.02,1.02,1.01,1.05
springsfire_springs08,1.02531061562917,1.02531061562917,1.02593184688751,1.05
springsfire_springs08,1.02509893828376,1.02509893828376,1.02529681485128,1.05
springsfire_springs09,1.02,1.02,1.01,1.05
springsfire_springs10,1.02062132799623,1.02062132799623,1.01186398398868,1.05
springsfire_springs10,1.020605098111,1.020605098111,1.01181529433301,1.05
springsfire_springs11,1.03,1.03,1.04,1.05
springsfire_springs11,1.03,1.03,1.04,1.05
springsfire_springs12,1.03,1.03,1.04,1.05
springsfire_springs12,1.03,1.03,1.04,1.05
springsfire_springs13,1.03,1.03,1.04,1.05
springsfire_springs13,1.03,1.03,1.04,1.05
springsfire_springs14,1.03,1.03,1.04,1.05
springsfire_springs14,1.03,1.03,1.04,1.05
springsfire_springs15,1.02631196444339,1.02631196444339,1.02893589333017,1.05
springsfire_springs15,1.03,1.03,1.04,1.05
springsfire_springs16,1.03,1.03,1.04,1.05
springsfire_springs16,1.03,1.03,1.04,1.05
springsfire_springs17,1.03,1.03,1.04,1.05
springsfire_springs17,1.03,1.03,1.04,1.05
springsfire_springs18,1.03,1.03,1.04,1.05
springsfire_springs18,1.03,1.03,1.04,1.05
springsfire_springs19,1.03,1.02268363658641,1.02536727317282,1.02805090975924
springsfire_springs19,1.03,1.03,1.04,1.05
springsfire_springs20,1.03,1.02428735048575,1.02857470097149,1.03286205145724
springsfire_springs20,1.03,1.03,1.04,1.05
springsfire_springs21,1.03,1.03,1.04,1.05
springsfire_springs21,1.03,1.03,1.04,1.05
springsfire_springs22,1.03,1.03,1.04,1.05
springsfire_springs22,1.03,1.03,1.04,1.05
springsfire_springs23,1.03,1.03,1.04,1.05
springsfire_springs23,1.03,1.03,1.04,1.05
springsfire_springs24,1.03,1.02350874782833,1.02701749565666,1.03052624348499
springsfire_springs24,1.03,1.03,1.04,1.05
springsfire_springs25,1.03,1.03,1.04,1.05
springsfire_springs25,1.03,1.03,1.04,1.05
springsfire_springs26,1.02751141266587,1.02751141266587,1.03253423799762,1.05
springsfire_springs26,1.02638916482928,1.02636169320737,1.02911255124401,1.04991758513426
springsfire_springs27,1.02677662110398,1.02677662110398,1.03032986331193,1.05
springsfire_springs27,1.02671096445982,1.02671096445982,1.03013289337945,1.05
springsfire_springs28,1.03,1.03,1.04,1.05
springsfire_springs28,1.03,1.03,1.04,1.05
springsfire_springs29,1.03,1.03,1.04,1.05
springsfire_springs29,1.03,1.03,1.04,1.05
springsfire_springs30,1.02941239303715,1.02865781174898,1.03672801653511,1.04773625613551
springsfire_springs30,1.02946104143484,1.02946104143484,1.03838312430451,1.05
springsfire_springs37,1.0287237445926,1.0287237445926,1.0361712337778,1.05
springsfire_springs37,1.02814278014204,1.02814278014204,1.03442834042612,1.05
springsfire_springs38,1.03,1.03,1.04,1.05
springsfire_springs38,1.03,1.03,1.04,1.05
springsfire_springs39,1.02842051554723,1.02842051554723,1.03526154664169,1.05
springsfire_springs39,1.02837113355578,1.02837113355578,1.03511340066733,1.05
springsfire_springs40,1.02597830823039,1.02597830823039,1.02793492469117,1.05
springsfire_springs40,1.02537496436307,1.02537496436307,1.0261248930892,1.05
springsfire_springs41,1.03,1.03,1.04,1.05
springsfire_springs42,1.03,1.03,1.04,1.05
springsfire_springs43,1.03,1.03,1.04,1.05
springsfire_springs44,1.03,1.03,1.04,1.05
springsfire_springs45,1.03,1.03,1.04,1.05
springsfire_springs46,1.02789898325435,1.02,1.01789898325435,1.02630305023694
springsfire_springs47,1.03,1.03,1.04,1.05
springsfire_springs48,1.03,1.02,1.02,1.02
springsfire_springs49,1.03,1.03,1.04,1.05
springsfire_springs50,1.03,1.03,1.04,1.05
springsfire_springs51,1.03,1.03,1.04,1.05
sugarpinesp_sugarpine1,1.02612057807148,1.02,1.02387942192852,1.02939710964261
sugarpinesp_sugarpine2,1.02818507241835,1.02818507241835,1.03818507241835,1.05181492758165
valentine_vr1,1.02977832267171,1.02,1.01203084707884,1.00195575953891
valentine_vr1,1.029772830651,1.02,1.01201382436257,1.00194137649005
valentine_vr10,1.03,1.02,1.01140300758944,1.00056120303578
valentine_vr10,1.03,1.02,1.01157091305597,1.00062836522239
valentine_vr10n,1.02847873510986,1.02,1.01421779800036,1.00929344365083
valentine_vr10n,1.02694457756762,1.02,1.01440633615082,1.01703964662224
valentine_vr11,1.03,1.02,1.03963509928189,1.01208461733496
valentine_vr11,1.03,1.02,1.04893530388127,1.01557412155251
valentine_vr11n,1.02977957782629,1.02,1.01,1.00110211086855
valentine_vr11n,1.03,1.02,1.01157157632285,1.00062863052914
valentine_vr12,1.02993909431762,1.02,1.01759669870434,1.00790122711625
valentine_vr12,1.03,1.02,1.01741704624119,1.00722415903206
valentine_vr12n,1.02923681789078,1.02,1.01,1.0038159105461
valentine_vr12n,1.02896278331231,1.02,1.01,1.00518608343847
valentine_vr13,1.02689153879801,1.02,1.01689153879801,1.02243384480795
valentine_vr13,1.02647719278205,1.02,1.01634631277647,1.02396034886623
valentine_vr13n,1.02777274307245,1.02487721789771,1.02732723686641,1.03821795729957
valentine_vr13n,1.02783022755378,1.02501067508229,1.02683925837031,1.03770947076601
valentine_vr14,1.03,1.02,1.01920135472215,1.00920135472215
valentine_vr14,1.03,1.02,1.0195847573184,1.0095847573184
valentine_vr14n,1.02840437308323,1.02,1.01164331556832,1.00962145015218
valentine_vr14n,1.02834798838323,1.02,1.01682435124923,1.01508440933311
valentine_vr16,1.02924357769679,1.02591809032611,1.03107975834901,1.03669805051727
valentine_vr16,1.02932284575773,1.02708095856304,1.03348476288381,1.04103245122124
valentine_vr16n,1.02351677911066,1.02,1.01351677911066,1.03593288355737
valentine_vr16n,1.02296304640117,1.02,1.01296304640117,1.03814781439533
valentine_vr19,1.0277638976006,1.02,1.01005284356183,1.01123335555886
valentine_vr1n,1.02642506233776,1.02,1.01003733359019,1.01791202190138
valentine_vr1n,1.02548820161434,1.02,1.01004472898342,1.02260372091172
valentine_vr2,1.024485024219,1.02,1.01042856835789,1.02800344726289
valentine_vr2,1.03,1.02,1.03842557555655,1.01154777751155
valentine_vr20,1.02639314603184,1.02,1.01,1.01803426984082
valentine_vr20,1.02756402469923,1.02,1.01731605007019,1.01510629653194
valentine_vr20n,1.02701687461423,1.02056744334715,1.01170233004144,1.01775284366458
valentine_vr20n,1.02708154004814,1.02057816802217,1.01209939609646,1.01762909668211
valentine_vr21,1.02425768904248,1.02,1.01026664810432,1.02897820289191
valentine_vr21,1.02509204796673,1.02,1.01,1.02453976016637
valentine_vr21n,1.02475037909428,1.02,1.01112584507722,1.0267612547093
valentine_vr21n,1.02499152148664,1.02,1.01,1.02504239256678
valentine_vr22,1.02869103651878,1.02,1.01343661718291,1.00998143458903
valentine_vr22,1.02875125313626,1.02,1.01219981791926,1.00844355223797
valentine_vr22n,1.02164732925515,1.02,1.01151970176187,1.04396477645129
valentine_vr22n,1.02135402035134,1.02,1.0108047083748,1.0448393149929
valentine_vr23,1.02874906918064,1.02,1.01677465522956,1.01302930932638
valentine_vr23,1.02875969029188,1.02,1.01698625333246,1.01318780187308
valentine_vr24,1.0261600446549,1.02,1.01602995457812,1.0252297313036
valentine_vr24,1.02795724447707,1.02,1.01770386124225,1.01791763885692
valentine_vr24n,1.02673474768285,1.02,1.01541091464801,1.02175749230811
valentine_vr24n,1.0268039912781,1.02,1.01542523842009,1.0214052820296
valentine_vr25,1.02637232698095,1.02,1.01637232698095,1.02451069207621
valentine_vr25,1.02623011885426,1.02,1.01623011885426,1.02507952458294
valentine_vr25n,1.02768204013527,1.02126724120288,1.01978579344145,1.02391007517086
valentine_vr25n,1.02838355516632,1.02155922016929,1.02103415752728,1.02223482203423
valentine_vr25s,1.02977033933059,1.02306974310981,1.02590982555022,1.02319761511688
valentine_vr25s,1.02980298365094,1.0226717229988,1.02514642964854,1.02147495739144
valentine_vr26,1.02441815038319,1.02,1.01441815038319,1.03232739846724
valentine_vr26,1.02413962848384,1.02,1.01413962848384,1.03344148606462
valentine_vr26n,1.02477675702682,1.02,1.01477675702682,1.03089297189273
valentine_vr26n,1.02583539409334,1.02,1.01583539409334,1.02665842362665
valentine_vr26s,1.02664555842037,1.02,1.01664555842037,1.02341776631853
valentine_vr26s,1.03,1.02,1.02,1.01
valentine_vr29,1.02975858471054,1.02,1.01,1.00120707644729
valentine_vr29,1.02911416218626,1.02,1.0100176701183,1.0044645293053
valentine_vr2n,1.02896671289181,1.02,1.01255791150386,1.00772434704479
valentine_vr2n,1.02992369227243,1.02,1.01718634160198,1.00462268351541
valentine_vr3,1.03,1.02,1.01903737926557,1.00903737926557
valentine_vr30,1.03,1.0211323127801,1.01339693834031,1.00566156390052
valentine_vr30,1.03,1.02076237302294,1.01228711906883,1.00381186511472
valentine_vr30n,1.02639457873614,1.02068557347367,1.012056720421,1.02145497368765
valentine_vr30n,1.03,1.02,1.0482295249737,1.01529180998948
valentine_vr31,1.02678750062015,1.02,1.01678750062015,1.02358341713358
valentine_vr31,1.02001394658855,1.02,1.01001394658855,1.04994571920232
valentine_vr31n,1.02530040873623,1.02236908034832,1.01961406752885,1.03814879273009
valentine_vr31n,1.02547456539558,1.02312735996631,1.02172928532821,1.04102231832173
valentine_vr33,1.02833244054284,1.02,1.01833244054284,1.01667023782864
valentine_vr33,1.02832966678813,1.02,1.01832966678813,1.0166813328475
valentine_vr33n,1.02384324262625,1.02,1.01384324262625,1.03794497275559
valentine_vr33n,1.0236568970838,1.02,1.0136568970838,1.03844937251837
valentine_vr34,1.02500325224909,1.02,1.01500325224909,1.02998699100364
valentine_vr34,1.02573930336452,1.02,1.01573930336452,1.02704278654191
valentine_vr35,1.02489180926133,1.02168958996084,1.01665327072122,1.03557340433623
valentine_vr35,1.02482362103982,1.02170568164565,1.01661116013262,1.03590441822482
valentine_vr35n,1.02470276013261,1.02,1.01470276013261,1.03202533055088
valentine_vr35n,1.02475447758943,1.02,1.01475447758943,1.0315357721679
valentine_vr3n,1.03,1.02,1.01589600035531,1.00589600035531
valentine_vr3n,1.03,1.02,1.01651898628031,1.00651898628031
valentine_vr4,1.03,1.02,1.02,1.01062912553943
valentine_vr4,1.03,1.02,1.02,1.01064315276955
valentine_vr40,1.03,1.02321738619618,1.02581431821535,1.02224909060771
valentine_vr40,1.03,1.02306849593071,1.02610483717714,1.02224182903855
valentine_vr40e,1.03,1.02175786577022,1.02155863549063,1.01507436703108
valentine_vr40e,1.03,1.02188314901821,1.0212838692298,1.01505016726621
