plotID_fuel,time_fire,mass_tonsHA
frenchmeadows fm53 duff_depth_cm,prefire_,6.8125
frenchmeadows fm53 fuel_depth_cm,prefire_,9.825
frenchmeadows fm54 mass_1hr,prefire_,0.24167685539476
frenchmeadows fm54 mass_10hr,prefire_,2.60265291925975
frenchmeadows fm54 mass_100hr,prefire_,9.28553163731832
frenchmeadows fm54 mass_cwd_sound,prefire_,17.2436770825896
frenchmeadows fm54 mass_cwd_rotten,prefire_,5.80674242435166
frenchmeadows fm54 total_fine,prefire_,12.1298614119728
frenchmeadows fm54 total_cwd,prefire_,23.0504195069413
frenchmeadows fm54 total_fuel,prefire_,157.325483828419
frenchmeadows fm54 duff_load,prefire_,110.894366478798
frenchmeadows fm54 litter_load,prefire_,11.2508364307066
frenchmeadows fm54 litter_depth_cm,prefire_,3.1875
frenchmeadows fm54 duff_depth_cm,prefire_,14.925
frenchmeadows fm54 fuel_depth_cm,prefire_,19.65
frenchmeadows fm55 mass_1hr,prefire_,1.55283619361501
frenchmeadows fm55 mass_10hr,prefire_,3.65381044942741
frenchmeadows fm55 mass_100hr,prefire_,4.74215768596454
frenchmeadows fm55 mass_cwd_sound,prefire_,14.3352682156934
frenchmeadows fm55 mass_cwd_rotten,prefire_,0
frenchmeadows fm55 total_fine,prefire_,9.94880432900696
frenchmeadows fm55 total_cwd,prefire_,14.3352682156934
frenchmeadows fm55 total_fuel,prefire_,74.9723113241511
frenchmeadows fm55 duff_load,prefire_,27.393645954469
frenchmeadows fm55 litter_load,prefire_,23.2945928249818
frenchmeadows fm55 litter_depth_cm,prefire_,4.78125
frenchmeadows fm55 duff_depth_cm,prefire_,3.96875
frenchmeadows fm55 fuel_depth_cm,prefire_,13.5125
frenchmeadows fm56 mass_1hr,prefire_,1.05241294328106
frenchmeadows fm56 mass_10hr,prefire_,2.4143672756236
frenchmeadows fm56 mass_100hr,prefire_,3.95401379282752
frenchmeadows fm56 mass_cwd_sound,prefire_,2.68758083890631
frenchmeadows fm56 mass_cwd_rotten,prefire_,0
frenchmeadows fm56 total_fine,prefire_,7.42079401173218
frenchmeadows fm56 total_cwd,prefire_,2.68758083890631
frenchmeadows fm56 total_fuel,prefire_,39.2969558888967
frenchmeadows fm56 duff_load,prefire_,17.4974197465473
frenchmeadows fm56 litter_load,prefire_,11.6911612917109
frenchmeadows fm56 litter_depth_cm,prefire_,3.9
frenchmeadows fm56 duff_depth_cm,prefire_,2.3375
frenchmeadows fm56 fuel_depth_cm,prefire_,9.5
frenchmeadows fm57 mass_1hr,prefire_,0.870498361687056
frenchmeadows fm57 mass_10hr,prefire_,3.17988332086031
frenchmeadows fm57 mass_100hr,prefire_,9.03945186624256
frenchmeadows fm57 mass_cwd_sound,prefire_,1.35906419941957
frenchmeadows fm57 mass_cwd_rotten,prefire_,17.4182216311525
frenchmeadows fm57 total_fine,prefire_,13.0898335487899
frenchmeadows fm57 total_cwd,prefire_,18.7772858305721
frenchmeadows fm57 total_fuel,prefire_,98.8332596474123
frenchmeadows fm57 duff_load,prefire_,39.85716171822
frenchmeadows fm57 litter_load,prefire_,27.1089785498303
frenchmeadows fm57 litter_depth_cm,prefire_,6.5
frenchmeadows fm57 duff_depth_cm,prefire_,5.6875
frenchmeadows fm57 fuel_depth_cm,prefire_,19.825
frenchmeadows fm62 mass_1hr,prefire_,1.03365740227305
frenchmeadows fm62 mass_10hr,prefire_,3.82968628120889
frenchmeadows fm62 mass_100hr,prefire_,4.6522552155844
frenchmeadows fm62 mass_cwd_sound,prefire_,0.512236091889735
frenchmeadows fm62 mass_cwd_rotten,prefire_,0.248020508361378
frenchmeadows fm62 total_fine,prefire_,9.51559889906634
frenchmeadows fm62 total_cwd,prefire_,0.760256600251113
frenchmeadows fm62 total_fuel,prefire_,39.4062109133204
frenchmeadows fm62 duff_load,prefire_,12.0882979193344
frenchmeadows fm62 litter_load,prefire_,17.0420574946686
frenchmeadows fm62 litter_depth_cm,prefire_,3.9375
frenchmeadows fm62 duff_depth_cm,prefire_,1.75
frenchmeadows fm62 fuel_depth_cm,prefire_,19.4375
frenchmeadows fm63 mass_1hr,prefire_,0.32079149441365
frenchmeadows fm63 mass_10hr,prefire_,2.46318779758022
frenchmeadows fm63 mass_100hr,prefire_,7.06269068883356
frenchmeadows fm63 mass_cwd_sound,prefire_,3.56331281069229
frenchmeadows fm63 mass_cwd_rotten,prefire_,11.1896919555474
frenchmeadows fm63 total_fine,prefire_,9.84666998082743
frenchmeadows fm63 total_cwd,prefire_,14.7530047662397
frenchmeadows fm63 total_fuel,prefire_,88.8577672062588
frenchmeadows fm63 duff_load,prefire_,51.3393405652735
frenchmeadows fm63 litter_load,prefire_,12.9187518939182
frenchmeadows fm63 litter_depth_cm,prefire_,4.7
frenchmeadows fm63 duff_depth_cm,prefire_,7.1125
frenchmeadows fm63 fuel_depth_cm,prefire_,14.9
frenchmeadows fm64 mass_1hr,prefire_,0.419866339382824
frenchmeadows fm64 mass_10hr,prefire_,1.75454372441567
frenchmeadows fm64 mass_100hr,prefire_,3.76617569890954
frenchmeadows fm64 mass_cwd_sound,prefire_,1.07525773987136
frenchmeadows fm64 mass_cwd_rotten,prefire_,1.31919489970987
frenchmeadows fm64 total_fine,prefire_,5.94058576270804
frenchmeadows fm64 total_cwd,prefire_,2.39445263958122
frenchmeadows fm64 total_fuel,prefire_,69.9350474355199
frenchmeadows fm64 duff_load,prefire_,47.5966820273918
frenchmeadows fm64 litter_load,prefire_,14.0033270058388
frenchmeadows fm64 litter_depth_cm,prefire_,4.8125
frenchmeadows fm64 duff_depth_cm,prefire_,6.475
frenchmeadows fm64 fuel_depth_cm,prefire_,69.0625
frenchmeadows fm68 mass_1hr,prefire_,0.486546456
frenchmeadows fm68 mass_10hr,prefire_,0.803541312
frenchmeadows fm68 mass_100hr,prefire_,0
frenchmeadows fm68 mass_cwd_sound,prefire_,0
frenchmeadows fm68 mass_cwd_rotten,prefire_,0
frenchmeadows fm68 total_fine,prefire_,1.290087768
frenchmeadows fm68 total_cwd,prefire_,0
frenchmeadows fm68 total_fuel,prefire_,3.233255808
frenchmeadows fm68 duff_load,prefire_,0
frenchmeadows fm68 litter_load,prefire_,1.94316804
frenchmeadows fm68 litter_depth_cm,prefire_,1.2
frenchmeadows fm68 duff_depth_cm,prefire_,0
frenchmeadows fm68 fuel_depth_cm,prefire_,14.075
frenchmeadows fm69 mass_1hr,prefire_,0.59142776507922
frenchmeadows fm69 mass_10hr,prefire_,1.3650369090574
frenchmeadows fm69 mass_100hr,prefire_,2.28935760468184
frenchmeadows fm69 mass_cwd_sound,prefire_,0.540192837093076
frenchmeadows fm69 mass_cwd_rotten,prefire_,23.2731023148731
frenchmeadows fm69 total_fine,prefire_,4.24582227881846
frenchmeadows fm69 total_cwd,prefire_,23.8132951519662
frenchmeadows fm69 total_fuel,prefire_,47.8971881559555
frenchmeadows fm69 duff_load,prefire_,9.00709514762091
frenchmeadows fm69 litter_load,prefire_,10.83097557755
frenchmeadows fm69 litter_depth_cm,prefire_,2.9375
frenchmeadows fm69 duff_depth_cm,prefire_,1.25
frenchmeadows fm69 fuel_depth_cm,prefire_,16.6375
henrycoe henry001 mass_1hr,prefire_,0.287504724
henrycoe henry001 mass_10hr,prefire_,1.72187424
henrycoe henry001 mass_100hr,prefire_,0.807191484
henrycoe henry001 mass_cwd_sound,prefire_,3.18140907564159
henrycoe henry001 mass_cwd_rotten,prefire_,0
henrycoe henry001 total_fine,prefire_,2.816570448
henrycoe henry001 total_cwd,prefire_,3.18140907564159
henrycoe henry001 total_fuel,prefire_,52.4330489386416
henrycoe henry001 duff_load,prefire_,28.298834375
henrycoe henry001 litter_load,prefire_,18.13623504
henrycoe henry001 litter_depth_cm,prefire_,11.2
henrycoe henry001 duff_depth_cm,prefire_,3.625
henrycoe henry001 fuel_depth_cm,prefire_,17.5625
henrycoe henry002 mass_1hr,prefire_,0.154810236
henrycoe henry002 mass_10hr,prefire_,0.229583232
henrycoe henry002 mass_100hr,prefire_,0.807191484
henrycoe henry002 mass_cwd_sound,prefire_,5.29411389823009
henrycoe henry002 mass_cwd_rotten,prefire_,0
henrycoe henry002 total_fine,prefire_,1.191584952
henrycoe henry002 total_cwd,prefire_,5.29411389823009
henrycoe henry002 total_fuel,prefire_,53.2353174764801
henrycoe henry002 duff_load,prefire_,34.544094375
henrycoe henry002 litter_load,prefire_,12.20552425125
henrycoe henry002 litter_depth_cm,prefire_,7.5375
henrycoe henry002 duff_depth_cm,prefire_,4.425
henrycoe henry002 fuel_depth_cm,prefire_,10.1
henrycoe henry003 mass_1hr,prefire_,0.299463650709895
henrycoe henry003 mass_10hr,prefire_,1.37483288224345
henrycoe henry003 mass_100hr,prefire_,0.804674897214349
henrycoe henry003 mass_cwd_sound,prefire_,7.18206428097345
henrycoe henry003 mass_cwd_rotten,prefire_,0.303252769911504
henrycoe henry003 total_fine,prefire_,2.47897143016769
henrycoe henry003 total_cwd,prefire_,7.48531705088495
henrycoe henry003 total_fuel,prefire_,25.8500508311173
henrycoe henry003 duff_load,prefire_,6.03922141980156
henrycoe henry003 litter_load,prefire_,9.84654093026308
henrycoe henry003 litter_depth_cm,prefire_,6.125
henrycoe henry003 duff_depth_cm,prefire_,0.775
henrycoe henry003 fuel_depth_cm,prefire_,12.375
henrycoe henry004 mass_1hr,prefire_,0.287504724
henrycoe henry004 mass_10hr,prefire_,1.033124544
henrycoe henry004 mass_100hr,prefire_,0.807191484
henrycoe henry004 mass_cwd_sound,prefire_,0
henrycoe henry004 mass_cwd_rotten,prefire_,0
henrycoe henry004 total_fine,prefire_,2.127820752
henrycoe henry004 total_cwd,prefire_,0
henrycoe henry004 total_fuel,prefire_,14.6061847995
henrycoe henry004 duff_load,prefire_,4.098451875
henrycoe henry004 litter_load,prefire_,8.3799121725
henrycoe henry004 litter_depth_cm,prefire_,5.175
henrycoe henry004 duff_depth_cm,prefire_,0.525
henrycoe henry004 fuel_depth_cm,prefire_,11.0375
henrycoe henry005 mass_1hr,prefire_,0.44231496
henrycoe henry005 mass_10hr,prefire_,1.377499392
henrycoe henry005 mass_100hr,prefire_,0.807191484
henrycoe henry005 mass_cwd_sound,prefire_,0
henrycoe henry005 mass_cwd_rotten,prefire_,0
henrycoe henry005 total_fine,prefire_,2.627005836
henrycoe henry005 total_cwd,prefire_,0
henrycoe henry005 total_fuel,prefire_,16.036471236
henrycoe henry005 duff_load,prefire_,4.098451875
henrycoe henry005 litter_load,prefire_,9.311013525
henrycoe henry005 litter_depth_cm,prefire_,5.75
henrycoe henry005 duff_depth_cm,prefire_,0.525
henrycoe henry005 fuel_depth_cm,prefire_,9.55
henrycoe henry006 mass_1hr,prefire_,1.08445219289016
henrycoe henry006 mass_10hr,prefire_,3.00181087756762
henrycoe henry006 mass_100hr,prefire_,4.35767420992451
henrycoe henry006 mass_cwd_sound,prefire_,0.723114444690265
henrycoe henry006 mass_cwd_rotten,prefire_,0
henrycoe henry006 total_fine,prefire_,8.4439372803823
henrycoe henry006 total_cwd,prefire_,0.723114444690265
henrycoe henry006 total_fuel,prefire_,33.2606755592569
henrycoe henry006 duff_load,prefire_,19.0962654375897
henrycoe henry006 litter_load,prefire_,4.99735839659459
henrycoe henry006 litter_depth_cm,prefire_,4.05
henrycoe henry006 duff_depth_cm,prefire_,2.6
henrycoe henry006 fuel_depth_cm,prefire_,6.5
henrycoe henry007 mass_1hr,prefire_,0.121636614
henrycoe henry007 mass_10hr,prefire_,0.229583232
henrycoe henry007 mass_100hr,prefire_,0
henrycoe henry007 mass_cwd_sound,prefire_,1.32725856716814
henrycoe henry007 mass_cwd_rotten,prefire_,0.609914000707965
henrycoe henry007 total_fine,prefire_,0.351219846
henrycoe henry007 total_cwd,prefire_,1.93717256787611
henrycoe henry007 total_fuel,prefire_,17.7667117113761
henrycoe henry007 duff_load,prefire_,5.07427375
henrycoe henry007 litter_load,prefire_,10.4040455475
henrycoe henry007 litter_depth_cm,prefire_,6.425
henrycoe henry007 duff_depth_cm,prefire_,0.65
henrycoe henry007 fuel_depth_cm,prefire_,7.625
henrycoe henry008 mass_1hr,prefire_,0.10832301040574
henrycoe henry008 mass_10hr,prefire_,0.649314308500567
henrycoe henry008 mass_100hr,prefire_,0.736512425829188
henrycoe henry008 mass_cwd_sound,prefire_,0
henrycoe henry008 mass_cwd_rotten,prefire_,0
henrycoe henry008 total_fine,prefire_,1.4941497447355
henrycoe henry008 total_cwd,prefire_,0
henrycoe henry008 total_fuel,prefire_,9.71145005470323
henrycoe henry008 duff_load,prefire_,4.35008840105951
henrycoe henry008 litter_load,prefire_,3.86721190890823
henrycoe henry008 litter_depth_cm,prefire_,3.0125
henrycoe henry008 duff_depth_cm,prefire_,0.5875
henrycoe henry008 fuel_depth_cm,prefire_,3.7875
henrycoe henry009 mass_1hr,prefire_,0.122517215326282
henrycoe henry009 mass_10hr,prefire_,0.45998702535884
henrycoe henry009 mass_100hr,prefire_,3.23529437011149
henrycoe henry009 mass_cwd_sound,prefire_,0.735212750750191
henrycoe henry009 mass_cwd_rotten,prefire_,0.303227588802096
henrycoe henry009 total_fine,prefire_,3.81779861079661
henrycoe henry009 total_cwd,prefire_,1.03844033955229
henrycoe henry009 total_fuel,prefire_,24.1954219337149
henrycoe henry009 duff_load,prefire_,10.2288724490829
henrycoe henry009 litter_load,prefire_,9.1103105342831
henrycoe henry009 litter_depth_cm,prefire_,5.6375
henrycoe henry009 duff_depth_cm,prefire_,1.3125
henrycoe henry009 fuel_depth_cm,prefire_,5.8875
henrycoe henry010 mass_1hr,prefire_,0.104161267945293
henrycoe henry010 mass_10hr,prefire_,1.67829054326686
henrycoe henry010 mass_100hr,prefire_,3.38661078035198
henrycoe henry010 mass_cwd_sound,prefire_,0
henrycoe henry010 mass_cwd_rotten,prefire_,0
henrycoe henry010 total_fine,prefire_,5.16906259156413
henrycoe henry010 total_cwd,prefire_,0
henrycoe henry010 total_fuel,prefire_,19.3873429498661
henrycoe henry010 duff_load,prefire_,5.70348997457522
henrycoe henry010 litter_load,prefire_,8.51479038372673
henrycoe henry010 litter_depth_cm,prefire_,5.5375
henrycoe henry010 duff_depth_cm,prefire_,0.7625
henrycoe henry010 fuel_depth_cm,prefire_,15.775
henrycoe henry011 mass_1hr,prefire_,0.154810236
henrycoe henry011 mass_10hr,prefire_,1.607082624
henrycoe henry011 mass_100hr,prefire_,4.843148904
henrycoe henry011 mass_cwd_sound,prefire_,8.26856827420354
henrycoe henry011 mass_cwd_rotten,prefire_,0
henrycoe henry011 total_fine,prefire_,6.605041764
henrycoe henry011 total_cwd,prefire_,8.26856827420354
henrycoe henry011 total_fuel,prefire_,33.8754827232035
henrycoe henry011 duff_load,prefire_,11.0267871875
henrycoe henry011 litter_load,prefire_,7.9750854975
henrycoe henry011 litter_depth_cm,prefire_,4.925
henrycoe henry011 duff_depth_cm,prefire_,1.4125
henrycoe henry011 fuel_depth_cm,prefire_,7.0875
henrycoe henry012 mass_1hr,prefire_,0.402217157568464
henrycoe henry012 mass_10hr,prefire_,1.5430784594851
henrycoe henry012 mass_100hr,prefire_,1.67537680544798
henrycoe henry012 mass_cwd_sound,prefire_,1.83642803161121
henrycoe henry012 mass_cwd_rotten,prefire_,0
henrycoe henry012 total_fine,prefire_,3.62067242250154
henrycoe henry012 total_cwd,prefire_,1.83642803161121
henrycoe henry012 total_fuel,prefire_,28.7506827896136
henrycoe henry012 duff_load,prefire_,17.3784200580467
henrycoe henry012 litter_load,prefire_,5.91516227745409
henrycoe henry012 litter_depth_cm,prefire_,3.8
henrycoe henry012 duff_depth_cm,prefire_,2.3
henrycoe henry012 fuel_depth_cm,prefire_,4.075
henrycoe henry013 mass_1hr,prefire_,0.541835826
henrycoe henry013 mass_10hr,prefire_,3.214165248
henrycoe henry013 mass_100hr,prefire_,4.03595742
henrycoe henry013 mass_cwd_sound,prefire_,8.44178853982301
henrycoe henry013 mass_cwd_rotten,prefire_,0
henrycoe henry013 total_fine,prefire_,7.791958494
henrycoe henry013 total_cwd,prefire_,8.44178853982301
henrycoe henry013 total_fuel,prefire_,36.586659045073
henrycoe henry013 duff_load,prefire_,11.7098625
henrycoe henry013 litter_load,prefire_,8.64304951125
henrycoe henry013 litter_depth_cm,prefire_,5.3375
henrycoe henry013 duff_depth_cm,prefire_,1.5
henrycoe henry013 fuel_depth_cm,prefire_,7.7125
henrycoe henry014 mass_1hr,prefire_,0.398083464
henrycoe henry014 mass_10hr,prefire_,4.362081408
henrycoe henry014 mass_100hr,prefire_,8.07191484
henrycoe henry014 mass_cwd_sound,prefire_,0.605191166017699
henrycoe henry014 mass_cwd_rotten,prefire_,0
henrycoe henry014 total_fine,prefire_,12.832079712
henrycoe henry014 total_cwd,prefire_,0.605191166017699
henrycoe henry014 total_fuel,prefire_,36.8925157942677
henrycoe henry014 duff_load,prefire_,8.2944859375
henrycoe henry014 litter_load,prefire_,15.16075897875
henrycoe henry014 litter_depth_cm,prefire_,9.3625
henrycoe henry014 duff_depth_cm,prefire_,1.0625
henrycoe henry014 fuel_depth_cm,prefire_,12.3625
independence indy01 mass_1hr,prefire_,0.06671004
independence indy01 mass_10hr,prefire_,0.652499712
independence indy01 mass_100hr,prefire_,0.56323662525
independence indy01 mass_cwd_sound,prefire_,0
independence indy01 mass_cwd_rotten,prefire_,0
independence indy01 total_fine,prefire_,1.28244637725
independence indy01 total_cwd,prefire_,0
independence indy01 total_fuel,prefire_,25.3269761835
independence indy01 duff_load,prefire_,12.1130163375
independence indy01 litter_load,prefire_,11.93151346875
independence indy01 litter_depth_cm,prefire_,2.8125
independence indy01 duff_depth_cm,prefire_,1.625
independence indy01 fuel_depth_cm,prefire_,6.475
independence indy03 mass_1hr,prefire_,0.338752880000638
independence indy03 mass_10hr,prefire_,3.52214598407851
independence indy03 mass_100hr,prefire_,6.64661002993177
independence indy03 mass_cwd_sound,prefire_,0
independence indy03 mass_cwd_rotten,prefire_,1.75580108562872
independence indy03 total_fine,prefire_,10.5075088940109
independence indy03 total_cwd,prefire_,1.75580108562872
independence indy03 total_fuel,prefire_,44.1878830192457
independence indy03 duff_load,prefire_,19.7064646967665
independence indy03 litter_load,prefire_,12.2181083428396
independence indy03 litter_depth_cm,prefire_,3.1625
independence indy03 duff_depth_cm,prefire_,2.775
independence indy03 fuel_depth_cm,prefire_,5.8
independence indy05 mass_1hr,prefire_,0.23968719895533
independence indy05 mass_10hr,prefire_,2.02247220162881
independence indy05 mass_100hr,prefire_,0.698726901952234
independence indy05 mass_cwd_sound,prefire_,1.58473867984034
independence indy05 mass_cwd_rotten,prefire_,0
independence indy05 total_fine,prefire_,2.96088630253638
independence indy05 total_cwd,prefire_,1.58473867984034
independence indy05 total_fuel,prefire_,21.7241796741578
independence indy05 duff_load,prefire_,6.73380935016231
independence indy05 litter_load,prefire_,10.4447453416187
independence indy05 litter_depth_cm,prefire_,2.2875
independence indy05 duff_depth_cm,prefire_,0.9875
independence indy05 fuel_depth_cm,prefire_,3.3625
independence indy06 mass_1hr,prefire_,0.261096864076499
independence indy06 mass_10hr,prefire_,0.991822743598088
independence indy06 mass_100hr,prefire_,0
independence indy06 mass_cwd_sound,prefire_,0
independence indy06 mass_cwd_rotten,prefire_,0
independence indy06 total_fine,prefire_,1.25291960767459
independence indy06 total_cwd,prefire_,0
independence indy06 total_fuel,prefire_,29.6194201132528
independence indy06 duff_load,prefire_,16.745009628257
independence indy06 litter_load,prefire_,11.6214908773211
independence indy06 litter_depth_cm,prefire_,4.1625
independence indy06 duff_depth_cm,prefire_,2.275
independence indy06 fuel_depth_cm,prefire_,6.4375
independence indy07 mass_1hr,prefire_,0.301391966119492
independence indy07 mass_10hr,prefire_,1.45253905234222
independence indy07 mass_100hr,prefire_,0.702139073355033
independence indy07 mass_cwd_sound,prefire_,0.195547580338326
independence indy07 mass_cwd_rotten,prefire_,3.24770799804567
independence indy07 total_fine,prefire_,2.45607009181674
independence indy07 total_cwd,prefire_,3.443255578384
independence indy07 total_fuel,prefire_,14.8822258510039
independence indy07 duff_load,prefire_,1.37736586720469
independence indy07 litter_load,prefire_,7.60553431359851
independence indy07 litter_depth_cm,prefire_,1.65
independence indy07 duff_depth_cm,prefire_,0.2
independence indy07 fuel_depth_cm,prefire_,2.1625
independence indy08 mass_1hr,prefire_,0.212447094133381
independence indy08 mass_10hr,prefire_,0.882764428073475
independence indy08 mass_100hr,prefire_,0.819359301550421
independence indy08 mass_cwd_sound,prefire_,0
independence indy08 mass_cwd_rotten,prefire_,0
independence indy08 total_fine,prefire_,1.91457082375728
independence indy08 total_cwd,prefire_,0
independence indy08 total_fuel,prefire_,15.7657733457676
independence indy08 duff_load,prefire_,4.83383371001535
independence indy08 litter_load,prefire_,9.01736881199495
independence indy08 litter_depth_cm,prefire_,2.5625
independence indy08 duff_depth_cm,prefire_,0.6625
independence indy08 fuel_depth_cm,prefire_,3.2625
independence indy09 mass_1hr,prefire_,0.462587424460402
independence indy09 mass_10hr,prefire_,3.21610950116213
independence indy09 mass_100hr,prefire_,2.15890765162948
independence indy09 mass_cwd_sound,prefire_,6.92193235161477
independence indy09 mass_cwd_rotten,prefire_,2.85168690747287
independence indy09 total_fine,prefire_,5.83760457725201
independence indy09 total_cwd,prefire_,9.77361925908764
independence indy09 total_fuel,prefire_,43.7903629908126
independence indy09 duff_load,prefire_,15.3959538423356
independence indy09 litter_load,prefire_,12.7831853121374
independence indy09 litter_depth_cm,prefire_,2.85
independence indy09 duff_depth_cm,prefire_,2.175
independence indy09 fuel_depth_cm,prefire_,4.4125
independence indy10 mass_1hr,prefire_,0.0879422364336113
independence indy10 mass_10hr,prefire_,0.437053863665397
independence indy10 mass_100hr,prefire_,0
independence indy10 mass_cwd_sound,prefire_,0
independence indy10 mass_cwd_rotten,prefire_,0
independence indy10 total_fine,prefire_,0.524996100099008
independence indy10 total_cwd,prefire_,0
independence indy10 total_fuel,prefire_,13.5309179893858
independence indy10 duff_load,prefire_,7.4149619780646
independence indy10 litter_load,prefire_,5.59095991122219
independence indy10 litter_depth_cm,prefire_,3.425
independence indy10 duff_depth_cm,prefire_,0.975
independence indy10 fuel_depth_cm,prefire_,4.475
independence indy11 mass_1hr,prefire_,0.39263338036485
independence indy11 mass_10hr,prefire_,1.78402119585465
independence indy11 mass_100hr,prefire_,0.942277488554329
independence indy11 mass_cwd_sound,prefire_,0
independence indy11 mass_cwd_rotten,prefire_,1.85190662006543
independence indy11 total_fine,prefire_,3.11893206477383
independence indy11 total_cwd,prefire_,1.85190662006543
independence indy11 total_fuel,prefire_,35.8341490506301
independence indy11 duff_load,prefire_,20.3508477487136
independence indy11 litter_load,prefire_,10.5124626170772
independence indy11 litter_depth_cm,prefire_,5.7
independence indy11 duff_depth_cm,prefire_,2.6625
independence indy11 fuel_depth_cm,prefire_,8.5875
independence indy12 mass_1hr,prefire_,0.26575671291135
independence indy12 mass_10hr,prefire_,0.886747559229354
independence indy12 mass_100hr,prefire_,3.3597240571268
independence indy12 mass_cwd_sound,prefire_,2.50548790869445
independence indy12 mass_cwd_rotten,prefire_,0
independence indy12 total_fine,prefire_,4.5122283292675
independence indy12 total_cwd,prefire_,2.50548790869445
independence indy12 total_fuel,prefire_,29.3105875244202
independence indy12 duff_load,prefire_,6.41029547618093
independence indy12 litter_load,prefire_,15.8825758102773
independence indy12 litter_depth_cm,prefire_,3.875
independence indy12 duff_depth_cm,prefire_,0.875
independence indy12 fuel_depth_cm,prefire_,10
independence indy13 mass_1hr,prefire_,0.659033288555557
independence indy13 mass_10hr,prefire_,2.47558902388875
independence indy13 mass_100hr,prefire_,3.69887516584771
independence indy13 mass_cwd_sound,prefire_,1.46934684422192
independence indy13 mass_cwd_rotten,prefire_,0.991764843563663
independence indy13 total_fine,prefire_,6.83349747829203
independence indy13 total_cwd,prefire_,2.46111168778558
independence indy13 total_fuel,prefire_,47.9961318645476
independence indy13 duff_load,prefire_,25.2836342733523
independence indy13 litter_load,prefire_,13.4178884251177
independence indy13 litter_depth_cm,prefire_,3
independence indy13 duff_depth_cm,prefire_,3.6875
independence indy13 fuel_depth_cm,prefire_,9
independence indy14 mass_1hr,prefire_,0.462164629246147
independence indy14 mass_10hr,prefire_,0.765665681584156
independence indy14 mass_100hr,prefire_,0
independence indy14 mass_cwd_sound,prefire_,0
independence indy14 mass_cwd_rotten,prefire_,8.10357152654867
independence indy14 total_fine,prefire_,1.2278303108303
independence indy14 total_cwd,prefire_,8.10357152654867
independence indy14 total_fuel,prefire_,27.7784599075687
independence indy14 duff_load,prefire_,12.8205668811019
independence indy14 litter_load,prefire_,5.62649118908788
independence indy14 litter_depth_cm,prefire_,2.9875
independence indy14 duff_depth_cm,prefire_,1.6875
independence indy14 fuel_depth_cm,prefire_,4.85
independence indy16 mass_1hr,prefire_,0.15927654560461
independence indy16 mass_10hr,prefire_,1.56646732149419
independence indy16 mass_100hr,prefire_,2.92982958311001
independence indy16 mass_cwd_sound,prefire_,0.540216962425496
independence indy16 mass_cwd_rotten,prefire_,0.566184542339863
independence indy16 total_fine,prefire_,4.65557345020882
independence indy16 total_cwd,prefire_,1.10640150476536
independence indy16 total_fuel,prefire_,20.0243908842847
independence indy16 duff_load,prefire_,2.9562216186764
independence indy16 litter_load,prefire_,11.3061943106341
independence indy16 litter_depth_cm,prefire_,2.825
independence indy16 duff_depth_cm,prefire_,0.4125
independence indy16 fuel_depth_cm,prefire_,2.475
independence indy17 mass_1hr,prefire_,0.631103828348119
independence indy17 mass_10hr,prefire_,2.3374023633968
independence indy17 mass_100hr,prefire_,5.69388113650006
independence indy17 mass_cwd_sound,prefire_,0
independence indy17 mass_cwd_rotten,prefire_,5.08919689668367
independence indy17 total_fine,prefire_,8.66238732824497
independence indy17 total_cwd,prefire_,5.08919689668367
independence indy17 total_fuel,prefire_,36.1552637160136
independence indy17 duff_load,prefire_,6.90324258947466
independence indy17 litter_load,prefire_,15.5004369016103
independence indy17 litter_depth_cm,prefire_,3.4125
independence indy17 duff_depth_cm,prefire_,0.9875
independence indy17 fuel_depth_cm,prefire_,4.7875
independence indy18 mass_1hr,prefire_,0.855523562
independence indy18 mass_10hr,prefire_,3.92519358
independence indy18 mass_100hr,prefire_,2.591779455
independence indy18 mass_cwd_sound,prefire_,6.08169801769911
independence indy18 mass_cwd_rotten,prefire_,4.52715081969027
independence indy18 total_fine,prefire_,7.372496597
independence indy18 total_cwd,prefire_,10.6088488373894
independence indy18 total_fuel,prefire_,37.1436989968894
independence indy18 duff_load,prefire_,4.232278875
independence indy18 litter_load,prefire_,14.9300746875
independence indy18 litter_depth_cm,prefire_,3.1875
independence indy18 duff_depth_cm,prefire_,0.625
independence indy18 fuel_depth_cm,prefire_,11.5375
independence indy19 mass_1hr,prefire_,0.7877269158975
independence indy19 mass_10hr,prefire_,1.88920069231747
independence indy19 mass_100hr,prefire_,4.06551072347024
independence indy19 mass_cwd_sound,prefire_,0.663996380702698
independence indy19 mass_cwd_rotten,prefire_,1.98807793908872
independence indy19 total_fine,prefire_,6.74243833168521
independence indy19 total_cwd,prefire_,2.65207431979142
independence indy19 total_fuel,prefire_,44.6059133293465
independence indy19 duff_load,prefire_,17.6398076315077
independence indy19 litter_load,prefire_,17.5715930463621
independence indy19 litter_depth_cm,prefire_,7.125
independence indy19 duff_depth_cm,prefire_,2.375
independence indy19 fuel_depth_cm,prefire_,15.625
independence indy20 mass_1hr,prefire_,0.1697574312
independence indy20 mass_10hr,prefire_,1.457929044
independence indy20 mass_100hr,prefire_,1.382282376
independence indy20 mass_cwd_sound,prefire_,0
independence indy20 mass_cwd_rotten,prefire_,0.650192415929203
independence indy20 total_fine,prefire_,3.0099688512
independence indy20 total_cwd,prefire_,0.650192415929203
independence indy20 total_fuel,prefire_,49.8625947471292
