site_plotid,qmd_plot_x1h,qmd_plot_x10h,qmd_plot_x100h,qmd_plot_x1000h
downieville_redant41,0.08315518705871604,1.3179292964648242,11.864336765882886,155.99526773663536
downieville_redant42,0.1363467352090622,1.4248616957698652,14.728862172743394,136.68913043888648
downieville_redant43,0.07422192516031506,1.3344451870992124,11.69867379615244,137.4629319338285
downieville_redant44,0.07491102901955445,1.332722427451114,11.682135303530693,140.4560545464347
downieville_redant45,0.18229354880359008,1.4270893570833028,17.43013607553616,114.3843643559344
downieville_redant46,0.06175586108549956,1.3656103472862509,11.997859333948007,83.3165826248674
downieville_redant49,0.09370301902503685,1.330428599441464,12.45202467004986,156.12848324957943
downieville_redant50,0.09978983025017407,1.3841198337681775,12.646888383316853,165.78895430703017
downieville_redant51,0.11022742556120516,1.3958007913435235,13.265607223799796,160.51991994290327
downieville_redant52,0.11366563974912006,1.3879507492800047,13.535940327990783,156.67797705402972
downieville_redant54,0.08807203829873876,1.3119279617012611,12.157330834106668,155.43239018221368
downieville_redant55,0.08478083242253473,1.4051546630401819,12.663140437403001,115.84445070887406
downieville_redant56,0.10025148493717975,1.3603714142908174,12.609931543684137,156.7866081944317
downieville_redant57,0.16995745005622323,1.46856694475868,16.3606806634182,123.92076586506737
downieville_redant59,0.08,1.32,11.56,162.56
downieville_redant62,0.06448240017059985,1.3632763997441006,12.225272540384795,79.54112881324038
drycreek_drycreek21,0.15,1.25,17.31,135.49
drycreek_drycreek22,0.15,1.25,17.31,135.49
drycreek_drycreek23,0.15,1.25,17.31,135.49
drycreek_drycreek23,0.15,1.25,17.31,135.49
drycreek_drycreek24,0.1262070252367402,1.3404133041003874,15.444630778560432,136.71295890283156
drycreek_drycreek25,0.15,1.25,17.31,135.49
drycreek_drycreek26,0.15,1.25,17.31,135.49
drycreek_drycreek26,0.15,1.25,17.31,135.49
drycreek_drycreek27,0.15,1.25,17.31,135.49
drycreek_drycreek27,0.15,1.25,17.31,135.49
drycreek_drycreek28,0.15,1.25,17.31,135.49
drycreek_drycreek28,0.15,1.25,17.31,135.49
drycreek_drycreek29,0.15,1.25,17.31,135.49
drycreek_drycreek29,0.15,1.25,17.31,135.49
drycreek_drycreek30,0.15,1.25,17.31,135.49
drycreek_drycreek30,0.15,1.25,17.31,135.49
drycreek_drycreek31,0.15,1.25,17.31,135.49
drycreek_drycreek31,0.15,1.25,17.31,135.49
drycreek_drycreek32,0.15,1.25,17.31,135.49
drycreek_drycreek34,0.15,1.25,17.31,135.49
drycreek_drycreek35,0.15,1.25,17.31,135.49
drycreek_drycreek36,0.15,1.25,17.31,135.49
drycreek_drycreek37,0.15,1.25,17.31,135.49
drycreek_drycreek39,0.15,1.25,17.31,135.49
drycreek_drycreek43,0.15,1.25,17.31,135.49
drycreek_drycreek46,0.14896801332834342,1.247936026656687,17.177905706027957,133.28412848933405
drycreek_drycreek48,0.14775777352986316,1.2585204605865192,17.13420944474127,135.605250440565
drycreek_drycreek50,0.15,1.25,17.31,135.49
drycreek_drycreek52,0.15,1.25,17.31,135.49
frenchmeadows_fm010-1,0.10990942985870084,1.3846152743468614,14.19938901790815,177.61233534372067
frenchmeadows_fm010-10,0.10017582017803812,1.3453600236130943,12.822801705119652,155.4406145355094
frenchmeadows_fm010-11,0.1083702730242082,1.291629726975792,13.659400203791407,137.50904891962415
frenchmeadows_fm010-12,0.09908369926655548,1.3386555865084082,12.78140068986279,154.57363245077298
frenchmeadows_fm010-13,0.22668492319700004,1.5515616226832727,19.214136620668,102.57638548272988
frenchmeadows_fm010-14,0.09947799617353467,1.307651128047925,14.142031592275096,172.1058388955745
frenchmeadows_fm010-15,0.10466099779076704,1.3824409481792173,13.178287565574283,166.22322032512818
frenchmeadows_fm010-2,0.09616880305355278,1.3117411515245536,13.784883714220504,172.90343873676355
frenchmeadows_fm010-3,0.0963652022677318,1.3043665502450548,12.88810536985795,150.85469594931038
frenchmeadows_fm010-4,0.08063088213623866,1.3193691178637617,11.606685278081661,162.0029310737013
frenchmeadows_fm010-5,0.11246415435860795,1.3664645795200356,13.879917585895885,159.17896754548985
frenchmeadows_fm010-6,0.10514576460678982,1.4072209955736654,12.86209807005309,166.95000807938965
frenchmeadows_fm010-7,0.08160097452459553,1.318399025475404,11.678472114820067,161.1463394947821
frenchmeadows_fm010-8,0.11145752157708452,1.4291763609927626,13.176874190378914,167.81634486439626
frenchmeadows_fm010-9,0.0802193587521802,1.3197806412478204,11.576232547661338,162.36630622182497
frenchmeadows_fm019-1,0.08329976566788799,1.3167002343321124,11.804182659423713,159.64630691525497
frenchmeadows_fm019-10,0.0976434905480623,1.351880055408201,14.0239824665755,188.62726426643152
frenchmeadows_fm019-11,0.08126719975891566,1.091577742387113,10.950877886158793,146.30310668192985
frenchmeadows_fm019-12,0.1129280808629326,1.2870719191370674,14.12010845612896,141.00726706597345
frenchmeadows_fm019-13,0.09430674955394458,1.32,14.907779395623031,203.59891109549002
frenchmeadows_fm019-14,0.1298600141078755,1.3170238343616179,14.852931556933218,127.1530227613682
frenchmeadows_fm019-15,0.09608206944979575,1.3563216527310056,12.392087213384904,159.27402913228616
frenchmeadows_fm019-16,0.08290216685517725,1.32,12.239107044111474,170.88486562407593
frenchmeadows_fm019-17,0.22893271969450535,1.5582257922511529,19.308274776347094,102.27811993134351
frenchmeadows_fm019-18,0.1822942041297568,1.4722071085112578,16.97629846017803,119.02330523127284
frenchmeadows_fm019-19,0.1374652803824391,1.360162690584298,15.055880194000192,130.808708879134
frenchmeadows_fm019-2,0.08561915814793332,1.3146994509259735,12.026795154772252,158.7935452961385
frenchmeadows_fm019-20,0.09567276828143931,1.3450764292503028,12.374983950634842,156.21252884601708
frenchmeadows_fm019-21,0.09022048446892676,1.31091512491651,12.498013352370393,157.79555082340204
frenchmeadows_fm019-3,0.09847913470811366,1.3320759014552572,14.301058180466706,185.97654712192758
frenchmeadows_fm019-4,0.1158615575545824,1.2841384424454176,14.342691975084186,138.75259821510443
frenchmeadows_fm019-5,0.08840940595283972,1.3193750533154966,13.427809523444024,184.33789348880794
frenchmeadows_fm019-6,0.1496319303959607,1.250368069604039,17.275769526824345,135.38878085888916
frenchmeadows_fm019-7,0.09971285457109609,1.3200000000000003,16.17280796963648,219.10632333718914
frenchmeadows_fm019-8,0.11195202989579561,1.2880479701042045,13.941567189536878,135.38959232060122
frenchmeadows_fm019-9,0.13161017355681132,1.2683898264431888,15.599746140783452,130.43279772812312
frenchmeadows_fm037,0.0997010271385105,1.3199999999999996,16.170040350411462,219.0723963468174
frenchmeadows_fm038,0.10701305980659989,1.3690914186461993,15.317782635432113,202.25358275746498
frenchmeadows_fm038,0.10630100887638015,1.3641070621346612,15.411417332756006,204.04830712708383
frenchmeadows_fm039,0.08050137812664974,1.3194986218733509,11.601184631831945,162.36610991587997
frenchmeadows_fm039,0.08068543442967901,1.3193145655703216,11.61072214779625,161.95476139859355
frenchmeadows_fm040,0.0803254020813022,1.32,11.63614408702472,163.4934158702154
frenchmeadows_fm040,0.08076656774007845,1.3199999999999996,11.739376851178363,164.75889956241508
frenchmeadows_fm041,0.10483072900110464,1.2951692709988953,13.397473946081742,140.6344662920246
frenchmeadows_fm042,0.0974030089638154,1.308541129847438,13.798884873122883,169.49257983536813
frenchmeadows_fm043,0.09861799118167303,1.3041202257642261,13.375846058787666,156.39273465912333
frenchmeadows_fm044,0.08,1.32,11.56,162.56
frenchmeadows_fm045,0.0816002023466976,1.3183997976533024,11.678414973655622,161.147021327866
frenchmeadows_fm046,0.08584586711278332,1.3224945216066557,11.922021646412247,158.93144772706304
frenchmeadows_fm046,0.08448990804819653,1.3155100919518032,11.897855664797298,158.93686694971692
frenchmeadows_fm047,0.08224961834098057,1.32,12.086410691789451,169.01303021110277
frenchmeadows_fm047,0.09323881483958303,1.319924253722116,14.645763268001003,200.25137820586244
frenchmeadows_fm048,0.09566900100201553,1.3199999999999998,15.226546234471634,207.50652937428157
frenchmeadows_fm048,0.09551430354509141,1.32,15.190347029551386,207.0627797190947
frenchmeadows_fm049,0.125285105349954,1.274714894650046,15.238080323860917,142.50197657507937
frenchmeadows_fm050,0.08259619394848454,1.3174038060515156,11.752118352187857,160.2675607434882
frenchmeadows_fm051,0.08,1.32,11.56,162.56
frenchmeadows_fm052,0.08,1.32,11.56,162.56
frenchmeadows_fm053,0.09834979361282783,1.3207494642536193,15.81471896473061,214.61940256943203
frenchmeadows_fm054,0.09851987730133284,1.3129616459183282,14.767514635444385,189.2798827014812
frenchmeadows_fm055,0.08746413535571572,1.3125358646442857,12.11234601632297,155.96916848090325
frenchmeadows_fm056,0.09613069960003429,1.3186919375429638,15.125293713282227,203.92371549512694
frenchmeadows_fm057,0.10864153803067501,1.3248345373222856,13.560617844022348,148.20346376089367
frenchmeadows_fm062,0.08383729906446362,1.3187582868422485,12.26936496870036,169.5252499565447
frenchmeadows_fm063,0.12208280529608907,1.288696791320093,14.941130925491738,147.5274805047127
frenchmeadows_fm064,0.12632788887308224,1.2736721111269178,15.333915266245118,142.71902280926213
frenchmeadows_fm069,0.09006501790951858,1.3187918856947447,13.72191590198649,186.89926305728858
frenchmeadows_fm19-20,0.09963639014748531,1.3514182242359765,12.581092287669236,154.60726199026846
frenchmeadows_fm19-3,0.09831838271106273,1.3362441876946982,13.586588604417937,172.52270108737935
frenchmeadows_fm19-6,0.15,1.25,17.31,135.49
frenchmeadows_fm19-7,0.09967451469831265,1.32,16.163836439405156,218.99634541210983
henrycoe_hcm001,0.12,1.28,14.52,127.24
henrycoe_hcm001,0.12,1.28,14.52,127.24
henrycoe_hcm002,0.12,1.28,14.52,127.24
henrycoe_hcm002,0.12,1.28,14.52,127.24
henrycoe_hcm003,0.12032288850707495,1.2745108953797255,14.494007475180464,127.23999999999998
henrycoe_hcm003,0.12020830341327969,1.2764588419742446,14.50323157523098,127.23999999999997
henrycoe_hcm004,0.12,1.28,14.52,127.24
henrycoe_hcm004,0.12,1.28,14.52,127.24
henrycoe_hcm005,0.12,1.28,14.52,127.24
henrycoe_hcm005,0.12,1.28,14.52,127.24
henrycoe_hcm006,0.12675495312716722,1.1651657968381577,13.97622627326304,127.24
henrycoe_hcm006,0.1268565964253041,1.1634378607698301,13.968043987763018,127.24
henrycoe_hcm007,0.12,1.28,14.52,127.24
henrycoe_hcm007,0.12,1.28,14.52,127.24
henrycoe_hcm008,0.1266772744878411,1.1803030942478094,14.070488955175522,127.07657664159976
henrycoe_hcm008,0.12597048187143867,1.1785018081855425,14.039376209349186,127.24
henrycoe_hcm009,0.12158441882927926,1.2840330661108923,14.589714428488284,126.87371117428566
henrycoe_hcm009,0.12093167177877492,1.2823715281641546,14.560993558266098,127.02461442423416
henrycoe_hcm010,0.14380942108769101,1.3406057991323046,15.567614527858405,121.73569474309106
henrycoe_hcm010,0.14314149294829934,1.338905618413853,15.53822568972517,121.89010758477042
henrycoe_hcm011,0.12,1.28,14.52,127.24
henrycoe_hcm011,0.12,1.28,14.52,127.24
henrycoe_hcm012,0.12,1.28,14.52,127.24
henrycoe_hcm012,0.13776703295073445,1.3252251747836885,15.301749449832325,123.13258501875308
henrycoe_hcm013,0.12,1.28,14.52,127.24
henrycoe_hcm013,0.12,1.28,14.52,127.24
henrycoe_hcm014,0.12,1.28,14.52,127.24
henrycoe_hcm014,0.12,1.28,14.52,127.24
independence_indy01,0.1,1.44,13.39,138.06
independence_indy03,0.08707438764433911,1.32,13.215406708775355,182.85288095778677
independence_indy05,0.0810168360945538,1.3199999999999996,11.797939646125595,165.47679433722763
independence_indy06,0.12418364386382418,1.293768774074392,15.213368365853988,143.3236600808764
independence_indy07,0.0833752424596003,1.3402514547576019,11.868834685053427,158.42532798698963
independence_indy08,0.11008730337702434,1.341370132419129,14.100242002799408,144.76251949095794
independence_indy09,0.08899473428280313,1.3739684056968189,12.383018186876487,151.54145050356615
independence_indy10,0.14919738072049757,1.250802619279502,17.24407055918373,135.80038434137325
independence_indy11,0.1338852072812425,1.2725607098062606,16.96514343581859,162.70466194343769
independence_indy12,0.09527997594683761,1.395845572970463,13.334182013511496,154.64496884440513
independence_indy13,0.08182194628680284,1.3200000000000007,11.986335431111865,167.78625292369392
independence_indy14,0.14458774717200004,1.2705665607463996,16.885679378284802,135.7681897953592
independence_indy16,0.09329475750046975,1.3499414994676076,12.651902697454954,148.70832914378772
independence_indy17,0.086416806686858,1.358500840121148,12.147137811847507,154.69941180859894
independence_indy18,0.08,1.32,11.56,162.56
independence_indy19,0.12484266961836213,1.2784992519398144,15.75099966384287,156.09736984692685
independence_indy20,0.08,1.32,11.56,162.56
independence_indy21,0.09008981174536151,1.310392098273856,12.461987443430129,160.226846036886
independence_indy22,0.12483496728800433,1.2798124543701324,15.948616487600452,160.35003102350473
independence_indy23,0.09514006177910256,1.3842157545633915,13.57765028542945,162.17806866248185
independence_indy24,0.11147244472066599,1.346110302245362,14.032917776744352,131.95650281702578
independence_indy25,0.08928192727921615,1.3746126176038964,12.406598980869777,151.24235330530595
independence_indy26,0.09311494286768816,1.357982718569618,12.705602895236497,151.3690585772665
independence_indy27,0.11882025053410868,1.2811797494658914,14.748806293873212,147.54765454345255
independence_indy28,0.09921064519815675,1.3093742789741865,14.441699340591565,183.07673687166977
independence_indy29,0.08766074716328538,1.3123392528367148,12.189275659841298,159.59747963271235
independence_indy30,0.08,1.32,11.56,162.56
independence_indy31,0.0897959194889963,1.3199999999999998,13.852245160425133,190.6595950541859
independence_indy32,0.08553073784055924,1.32,12.854192654690863,178.42492149564418
independence_indy33,0.08462072517753072,1.32,12.641249691542189,175.81455017174687
independence_indy34,0.08012634061083217,1.3199999999999998,11.58956370293473,162.92240804217207
independence_indy35,0.08528816525479718,1.3517289915287831,12.043867120813943,156.08199756287345
independence_indy36,0.12399949198138806,1.3249929916523304,15.239733936797865,139.67766800983708
independence_indy37,0.10153735938328455,1.3137954336313002,15.657534374270364,204.1427223108988
independence_indy38,0.08012791506994875,1.32,11.58993212636801,162.92692437814802
independence_indy39,0.1079168000742278,1.2941587415839,14.168351546467463,158.52050745600343
independence_indy40,0.09825953792607359,1.3036364753347605,13.347813771965495,161.670705286015
klamath_klamath001,0.0644208821916377,1.363368676712543,12.222729797254354,79.4882746163154
klamath_klamath002,0.06701244896778463,1.3749777634117568,12.251504793192183,85.35480324141037
klamath_klamath003,0.18311911623581484,1.5076037181459108,17.341364299095083,94.6068900945852
klamath_klamath005,0.06810261007834398,1.3578460848824843,12.374907883238219,82.65149249231054
klamath_klamath008,0.12,1.28,14.52,127.24
klamath_klamath008,0.12,1.28,14.52,127.24
klamath_klamath009,0.06952048088963274,1.355719278665551,12.43351321010482,83.86967983100946
klamath_klamath010,0.0635906241380761,1.3646140637928859,12.188412464373812,78.77494457196372
klamath_klamath011,0.0667012389555942,1.3599481415666088,12.316984543497892,81.44748113601469
klamath_klamath012,0.10018444238833399,1.3097233364174992,13.70095695205114,110.2151334186436
klamath_klamath013,0.06324749864755923,1.365128752028661,12.17422994409911,78.48014258802796
klamath_klamath014,0.06110102941535231,1.3683484558769716,12.08550921583456,76.63596777269018
klamath_klamath015,0.06470447542168872,1.3629432868674665,12.23445165076313,79.73192846646755
klamath_klamath016,0.11949680774835558,1.2807547883774668,14.49920138693203,126.80767399046218
klamath_klamath017,0.060506536072855305,1.369240195890717,12.060936824344685,76.12519890926151
klamath_klamath018,0.07527741487460707,1.3470838776880911,12.671466481483767,88.81584561309992
lonebobcatwoods_lbw001,0.11920416053572798,1.2811937591964075,14.487105302143421,126.55624126027962
lonebobcatwoods_lbw002,0.1386187769226972,1.3278715409348432,15.336808159968657,123.04802244303809
lonebobcatwoods_lbw003,0.12,1.28,14.52,127.24
lonebobcatwoods_lbw004,0.12,1.28,14.52,127.24
lonebobcatwoods_lbw005,0.12,1.28,14.52,127.24
lonebobcatwoods_lbw006,0.12,1.28,14.52,127.24
lonebobcatwoods_lbw006,0.12,1.28,14.52,127.24
lonebobcatwoods_lbw007,0.12,1.28,14.52,127.24
modoc_mod001,0.1812991694049899,1.4816278377770877,16.831371552120903,121.45095242809896
modoc_mod002,0.11137095119739304,1.3692484969875847,13.199285827041896,149.68102556670937
modoc_mod003,0.0975970609699254,1.3472877677285726,12.482387807402583,155.27369828581817
modoc_mod004,0.1686189200968402,1.4607831351100797,16.17670577387686,126.48417908868535
modoc_mod005,0.16748470142868335,1.4773605273288073,16.10234197230091,132.42654745814494
modoc_mod006,0.20735969298222937,1.5237755087715672,18.182704035075925,110.97932434219712
modoc_mod007,0.16815099669218003,1.4451705221962199,16.278145518473323,123.94101070105702
modoc_mod008,0.20464059886208302,1.5121078899191218,18.103224795337795,110.73534260378682
modoc_mod009,0.16800005278348026,1.4608000844535685,16.136002744740974,126.91997862269051
modoc_mod009,0.1755054443691614,1.4728087109906585,16.526283107196395,123.88029503048963
modoc_mod009,0.15992424415366208,1.4478787906458594,15.716060695990429,130.19068111776687
modoc_mod010,0.09249763624155556,1.3075023637584446,12.484825081875112,151.52458719870646
modoc_mod010,0.09249763624155556,1.3075023637584446,12.484825081875112,151.52458719870646
modoc_mod010,0.09249763624155556,1.3075023637584446,12.484825081875112,151.52458719870646
modoc_mod011,0.20235580763100217,1.5157692922096035,17.922501996812112,113.00589790944414
modoc_mod011,0.20235580763100217,1.5157692922096035,17.922501996812112,113.00589790944414
modoc_mod011,0.20127590658410077,1.5140414505345614,17.86634714237324,113.44325783343919
modoc_mod012,0.11386518620354479,1.3349714320194577,13.652790855636892,141.63546500942198
modoc_mod012,0.1011819233760034,1.312372685517076,13.012769485344347,146.34832437087053
modoc_mod012,0.11386518620354479,1.3349714320194577,13.652790855636892,141.63546500942198
modoc_mod013,0.1094121226682009,1.3670593962691215,13.089430378746448,150.64809031937864
modoc_mod013,0.1365866202202712,1.410538592352434,14.502504251454102,139.64241881079016
modoc_mod013,0.1094121226682009,1.3670593962691215,13.089430378746448,150.64809031937864
modoc_mod014,0.0896936888695521,1.3355099021912833,12.064071821216707,158.63405600783136
modoc_mod014,0.09079379380674513,1.337270070090792,12.121277277950746,158.18851350826822
modoc_mod014,0.0896936888695521,1.3355099021912833,12.064071821216707,158.63405600783136
modoc_mod015,0.2061858980625232,1.521897436900037,18.121666699251204,111.45471128467813
modoc_mod015,0.20517816987256657,1.5202850717961067,18.06926483337346,111.86284120161055
modoc_mod015,0.2061858980625232,1.521897436900037,18.121666699251204,111.45471128467813
modoc_mod016,0.17730825262362748,1.42587555213287,17.041563115439608,113.99137396164683
modoc_mod016,0.17829352850075755,1.4283835270928376,17.08491525403333,113.76359609296122
modoc_mod016,0.17730825262362748,1.42587555213287,17.041563115439608,113.99137396164683
modoc_mod017,0.19156527116604768,1.4621661447863032,17.668871931306096,110.69541049315825
modoc_mod017,0.19156527116604768,1.4621661447863032,17.668871931306096,110.69541049315825
modoc_mod017,0.19156527116604768,1.4621661447863032,17.668871931306096,110.69541049315825
modoc_mod018,0.1646018149470539,1.3935318925925009,16.48247985767037,116.92887132633109
modoc_mod018,0.16026188424838567,1.382484796268618,16.291522906928968,117.93218439603228
modoc_mod018,0.1646018149470539,1.3935318925925009,16.48247985767037,116.92887132633109
modoc_mod019,0.1984666058091567,1.4837963767332638,17.938149746826333,109.84695078408274
modoc_mod019,0.19986782022029195,1.4874356627336085,17.999189225153213,109.53635507316085
modoc_mod019,0.19986782022029195,1.4874356627336085,17.999189225153213,109.53635507316085
modoc_mod020,0.15360376910328122,1.3655368668083523,15.998565840544373,119.47141956094144
modoc_mod020,0.15360376910328122,1.3655368668083523,15.998565840544373,119.47141956094144
modoc_mod020,0.15360376910328122,1.3655368668083523,15.998565840544373,119.47141956094144
modoc_mod021,0.23,1.56,19.36,101.81
modoc_mod021,0.23,1.56,19.36,101.81
modoc_mod021,0.23,1.56,19.36,101.81
modoc_mod022,0.1142192362792076,1.374750778046732,13.339400286518796,148.70120930692093
modoc_mod022,0.10439100610259315,1.359025609764149,12.828332317334844,152.68164252844977
modoc_mod022,0.1142192362792076,1.374750778046732,13.339400286518796,148.70120930692093
modoc_mod023,0.20327434053071705,1.5172389448491472,17.970265707597285,112.63389208505959
modoc_mod023,0.19624489212651172,1.5059918274024189,17.604734390578606,115.48081868876277
modoc_mod023,0.20327434053071705,1.5172389448491472,17.970265707597285,112.63389208505959
modoc_mod024,0.18849117734259668,1.4935858837481548,17.201541221815027,118.62107317624836
modoc_mod024,0.1888126691288363,1.4941002706061381,17.218258794699487,118.4908690028213
modoc_mod024,0.18849117734259668,1.4935858837481548,17.201541221815027,118.62107317624836
modoc_mod025,0.21424217105351956,1.479679829712376,17.015693146932037,112.2908663581766
modoc_mod026,0.08507235517587719,1.314927644824123,11.935354283014915,158.08111037970042
modoc_mod027,0.1585389881719835,1.4456623810751736,15.644027384943143,130.7517097903467
modoc_mod028,0.12,1.28,14.52,127.24
odell_odell001,0.12258518781060879,1.2360518072196507,14.311892381245993,127.24
odell_odell002,0.21887646558712462,1.5316855487672263,18.870564485833484,104.38155891017655
odell_odell002,0.21887646558712462,1.5316855487672263,18.870564485833484,104.38155891017655
odell_odell003,0.12,1.28,14.52,127.24
odell_odell003,0.12,1.28,14.52,127.24
odell_odell004,0.18595715292577036,1.4478909347201427,17.422114728733895,111.99190546452417
odell_odell005,0.12328560900776991,1.288363368383414,14.664566796341873,126.48042693574914
odell_odell005,0.12332650401243384,1.2884674647589223,14.666366176547086,126.47097275421639
riolindo_rio001,0.12,1.28,14.52,127.24
riolindo_rio001,0.12,1.28,14.52,127.24
riolindo_rio002,0.12,1.28,14.52,127.24
riolindo_rio002,0.12,1.28,14.52,127.24
riolindo_rio003,0.11934371676467426,1.2809844248529878,14.492873626273198,126.67614332031596
riolindo_rio003,0.11935490745513869,1.2809676388172917,14.493336174812395,126.68575798853998
riolindo_rio004,0.11105862066299112,1.2934120690055133,14.150422987403633,119.55786491961987
riolindo_rio004,0.11199736181174051,1.2920039572823891,14.189224288218607,120.36440002325372
riolindo_rio005,0.12,1.28,14.52,127.24
riolindo_rio005,0.12,1.28,14.52,127.24
riolindo_rio006,0.12,1.28,14.52,127.24
riolindo_rio006,0.12,1.28,14.52,127.24
riolindo_rio007,0.10884245822880287,1.2967363126567957,14.05882160679052,117.65381202824646
riolindo_rio007,0.10909283985445686,1.2963607402183148,14.069170713984215,117.86893157495419
riolindo_rio008,0.12,1.28,14.52,127.24
riolindo_rio008,0.12,1.28,14.52,127.24
riolindo_rio009,0.12,1.28,14.52,127.24
riolindo_rio009,0.12,1.28,14.52,127.24
shaverlake_shl001,0.10906656387676084,1.2909334361232392,13.710925726880301,136.89422409682018
shaverlake_shl002,0.10989157164566069,1.2901084283543394,13.77197630177889,136.1657422368816
shaverlake_shl003,0.12,1.28,14.52,127.24
shaverlake_shl004,0.11591878918487016,1.2840812108151314,14.217990399680398,130.8437091497599
shaverlake_shl005,0.102544473278685,1.297455526721315,13.228291022622692,142.65323009492113
shaverlake_shl006,0.12901853016997622,1.3029562586144854,14.916815327478957,125.15507979797738
shaverlake_shl007,0.12,1.28,14.52,127.24
shaverlake_shl008,0.11590624264268667,1.396890243707429,13.646813052344339,157.3494290958571
shaverlake_shl009,0.1033035754474936,1.2966964245525063,13.284464583114525,141.98294287986315
shaverlake_shl010,0.1093783156195556,1.2906216843804446,13.733995355847114,136.6189473079324
shaverlake_shl011,0.1230294087469993,1.3532362712302157,14.134973000631533,139.12751153388254
shaverlake_shl011,0.1230294087469993,1.3532362712302157,14.134973000631533,139.12751153388254
shaverlake_shl012,0.1191298809513306,1.2808701190486687,14.45561119039846,128.00831511997495
shaverlake_shl013,0.12204667971082107,1.278179035788007,14.718015540066522,128.1973876124276
shaverlake_shl014,0.1536565698833886,1.4880636793889486,15.382127443528368,148.20783031365613
shaverlake_shl014,0.1525707389110294,1.4873287839565716,15.32409296665486,148.93545316209833
shaverlake_shl015,0.115566515101843,1.284433484898157,14.191922117536382,131.15476716507263
shaverlake_shl015,0.11559012488484896,1.2844098751151511,14.193669241478823,131.13391972667839
shaverlake_shl016,0.11331810567991471,1.2866818943200853,14.02553982031369,133.1401126846353
shaverlake_shl016,0.11333243136762534,1.2866675686323745,14.026599921204276,133.1274631023868
shaverlake_shl017,0.13153735088888774,1.2684626491111124,15.719180641927402,138.1047565851838
shaverlake_shl018,0.10668563776364241,1.2985139939738863,13.508450167392027,140.21791757616336
shaverlake_shl018,0.10986319049213253,1.3014026782725139,13.6745495145631,138.26198943756276
shaverlake_shl019,0.08720732956040955,1.3127926704395905,12.093342387470306,156.19592799815837
shaverlake_shl020,0.14100971098075132,1.2589902890192488,16.564200196064757,138.52103960823055
shaverlake_shl021,0.1041912644352308,1.2958087355647692,13.35015356820708,141.1991135036912
shaverlake_shl022,0.08,1.32,11.56,162.56
shaverlake_shl023,0.18332419078018664,1.4628524592717866,17.122956924986347,116.58336981988103
shaverlake_shl024,0.08646861949635604,1.3135313805036442,12.038677842730348,156.84820898471762
shaverlake_shl025,0.08333625765422277,1.3210685563814288,11.784614284343359,160.64872636591764
shaverlake_shl026,0.11018117674204511,1.2898188232579548,13.793407078911338,135.91002093677415
slypark_hcp1,0.1299433588227672,1.3533336088430312,14.68557754598086,127.08843133075013
slypark_hcp10,0.17473207254692916,1.429144639469241,16.934688675381594,111.9384221607384
slypark_hcp11,0.09168291346251822,1.3224756298062228,13.34956042311742,102.91090314988023
slypark_hcp2,0.10666781465054792,1.2933321853494522,13.533418284140545,139.0123196635662
slypark_hcp3,0.18051216099263181,1.5046900622858828,17.229111873329792,94.20633908898554
slypark_hcp4,0.1454011763913634,1.4273869378517698,15.561843612072794,107.1043333205364
slypark_hcp5,0.23,1.56,19.36,101.81
slypark_hcp6,0.12573422261240086,1.4434676605668009,14.870438291310435,85.78986996844652
slypark_hcp7,0.23,1.56,19.36,101.81
slypark_hcp8,0.23,1.56,19.36,101.81
slypark_hcp9,0.13664809156265573,1.3473419702054374,15.268972364847064,116.66258600249189
slypark_spi1,0.225046542783654,1.5473911998129373,19.142047882480774,102.95514924556068
slypark_spi1,0.22512673875743178,1.5475953350189169,19.145576505326993,102.93660939453184
slypark_spi10,0.23,1.56,19.36,101.81
slypark_spi10,0.23,1.56,19.36,101.81
slypark_spi11,0.1852646794153705,1.4547557330827892,17.397332907926057,109.82668273107942
slypark_spi11,0.20196211764345773,1.4946046756038383,18.130270982312172,106.68175581899602
slypark_spi2,0.23,1.56,19.36,101.81
slypark_spi2,0.23,1.56,19.36,101.81
slypark_spi3,0.09354424682107326,1.3196836297683903,13.426495535271028,104.51009872710546
slypark_spi3,0.09426119533540145,1.3186082069968994,13.456129407196602,105.12607699233244
slypark_spi4,0.10180695011371649,1.2981930498862837,13.17371430841502,143.30446304958835
slypark_spi4,0.10088733554352655,1.2991126644564734,13.105662830220966,144.11648271506607
slypark_spi5,0.11637964302761289,1.283620356972387,14.252093584043353,130.43677520661774
slypark_spi5,0.1169772160228114,1.2830227839771886,14.296313985688045,129.90911825185754
slypark_spi6,0.09441446223521041,1.3148795924763967,13.23388177989733,117.44844521282728
slypark_spi6,0.0954537766905259,1.3135527468212995,13.292005677871414,117.53258509256756
slypark_spi7,0.23,1.56,19.36,101.81
slypark_spi7,0.23,1.56,19.36,101.81
slypark_spi8,0.23,1.56,19.36,101.81
slypark_spi8,0.23,1.56,19.36,101.81
slypark_spi9,0.23,1.56,19.36,101.81
slypark_spi9,0.23,1.56,19.36,101.81
springsfire_springs01,0.15,1.25,17.31,135.49
springsfire_springs01,0.15,1.25,17.31,135.49
springsfire_springs02,0.15,1.25,17.31,135.49
springsfire_springs02,0.15,1.25,17.31,135.49
springsfire_springs03,0.15,1.25,17.31,135.49
springsfire_springs03,0.15,1.25,17.31,135.49
springsfire_springs04,0.15,1.25,17.31,135.49
springsfire_springs04,0.15,1.25,17.31,135.49
