site,plotid,year,pre_post_fire,postTime,fuelType,mass_tonsAcre
downieville,REDANT44,2020,prefire,NA,duff_depth_cm,4.2
downieville,REDANT44,2020,prefire,NA,fuel_depth_cm,9.5
downieville,REDANT46,2020,prefire,NA,mass_1hr,0.2213455254773861
downieville,REDANT46,2020,prefire,NA,mass_10hr,1.6097684917769297
downieville,REDANT46,2020,prefire,NA,mass_100hr,2.8205282449030387
downieville,REDANT46,2020,prefire,NA,mass_cwd_sound,5.460046579146134
downieville,REDANT46,2020,prefire,NA,mass_cwd_rotten,0.33314524187537725
downieville,REDANT46,2020,prefire,NA,total_fine,4.651642262157354
downieville,REDANT46,2020,prefire,NA,total_cwd,5.7931918210215105
downieville,REDANT46,2020,prefire,NA,total_fuel,25.467251417090388
downieville,REDANT46,2020,prefire,NA,duff_load,11.128729895011885
downieville,REDANT46,2020,prefire,NA,litter_load,3.893687438899639
downieville,REDANT46,2020,prefire,NA,litter_depth_cm,2.45
downieville,REDANT46,2020,prefire,NA,duff_depth_cm,4.612500000000001
downieville,REDANT46,2020,prefire,NA,fuel_depth_cm,8.025
downieville,REDANT49,2020,prefire,NA,mass_1hr,0.6551273836225995
downieville,REDANT49,2020,prefire,NA,mass_10hr,2.301298593971346
downieville,REDANT49,2020,prefire,NA,mass_100hr,4.846347085278335
downieville,REDANT49,2020,prefire,NA,mass_cwd_sound,5.519523622842662
downieville,REDANT49,2020,prefire,NA,mass_cwd_rotten,0.5812126408970698
downieville,REDANT49,2020,prefire,NA,total_fine,7.802773062872281
downieville,REDANT49,2020,prefire,NA,total_cwd,6.100736263739732
downieville,REDANT49,2020,prefire,NA,total_fuel,27.57368317071669
downieville,REDANT49,2020,prefire,NA,duff_load,5.159275298032359
downieville,REDANT49,2020,prefire,NA,litter_load,8.510898546072323
downieville,REDANT49,2020,prefire,NA,litter_depth_cm,5.84375
downieville,REDANT49,2020,prefire,NA,duff_depth_cm,1.84375
downieville,REDANT49,2020,prefire,NA,fuel_depth_cm,33.60625
downieville,REDANT50,2020,prefire,NA,mass_1hr,0.07573973062333435
downieville,REDANT50,2020,prefire,NA,mass_10hr,1.4049458125491323
downieville,REDANT50,2020,prefire,NA,mass_100hr,1.9815613802209482
downieville,REDANT50,2020,prefire,NA,mass_cwd_sound,10.633347194217562
downieville,REDANT50,2020,prefire,NA,mass_cwd_rotten,0
downieville,REDANT50,2020,prefire,NA,total_fine,3.4622469233934146
downieville,REDANT50,2020,prefire,NA,total_cwd,10.633347194217562
downieville,REDANT50,2020,prefire,NA,total_fuel,25.208665333410423
downieville,REDANT50,2020,prefire,NA,duff_load,5.47206632091562
downieville,REDANT50,2020,prefire,NA,litter_load,5.641004894883826
downieville,REDANT50,2020,prefire,NA,litter_depth_cm,4.59375
downieville,REDANT50,2020,prefire,NA,duff_depth_cm,2.0625
downieville,REDANT50,2020,prefire,NA,fuel_depth_cm,18.7875
downieville,REDANT51,2020,prefire,NA,mass_1hr,0.3108812580803825
downieville,REDANT51,2020,prefire,NA,mass_10hr,1.2398391600234981
downieville,REDANT51,2020,prefire,NA,mass_100hr,2.2678120180364023
downieville,REDANT51,2020,prefire,NA,mass_cwd_sound,4.127476035861835
downieville,REDANT51,2020,prefire,NA,mass_cwd_rotten,1.752832373604261
downieville,REDANT51,2020,prefire,NA,total_fine,3.8185324361402833
downieville,REDANT51,2020,prefire,NA,total_cwd,5.880308409466096
downieville,REDANT51,2020,prefire,NA,total_fuel,31.253677729392592
downieville,REDANT51,2020,prefire,NA,duff_load,14.407189802496944
downieville,REDANT51,2020,prefire,NA,litter_load,7.1476470812892705
downieville,REDANT51,2020,prefire,NA,litter_depth_cm,8
downieville,REDANT51,2020,prefire,NA,duff_depth_cm,5.375
downieville,REDANT51,2020,prefire,NA,fuel_depth_cm,22.45
downieville,REDANT52,2020,prefire,NA,mass_1hr,0.24540975877484694
downieville,REDANT52,2020,prefire,NA,mass_10hr,1.3696123719254647
downieville,REDANT52,2020,prefire,NA,mass_100hr,2.520483945160559
downieville,REDANT52,2020,prefire,NA,mass_cwd_sound,9.201530877218374
downieville,REDANT52,2020,prefire,NA,mass_cwd_rotten,0
downieville,REDANT52,2020,prefire,NA,total_fine,4.135506075860871
downieville,REDANT52,2020,prefire,NA,total_cwd,9.201530877218374
downieville,REDANT52,2020,prefire,NA,total_fuel,41.84476667285437
downieville,REDANT52,2020,prefire,NA,duff_load,22.638942789763085
downieville,REDANT52,2020,prefire,NA,litter_load,5.86878693001204
downieville,REDANT52,2020,prefire,NA,litter_depth_cm,7.375
downieville,REDANT52,2020,prefire,NA,duff_depth_cm,8.2875
downieville,REDANT52,2020,prefire,NA,fuel_depth_cm,18.0625
downieville,REDANT53,2020,prefire,NA,mass_1hr,0.06375265438832153
downieville,REDANT53,2020,prefire,NA,mass_10hr,1.2250006058721272
downieville,REDANT53,2020,prefire,NA,mass_100hr,1.6534367973757726
downieville,REDANT53,2020,prefire,NA,mass_cwd_sound,3.360072419602983
downieville,REDANT53,2020,prefire,NA,mass_cwd_rotten,0.2514455472836367
downieville,REDANT53,2020,prefire,NA,total_fine,2.942190057636221
downieville,REDANT53,2020,prefire,NA,total_cwd,3.6115179668866197
downieville,REDANT53,2020,prefire,NA,total_fuel,19.816039547185728
downieville,REDANT53,2020,prefire,NA,duff_load,9.477832861189802
downieville,REDANT53,2020,prefire,NA,litter_load,3.784498661473087
downieville,REDANT53,2020,prefire,NA,litter_depth_cm,5.775
downieville,REDANT53,2020,prefire,NA,duff_depth_cm,3
downieville,REDANT53,2020,prefire,NA,fuel_depth_cm,20.2625
downieville,REDANT54,2020,prefire,NA,mass_1hr,0.07150484272169333
downieville,REDANT54,2020,prefire,NA,mass_10hr,1.3483313767576237
downieville,REDANT54,2020,prefire,NA,mass_100hr,2.0625108868730617
downieville,REDANT54,2020,prefire,NA,mass_cwd_sound,8.219805430509687
downieville,REDANT54,2020,prefire,NA,mass_cwd_rotten,3.223432083929705
downieville,REDANT54,2020,prefire,NA,total_fine,3.4823471063523788
downieville,REDANT54,2020,prefire,NA,total_cwd,11.443237514439392
downieville,REDANT54,2020,prefire,NA,total_fuel,33.90241555333344
downieville,REDANT54,2020,prefire,NA,duff_load,11.264559730158792
downieville,REDANT54,2020,prefire,NA,litter_load,7.712271202382875
downieville,REDANT54,2020,prefire,NA,litter_depth_cm,4.6875
downieville,REDANT54,2020,prefire,NA,duff_depth_cm,3.9875000000000003
downieville,REDANT54,2020,prefire,NA,fuel_depth_cm,9.05
downieville,REDANT55,2020,prefire,NA,mass_1hr,0.10629772969233311
downieville,REDANT55,2020,prefire,NA,mass_10hr,0.5469486723474309
downieville,REDANT55,2020,prefire,NA,mass_100hr,3.349831881891908
downieville,REDANT55,2020,prefire,NA,mass_cwd_sound,3.525935101173557
downieville,REDANT55,2020,prefire,NA,mass_cwd_rotten,0.5343956128428098
downieville,REDANT55,2020,prefire,NA,total_fine,4.003078283931671
downieville,REDANT55,2020,prefire,NA,total_cwd,4.0603307140163665
downieville,REDANT55,2020,prefire,NA,total_fuel,18.22545854473835
downieville,REDANT55,2020,prefire,NA,duff_load,6.452624876023127
downieville,REDANT55,2020,prefire,NA,litter_load,3.7094246707671825
downieville,REDANT55,2020,prefire,NA,litter_depth_cm,3.2
downieville,REDANT55,2020,prefire,NA,duff_depth_cm,2.6375
downieville,REDANT55,2020,prefire,NA,fuel_depth_cm,6.2375
downieville,REDANT56,2020,prefire,NA,mass_1hr,0.34027627242553776
downieville,REDANT56,2020,prefire,NA,mass_10hr,1.6199117829171703
downieville,REDANT56,2020,prefire,NA,mass_100hr,4.005628021634998
downieville,REDANT56,2020,prefire,NA,mass_cwd_sound,3.2776283205964445
downieville,REDANT56,2020,prefire,NA,mass_cwd_rotten,1.8394351280203431
downieville,REDANT56,2020,prefire,NA,total_fine,5.965816076977706
downieville,REDANT56,2020,prefire,NA,total_cwd,5.117063448616788
downieville,REDANT56,2020,prefire,NA,total_fuel,33.92211940691867
downieville,REDANT56,2020,prefire,NA,duff_load,15.69800218609215
downieville,REDANT56,2020,prefire,NA,litter_load,7.141237695232024
downieville,REDANT56,2020,prefire,NA,litter_depth_cm,4.45
downieville,REDANT56,2020,prefire,NA,duff_depth_cm,5.825
downieville,REDANT56,2020,prefire,NA,fuel_depth_cm,10.0875
downieville,REDANT57,2020,prefire,NA,mass_1hr,0.1389535035913872
downieville,REDANT57,2020,prefire,NA,mass_10hr,1.2718933972897946
downieville,REDANT57,2020,prefire,NA,mass_100hr,6.052294729842025
downieville,REDANT57,2020,prefire,NA,mass_cwd_sound,0.16563324026347476
downieville,REDANT57,2020,prefire,NA,mass_cwd_rotten,0
downieville,REDANT57,2020,prefire,NA,total_fine,7.463141630723207
downieville,REDANT57,2020,prefire,NA,total_cwd,0.16563324026347476
downieville,REDANT57,2020,prefire,NA,total_fuel,17.90269173873735
downieville,REDANT57,2020,prefire,NA,duff_load,5.2324201369375505
downieville,REDANT57,2020,prefire,NA,litter_load,5.041496730813116
downieville,REDANT57,2020,prefire,NA,litter_depth_cm,5.949999999999999
downieville,REDANT57,2020,prefire,NA,duff_depth_cm,2
downieville,REDANT57,2020,prefire,NA,fuel_depth_cm,8.55
downieville,REDANT58,2020,prefire,NA,mass_1hr,1.0654989528738843
downieville,REDANT58,2020,prefire,NA,mass_10hr,2.571854692264618
downieville,REDANT58,2020,prefire,NA,mass_100hr,6.029864875279219
downieville,REDANT58,2020,prefire,NA,mass_cwd_sound,5.838942818306371
downieville,REDANT58,2020,prefire,NA,mass_cwd_rotten,0.2517872639393114
downieville,REDANT58,2020,prefire,NA,total_fine,9.667218520417721
downieville,REDANT58,2020,prefire,NA,total_cwd,6.090730082245683
downieville,REDANT58,2020,prefire,NA,total_fuel,27.857327466989588
downieville,REDANT58,2020,prefire,NA,duff_load,9.912233533994334
downieville,REDANT58,2020,prefire,NA,litter_load,2.187145330331849
downieville,REDANT58,2020,prefire,NA,litter_depth_cm,3.3375
downieville,REDANT58,2020,prefire,NA,duff_depth_cm,3.1375
downieville,REDANT58,2020,prefire,NA,fuel_depth_cm,10.4
downieville,REDANT59,2020,prefire,NA,mass_1hr,0.3003075480575749
downieville,REDANT59,2020,prefire,NA,mass_10hr,2.007641428491975
downieville,REDANT59,2020,prefire,NA,mass_100hr,1.9652098053769378
downieville,REDANT59,2020,prefire,NA,mass_cwd_sound,0.15960877541230467
downieville,REDANT59,2020,prefire,NA,mass_cwd_rotten,4.824886856634302
downieville,REDANT59,2020,prefire,NA,total_fine,4.273158781926488
downieville,REDANT59,2020,prefire,NA,total_cwd,4.984495632046607
downieville,REDANT59,2020,prefire,NA,total_fuel,27.390373448776817
downieville,REDANT59,2020,prefire,NA,duff_load,10.242423177863213
downieville,REDANT59,2020,prefire,NA,litter_load,7.89029585694051
downieville,REDANT59,2020,prefire,NA,litter_depth_cm,4.1625
downieville,REDANT59,2020,prefire,NA,duff_depth_cm,3.7375000000000003
downieville,REDANT59,2020,prefire,NA,fuel_depth_cm,7.925000000000001
downieville,REDANT60,2020,prefire,NA,mass_1hr,0.24247403452052607
downieville,REDANT60,2020,prefire,NA,mass_10hr,2.318040862044488
downieville,REDANT60,2020,prefire,NA,mass_100hr,2.0800861578890295
downieville,REDANT60,2020,prefire,NA,mass_cwd_sound,4.706664759590705
downieville,REDANT60,2020,prefire,NA,mass_cwd_rotten,0
downieville,REDANT60,2020,prefire,NA,total_fine,4.640601054454044
downieville,REDANT60,2020,prefire,NA,total_cwd,4.706664759590705
downieville,REDANT60,2020,prefire,NA,total_fuel,24.871707811717755
downieville,REDANT60,2020,prefire,NA,duff_load,11.649836225212464
downieville,REDANT60,2020,prefire,NA,litter_load,3.8746057724605416
downieville,REDANT60,2020,prefire,NA,litter_depth_cm,5.9125
downieville,REDANT60,2020,prefire,NA,duff_depth_cm,3.6875
downieville,REDANT60,2020,prefire,NA,fuel_depth_cm,10.2875
downieville,REDANT61,2020,prefire,NA,mass_1hr,0.6677315908079325
downieville,REDANT61,2020,prefire,NA,mass_10hr,3.7610114254778075
downieville,REDANT61,2020,prefire,NA,mass_100hr,3.2425715920419043
downieville,REDANT61,2020,prefire,NA,mass_cwd_sound,0.9866246369890179
downieville,REDANT61,2020,prefire,NA,mass_cwd_rotten,0.1981534320475323
downieville,REDANT61,2020,prefire,NA,total_fine,7.671314608327645
downieville,REDANT61,2020,prefire,NA,total_cwd,1.1847780690365504
downieville,REDANT61,2020,prefire,NA,total_fuel,24.784380619998753
downieville,REDANT61,2020,prefire,NA,duff_load,13.347947946175637
downieville,REDANT61,2020,prefire,NA,litter_load,2.580339996458923
downieville,REDANT61,2020,prefire,NA,litter_depth_cm,3.9375
downieville,REDANT61,2020,prefire,NA,duff_depth_cm,4.225
downieville,REDANT61,2020,prefire,NA,fuel_depth_cm,16.6
drycreek,DRYCREEK21,2020,prefire,NA,mass_1hr,0.020446396195872116
drycreek,DRYCREEK21,2020,prefire,NA,mass_10hr,0.04420407982598139
drycreek,DRYCREEK21,2020,prefire,NA,mass_100hr,0
drycreek,DRYCREEK21,2020,prefire,NA,mass_cwd_sound,0
drycreek,DRYCREEK21,2020,prefire,NA,mass_cwd_rotten,0
drycreek,DRYCREEK21,2020,prefire,NA,total_fine,0.0646504760218535
drycreek,DRYCREEK21,2020,prefire,NA,total_cwd,0
drycreek,DRYCREEK21,2020,prefire,NA,total_fuel,27.049439740489678
drycreek,DRYCREEK21,2020,prefire,NA,duff_load,24.884320972278427
drycreek,DRYCREEK21,2020,prefire,NA,litter_load,2.1004682921893965
drycreek,DRYCREEK21,2020,prefire,NA,litter_depth_cm,3.25
drycreek,DRYCREEK21,2020,prefire,NA,duff_depth_cm,8.075
drycreek,DRYCREEK21,2020,prefire,NA,fuel_depth_cm,8.425
drycreek,DRYCREEK22,2020,prefire,NA,mass_1hr,0.020446396195872116
drycreek,DRYCREEK22,2020,prefire,NA,mass_10hr,1.9449795123431808
drycreek,DRYCREEK22,2020,prefire,NA,mass_100hr,0.6180811857547551
drycreek,DRYCREEK22,2020,prefire,NA,mass_cwd_sound,0.7091583715121963
drycreek,DRYCREEK22,2020,prefire,NA,mass_cwd_rotten,8.457087166888114
drycreek,DRYCREEK22,2020,prefire,NA,total_fine,2.583507094293808
drycreek,DRYCREEK22,2020,prefire,NA,total_cwd,9.16624553840031
drycreek,DRYCREEK22,2020,prefire,NA,total_fuel,32.80773708129792
drycreek,DRYCREEK22,2020,prefire,NA,duff_load,17.180196832254147
drycreek,DRYCREEK22,2020,prefire,NA,litter_load,3.877787616349656
drycreek,DRYCREEK22,2020,prefire,NA,litter_depth_cm,6
drycreek,DRYCREEK22,2020,prefire,NA,duff_depth_cm,5.575
drycreek,DRYCREEK22,2020,prefire,NA,fuel_depth_cm,22.425000000000004
drycreek,DRYCREEK23,2020,prefire,NA,mass_1hr,0.025557995244840148
drycreek,DRYCREEK23,2020,prefire,NA,mass_10hr,0.5746530377377581
drycreek,DRYCREEK23,2020,prefire,NA,mass_100hr,1.8542435572642666
drycreek,DRYCREEK23,2020,prefire,NA,mass_cwd_sound,0.7786770201371304
drycreek,DRYCREEK23,2020,prefire,NA,mass_cwd_rotten,0
drycreek,DRYCREEK23,2020,prefire,NA,total_fine,2.454454590246863
drycreek,DRYCREEK23,2020,prefire,NA,total_cwd,0.7786770201371304
drycreek,DRYCREEK23,2020,prefire,NA,total_fuel,23.303345344702084
drycreek,DRYCREEK23,2020,prefire,NA,duff_load,17.141676211554028
drycreek,DRYCREEK23,2020,prefire,NA,litter_load,2.928537522764062
drycreek,DRYCREEK23,2020,prefire,NA,litter_depth_cm,4.53125
drycreek,DRYCREEK23,2020,prefire,NA,duff_depth_cm,5.5625
drycreek,DRYCREEK23,2020,prefire,NA,fuel_depth_cm,10.100000000000005
drycreek,DRYCREEK23,2022,postfire,1yr,mass_1hr,0.0357811933427762
drycreek,DRYCREEK23,2022,postfire,1yr,mass_10hr,0.7514693570416835
drycreek,DRYCREEK23,2022,postfire,1yr,mass_100hr,0.8241082476730067
drycreek,DRYCREEK23,2022,postfire,1yr,mass_cwd_sound,1.107186712658878
drycreek,DRYCREEK23,2022,postfire,1yr,mass_cwd_rotten,0
drycreek,DRYCREEK23,2022,postfire,1yr,total_fine,1.6113587980574673
drycreek,DRYCREEK23,2022,postfire,1yr,total_cwd,1.107186712658878
drycreek,DRYCREEK23,2022,postfire,1yr,total_fuel,8.3701772458438235
drycreek,DRYCREEK23,2022,postfire,1yr,duff_load,4.39135075981384
drycreek,DRYCREEK23,2022,postfire,1yr,litter_load,1.260280975313638
drycreek,DRYCREEK23,2022,postfire,1yr,litter_depth_cm,1.95
drycreek,DRYCREEK23,2022,postfire,1yr,duff_depth_cm,1.4249999999999998
drycreek,DRYCREEK24,2020,prefire,NA,mass_1hr,0.04709021242005737
drycreek,DRYCREEK24,2020,prefire,NA,mass_10hr,0.17729937447524366
drycreek,DRYCREEK24,2020,prefire,NA,mass_100hr,0
drycreek,DRYCREEK24,2020,prefire,NA,mass_cwd_sound,0
drycreek,DRYCREEK24,2020,prefire,NA,mass_cwd_rotten,0
drycreek,DRYCREEK24,2020,prefire,NA,total_fine,0.22438958689530103
drycreek,DRYCREEK24,2020,prefire,NA,total_cwd,0
drycreek,DRYCREEK24,2020,prefire,NA,total_fuel,4.359776711424526
drycreek,DRYCREEK24,2020,prefire,NA,duff_load,2.936321023283226
drycreek,DRYCREEK24,2020,prefire,NA,litter_load,1.1990661012459984
drycreek,DRYCREEK24,2020,prefire,NA,litter_depth_cm,1.0375
drycreek,DRYCREEK24,2020,prefire,NA,duff_depth_cm,0.9624999999999999
drycreek,DRYCREEK24,2020,prefire,NA,fuel_depth_cm,1.4
drycreek,DRYCREEK25,2020,prefire,NA,mass_1hr,0
drycreek,DRYCREEK25,2020,prefire,NA,mass_10hr,0.9724897561715905
drycreek,DRYCREEK25,2020,prefire,NA,mass_100hr,1.8542435572642655
drycreek,DRYCREEK25,2020,prefire,NA,mass_cwd_sound,0
drycreek,DRYCREEK25,2020,prefire,NA,mass_cwd_rotten,0
drycreek,DRYCREEK25,2020,prefire,NA,total_fine,2.826733313435856
drycreek,DRYCREEK25,2020,prefire,NA,total_cwd,0
drycreek,DRYCREEK25,2020,prefire,NA,total_fuel,20.323625160866044
drycreek,DRYCREEK25,2020,prefire,NA,duff_load,15.485289521448806
drycreek,DRYCREEK25,2020,prefire,NA,litter_load,2.011602325981384
drycreek,DRYCREEK25,2020,prefire,NA,litter_depth_cm,3.1125
drycreek,DRYCREEK25,2020,prefire,NA,duff_depth_cm,5.025
drycreek,DRYCREEK25,2020,prefire,NA,fuel_depth_cm,4.4625
drycreek,DRYCREEK26,2020,prefire,NA,mass_1hr,0.04089279239174426
drycreek,DRYCREEK26,2020,prefire,NA,mass_10hr,0.9724897561715903
drycreek,DRYCREEK26,2020,prefire,NA,mass_100hr,2.47232474301902
drycreek,DRYCREEK26,2020,prefire,NA,mass_cwd_sound,0.48697131806387706
drycreek,DRYCREEK26,2020,prefire,NA,mass_cwd_rotten,0
drycreek,DRYCREEK26,2020,prefire,NA,total_fine,3.485707291582355
drycreek,DRYCREEK26,2020,prefire,NA,total_cwd,0.48697131806387706
drycreek,DRYCREEK26,2020,prefire,NA,total_fuel,10.198847546311551
drycreek,DRYCREEK26,2020,prefire,NA,duff_load,5.701051863617968
drycreek,DRYCREEK26,2020,prefire,NA,litter_load,0.5251170730473492
drycreek,DRYCREEK26,2020,prefire,NA,litter_depth_cm,0.8125
drycreek,DRYCREEK26,2020,prefire,NA,duff_depth_cm,1.8499999999999999
drycreek,DRYCREEK26,2020,prefire,NA,fuel_depth_cm,3.19375
drycreek,DRYCREEK26,2022,postfire,1yr,mass_1hr,0.025557995244840134
drycreek,DRYCREEK26,2022,postfire,1yr,mass_10hr,1.016693835997572
drycreek,DRYCREEK26,2022,postfire,1yr,mass_100hr,2.47232474301902
drycreek,DRYCREEK26,2022,postfire,1yr,mass_cwd_sound,0.8246820081977482
drycreek,DRYCREEK26,2022,postfire,1yr,mass_cwd_rotten,0.13808021948406826
drycreek,DRYCREEK26,2022,postfire,1yr,total_fine,3.514576574261432
drycreek,DRYCREEK26,2022,postfire,1yr,total_cwd,0.9627622276818167
drycreek,DRYCREEK26,2022,postfire,1yr,total_fuel,7.959991053056157
drycreek,DRYCREEK26,2022,postfire,1yr,duff_load,2.3112372420072838
drycreek,DRYCREEK26,2022,postfire,1yr,litter_load,1.1714150091056252
drycreek,DRYCREEK26,2022,postfire,1yr,litter_depth_cm,1.8125
drycreek,DRYCREEK26,2022,postfire,1yr,duff_depth_cm,0.75
drycreek,DRYCREEK27,2020,prefire,NA,mass_1hr,0.0357811933427762
drycreek,DRYCREEK27,2020,prefire,NA,mass_10hr,0.4862448780857952
drycreek,DRYCREEK27,2020,prefire,NA,mass_100hr,2.4723247430190205
drycreek,DRYCREEK27,2020,prefire,NA,mass_cwd_sound,0
drycreek,DRYCREEK27,2020,prefire,NA,mass_cwd_rotten,0
drycreek,DRYCREEK27,2020,prefire,NA,total_fine,2.994350814447592
drycreek,DRYCREEK27,2020,prefire,NA,total_cwd,0
drycreek,DRYCREEK27,2020,prefire,NA,total_fuel,17.009515627782275
drycreek,DRYCREEK27,2020,prefire,NA,duff_load,11.825830554937273
drycreek,DRYCREEK27,2020,prefire,NA,litter_load,2.18933425839741
drycreek,DRYCREEK27,2020,prefire,NA,litter_depth_cm,3.3874999999999993
drycreek,DRYCREEK27,2020,prefire,NA,duff_depth_cm,3.8375
drycreek,DRYCREEK27,2020,prefire,NA,fuel_depth_cm,3.5125000000000006
drycreek,DRYCREEK27,2022,postfire,1yr,mass_1hr,0.020446396195872116
drycreek,DRYCREEK27,2022,postfire,1yr,mass_10hr,0.3094285587818697
drycreek,DRYCREEK27,2022,postfire,1yr,mass_100hr,0.41205412383650364
drycreek,DRYCREEK27,2022,postfire,1yr,mass_cwd_sound,0
drycreek,DRYCREEK27,2022,postfire,1yr,mass_cwd_rotten,0
drycreek,DRYCREEK27,2022,postfire,1yr,total_fine,0.7419290788142453
drycreek,DRYCREEK27,2022,postfire,1yr,total_cwd,0
drycreek,DRYCREEK27,2022,postfire,1yr,total_fuel,3.0901524352488865
drycreek,DRYCREEK27,2022,postfire,1yr,duff_load,0.885974276102792
drycreek,DRYCREEK27,2022,postfire,1yr,litter_load,1.462249080331849
drycreek,DRYCREEK27,2022,postfire,1yr,litter_depth_cm,2.2625
drycreek,DRYCREEK27,2022,postfire,1yr,duff_depth_cm,0.28749999999999987
drycreek,DRYCREEK27,2022,postfire,1yr,fuel_depth_cm,1.4749999999999999
drycreek,DRYCREEK28,2020,prefire,NA,mass_1hr,0.030669594293808188
drycreek,DRYCREEK28,2020,prefire,NA,mass_10hr,1.4587346342573855
drycreek,DRYCREEK28,2020,prefire,NA,mass_100hr,4.532595362201538
drycreek,DRYCREEK28,2020,prefire,NA,mass_cwd_sound,0.2648387890458523
drycreek,DRYCREEK28,2020,prefire,NA,mass_cwd_rotten,0.15034821630023326
drycreek,DRYCREEK28,2020,prefire,NA,total_fine,6.021999590752731
drycreek,DRYCREEK28,2020,prefire,NA,total_cwd,0.41518700534608527
drycreek,DRYCREEK28,2020,prefire,NA,total_fuel,27.621519583249768
drycreek,DRYCREEK28,2020,prefire,NA,duff_load,19.067707246560094
drycreek,DRYCREEK28,2020,prefire,NA,litter_load,2.1166257405908535
drycreek,DRYCREEK28,2020,prefire,NA,litter_depth_cm,3.275
drycreek,DRYCREEK28,2020,prefire,NA,duff_depth_cm,6.1875
drycreek,DRYCREEK28,2020,prefire,NA,fuel_depth_cm,4.8
drycreek,DRYCREEK28,2022,postfire,1yr,mass_1hr,0.02555799524484014
drycreek,DRYCREEK28,2022,postfire,1yr,mass_10hr,1.9007754325172002
drycreek,DRYCREEK28,2022,postfire,1yr,mass_100hr,1.6482164953460143
drycreek,DRYCREEK28,2022,postfire,1yr,mass_cwd_sound,0.1649364016395496
drycreek,DRYCREEK28,2022,postfire,1yr,mass_cwd_rotten,0.15034821630023323
drycreek,DRYCREEK28,2022,postfire,1yr,total_fine,3.5745499231080546
drycreek,DRYCREEK28,2022,postfire,1yr,total_cwd,0.3152846179397828
drycreek,DRYCREEK28,2022,postfire,1yr,total_fuel,12.395963871278516
drycreek,DRYCREEK28,2022,postfire,1yr,duff_load,6.163299312019423
drycreek,DRYCREEK28,2022,postfire,1yr,litter_load,2.3428300182112505
drycreek,DRYCREEK28,2022,postfire,1yr,litter_depth_cm,3.625
drycreek,DRYCREEK28,2022,postfire,1yr,duff_depth_cm,2
drycreek,DRYCREEK29,2020,prefire,NA,mass_1hr,0.05622758953864828
drycreek,DRYCREEK29,2020,prefire,NA,mass_10hr,0.4420407982598139
drycreek,DRYCREEK29,2020,prefire,NA,mass_100hr,0.30904059287737756
drycreek,DRYCREEK29,2020,prefire,NA,mass_cwd_sound,8.68710485660207
drycreek,DRYCREEK29,2020,prefire,NA,mass_cwd_rotten,11.021359522675413
drycreek,DRYCREEK29,2020,prefire,NA,total_fine,0.8073089806758399
drycreek,DRYCREEK29,2020,prefire,NA,total_cwd,19.708464379277494
drycreek,DRYCREEK29,2020,prefire,NA,total_fuel,39.71125081998975
drycreek,DRYCREEK29,2020,prefire,NA,duff_load,16.024578211250507
drycreek,DRYCREEK29,2020,prefire,NA,litter_load,3.170899248785917
drycreek,DRYCREEK29,2020,prefire,NA,litter_depth_cm,4.90625
drycreek,DRYCREEK29,2020,prefire,NA,duff_depth_cm,5.2
drycreek,DRYCREEK29,2020,prefire,NA,fuel_depth_cm,14.187499999999996
drycreek,DRYCREEK29,2022,postfire,1yr,mass_1hr,0.05622758953864833
drycreek,DRYCREEK29,2022,postfire,1yr,mass_10hr,0.30942855878186976
drycreek,DRYCREEK29,2022,postfire,1yr,mass_100hr,0.8241082476730073
drycreek,DRYCREEK29,2022,postfire,1yr,mass_cwd_sound,0.4416478853819346
drycreek,DRYCREEK29,2022,postfire,1yr,mass_cwd_rotten,0
drycreek,DRYCREEK29,2022,postfire,1yr,total_fine,1.1897643959935247
drycreek,DRYCREEK29,2022,postfire,1yr,total_cwd,0.4416478853819346
drycreek,DRYCREEK29,2022,postfire,1yr,total_fuel,2.6560111462075118
drycreek,DRYCREEK29,2022,postfire,1yr,duff_load,0.6933711726021853
drycreek,DRYCREEK29,2022,postfire,1yr,litter_load,0.3312276922298664
drycreek,DRYCREEK29,2022,postfire,1yr,litter_depth_cm,0.5125
drycreek,DRYCREEK29,2022,postfire,1yr,duff_depth_cm,0.22500000000000006
drycreek,DRYCREEK29,2022,postfire,1yr,fuel_depth_cm,0.7999999999999999
drycreek,DRYCREEK30,2020,prefire,NA,mass_1hr,0.0357811933427762
drycreek,DRYCREEK30,2020,prefire,NA,mass_10hr,0.7072652772157019
drycreek,DRYCREEK30,2020,prefire,NA,mass_100hr,1.236162371509511
drycreek,DRYCREEK30,2020,prefire,NA,mass_cwd_sound,0.11789544940334422
drycreek,DRYCREEK30,2020,prefire,NA,mass_cwd_rotten,0
drycreek,DRYCREEK30,2020,prefire,NA,total_fine,1.9792088420679892
drycreek,DRYCREEK30,2020,prefire,NA,total_cwd,0.11789544940334422
drycreek,DRYCREEK30,2020,prefire,NA,total_fuel,24.4434872862103
drycreek,DRYCREEK30,2020,prefire,NA,duff_load,19.260310350060703
drycreek,DRYCREEK30,2020,prefire,NA,litter_load,3.086072644678268
drycreek,DRYCREEK30,2020,prefire,NA,litter_depth_cm,4.775
drycreek,DRYCREEK30,2020,prefire,NA,duff_depth_cm,6.25
drycreek,DRYCREEK30,2020,prefire,NA,fuel_depth_cm,4.9625
drycreek,DRYCREEK30,2022,postfire,1yr,mass_1hr,0
drycreek,DRYCREEK30,2022,postfire,1yr,mass_10hr,0.486244878085795
