site,year,plot_id,tag,status,species_id,dbh,height,ht_to_crownlive,ht_to_crowndead,crown_class,crown_width,deacy,bolechar,stump_diam,stump_ht,scorch_ht,scorch,torch_ht,torch,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTES
,,,,,,cm,m,m,m,,m,,m,cm,m,m,%,m,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,612,live,abma,88.5,31,15,2,CO,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,613,live,abco,34.9,19,7,2.5,IN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,stump,,abco,,,,,,,2,,53,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,,dead,abco,69.2,28,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,stump,,abco,,,,,,,3,,55,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,stump,,abco,,,,,,,2,,22,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,stump,,abma,,,,,,,2,,50,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,614,live,abco,52.5,25,9.8,0.5,IN,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,,dead,abma,29,10.7,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,615,live,abco,95.2,37.7,19.1,2,CO,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,stump,,abco,,,,,,,2,,45,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,stump,,abma,,,,,,,2,,13,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,616,live,abco,75.8,31,18,none,CO,2,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,stump,,abma ,,,,,,,5,,60,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,stump,,abma ,,,,,,,2,,52,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,stump,,abco,,,,,,,3,,79,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton8,stump,,abma,,,,,,,2,,52,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,618,live,abco,8.9,4,0.5,0.05,IN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,,dead,abco,25.2,4,,1.5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,,dead,abco,58,2,,none,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,,dead,abco,28.2,17,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,619,live,abco,22.2,12,5,1.6,OV,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,620,live,abco,35.4,17.5,9,1,CO,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,,dead,abco,61.2,24,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,stump,,abco,,,,,,,2,,37,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,stump,,abco,,,,,,,4,,43,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,stump,,abco,,,,,,,4,,56,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,stump,,abma,,,,,,,3,,71,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,621,live,abma ,71.6,29.4,15,9,CO,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,stump,,abco,,,,,,,2,,34,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,622,live,abco,21,11,5,none,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,623,live,abco,22.4,12,3.5,0.3,IN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,,dead,abma,45.9,3.5,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,stump,,abco,,,,,,,3,,53,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,stump,,abco,,,,,,,2,,47,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,stump,,abco,,,,,,,2,,49,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,stump,,abco,,,,,,,2,,21,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,624,live,abco,15.2,6,2.7,none,OV,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton9,625,live,abco,73.1,28.4,8,,CO,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,2,,40,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,3,,15,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,626,live,pije,42.6,22,13,none,IN,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,1,,54,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,2,,32,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,3,,47,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,3,,49,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,3,,52,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,2,,48,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,1,,45,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,2,,54,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,627,,abco,29,11,4.5,0.8,OV,3,1,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,1,,22,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,1,,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,4,,60,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,,dead,abco,18.7,7,,4,,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abma,,,,,,,1,,63,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,,dead,abma,45.5,2,,,,,5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,628,live,abco,90.2,26,12,8,CO,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,629,live,abco,14.5,5,2.5,1,OV,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,630,live,abco,72.3,30,10,none,CO,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,631,live,abco,8.8,5,1.8,1.8,OV,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,632,live,abco,25.2,12,5.5,3,IN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,633,live,abco,8.7,5,3,1.5,OV,2.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,634,live,abco,16,9,3,none,IN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,635,live,abco,15.7,9,2.3,none,OV,3.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,636,live,abco,11.8,7,5,none,OV,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abma,,,,,,,1,,14.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,637,live,abco,12.3,5,3.5,none,OV,2.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,,dead,abco,10.5,6,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,638,live,abco,26.2,10,7.7,none,IN,1,2,,,,,,,,broken top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,1,,38,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,2,,27,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,1,,25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,639,live,abco,76.6,30,15,4,CO,6,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,,dead,abco,17.8,8,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,2,,35,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton10,stump,,abco,,,,,,,2,,30,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,,dead,abco,78.3,6,,1.8,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,,dead,abco,48.5,7,,1.3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,abco,,,,,,,1,,12,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,abco,,,,,,,1,,26,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,640,live,abco,54.9,23,6,3.5,CO,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,abco,,,,,,,1,,19,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,641,live,abco,82.5,29.2,13,3.6,CO,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,fxnstump,,abco,,,,,,3,,,59,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,abco,,,,,,,1,,39,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,abma,,,,,,,2,,35,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,642,live,abco,58.4,28,7,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,abco,,,,,,,2,,80,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,643,live,abma ,55.5,25,15,2.3,CO,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,644,live,abco,49.6,24,7,2,CO,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,pije,,,,,,,3,,20.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,abma,,,,,,,3,,40,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,abma ,,,,,,,4,,47,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,,dead,abma,25.2,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,abco,,,,,,,3,,32,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,abco,,,,,,,1,,24,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,abco,,,,,,,1,,17,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,abco,,,,,,,1,,30,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,pije,,,,,,,2,,18,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,645,live,abma ,67.7,25,18.6,1.5,CO,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton11,stump,,,,,,,,,2,,23,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,646,live,cade,13.8,4.7,0.9,0.3,IN,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,647,live,cade,17.5,6,1.8,1.2,IN,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,648,live,cade,13.5,4.5,1.8,,OV,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,649,live,pije,19,6,2.7,2.4,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,650,live,cade,13.2,5.1,1.8,,IN,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,651,live,cade,12.2,6,2.1,,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,652,live,cade,9.8,4.5,1.7,,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,stump,,abco,,,,,,,3,,25,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,,dead,abco,14.5,7,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,,dead,abco,60.5,23,,2.2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,653,live,cade,8.3,3.8,1,,OV,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,654,live,abco,39.4,16.8,5,2.2,CO,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,,dead,abco,28.4,11.5,,2.5,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,,dead,abco,27.3,11,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,655,live,abco,18.7,8.4,1.8,,OV,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,656,live,pije,73,27,10.6,8,CO,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,stump,,abco,,,,,,3,,,55,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,657,live,abco,16.4,7,2,3,OV,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,658,live,cade,18.5,6.6,2.3,,OV,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,659,live,abco,19.9,8.8,5,0.4,OV,2.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,stump,,abco ,,,,,,,3,,20,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,660,live,abco,19.1,12.5,3,,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,stump,,abco ,,,,,,2,,,30,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton12,661,live,abco,23.5,12,2.4,,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,662,live,abco,62.5,22,8,5,CO,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,663,live,abco,17.9,26,6,5.5,IN,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,stump,,abco,,,,,,,1,,11,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,664,live,abco,15.8,9.4,4,1.5,IN,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,stump,,abco,,,,,,4,,,0.54,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,665,live,abco,36.6,16,5,1,IN,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,666,live,abco,14.6,9,4,1.5,OV,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,667,live,abco,11.6,6,2,1,OV,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,668,live,abco,8.6,5.2,2.5,1.5,OV,2.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,669,live,abco,9.2,6,2.5,0.1,OV,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,670,live,abco,9.4,4.5,1.8,0.04,OV,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,671,live,abco,39.5,15,5.5,0.4,IN,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton13,672,live,abco,28.2,15,7,1.5,IN,3.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
