site,plotid,pre_post_fire,year,diamclass,status,BA_m2_sum,n_trees_diamclass,mean_dbh_cm,mean_ht,n_trees_ha,BA_m2_ha
springsfire,springs20,prefire,2019,[20-40],LIVE,3.1762699459992,3,36.6833333333333,12.0333333333333,12.14058,12.8539197936663
springsfire,springs20,prefire,2019,[40-60],LIVE,3.36807006798708,2,46.3,14.75,8.09372,13.6301080353342
springsfire,Springs21,postfire,2020,[20-40],LIVE,1.61324709752653,2,31.85,11.9,8.09372,6.52858514909621
springsfire,Springs21,postfire,2020,[40-60],LIVE,9.75703279981304,6,45.3333333333333,15.8333333333333,24.28116,39.4853457562514
springsfire,springs21,prefire,2019,[20-40],LIVE,2.30010920734413,3,31.1,11.2333333333333,12.14058,9.30821994683268
springsfire,springs21,prefire,2019,[40-60],LIVE,7.84845243090417,5,44.56,14.92,20.2343,31.7615882045288
springsfire,Springs22,postfire,2020,[20-40],LIVE,1.88063590225519,2,34.6,,8.09372,7.61067020740044
springsfire,Springs22,postfire,2020,[40-60],LIVE,22.1920710967843,12,48.3208333333333,,48.56232,89.8082048387325
springsfire,springs22,prefire,2019,[20-40],LIVE,0.973139740375975,1,35.2,10.5,4.04686,3.93816028973792
springsfire,springs22,prefire,2019,[40-60],LIVE,10.9098088081213,6,47.9333333333333,16.8333333333333,24.28116,44.1504688732337
springsfire,Springs23,postfire,2020,[20-40],LIVE,1.68992552021902,2,32,9.5,8.09372,6.83889199075355
springsfire,Springs23,postfire,2020,[40-60],LIVE,7.94412178118761,4,49.925,14,16.18744,32.1487486714169
springsfire,springs23,prefire,2019,[20-40],LIVE,1.65990760241397,2,31.7,9.5,8.09372,6.717413679905
springsfire,springs23,prefire,2019,[40-60],LIVE,6.06423200718765,3,50.3333333333333,12.6666666666667,12.14058,24.5410979406074
springsfire,springs23,prefire,2019,[40-60],STUMP,1.65108169055279,1,45.85,16,4.04686,6.68169645023047
springsfire,Springs24,postfire,2020,[20-40],DEAD,0.41547562843725,1,23,5,4.04686,1.68137170169757
springsfire,Springs24,postfire,2020,[20-40],LIVE,1.18236981110505,1,38.8,11,4.04686,4.7848850937686
springsfire,Springs24,postfire,2020,[40-60],LIVE,8.19357209186427,4,50.75,18.5,16.18744,33.1582391556819
springsfire,springs24,prefire,2019,[20-40],LIVE,1.64935185109791,2,31.5,8.95,8.09372,6.67469603213409
springsfire,springs24,prefire,2019,[40-60],LIVE,8.033075977174,4,50.275,19.9,16.18744,32.5087338489864
springsfire,Springs25,postfire,2020,[20-40],LIVE,1.97566122604465,2,35.35,10.5,8.09372,7.99522438923104
springsfire,Springs25,postfire,2020,[40-60],LIVE,1.82466842913149,1,48.2,15,4.04686,7.38417767911505
springsfire,springs25,prefire,2019,[20-40],LIVE,1.93915591940993,2,35.05,10.35,8.09372,7.84749252402328
springsfire,springs25,prefire,2019,[40-60],LIVE,1.82466842913149,1,48.2,14,4.04686,7.38417767911505
springsfire,Springs26,postfire,2020,[<20],DEAD,1.52133195046413,13,11.7384615384615,6.79230769230769,52.60918,6.15661741705525
springsfire,Springs26,postfire,2020,[<20],LIVE,0.271182277857871,3,10.6666666666667,4.33333333333333,12.14058,1.0974367129719
springsfire,Springs26,postfire,2020,[20-40],DEAD,2.16475368786422,3,29.5,16.0333333333333,12.14058,8.76045510927018
springsfire,Springs26,postfire,2020,[20-40],LIVE,4.69705800823517,8,26.725,12.5125,32.37488,19.0083361712066
springsfire,Springs26,postfire,2020,[40-60],LIVE,5.69817363119136,3,48.6,16,12.14058,23.0597109411231
springsfire,Springs26,postfire,2020,[60-80],LIVE,3.06796157577128,1,62.5,19.5,4.04686,12.4156109825258
springsfire,springs26,prefire,2019,[<20],DEAD,0.183853856069709,1,15.3,8,4.04686,0.744030815974261
springsfire,springs26,prefire,2019,[<20],LIVE,1.7939711419151,16,11.50625,6.00625,64.74976,7.25995005537054
springsfire,springs26,prefire,2019,[20-40],LIVE,6.81879151169929,11,27.3727272727273,12.6090909090909,44.51546,27.5946946170354
springsfire,springs26,prefire,2019,[40-60],LIVE,2.96463459339471,2,43.35,15.85,8.09372,11.9974611506253
springsfire,springs26,prefire,2019,[60-80],LIVE,5.81641532469085,2,60.85,17.85,8.09372,23.5382185208784
springsfire,springs26,prefire,2019,[80-100],DEAD,5.55497198405911,1,84.1,21,4.04686,22.4801939234094
springsfire,Springs27,postfire,2020,[<20],DEAD,0.237582944427728,2,12.1,6.6,8.09372,0.961464914486796
springsfire,Springs27,postfire,2020,[<20],LIVE,0.965851245419646,6,13.8,6.55,24.28116,3.90866477103895
springsfire,Springs27,postfire,2020,[20-40],DEAD,0.633470742669846,1,28.4,11.5,4.04686,2.56356740968089
springsfire,Springs27,postfire,2020,[20-40],LIVE,5.56846512450627,7,31.3571428571429,12.5571428571429,28.32802,22.5347987737595
springsfire,Springs27,postfire,2020,[40-60],LIVE,4.86558089215536,3,45.3,15.9,12.14058,19.6903246892279
springsfire,springs27,prefire,2019,[<20],DEAD,0.30285738578769,2,13.45,7.5,8.09372,1.22562144024877
springsfire,springs27,prefire,2019,[<20],LIVE,0.96087967504534,6,13.7833333333333,6.05,24.28116,3.88854552175398
springsfire,springs27,prefire,2019,[20-40],DEAD,0.754767635024948,1,31,11.5,4.04686,3.05443895147706
springsfire,springs27,prefire,2019,[20-40],LIVE,5.55920528015982,7,31.3428571428571,11.9857142857143,28.32802,22.4973254800676
springsfire,springs27,prefire,2019,[40-60],LIVE,4.90746617620935,3,45.4666666666667,15.4666666666667,12.14058,19.8598285698546
springsfire,Springs28,postfire,2020,[<20],DEAD,0.346596209507294,4,10.4,5,16.18744,1.40262633640669
springsfire,Springs28,postfire,2020,[<20],LIVE,1.92595337628322,11,14.5818181818182,5.8,44.51546,7.79406368034552
springsfire,Springs28,postfire,2020,[20-40],LIVE,6.61015441658358,9,29.8555555555556,10.9222222222222,36.42174,26.7503695022954
springsfire,Springs28,postfire,2020,[40-60],LIVE,1.69093082986817,1,46.4,16,4.04686,6.8429603381603
springsfire,Springs28,postfire,2020,[60-80],LIVE,5.69264442812104,2,60.2,16,8.09372,23.0373350303859
springsfire,springs28,prefire,2019,[<20],LIVE,2.28245345663096,15,13.5,5.47666666666667,60.7029,9.23676959550156
springsfire,springs28,prefire,2019,[20-40],LIVE,7.85725674431585,10,31.03,10.9,40.4686,31.7972180283021
springsfire,springs28,prefire,2019,[40-60],LIVE,4.37736953980587,2,52.4,17.95,8.09372,17.7146016958588
springsfire,springs28,prefire,2019,[60-80],LIVE,2.99962408157407,1,61.8,10.8,4.04686,12.1390587107588
springsfire,Springs29,postfire,2020,[20-40],LIVE,1.97659584985909,2,35.3,13,8.09372,7.99900668096076
springsfire,Springs29,postfire,2020,[40-60],LIVE,5.35584998769295,3,47.4666666666667,15.6666666666667,12.14058,21.6743750811951
springsfire,springs29,prefire,2019,[20-40],LIVE,1.93035160599825,2,34.9,12.6,8.09372,7.81186270025007
springsfire,springs29,prefire,2019,[40-60],LIVE,5.1747136092686,3,46.6333333333333,16.3333333333333,12.14058,20.9413415168047
springsfire,springs3,prefire,2019,[20-40],LIVE,4.56888888195034,6,30.85,8.73333333333333,24.28116,18.4896536608096
springsfire,springs3,prefire,2019,[40-60],LIVE,5.8962510480002,3,49.7333333333333,15.5333333333333,12.14058,23.8613025161101
springsfire,springs3,prefire,2019,[60-80],LIVE,4.09415496208475,1,72.2,19.8,4.04686,16.5684719498623
springsfire,Springs30,postfire,2020,[<20],DEAD,0.712662439485211,9,9.87777777777778,4.66666666666667,36.42174,2.88404511985512
springsfire,Springs30,postfire,2020,[<20],LIVE,1.57426778667711,9,14.6,6.44444444444445,36.42174,6.37084133519214
springsfire,Springs30,postfire,2020,[>100],LIVE,7.96432222195019,1,100.7,25,4.04686,32.2304970271214
springsfire,Springs30,postfire,2020,[20-40],LIVE,5.80518413095427,9,27.9444444444444,10.5555555555556,36.42174,23.4927674521936
springsfire,Springs30,postfire,2020,[40-60],LIVE,2.07499053176952,1,51.4,15,4.04686,8.39719618339681
springsfire,springs30,prefire,2019,[<20],LIVE,2.95818647447322,22,12.5272727272727,5.475,89.03092,11.9713665160867
springsfire,springs30,prefire,2019,[>100],LIVE,8.01184666481737,1,101,20,4.04686,32.4228217939828
springsfire,springs30,prefire,2019,[20-40],LIVE,5.82404154085744,9,28.0444444444444,9.35555555555556,36.42174,23.5690807500343
springsfire,springs30,prefire,2019,[40-60],LIVE,1.98712803923025,1,50.3,14,4.04686,8.04162897683933
springsfire,Springs31,postfire,2020,[<20],DEAD,1.00521540136913,5,15.88,7.32,20.2343,4.06796599918466
springsfire,Springs31,postfire,2020,[<20],LIVE,0.573183579647458,2,19.1,8.85,8.09372,2.31959370113211
springsfire,Springs31,postfire,2020,[20-40],LIVE,10.2668347476743,11,34.1454545454546,14.2363636363636,44.51546,41.5484428669733
springsfire,Springs31,postfire,2020,[40-60],LIVE,4.76910258176362,3,44.7666666666667,16.1,12.14058,19.2998904740359
springsfire,Springs33,postfire,2020,[40-60],LIVE,12.9865900477033,6,52.2333333333333,16.2166666666667,24.28116,52.5549118004488
springsfire,Springs34,postfire,2020,[20-40],LIVE,0.326851299679482,1,20.4,6,4.04686,1.32272145062091
springsfire,Springs34,postfire,2020,[40-60],LIVE,3.43637614625776,2,46.75,16.5,8.09372,13.9065331712447
springsfire,Springs34,postfire,2020,[60-80],LIVE,2.92246656600191,1,61,19,4.04686,11.8268130472905
springsfire,Springs35,postfire,2020,[<20],LIVE,0.216424317905801,1,16.6,5,4.04686,0.875838915160269
springsfire,Springs35,postfire,2020,[20-40],LIVE,3.65507811883741,4,33.625,10.475,16.18744,14.7915894359984
springsfire,Springs35,postfire,2020,[40-60],LIVE,1.9400041494264,1,49.7,13.2,4.04686,7.85092519214773
springsfire,Springs35,postfire,2020,[60-80],LIVE,4.44145802993911,1,75.2,20.9,4.04686,17.9739588430394
springsfire,springs35,prefire,2019,[<20],LIVE,0.229658276959048,1,17.1,13.5,4.04686,0.929394894694492
springsfire,springs35,prefire,2019,[20-40],LIVE,2.43727114259986,3,31.6333333333333,9.56666666666667,12.14058,9.86329509614168
springsfire,Springs37,postfire,2020,[<20],DEAD,0.484166551807991,3,13.8,4.86666666666667,12.14058,1.95935425184969
springsfire,Springs37,postfire,2020,[<20],LIVE,0.235061816323222,1,17.3,7,4.04686,0.951262262005795
springsfire,Springs37,postfire,2020,[20-40],LIVE,1.77346832285961,2,33.55,12,8.09372,7.17697801704763
springsfire,Springs37,postfire,2020,[40-60],LIVE,14.5172368203854,8,47.85,16.6375,32.37488,58.7492249989447
springsfire,Springs37,postfire,2020,[60-80],LIVE,3.76098906117156,1,69.2,22,4.04686,15.2201961920927
springsfire,Springs37,postfire,2020,[80-100],LIVE,6.04072504015716,1,87.7,25.6,4.04686,24.4459685360104
springsfire,springs37,prefire,2019,[<20],LIVE,0.740127813259219,4,14.9,5.45,16.18744,2.9951936423662
springsfire,springs37,prefire,2019,[20-40],LIVE,1.81210205851713,2,33.9,11.9,8.09372,7.33332333653063
springsfire,springs37,prefire,2019,[40-60],LIVE,15.0017882172934,8,48.5375,16.4625,32.37488,60.7101366650361
springsfire,springs37,prefire,2019,[60-80],LIVE,3.73928065593525,1,69,22.5,4.04686,15.1323453152781
springsfire,springs37,prefire,2019,[80-100],LIVE,6.01320468851171,1,87.5,26.2,4.04686,24.3345975257505
springsfire,Springs38,postfire,2020,[40-60],DEAD,2.41922269280499,1,55.5,16,4.04686,9.7902555466048
springsfire,Springs38,postfire,2020,[40-60],LIVE,6.7076223286612,4,46.175,17.075,16.18744,27.1448084969659
springsfire,Springs38,postfire,2020,[60-80],LIVE,12.6370407411017,4,63.4,21.2,16.18744,51.1403346935347
springsfire,springs38,prefire,2019,[40-60],DEAD,2.37582944427728,1,55,15,4.04686,9.61464914486796
springsfire,springs38,prefire,2019,[40-60],LIVE,6.64068284319484,4,45.95,16.5,16.18744,26.8739137708115
springsfire,springs38,prefire,2019,[60-80],LIVE,12.5981164081237,4,63.3,21.075,16.18744,50.9828133673795
springsfire,Springs39,postfire,2020,[40-60],DEAD,2.18956441584594,1,52.8,13,4.04686,8.86086065191031
springsfire,Springs39,postfire,2020,[40-60],LIVE,5.9023319932803,3,49.6833333333333,15.7666666666667,12.14058,23.8859112503263
springsfire,Springs39,postfire,2020,[60-80],LIVE,2.82743338823081,1,60,21,4.04686,11.4422270814958
springsfire,springs39,prefire,2019,[40-60],DEAD,2.38447667805629,1,55.1,13.7,4.04686,9.64964328935887
springsfire,springs39,prefire,2019,[40-60],LIVE,8.70928023391431,4,52.25,17.125,16.18744,35.2452378074184
springsfire,Springs4,prefire,2019,[20-40],LIVE,1.21922069293166,1,39.4,12.4,4.04686,4.93401545339743
springsfire,Springs4,prefire,2019,[40-60],LIVE,2.67290629958237,2,41.25,11.6,8.09372,10.8168775875279
springsfire,Springs40,postfire,2020,[<20],DEAD,0.0679290871522453,1,9.3,3.2,4.04686,0.274899505632935
springsfire,Springs40,postfire,2020,[<20],LIVE,0.370872866737909,2,14.95,4.2,8.09372,1.50087056948697
springsfire,Springs40,postfire,2020,[20-40],DEAD,0.486954715288052,1,24.9,8.9,4.04686,1.97063755911061
springsfire,Springs40,postfire,2020,[20-40],LIVE,1.3405254392684,3,23.7,5.63333333333333,12.14058,5.42491877915771
springsfire,Springs40,postfire,2020,[40-60],LIVE,2.29022104446696,1,54,16.5,4.04686,9.26820393601156
springsfire,springs40,prefire,2019,[<20],LIVE,0.428898083049713,3,12.9666666666667,3.8,12.14058,1.73569049637056
springsfire,springs40,prefire,2019,[20-40],LIVE,1.87401695923316,4,24.2875,6.225,16.18744,7.5838842716423
springsfire,springs40,prefire,2019,[40-60],LIVE,2.3114758822639,1,54.25,16,4.04686,9.3542192888985
springsfire,Springs41,prefire,2020,[20-40],LIVE,1.14308615846732,1,38.15,14,4.04686,4.62590965125507
springsfire,Springs41,prefire,2020,[40-60],LIVE,9.68008734174499,5,49.38,16.84,20.2343,39.1739582598141
springsfire,Springs41,prefire,2020,[60-80],LIVE,6.59260076763164,2,64.7,18.3,8.09372,26.6793323424978
springsfire,Springs42,prefire,2020,[20-40],LIVE,1.13411494794592,1,38,11.4,4.04686,4.58960441824441
springsfire,Springs42,prefire,2020,[40-60],LIVE,6.72887520296274,3,53.2333333333333,14.7333333333333,12.14058,27.2308159038618
springsfire,Springs43,prefire,2020,[<20],LIVE,1.58889975446121,7,16.5,5.35714285714286,28.32802,6.43005486033888
springsfire,Springs43,prefire,2020,[20-40],LIVE,5.14744458503544,7,29.9857142857143,9.61428571428571,28.32802,20.8309875933965
springsfire,Springs43,prefire,2020,[40-60],LIVE,1.31382190171289,1,40.9,14.9,4.04686,5.31685330116581
springsfire,Springs44,prefire,2020,[20-40],LIVE,3.48406552273925,4,33.075,13.875,16.18744,14.0995254013526
springsfire,Springs44,prefire,2020,[40-60],DEAD,1.4793445646489,1,43.4,12.9,4.04686,5.98670034489504
springsfire,Springs44,prefire,2020,[40-60],LIVE,8.62840778502927,5,46.5,17.18,20.2343,34.9179583289236
springsfire,Springs44,prefire,2020,[60-80],LIVE,2.98992441425611,1,61.7,21.1,4.04686,12.0998055150765
springsfire,Springs45,prefire,2020,[20-40],LIVE,0.6696618900392,1,29.2,9.6,4.04686,2.71002791632404
springsfire,Springs45,prefire,2020,[40-60],LIVE,1.84745282985165,1,48.5,14.2,4.04686,7.47638295901344
springsfire,Springs45,prefire,2020,[60-80],LIVE,6.42723518432831,2,63.95,16.9,8.09372,26.0101209780509
springsfire,Springs46,prefire,2020,[20-40],LIVE,0.789238760416462,1,31.7,12.6,4.04686,3.19393876997896
springsfire,Springs46,prefire,2020,[40-60],LIVE,5.23620243148098,3,47.1333333333333,17.5333333333333,12.14058,21.1901781718631
springsfire,Springs46,prefire,2020,[60-80],LIVE,6.27216617094712,2,63.15,19.9,8.09372,25.3825783905591
springsfire,Springs47,prefire,2020,[20-40],LIVE,0.568321965016027,1,26.9,7.8,4.04686,2.29991942734476
springsfire,Springs47,prefire,2020,[40-60],LIVE,5.57564366371973,3,48.3666666666667,14.5666666666667,12.14058,22.5638493169608
springsfire,Springs47,prefire,2020,[60-80],LIVE,3.3695544705159,1,65.5,17.6,4.04686,13.636115204552
springsfire,Springs48,prefire,2020,[40-60],LIVE,4.14304599775625,2,51.35,17.6,8.09372,16.7663271264798
springsfire,Springs48,prefire,2020,[60-80],LIVE,3.03857983047858,1,62.2,17.6,4.04686,12.2967071727706
springsfire,Springs49,prefire,2020,[20-40],LIVE,2.13311784984257,2,36.85,16.6,8.09372,8.63242930181389
springsfire,Springs49,prefire,2020,[40-60],LIVE,1.83224752140827,1,48.3,16.9,4.04686,7.41484920448628
springsfire,Springs49,prefire,2020,[60-80],LIVE,10.7731102577819,3,67.4333333333333,18.5,12.14058,43.5972689778075
springsfire,Springs5,prefire,2019,[40-60],LIVE,3.64181274385763,2,48.1,14.6,8.09372,14.7379063206077
springsfire,Springs5,prefire,2019,[60-80],LIVE,10.2922816481684,3,66.0666666666667,19.6,12.14058,41.6514229107068
springsfire,Springs50,prefire,2020,[40-60],LIVE,1.73494454294496,1,47,16.3,4.04686,7.02107767306225
springsfire,Springs50,prefire,2020,[60-80],LIVE,3.7068358578053,1,68.7,17.9,4.04686,15.001045759518
springsfire,Springs51,prefire,2020,[20-40],LIVE,0.891968840188848,1,33.7,12.6,4.04686,3.60967302060664
springsfire,Springs51,prefire,2020,[40-60],LIVE,7.38275844389928,4,48.2,16.075,16.18744,29.8769898362782
springsfire,Springs51,prefire,2020,[60-80],LIVE,10.6898423444986,3,66.9666666666667,21.2,12.14058,43.2602953902574
springsfire,springs6,prefire,2019,[<20],DEAD,0.203583057934253,1,16.1,5.9,4.04686,0.82387213383181
springsfire,springs6,prefire,2019,[<20],LIVE,2.96918204876079,21,12.8285714285714,7.02380952380952,84.98406,12.0158640658481
springsfire,springs6,prefire,2019,[20-40],LIVE,4.36673524867347,5,32.68,10.54,20.2343,17.6715662084467
springsfire,springs6,prefire,2019,[40-60],LIVE,1.9166542620286,1,49.4,14.8,4.04686,7.75643146683305
springsfire,springs6,prefire,2019,[60-80],LIVE,3.728450015262,1,68.9,12,4.04686,15.0885152287632
springsfire,springs7,prefire,2019,[<20],DEAD,0.113097335529233,1,12,9.4,4.04686,0.45768908325983
springsfire,springs7,prefire,2019,[<20],LIVE,1.37286813563711,7,15.7285714285714,9.08571428571429,28.32802,5.55580514338438
springsfire,springs7,prefire,2019,[20-40],LIVE,2.07056874010959,3,29.3666666666667,12.8,12.14058,8.37930181159991
springsfire,springs7,prefire,2019,[40-60],LIVE,11.3151056763609,6,48.9,19.35,24.28116,45.7906485574378
springsfire,springs7,prefire,2019,[60-80],LIVE,4.11686867697021,1,72.4,22,4.04686,16.6603911740837
springsfire,springs8,prefire,2019,[<20],LIVE,0.620920080018755,6,11.3333333333333,4.98333333333333,24.28116,2.5127766350247
springsfire,springs8,prefire,2019,[20-40],LIVE,2.12966995190525,4,25.85,10.75,16.18744,8.61847614156729
springsfire,springs8,prefire,2019,[40-60],LIVE,14.9914288155182,7,51.9428571428572,14.9285714285714,28.32802,60.668213616368
SugarPineSP,sugarpine1,prefire,2020,[<20],DEAD,0.0311724531052447,1,6.3,1.6,4.04686,0.126150553573491
SugarPineSP,sugarpine1,prefire,2020,[20-40],DEAD,2.08320579655866,3,29.2666666666667,5.63333333333333,12.14058,8.43044220986138
SugarPineSP,sugarpine1,prefire,2020,[20-40],LIVE,4.95198254411072,6,31.9666666666667,14.95,24.28116,20.0399800784599
SugarPineSP,sugarpine1,prefire,2020,[40-60],DEAD,5.18925918325472,3,46.7666666666667,13,12.14058,21.0002054183462
SugarPineSP,sugarpine1,prefire,2020,[40-60],LIVE,11.2032728318747,6,48.4833333333333,21.3333333333333,24.28116,45.3380766924006
SugarPineSP,sugarpine1,prefire,2020,[60-80],DEAD,14.8705796001162,4,68.625,17.875,16.18744,60.1791537605264
SugarPineSP,sugarpine1,prefire,2020,[60-80],LIVE,4.57234463386929,1,76.3,19,4.04686,18.5036386050203
SugarPineSP,sugarpine2,prefire,2020,[<20],DEAD,0.309446876378595,2,14,6.25,8.09372,1.25228818614148
SugarPineSP,sugarpine2,prefire,2020,[>100],DEAD,8.17128249198705,1,102,2.1,4.04686,33.0680362655227
SugarPineSP,sugarpine2,prefire,2020,[20-40],DEAD,0.506707479097498,1,25.4,2.5,4.04686,2.0505742288605
SugarPineSP,sugarpine2,prefire,2020,[20-40],LIVE,5.86843224505266,7,32.2857142857143,11.9142857142857,28.32802,23.7487237152138
SugarPineSP,sugarpine2,prefire,2020,[40-60],DEAD,2.66033207498637,1,58.2,34,4.04686,10.7659914609794
SugarPineSP,sugarpine2,prefire,2020,[40-60],LIVE,4.2556406784609,2,52.05,25.5,8.09372,17.2219820360363
SugarPineSP,sugarpine2,prefire,2020,[60-80],LIVE,25.4530894316049,6,73.3666666666667,31,24.28116,103.005089497185
SugarPineSP,sugarpine2,prefire,2020,[80-100],DEAD,5.62122031914168,1,84.6,16,4.04686,22.7482916607217
SugarPineSP,sugarpine2,prefire,2020,[80-100],LIVE,11.1101952955305,2,84.1,33,8.09372,44.9614049336706
Valentine,VR1,prefire,2020,[<20],DEAD,0.564709133464399,3,15.3666666666667,5.13333333333333,12.14058,2.28529880385174
Valentine,VR1,prefire,2020,[<20],LIVE,0.501932258264041,4,11.75,3.55,16.18744,2.03124957867842
Valentine,VR1,prefire,2020,[20-40],DEAD,1.35265198691126,2,29.05,7.6,8.09372,5.47399321975168
Valentine,VR1,prefire,2020,[20-40],LIVE,7.26668444933077,9,31.7222222222222,12.5111111111111,36.42174,29.4072546306187
Valentine,VR1,prefire,2020,[40-60],DEAD,6.4355996747685,4,45.25,13.15,16.18744,26.0439708998336
Valentine,VR1,prefire,2020,[40-60],LIVE,12.5078348892412,6,51.0166666666667,16.5333333333333,24.28116,50.6174566998745
Valentine,VR1,prefire,2020,[60-80],DEAD,4.01515176082861,1,71.5,20,4.04686,16.2487570548268
Valentine,VR1,prefire,2020,[60-80],LIVE,7.50050533655583,2,69.1,19.4,8.09372,30.3534950262943
Valentine,VR10,prefire,2020,[<20],DEAD,0.11499014510302,1,12.1,3.4,4.04686,0.465349018611609
Valentine,VR10,prefire,2020,[<20],LIVE,1.7247343668208,10,14.52,4.92,40.4686,6.97975851971241
Valentine,VR10,prefire,2020,[20-40],LIVE,2.23326396965738,4,26.25,10.65,16.18744,9.03770662824765
Valentine,VR10,prefire,2020,[40-60],DEAD,4.75763576857802,2,54.95,15.7,8.09372,19.2534858864276
Valentine,VR10,prefire,2020,[60-80],LIVE,11.0330613419032,3,67.9666666666667,20.5,12.14058,44.6492546220945
Valentine,VR10,prefire,2020,[80-100],LIVE,12.2598140032219,2,88,22.3,8.09372,49.6137508970785
Valentine,VR10N,prefire,2020,[<20],DEAD,0.527049291529492,2,18.3,7.6,8.09372,2.13289469591904
Valentine,VR10N,prefire,2020,[<20],LIVE,0.257304292310638,1,18.1,9.2,4.04686,1.04127444838023
Valentine,VR10N,prefire,2020,[20-40],DEAD,2.46678640558034,3,32.1,9.46666666666667,12.14058,9.98273923328685
Valentine,VR10N,prefire,2020,[20-40],LIVE,5.0008264558924,8,27.9625,11.325,32.37488,20.2376445512927
Valentine,VR10N,prefire,2020,[40-60],DEAD,2.42794846640034,1,55.6,1.6,4.04686,9.82556753073686
Valentine,VR10N,prefire,2020,[40-60],LIVE,6.99853380838362,3,54.3666666666667,16.7333333333333,12.14058,28.3220865277953
Valentine,VR10N,prefire,2020,[60-80],DEAD,3.02881733130755,1,62.1,20,4.04686,12.2571997053753
Valentine,VR10N,prefire,2020,[60-80],LIVE,3.73928065593525,1,69,18.2,4.04686,15.1323453152781
Valentine,VR10N,prefire,2020,[80-100],DEAD,6.22113885227119,1,89,3.4,4.04686,25.1760779757022
Valentine,VR11,prefire,2020,[<20],DEAD,0.0950331777710912,1,11,1.8,4.04686,0.384585965794718
Valentine,VR11,prefire,2020,[<20],LIVE,1.40027853153968,9,13.5222222222222,7.24444444444444,36.42174,5.66673117814666
Valentine,VR11,prefire,2020,[>100],LIVE,9.72926897473694,1,111.3,33.1,4.04686,39.3729894431039
Valentine,VR11,prefire,2020,[20-40],DEAD,1.53925473655285,2,30.6,23.9,8.09372,6.22914842316629
Valentine,VR11,prefire,2020,[20-40],LIVE,4.60687859111388,6,30.6666666666667,14.6,24.28116,18.6433926952351
Valentine,VR11,prefire,2020,[40-60],LIVE,8.14695871086663,5,45.42,28.64,20.2343,32.9696013286577
Valentine,VR11,prefire,2020,[60-80],DEAD,4.3474615777437,1,74.4,44,4.04686,17.5935683605079
Valentine,VR11,prefire,2020,[60-80],LIVE,7.6818537724843,2,69.9,38.15,8.09372,31.0873867577158
Valentine,VR11N,prefire,2020,[20-40],DEAD,2.27459162101535,3,30.8666666666667,13.2333333333333,12.14058,9.20495384742218
Valentine,VR11N,prefire,2020,[20-40],LIVE,7.78409690539538,10,31.02,13.44,40.4686,31.5011504025683
Valentine,VR11N,prefire,2020,[40-60],DEAD,2.44544713748083,1,55.8,2,4.04686,9.89638220278567
Valentine,VR11N,prefire,2020,[40-60],LIVE,5.28026326844758,3,47.0666666666667,20.1666666666667,12.14058,21.3684862105498
Valentine,VR11N,prefire,2020,[60-80],DEAD,7.84444690027084,2,70.3,34.8,8.09372,31.74537838283
Valentine,VR11N,prefire,2020,[60-80],LIVE,7.94227609550362,2,71.1,46.9,8.09372,32.1412794398498
Valentine,VR11N,prefire,2020,[80-100],LIVE,7.32899008563309,1,96.6,50.8,4.04686,29.6593968179451
Valentine,VR12,prefire,2020,[<20],DEAD,0.229658276959048,1,17.1,20.2,4.04686,0.929394894694492
Valentine,VR12,prefire,2020,[<20],LIVE,0.280552077947203,1,18.9,10.8,4.04686,1.13535498216142
Valentine,VR12,prefire,2020,[20-40],DEAD,0.789435109957311,2,22.4,8.5,8.09372,3.19473336908184
Valentine,VR12,prefire,2020,[20-40],LIVE,8.62223455546497,11,30.9909090909091,19.0090909090909,44.51546,34.892976133129
Valentine,VR12,prefire,2020,[40-60],LIVE,1.83984232164833,1,48.4,19.2,4.04686,7.44558429778575
Valentine,VR12,prefire,2020,[60-80],DEAD,2.82743338823081,1,60,1.5,4.04686,11.4422270814958
Valentine,VR12,prefire,2020,[60-80],LIVE,18.3789296340677,5,68.32,35.24,20.2343,74.3769551789234
Valentine,VR12,prefire,2020,[80-100],LIVE,16.9418080746831,3,84.6666666666667,37.6,12.14058,68.561125425112
Valentine,VR12N,prefire,2020,[<20],LIVE,0.412750296810261,3,13.0333333333333,4.53333333333333,12.14058,1.67034266614957
Valentine,VR12N,prefire,2020,[20-40],LIVE,7.2322447398658,10,29.76,16.36,40.4686,29.2678819479733
Valentine,VR12N,prefire,2020,[40-60],LIVE,16.0942377926711,8,50.325,24.95,32.37488,65.131127153649
Valentine,VR12N,prefire,2020,[60-80],LIVE,8.53364949661537,2,73.7,26.6,8.09372,34.5344848018729
Valentine,VR13,prefire,2020,[<20],DEAD,0.442100626176424,2,16.7,14.7,8.09372,1.78911934004832
Valentine,VR13,prefire,2020,[<20],LIVE,0.96757912137912,6,14,6.31666666666667,24.28116,3.91565724314431
Valentine,VR13,prefire,2020,[>100],LIVE,15.5260336373796,1,140.6,31.8,4.04686,62.8316844857659
Valentine,VR13,prefire,2020,[20-40],LIVE,4.86426927722249,7,29.4571428571429,17.0571428571429,28.32802,19.6850167672206
Valentine,VR13,prefire,2020,[40-60],DEAD,1.59043128087983,1,45,23,4.04686,6.43625273334136
Valentine,VR13,prefire,2020,[40-60],LIVE,10.2835087506832,5,51.06,22.88,20.2343,41.61592022279
Valentine,VR13,prefire,2020,[60-80],DEAD,6.7688833854062,2,65.45,13.75,8.09372,27.3927234170649
