site,plotid,pre_post_fire,year,species,status,BA_m2_sum,n_trees,n_trees_acre,BA_m2_acre,n_trees_ha,BA_m2_ha
caples,6,prefire,2013-2018,ABCO,DEAD,0.741957790979935,4,40,7.41957790979935,16.18744,3.00259930600506
caples,6,prefire,2013-2018,ABCO,LIVE,0.69391655612124,6,60,6.9391655612124,24.28116,2.8081831543048
caples,6,prefire,2013-2018,CADE27,LIVE,1.78912444984877,22,220,17.8912444984877,89.03092,7.240336171115
caples,6,prefire,2013-2018,PIJE,LIVE,0.799040529495662,4,40,7.99040529495662,16.18744,3.23360515719481
caples,6,prefire,2013-2018,QUKE,DEAD,0.0628318530717959,2,20,0.628318530717959,8.09372,0.254271712922128
caples,6,prefire,2013-2018,QUKE,LIVE,0.243363474910333,4,40,2.43363474910333,16.18744,0.984857912075632
caples,60,prefire,2013-2018,PICO,LIVE,0.38023324204928,2,20,3.8023324204928,8.09372,1.53875069791955
caples,65,postfire,2020,ABCO,DEAD,3.15012207764429,12,120,31.5012207764429,48.56232,12.7481030311356
caples,65,postfire,2020,ABCO,LIVE,3.32684294759402,8,80,33.2684294759402,32.37488,13.4632676509003
caples,65,postfire,2020,ABCO,M,0.624418243438527,6,60,6.24418243438527,24.28116,2.52693321264164
caples,65,postfire,2020,CADE27,DEAD,0.199444009613148,4,40,1.99444009613148,16.18744,0.807121984743064
caples,65,postfire,2020,CADE27,LIVE,0.449601178636869,2,20,4.49601178636869,8.09372,1.8194730257784
caples,65,postfire,2020,CADE27,M,0.471471375894835,4,40,4.71471375894835,16.18744,1.90797865225377
caples,65,postfire,2020,PILA,M,0.309660504679039,2,20,3.09660504679039,8.09372,1.25315270996541
caples,65,prefire,2013-2018,ABCO,DEAD,3.31564788217296,12,120,33.1564788217296,48.56232,13.4179627884504
caples,65,prefire,2013-2018,ABCO,LIVE,6.02673709886705,20,200,60.2673709886705,80.9372,24.3893612959211
caples,65,prefire,2013-2018,CADE27,DEAD,0.311837628387976,4,40,3.11837628387976,16.18744,1.26196322481817
caples,65,prefire,2013-2018,CADE27,LIVE,1.09681953075882,8,80,10.9681953075882,32.37488,4.43867508624665
caples,65,prefire,2013-2018,PILA,LIVE,0.316674110278178,2,20,3.16674110278178,8.09372,1.28153578992035
caples,7,postfire,2020,ABCO,DEAD,0.0246065244592421,4,40,0.246065244592421,16.18744,0.0995791595731283
caples,7,postfire,2020,ABCO,M,0.252723850221704,4,40,2.52723850221704,16.18744,1.02273804050821
caples,7,postfire,2020,CADE27,DEAD,0.546522453592768,14,140,5.46522453592768,56.65604,2.21169985654643
caples,7,postfire,2020,CADE27,LIVE,1.25451491559842,8,80,12.5451491559842,32.37488,5.07684623133861
caples,7,postfire,2020,CADE27,M,1.06033621527269,12,120,10.6033621527269,48.56232,4.29103221613842
caples,7,postfire,2020,PICO,M,0.0372530056862678,2,20,0.372530056862678,8.09372,0.15075769859153
caples,7,postfire,2020,PIJE,LIVE,2.11366353733521,2,20,21.1366353733521,8.09372,8.55370042270038
caples,7,postfire,2020,POTR5,DEAD,0.0466526509058084,6,60,0.466526509058084,24.28116,0.18879674684468
caples,7,prefire,2013-2018,ABCO,DEAD,0.0118893573975106,2,20,0.118893573975106,8.09372,0.0481145648776896
caples,7,prefire,2013-2018,ABCO,LIVE,0.189623390978026,6,60,1.89623390978026,24.28116,0.767379316013336
caples,7,prefire,2013-2018,CADE27,LIVE,2.33147958078655,30,300,23.3147958078655,121.4058,9.43517145630187
caples,7,prefire,2013-2018,PIJE,LIVE,2.31122102055988,2,20,23.1122102055988,8.09372,9.35318789926295
caples,7,prefire,2013-2018,POTR5,DEAD,1.15832091934182,8,80,11.5832091934182,32.37488,4.68756259564766
caples,7,prefire,2013-2018,POTR5,LIVE,0.0160236933296347,2,20,0.160236933296347,8.09372,0.0648456435879656
caples,75,postfire,2020,ABCO,LIVE,2.37261716578899,8,80,23.7261716578899,32.37488,9.60164950354481
caples,75,postfire,2020,ABMA,LIVE,0.689925162654854,4,40,6.89925162654854,16.18744,2.79203054374142
caples,75,prefire,2013-2018,ABCO,LIVE,2.15340468440312,4,40,21.5340468440312,16.18744,8.71452728112363
caples,75,prefire,2013-2018,ABMA,LIVE,0.797355065037011,8,80,7.97355065037011,32.37488,3.22678431849568
caples,76,postfire,2020,ABCO,DEAD,0.357026297117212,8,80,3.57026297117212,32.37488,1.44483544075176
caples,76,postfire,2020,ABCO,LIVE,8.68474635878518,82,820,86.8474635878518,331.84252,35.1459526495134
caples,76,postfire,2020,ABMA,DEAD,0.529856304565474,6,60,5.29856304565474,24.28116,2.14425428469383
caples,76,postfire,2020,ABMA,LIVE,0.220945069734317,8,80,2.20945069734317,32.37488,0.894133764905016
caples,76,postfire,2020,PIJE,LIVE,0.74785613118705,2,20,7.4785613118705,8.09372,3.02646906305563
caples,76,prefire,2013-2018,ABCO,DEAD,0.368248066075835,6,60,3.68248066075835,24.28116,1.49024836867965
caples,76,prefire,2013-2018,ABCO,LIVE,8.42846897457318,78,780,84.2846897457318,315.65508,34.1088339544412
caples,76,prefire,2013-2018,ABMA,DEAD,0.521348871659553,6,60,5.21348871659553,24.28116,2.10982589476418
caples,76,prefire,2013-2018,ABMA,LIVE,0.124210719541306,6,60,1.24210719541306,24.28116,0.502663392482931
caples,76,prefire,2013-2018,PIJE,LIVE,0.734906486268953,2,20,7.34906486268953,8.09372,2.97406366302238
caples,77,postfire,2020,ABCO,DEAD,0.13393237800784,2,20,1.3393237800784,8.09372,0.542005583264808
caples,77,postfire,2020,ABCO,LIVE,5.32862023336796,26,260,53.2862023336796,105.21836,21.5641800776075
caples,77,postfire,2020,ABMA,DEAD,1.79097327712541,4,40,17.9097327712541,16.18744,7.24781811626774
caples,77,postfire,2020,ABMA,LIVE,1.57998548530665,4,40,15.7998548530665,16.18744,6.39398006106806
caples,77,prefire,2013-2018,ABCO,DEAD,0.153889345339769,2,20,1.53889345339769,8.09372,0.622768636081699
caples,77,prefire,2013-2018,ABCO,LIVE,5.14508210735994,22,220,51.4508210735994,89.03092,20.8214269769906
caples,77,prefire,2013-2018,ABMA,DEAD,1.30650042003369,2,20,13.0650042003369,8.09372,5.28722428981756
caples,77,prefire,2013-2018,ABMA,LIVE,0.627413752033725,2,20,6.27413752033725,8.09372,2.5390556165552
caples,8,postfire,2020,ABCO,DEAD,1.01552139606923,10,100,10.1552139606923,40.4686,4.10967291689671
caples,8,postfire,2020,CADE27,DEAD,0.0743080910353594,6,60,0.743080910353594,24.28116,0.300714441287354
caples,8,postfire,2020,CADE27,LIVE,3.14959271928216,14,140,31.4959271928216,56.65604,12.7459607919542
caples,8,postfire,2020,CADE27,M,1.39122603230836,10,100,13.9122603230836,40.4686,5.6300969811074
caples,8,postfire,2020,PIJE,LIVE,3.81502288401697,10,100,38.1502288401697,40.4686,15.4388635084129
caples,8,prefire,2013-2018,ABCO,LIVE,0.871856364020566,10,100,8.71856364020566,40.4686,3.52828064530027
caples,8,prefire,2013-2018,CADE27,DEAD,0.122649347992472,8,80,1.22649347992472,32.37488,0.496344740416817
caples,8,prefire,2013-2018,CADE27,LIVE,3.75239209287501,22,220,37.5239209287501,89.03092,15.1854054649722
caples,8,prefire,2013-2018,PIJE,LIVE,3.62409573208771,10,100,36.2409573208771,40.4686,14.6662080543565
caples,82,postfire,2020,CADE27,LIVE,0.509016549697886,10,100,5.09016549697886,40.4686,2.05991871431039
caples,82,postfire,2020,PIJE,LIVE,0.706044674560424,8,80,7.06044674560424,32.37488,2.8572639516916
caples,82,postfire,2020,PILA,LIVE,0.754373365146922,2,20,7.54373365146922,8.09372,3.05284339647847
caples,82,prefire,2013-2018,CADE27,LIVE,0.463895425210703,10,100,4.63895425210703,40.4686,1.87731984046818
caples,82,prefire,2013-2018,PIJE,LIVE,0.670997066916976,8,80,6.70997066916976,32.37488,2.71543119022363
caples,82,prefire,2013-2018,PILA,LIVE,0.734906486268953,2,20,7.34906486268953,8.09372,2.97406366302238
caples,83,prefire,2013-2018,CADE27,DEAD,0.0207737814218625,2,20,0.207737814218625,8.09372,0.0840685850848785
caples,83,prefire,2013-2018,CADE27,LIVE,0.885076185906872,20,200,8.85076185906872,80.9372,3.58177941369908
caples,83,prefire,2013-2018,PIJE,LIVE,0.133988926675605,6,60,1.33988926675605,24.28116,0.542234427806438
caples,84,prefire,2013-2018,ABCO,DEAD,0.296803536744223,12,120,2.96803536744223,48.56232,1.20112236070872
caples,84,prefire,2013-2018,ABCO,LIVE,0.138558373190251,2,20,1.38558373190251,8.09372,0.560726338128699
caples,84,prefire,2013-2018,CADE27,LIVE,2.49950295147482,20,200,24.9950295147482,80.9372,10.1151385142054
caples,84,prefire,2013-2018,PIJE,DEAD,0.0169897330706136,2,20,0.169897330706136,8.09372,0.0687550711741434
caples,84,prefire,2013-2018,PIJE,LIVE,1.05578875990661,4,40,10.5578875990661,16.18744,4.27262930091568
caples,84,prefire,2013-2018,PILA,LIVE,0.128089015672163,4,40,1.28089015672163,16.18744,0.51835831396305
caples,85,prefire,2013-2018,ABCO,LIVE,0.591128356884763,4,40,5.91128356884763,16.18744,2.39221370234267
caples,85,prefire,2013-2018,CADE27,LIVE,0.0163425649839741,2,20,0.163425649839741,8.09372,0.0661360725310454
caples,9,postfire,2020,ABCO,DEAD,0.0809415639234142,2,20,0.809415639234142,8.09372,0.327559177379108
caples,9,prefire,2013-2018,ABCO,LIVE,0.0537605042845553,2,20,0.537605042845553,8.09372,0.217561234368996
caples,92,prefire,2013-2018,ABCO,DEAD,0.412492686212667,6,60,4.12492686212667,24.28116,1.66930015212659
caples,92,prefire,2013-2018,ABCO,LIVE,2.37818878036013,48,480,23.7818878036013,194.24928,9.62419704768818
caples,92,prefire,2013-2018,CADE27,LIVE,3.25373808654499,4,40,32.5373808654499,16.18744,13.1674225129155
caples,93,prefire,2013-2018,ABCO,LIVE,2.87482588420654,28,280,28.7482588420654,113.31208,11.6340178777601
caples,93,prefire,2013-2018,ABMA,DEAD,0.141811492383043,4,40,1.41811492383043,16.18744,0.573891256065243
caples,93,prefire,2013-2018,ABMA,LIVE,0.896385919459795,6,60,8.96385919459795,24.28116,3.62754832202507
caples,93,prefire,2013-2018,CADE27,LIVE,0.446181555033437,4,40,4.46181555033437,16.18744,1.80563428780261
caples,93,prefire,2013-2018,PILA,LIVE,0.20926934063725,2,20,2.0926934063725,8.09372,0.846883723851262
caples,94,prefire,2013-2018,ABCO,DEAD,0.872068421524683,8,80,8.72068421524683,32.37488,3.52913881233138
caples,94,prefire,2013-2018,ABCO,LIVE,2.09327460101342,16,160,20.9327460101342,64.74976,8.47118925185715
caples,94,prefire,2013-2018,CADE27,LIVE,3.36658409466193,8,80,33.6658409466193,32.37488,13.6240945093236
caples,94,prefire,2013-2018,PIJE,LIVE,3.0949117283501,4,40,30.949117283501,16.18744,12.5246744769909
caples,94,prefire,2013-2018,PILA,LIVE,0.797230972127194,4,40,7.97230972127194,16.18744,3.22628213186266
caples,95,prefire,2013-2018,ABCO,LIVE,2.97047795573039,8,80,29.7047795573039,32.37488,12.0211084199271
caples,95,prefire,2013-2018,PIJE,LIVE,0.613367691279525,8,80,6.13367691279525,32.37488,2.48221317513146
caples,98,prefire,2013-2018,CADE27,LIVE,0.539031325910283,10,100,5.39031325910283,40.4686,2.18138431157329
caples,98,prefire,2013-2018,PIJE,LIVE,0.152907597635522,2,20,1.52907597635522,8.09372,0.61879564056729
caples,99,postfire,2020,ABCO,M,0.191330846585252,4,40,1.91330846585252,16.18744,0.774289149811994
caples,99,postfire,2020,CADE27,DEAD,0.452397196098564,4,40,4.52397196098564,16.18744,1.83078811700344
caples,99,postfire,2020,CADE27,LIVE,0.427993304365479,6,60,4.27993304365479,24.28116,1.73202898370448
caples,99,postfire,2020,CADE27,M,0.468279517758788,2,20,4.68279517758788,8.09372,1.89506164923733
caples,99,postfire,2020,PIJE,DEAD,0.0312290017730093,2,20,0.312290017730093,8.09372,0.126379398115121
caples,99,postfire,2020,PIJE,LIVE,0.0294822762576134,2,20,0.294822762576134,8.09372,0.119310644495885
caples,99,postfire,2020,PIJE,M,0.0273695551980743,2,20,0.273695551980743,8.09372,0.110760758148879
caples,99,prefire,2013-2018,ABCO,LIVE,0.153273593179666,4,40,1.53273593179666,16.18744,0.620276773295062
caples,99,prefire,2013-2018,CADE27,LIVE,1.3667357467773,12,120,13.667357467773,48.56232,5.53098822420318
caples,99,prefire,2013-2018,PIJE,LIVE,0.0835066743250703,6,60,0.835066743250703,24.28116,0.337939820059154
downieville,RedAnt28,prefire,2020,PIPO,LIVE,1.6220571050749,11,110,16.220571050749,44.51546,6.5642380162434
downieville,RedAnt28,prefire,2020,QUKE,DEAD,0.0075429639612691,1,10,0.075429639612691,4.04686,0.0305253191363014
downieville,RedAnt28,prefire,2020,QUKE,LIVE,0.175044830269043,16,160,1.75044830269043,64.74976,0.708381921822579
downieville,RedAnt29,prefire,2020,PIPO,LIVE,1.38425640900637,8,80,13.8425640900637,32.37488,5.60189189135151
downieville,RedAnt29,prefire,2020,PSME,LIVE,0.115209271190608,1,10,1.15209271190608,4.04686,0.466235791210425
downieville,RedAnt30a,prefire,2020,PIPO,LIVE,1.7264498727592,14,140,17.264498727592,56.65604,6.98670093207428
downieville,RedAnt30a,prefire,2020,PSME,LIVE,0.125516836687036,2,20,1.25516836687036,8.09372,0.5079490657153
downieville,RedAnt30a,prefire,2020,QUKE,LIVE,0.0276601525185313,2,20,0.276601525185313,8.09372,0.111936764821144
downieville,RedAnt38,prefire,2020,ABCO,LIVE,0.12781098472232,3,30,1.2781098472232,12.14058,0.517233161633369
downieville,RedAnt38,prefire,2020,PIPO,DEAD,0.0128679635091038,1,10,0.128679635091038,4.04686,0.0520748468064518
downieville,RedAnt38,prefire,2020,PIPO,LIVE,0.813794233995083,11,110,8.13794233995083,44.51546,3.29331133378534
downieville,RedAnt38,prefire,2020,PSME,LIVE,0.23628428856455,4,40,2.3628428856455,16.18744,0.956209436020336
downieville,RedAnt39,prefire,2020,ABCO,DEAD,0.119152951718568,1,10,1.19152951718568,4.04686,0.482195314191803
downieville,RedAnt39,prefire,2020,ABCO,LIVE,2.21076466847053,9,90,22.1076466847053,36.42174,8.94665510624665
downieville,RedAnt39,prefire,2020,CADE27,DEAD,0.0226980069221863,1,10,0.226980069221863,4.04686,0.0918556562931187
downieville,RedAnt39,prefire,2020,CADE27,LIVE,0.463246686327737,1,10,4.63246686327737,4.04686,1.87469448503226
downieville,RedAnt39,prefire,2020,PILA,LIVE,0.722315768311529,1,10,7.22315768311529,4.04686,2.92311079014919
downieville,RedAnt39,prefire,2020,PIPO,LIVE,1.29721544294601,2,20,12.9721544294601,8.09372,5.24964928744049
downieville,RedAnt40,prefire,2020,ABCO,DEAD,0.0422732707467043,1,10,0.422732707467043,4.04686,0.171074008454008
downieville,RedAnt40,prefire,2020,ABCO,LIVE,3.64007622851836,6,60,36.4007622851836,24.28116,14.7308788861418
downieville,RedAnt40,prefire,2020,PSME,LIVE,1.38453286915988,5,50,13.8453286915988,20.2343,5.60301068688837
downieville,RedAnt41,prefire,2020,ABCO,DEAD,0.0614126385905367,2,20,0.614126385905367,8.09372,0.248528350606499
downieville,RedAnt41,prefire,2020,ABCO,LIVE,1.52699231502773,7,70,15.2699231502773,28.32802,6.17952411999312
downieville,RedAnt41,prefire,2020,CADE27,LIVE,0.0810530904626167,3,30,0.810530904626167,12.14058,0.328010509669545
downieville,RedAnt41,prefire,2020,PSME,DEAD,0.0468293654925729,2,20,0.468293654925729,8.09372,0.189511886037273
downieville,RedAnt41,prefire,2020,PSME,LIVE,0.0636753706992847,3,30,0.636753706992847,12.14058,0.257685310668107
downieville,RedAnt41,prefire,2020,QUKE,DEAD,0.287060672527277,4,40,2.87060672527277,16.18744,1.16169435322374
downieville,RedAnt41,prefire,2020,QUKE,LIVE,0.0897270277791781,1,10,0.897270277791781,4.04686,0.363112719638445
downieville,RedAnt42,prefire,2020,ABCO,DEAD,0.0525627720853742,2,20,0.525627720853742,8.09372,0.212714179841417
downieville,RedAnt42,prefire,2020,ABCO,LIVE,1.00109755879843,5,50,10.0109755879843,20.2343,4.05130166679903
downieville,RedAnt42,prefire,2020,CADE27,DEAD,0.257218683910828,3,30,2.57218683910828,12.14058,1.04092800317137
downieville,RedAnt42,prefire,2020,CADE27,LIVE,0.733519473112393,2,20,7.33519473112393,8.09372,2.96845061495962
downieville,RedAnt42,prefire,2020,PILA,DEAD,0.253749580223101,3,30,2.53749580223101,12.14058,1.02688902622166
downieville,RedAnt42,prefire,2020,PILA,LIVE,1.54870700344934,3,30,15.4870700344934,12.14058,6.26740042397901
downieville,RedAnt42,prefire,2020,PIPO,DEAD,0.251645498543359,2,20,2.51645498543359,8.09372,1.01837410223518
downieville,RedAnt42,prefire,2020,PIPO,LIVE,1.31889086145945,2,20,13.1889086145945,8.09372,5.3373666716058
downieville,RedAnt42,prefire,2020,PSME,LIVE,0.390362522162617,1,10,3.90362522162617,4.04686,1.57974247643901
downieville,RedAnt43,prefire,2020,ABCO,LIVE,2.29952015872159,9,90,22.9952015872159,36.42174,9.30583614952403
downieville,RedAnt43,prefire,2020,CADE27,DEAD,0.0665083018746593,1,10,0.665083018746593,4.04686,0.269149786524484
downieville,RedAnt43,prefire,2020,OTHER,DEAD,0.197676863745504,3,30,1.97676863745504,12.14058,0.799970592817129
downieville,RedAnt43,prefire,2020,PSME,LIVE,0.934247608722696,3,30,9.34247608722696,12.14058,3.78076927783553
downieville,RedAnt44,prefire,2020,ABCO,DEAD,0.0973218280192314,4,40,0.973218280192314,16.18744,0.393847812937907
downieville,RedAnt44,prefire,2020,ABCO,LIVE,2.06379939333927,18,180,20.6379939333927,72.84348,8.35190721292897
downieville,RedAnt44,prefire,2020,PIPO,DEAD,0.517847566647127,1,10,5.17847566647127,4.04686,2.09565660356159
downieville,RedAnt44,prefire,2020,PSME,LIVE,0.704352141518302,1,10,7.04352141518302,4.04686,2.85041450742476
downieville,RedAnt45,prefire,2020,CADE27,DEAD,0.00608212337734984,1,10,0.0608212337734984,4.04686,0.024613501810862
downieville,RedAnt45,prefire,2020,CADE27,LIVE,0.744096430178867,13,130,7.44096430178867,52.60918,3.01125407943365
downieville,RedAnt45,prefire,2020,PIJE,LIVE,0.247181295382608,1,10,2.47181295382608,4.04686,1.00030809703206
downieville,RedAnt45,prefire,2020,PIPO,LIVE,1.15561208107627,5,50,11.5561208107627,20.2343,4.6766003064243
downieville,RedAnt45,prefire,2020,PSME,LIVE,0.00650388219109427,1,10,0.0650388219109427,4.04686,0.0263203006838518
downieville,RedAnt46,prefire,2020,ABCO,DEAD,0.0346360590058275,1,10,0.346360590058275,4.04686,0.140167281748323
downieville,RedAnt46,prefire,2020,ABCO,LIVE,0.07456020384581,4,40,0.7456020384581,16.18744,0.301734706535455
downieville,RedAnt46,prefire,2020,PSME,LIVE,0.774712035986263,4,40,7.74712035986263,16.18744,3.13515114995137
downieville,RedAnt46,prefire,2020,QUKE,DEAD,0.130414579633983,2,20,1.30414579633983,8.09372,0.52776954573758
downieville,RedAnt49,prefire,2020,ABCO,DEAD,0.0539128715282544,1,10,0.539128715282544,4.04686,0.218177843272832
downieville,RedAnt49,prefire,2020,ABCO,LIVE,1.68786542083643,9,90,16.8786542083643,36.42174,6.83055505696612
downieville,RedAnt49,prefire,2020,CADE27,DEAD,0.205750167816607,3,30,2.05750167816607,12.14058,0.832642124130314
downieville,RedAnt49,prefire,2020,CADE27,LIVE,0.535328958968028,2,20,5.35328958968028,8.09372,2.16640135088935
downieville,RedAnt49,prefire,2020,PILA,LIVE,0.344196032719951,1,10,3.44196032719951,4.04686,1.39291315697306
downieville,RedAnt50,prefire,2020,ABCO,LIVE,0.790782067807538,15,150,7.90782067807538,60.7029,3.20018431892761
downieville,RedAnt50,prefire,2020,ABMA,LIVE,0.0224317569447945,1,10,0.224317569447945,4.04686,0.0907781799096111
downieville,RedAnt50,prefire,2020,CADE27,LIVE,0.0366435367114714,1,10,0.366435367114714,4.04686,0.148291262976185
downieville,RedAnt50,prefire,2020,OTHER,DEAD,0.0736389318001447,2,20,0.736389318001447,8.09372,0.298006447544734
downieville,RedAnt50,prefire,2020,PILA,LIVE,0.737458244901832,1,10,7.37458244901832,4.04686,2.98439027296343
downieville,RedAnt51,prefire,2020,ABCO,DEAD,0.290333426674154,1,10,2.90333426674154,4.04686,1.17493873107057
downieville,RedAnt51,prefire,2020,ABCO,LIVE,0.734048831474523,8,80,7.34048831474523,32.37488,2.97059285414099
downieville,RedAnt51,prefire,2020,CADE27,LIVE,0.512400830383966,3,30,5.12400830383966,12.14058,2.07361442444766
downieville,RedAnt51,prefire,2020,PILA,DEAD,0.571462772271454,1,10,5.71462772271454,4.04686,2.31262983459446
downieville,RedAnt51,prefire,2020,PILA,LIVE,1.79374416184588,2,20,17.9374416184588,8.09372,7.2590314988076
downieville,RedAnt51,prefire,2020,PSME,LIVE,0.00693977817177985,1,10,0.0693977817177985,4.04686,0.028084310692249
downieville,RedAnt52,prefire,2020,ABCO,DEAD,0.0509260023128539,3,30,0.509260023128539,12.14058,0.206090401719796
downieville,RedAnt52,prefire,2020,ABCO,LIVE,0.565327241818993,32,320,5.65327241818993,129.49952,2.28780020182761
downieville,RedAnt52,prefire,2020,CADE27,LIVE,0.799535330338602,2,20,7.99535330338602,8.09372,3.23560754693408
downieville,RedAnt52,prefire,2020,PILA,LIVE,1.96524056321269,3,30,19.6524056321269,12.14058,7.9530534256429
downieville,RedAnt52,prefire,2020,PIPO,LIVE,0.004185386812745,1,10,0.04185386812745,4.04686,0.0169376744770252
downieville,RedAnt52,prefire,2020,QUKE,DEAD,0.0839543512782068,5,50,0.839543512782068,20.2343,0.339751506013724
downieville,RedAnt52,prefire,2020,QUKE,LIVE,0.162938702978435,6,60,1.62938702978435,24.28116,0.659390119535308
downieville,RedAnt54,prefire,2020,ABCO,DEAD,0.117525410374467,5,50,1.17525410374467,20.2343,0.475608882228017
downieville,RedAnt54,prefire,2020,ABCO,LIVE,0.612716596202068,16,160,6.12716596202068,64.74976,2.4795782845063
downieville,RedAnt54,prefire,2020,CADE27,LIVE,0.154907221359532,2,20,1.54907221359532,8.09372,0.626887837831037
downieville,RedAnt55,prefire,2020,ABCO,DEAD,0.345073322468466,3,30,3.45073322468466,12.14058,1.39646342576474
downieville,RedAnt55,prefire,2020,ABCO,LIVE,0.0703002042075422,5,50,0.703002042075422,20.2343,0.284495084399334
downieville,RedAnt55,prefire,2020,PILA,LIVE,1.12841295727965,2,20,11.2841295727965,8.09372,4.56652926029672
downieville,RedAnt55,prefire,2020,PSME,LIVE,1.59016738709693,6,60,15.9016738709693,24.28116,6.43518479214709
downieville,RedAnt56,prefire,2020,ABCO,DEAD,0.663733704701877,2,20,6.63733704701877,8.09372,2.68603738020984
downieville,RedAnt56,prefire,2020,ABCO,LIVE,2.67366342341188,6,60,26.7366342341188,24.28116,10.8199415616686
downieville,RedAnt56,prefire,2020,PILA,LIVE,0.355729604749443,1,10,3.55729604749443,4.04686,1.43958790827633
downieville,RedAnt56,prefire,2020,PIPO,LIVE,0.36316811075498,1,10,3.6316811075498,4.04686,1.4696905006899
downieville,RedAnt57,prefire,2020,ABCO,DEAD,0.0530214446127983,2,20,0.530214446127983,8.09372,0.214570363345749
downieville,RedAnt57,prefire,2020,ABCO,LIVE,0.480190866304873,5,50,4.80190866304873,20.2343,1.94326520921454
downieville,RedAnt57,prefire,2020,CADE27,DEAD,0.0881413088872786,1,10,0.881413088872787,4.04686,0.356695537283572
downieville,RedAnt57,prefire,2020,CADE27,LIVE,0.165094620936961,2,20,1.65094620936961,8.09372,0.668114817684948
downieville,RedAnt57,prefire,2020,PILA,LIVE,0.29186966548176,2,20,2.9186966548176,8.09372,1.18115567445151
downieville,RedAnt57,prefire,2020,PIPO,DEAD,0.184745282985165,1,10,1.84745282985165,4.04686,0.747638295901344
downieville,RedAnt57,prefire,2020,PIPO,LIVE,1.27457005770077,3,30,12.7457005770077,12.14058,5.15800658370694
downieville,RedAnt57,prefire,2020,PSME,DEAD,0.377186682573461,1,10,3.77186682573461,4.04686,1.52642169823924
downieville,RedAnt57,prefire,2020,PSME,LIVE,0.0887225035281928,4,40,0.887225035281928,16.18744,0.359047550628102
downieville,RedAnt57,prefire,2020,QUKE,LIVE,0.014957122623741,1,10,0.14957122623741,4.04686,0.0605293812611125
downieville,RedAnt59,prefire,2020,ABCO,DEAD,1.64753286895148,6,60,16.4753286895148,24.28116,6.66733486604499
downieville,RedAnt59,prefire,2020,ABCO,LIVE,1.15346087550672,9,90,11.5346087550672,36.42174,4.66789467865313
downieville,RedAnt62,prefire,2020,CADE27,LIVE,0.209522435195405,1,10,2.09522435195405,4.04686,0.847907962094876
downieville,RedAnt62,prefire,2020,PSME,LIVE,2.59507903572636,5,50,25.9507903572636,20.2343,10.5019215465196
DryCreek,DryCreek21,prefire,2020,PIJE,LIVE,2.61752257364361,8,80,26.1752257364361,32.37488,10.5927474023754
DryCreek,DryCreek22,prefire,2020,PIJE,DEAD,0.0394081382466304,1,10,0.394081382466304,4.04686,0.159479218344759
DryCreek,DryCreek22,prefire,2020,PIJE,LIVE,1.2873376865945,12,120,12.873376865945,48.56232,5.20967539037182
DryCreek,DryCreek23,prefire,2020,PIJE,DEAD,0.0602628156793228,1,10,0.602628156793228,4.04686,0.243875178260024
DryCreek,DryCreek23,prefire,2020,PIJE,LIVE,2.00459450898605,5,50,20.0459450898605,20.2343,8.11231333463527
DryCreek,DryCreek24,prefire,2020,PICO,LIVE,0.200296166620434,1,10,2.00296166620434,4.04686,0.810570544849571
DryCreek,DryCreek24,prefire,2020,PIJE,LIVE,0.220618344098343,1,10,2.20618344098343,4.04686,0.892811551997821
DryCreek,DryCreek25,prefire,2020,PIJE,LIVE,2.85254885069994,4,40,28.5254885069994,16.18744,11.5438658419435
DryCreek,DryCreek26,prefire,2020,PIJE,LIVE,1.34920801596476,8,80,13.4920801596476,32.37488,5.46005595148714
DryCreek,DryCreek27,prefire,2020,PIJE,LIVE,2.72260236837134,7,70,27.2260236837134,28.32802,11.0179906204672
DryCreek,DryCreek28,prefire,2020,PIJE,LIVE,1.55989814187959,7,70,15.5989814187959,28.32802,6.31268939444685
DryCreek,DryCreek29,prefire,2020,PIJE,LIVE,1.69762026237537,11,110,16.9762026237537,44.51546,6.87003153499638
DryCreek,DryCreek30,prefire,2020,PIJE,LIVE,1.26991343198999,7,70,12.6991343198999,28.32802,5.139161871383
DryCreek,DryCreek31,prefire,2020,PIJE,LIVE,3.32920778146401,11,110,33.2920778146401,44.51546,13.4728378024955
DryCreek,DryCreek32,prefire,2020,PIJE,DEAD,0.522503406959747,9,90,5.22503406959747,36.42174,2.11449813748912
DryCreek,DryCreek32,prefire,2020,PIJE,LIVE,0.380310211069293,2,20,3.80310211069293,8.09372,1.53906218076788
DryCreek,DryCreek32,prefire,2020,,DEAD,0.78949715641222,9,90,7.8949715641222,36.42174,3.19498446239835
DryCreek,DryCreek33,prefire,2020,PIJE,DEAD,0.878479626732497,5,50,8.78479626732497,20.2343,3.55508406223867
DryCreek,DryCreek34,prefire,2020,PIJE,LIVE,1.59354616999587,7,70,15.9354616999587,28.32802,6.44885825350947
DryCreek,DryCreek35,prefire,2020,PICO,DEAD,0.0683492751696629,1,10,0.683492751696629,4.04686,0.276599947713102
DryCreek,DryCreek35,prefire,2020,PIJE,DEAD,0.0606987116600084,1,10,0.606987116600084,4.04686,0.245639188268422
DryCreek,DryCreek35,prefire,2020,PIJE,LIVE,1.84908959962417,11,110,18.4908959962417,44.51546,7.48300673713506
DryCreek,DryCreek36,prefire,2020,PIJE,DEAD,0.0555716324493499,1,10,0.555716324493499,4.04686,0.224890616493976
